Time,Node,PortIndex,DropPacket
+1085100000.0ns,s4,3,1396
+1085200000.0ns,s4,3,1396
+1085300000.0ns,s4,3,1396
+1085400000.0ns,s4,3,1396
+1085500000.0ns,s4,3,1396
+1085600000.0ns,s4,3,1396
+1085700000.0ns,s4,3,1396
+1085800000.0ns,s4,3,1396
+1085900000.0ns,s4,3,1396
+1086000000.0ns,s4,3,1396
+1086100000.0ns,s4,3,1396
+1086200000.0ns,s4,3,1396
+1086300000.0ns,s4,3,1396
+1086400000.0ns,s4,3,1396
+1086500000.0ns,s4,3,1396
+1086600000.0ns,s4,3,1396
+1086700000.0ns,s4,3,1396
+1086800000.0ns,s4,3,1396
+1086900000.0ns,s4,3,1396
+1087000000.0ns,s4,3,1396
+1087100000.0ns,s4,3,1396
+1087200000.0ns,s4,3,1396
+1087300000.0ns,s4,3,1396
+1087400000.0ns,s4,3,1396
+1087500000.0ns,s4,3,1396
+1087600000.0ns,s4,3,1396
+1087700000.0ns,s4,3,1396
+1087800000.0ns,s4,3,1396
+1087900000.0ns,s4,3,1396
+1088000000.0ns,s4,3,1396
+1088100000.0ns,s4,3,1396
+1088200000.0ns,s4,3,1396
+1088300000.0ns,s4,3,1396
+1088400000.0ns,s4,3,1396
+1088500000.0ns,s4,3,1396
+1088600000.0ns,s4,3,1396
+1088700000.0ns,s4,3,1396
+1088800000.0ns,s4,3,1396
+1088900000.0ns,s4,3,1396
+1089000000.0ns,s4,3,1396
+1089100000.0ns,s4,3,1396
+1089200000.0ns,s4,3,1396
+1089300000.0ns,s4,3,1396
+1089400000.0ns,s4,3,1396
+1089500000.0ns,s4,3,1396
+1089600000.0ns,s4,3,1396
+1089700000.0ns,s4,3,1396
+1089800000.0ns,s4,3,1396
+1089900000.0ns,s4,3,1396
+1090000000.0ns,s4,3,1396
+1090100000.0ns,s4,3,1396
+1090200000.0ns,s4,3,1396
+1090300000.0ns,s4,3,1396
+1090400000.0ns,s4,3,1396
+1090500000.0ns,s4,3,1396
+1090600000.0ns,s4,3,1396
+1090700000.0ns,s4,3,1396
+1090800000.0ns,s4,3,1396
+1090900000.0ns,s4,3,1396
+1091000000.0ns,s4,3,1396
+1091100000.0ns,s4,3,1396
+1091200000.0ns,s4,3,1396
+1091300000.0ns,s4,3,1396
+1091400000.0ns,s4,3,1396
+1091500000.0ns,s4,3,1396
+1091600000.0ns,s4,3,1396
+1091700000.0ns,s4,3,1396
+1091800000.0ns,s4,3,1396
+1091900000.0ns,s4,3,1396
+1092000000.0ns,s4,3,1396
+1092100000.0ns,s4,3,1396
+1092200000.0ns,s4,3,1396
+1092300000.0ns,s4,3,1396
+1092400000.0ns,s4,3,1396
+1092500000.0ns,s4,3,1396
+1092600000.0ns,s4,3,1396
+1092700000.0ns,s4,3,1396
+1092800000.0ns,s4,3,1396
+1092900000.0ns,s4,3,1396
+1093000000.0ns,s4,3,1396
+1093100000.0ns,s4,3,1396
+1093200000.0ns,s4,3,1396
+1093300000.0ns,s4,3,1396
+1093400000.0ns,s4,3,1396
+1093500000.0ns,s4,3,1396
+1093600000.0ns,s4,3,1396
+1093700000.0ns,s4,3,1396
+1093800000.0ns,s4,3,1396
+1093900000.0ns,s4,3,1396
+1094000000.0ns,s4,3,1396
+1094100000.0ns,s4,3,1396
+1094200000.0ns,s4,3,1396
+1094300000.0ns,s4,3,1396
+1094400000.0ns,s4,3,1396
+1094500000.0ns,s4,3,1396
+1094600000.0ns,s4,3,1396
+1094700000.0ns,s4,3,1396
+1094800000.0ns,s4,3,1396
+1094900000.0ns,s4,3,1396
+1095000000.0ns,s4,3,1396
+1095100000.0ns,s4,3,1396
+1095200000.0ns,s4,3,1396
+1095300000.0ns,s4,3,1396
+1095400000.0ns,s4,3,1396
+1095500000.0ns,s4,3,1396
+1095600000.0ns,s4,3,1396
+1095700000.0ns,s4,3,1396
+1095800000.0ns,s4,3,1396
+1095900000.0ns,s4,3,1396
+1096000000.0ns,s4,3,1396
+1096100000.0ns,s4,3,1396
+1096200000.0ns,s4,3,1396
+1096300000.0ns,s4,3,1396
+1096400000.0ns,s4,3,1396
+1096500000.0ns,s4,3,1396
+1096600000.0ns,s4,3,1396
+1096700000.0ns,s4,3,1396
+1096800000.0ns,s4,3,1396
+1096900000.0ns,s4,3,1396
