Time,Node,PortIndex,DropPacket
+1016300000.0ns,s1,2,10508
+1016300000.0ns,s1,3,6736
+1016300000.0ns,s3,4,8423
+1016300000.0ns,s3,1,12987
+1016300000.0ns,s3,2,4895
+1016300000.0ns,s4,2,7517
+1016300000.0ns,s4,3,6400
+1016300000.0ns,s10,2,3706
+1016300000.0ns,s10,3,2976
+1016300000.0ns,s12,2,4699
+1016300000.0ns,s12,3,1504
+1016300000.0ns,s27,0,7729
+1016300000.0ns,s27,1,10170
+1016300000.0ns,s42,0,30485
+1016400000.0ns,s1,1,9961
+1016400000.0ns,s1,2,10508
+1016400000.0ns,s1,3,7577
+1016400000.0ns,s3,4,8423
+1016400000.0ns,s3,1,12990
+1016400000.0ns,s3,2,4895
+1016400000.0ns,s4,2,7517
+1016400000.0ns,s4,3,6405
+1016400000.0ns,s10,2,3706
+1016400000.0ns,s10,3,2976
+1016400000.0ns,s12,2,4700
+1016400000.0ns,s12,3,1504
+1016400000.0ns,s27,0,7729
+1016400000.0ns,s27,1,10170
+1016400000.0ns,s42,0,31491
+1016500000.0ns,s1,1,10782
+1016500000.0ns,s1,2,10741
+1016500000.0ns,s1,3,7644
+1016500000.0ns,s3,4,8424
+1016500000.0ns,s3,1,12992
+1016500000.0ns,s3,2,4895
+1016500000.0ns,s4,2,7517
+1016500000.0ns,s4,3,6438
+1016500000.0ns,s10,2,3706
+1016500000.0ns,s10,3,2976
+1016500000.0ns,s12,2,5427
+1016500000.0ns,s12,3,1504
+1016500000.0ns,s15,2,30
+1016500000.0ns,s15,3,58
+1016500000.0ns,s27,0,7729
+1016500000.0ns,s27,1,10170
+1016500000.0ns,s42,0,33026
+1016600000.0ns,s1,1,11470
+1016600000.0ns,s1,2,11073
+1016600000.0ns,s1,3,8148
+1016600000.0ns,s3,4,8972
+1016600000.0ns,s3,1,12992
+1016600000.0ns,s3,2,4895
+1016600000.0ns,s4,2,7517
+1016600000.0ns,s4,3,6438
+1016600000.0ns,s10,2,3706
+1016600000.0ns,s10,3,2976
+1016600000.0ns,s12,2,5614
+1016600000.0ns,s12,3,2157
+1016600000.0ns,s15,2,30
+1016600000.0ns,s15,3,204
+1016600000.0ns,s27,0,7729
+1016600000.0ns,s27,1,10170
+1016600000.0ns,s42,0,33816
+1016700000.0ns,s1,1,12311
+1016700000.0ns,s1,2,11913
+1016700000.0ns,s1,3,8148
+1016700000.0ns,s3,4,9813
+1016700000.0ns,s3,1,12992
+1016700000.0ns,s3,2,4896
+1016700000.0ns,s4,2,7517
+1016700000.0ns,s4,3,6438
+1016700000.0ns,s10,2,3706
+1016700000.0ns,s10,3,2976
+1016700000.0ns,s12,2,5896
+1016700000.0ns,s12,3,2716
+1016700000.0ns,s15,2,30
+1016700000.0ns,s15,3,204
+1016700000.0ns,s27,0,7729
+1016700000.0ns,s27,1,10170
+1016700000.0ns,s42,0,34127
