Time,Node,PortIndex,DropPacket
+1009500000.0ns,s3,4,323
+1009500000.0ns,s3,1,152
+1009500000.0ns,s3,2,532
+1009600000.0ns,s3,4,323
+1009600000.0ns,s3,1,504
+1009600000.0ns,s3,2,1094
+1009700000.0ns,s3,4,323
+1009700000.0ns,s3,1,753
+1009700000.0ns,s3,2,1283
+1009800000.0ns,s3,4,323
+1009800000.0ns,s3,1,1013
+1009800000.0ns,s3,2,1589
+1009900000.0ns,s3,4,323
+1009900000.0ns,s3,1,1406
+1009900000.0ns,s3,2,2010
+1010000000.0ns,s3,4,323
+1010000000.0ns,s3,1,1829
+1010000000.0ns,s3,2,2425
+1010100000.0ns,s3,4,323
+1010100000.0ns,s3,1,2167
+1010100000.0ns,s3,2,2750
+1010200000.0ns,s3,4,323
+1010200000.0ns,s3,1,2177
+1010200000.0ns,s3,2,2750
+1010300000.0ns,s3,4,323
+1010300000.0ns,s3,1,2177
+1010300000.0ns,s3,2,2750
+1010400000.0ns,s3,4,323
+1010400000.0ns,s3,1,2177
+1010400000.0ns,s3,2,2750
+1010500000.0ns,s3,4,323
+1010500000.0ns,s3,1,2405
+1010500000.0ns,s3,2,2832
+1010600000.0ns,s3,4,323
+1010600000.0ns,s3,1,2405
+1010600000.0ns,s3,2,2832
+1010700000.0ns,s3,4,323
+1010700000.0ns,s3,1,2405
+1010700000.0ns,s3,2,2832
+1010800000.0ns,s3,4,323
+1010800000.0ns,s3,1,2405
+1010800000.0ns,s3,2,2832
+1010800000.0ns,s15,0,2
+1010800000.0ns,s15,1,9
+1010800000.0ns,s15,2,15
+1010800000.0ns,s15,3,3
+1010900000.0ns,s3,4,323
+1010900000.0ns,s3,1,2405
+1010900000.0ns,s3,2,2832
+1010900000.0ns,s15,0,9
+1010900000.0ns,s15,1,21
+1010900000.0ns,s15,2,23
+1010900000.0ns,s15,3,49
+1011000000.0ns,s3,4,323
+1011000000.0ns,s3,1,2405
+1011000000.0ns,s3,2,2832
+1011000000.0ns,s15,0,9
+1011000000.0ns,s15,1,21
+1011000000.0ns,s15,2,23
+1011000000.0ns,s15,3,49
+1011100000.0ns,s3,4,323
+1011100000.0ns,s3,1,2405
+1011100000.0ns,s3,2,2832
+1011100000.0ns,s15,0,9
+1011100000.0ns,s15,1,21
+1011100000.0ns,s15,2,23
+1011100000.0ns,s15,3,49
+1011200000.0ns,s3,4,323
+1011200000.0ns,s3,1,2405
+1011200000.0ns,s3,2,2832
+1011200000.0ns,s15,0,24
+1011200000.0ns,s15,1,117
+1011200000.0ns,s15,2,94
+1011200000.0ns,s15,3,151
+1011300000.0ns,s6,2,240
+1011300000.0ns,s6,3,47
+1011300000.0ns,s3,4,323
+1011300000.0ns,s3,1,2405
+1011300000.0ns,s3,2,2832
+1011300000.0ns,s15,0,24
+1011300000.0ns,s15,1,117
+1011300000.0ns,s15,2,94
+1011300000.0ns,s15,3,151
+1011400000.0ns,s6,2,988
+1011400000.0ns,s6,3,128
+1011400000.0ns,s3,4,323
+1011400000.0ns,s3,1,2405
+1011400000.0ns,s3,2,2832
+1011400000.0ns,s15,0,24
+1011400000.0ns,s15,1,117
+1011400000.0ns,s15,2,94
+1011400000.0ns,s15,3,151
+1011500000.0ns,s6,2,1428
+1011500000.0ns,s6,3,129
+1011500000.0ns,s3,4,323
+1011500000.0ns,s3,1,2405
+1011500000.0ns,s3,2,2832
+1011500000.0ns,s15,0,24
+1011500000.0ns,s15,1,117
+1011500000.0ns,s15,2,94
+1011500000.0ns,s15,3,151
+1011600000.0ns,s6,2,1428
+1011600000.0ns,s6,3,129
+1011600000.0ns,s3,4,323
+1011600000.0ns,s3,1,2405
+1011600000.0ns,s3,2,2832
+1011600000.0ns,s15,0,24
+1011600000.0ns,s15,1,117
+1011600000.0ns,s15,2,94
+1011600000.0ns,s15,3,151
+1011700000.0ns,s6,2,1428
+1011700000.0ns,s6,3,129
+1011700000.0ns,s3,4,323
+1011700000.0ns,s3,1,2405
+1011700000.0ns,s3,2,2832
+1011700000.0ns,s15,0,24
+1011700000.0ns,s15,1,117
+1011700000.0ns,s15,2,94
+1011700000.0ns,s15,3,151
+1011800000.0ns,s6,2,1428
+1011800000.0ns,s6,3,129
+1011800000.0ns,s3,4,323
+1011800000.0ns,s3,1,2405
+1011800000.0ns,s3,2,2832
+1011800000.0ns,s15,0,24
+1011800000.0ns,s15,1,117
+1011800000.0ns,s15,2,94
+1011800000.0ns,s15,3,151
+1011900000.0ns,s6,2,1428
+1011900000.0ns,s6,3,129
+1011900000.0ns,s3,4,323
+1011900000.0ns,s3,1,2405
+1011900000.0ns,s3,2,2832
+1011900000.0ns,s15,0,24
+1011900000.0ns,s15,1,117
+1011900000.0ns,s15,2,94
+1011900000.0ns,s15,3,151
+1012000000.0ns,s6,2,1428
+1012000000.0ns,s6,3,129
+1012000000.0ns,s3,4,323
+1012000000.0ns,s3,1,2405
+1012000000.0ns,s3,2,2832
+1012000000.0ns,s15,0,24
+1012000000.0ns,s15,1,117
+1012000000.0ns,s15,2,94
+1012000000.0ns,s15,3,151
+1012100000.0ns,s6,2,1428
+1012100000.0ns,s6,3,129
+1012100000.0ns,s3,4,323
+1012100000.0ns,s3,1,2405
+1012100000.0ns,s3,2,2832
+1012100000.0ns,s15,0,24
+1012100000.0ns,s15,1,117
+1012100000.0ns,s15,2,94
+1012100000.0ns,s15,3,151
+1012200000.0ns,s6,2,1428
+1012200000.0ns,s6,3,129
+1012200000.0ns,s3,4,323
+1012200000.0ns,s3,1,2405
+1012200000.0ns,s3,2,2832
+1012200000.0ns,s15,0,24
+1012200000.0ns,s15,1,117
+1012200000.0ns,s15,2,94
+1012200000.0ns,s15,3,151
+1012300000.0ns,s6,2,1428
+1012300000.0ns,s6,3,129
+1012300000.0ns,s3,4,323
+1012300000.0ns,s3,1,2405
+1012300000.0ns,s3,2,2832
+1012300000.0ns,s15,0,24
+1012300000.0ns,s15,1,117
+1012300000.0ns,s15,2,94
+1012300000.0ns,s15,3,151
+1012400000.0ns,s6,2,1428
+1012400000.0ns,s6,3,129
+1012400000.0ns,s3,4,323
+1012400000.0ns,s3,1,2405
+1012400000.0ns,s3,2,2832
+1012400000.0ns,s15,0,24
+1012400000.0ns,s15,1,117
+1012400000.0ns,s15,2,94
+1012400000.0ns,s15,3,151
+1012500000.0ns,s6,2,1428
+1012500000.0ns,s6,3,129
+1012500000.0ns,s3,4,323
+1012500000.0ns,s3,1,2405
+1012500000.0ns,s3,2,2832
+1012500000.0ns,s15,0,24
+1012500000.0ns,s15,1,117
+1012500000.0ns,s15,2,94
+1012500000.0ns,s15,3,151
+1012600000.0ns,s6,2,1428
+1012600000.0ns,s6,3,129
+1012600000.0ns,s3,4,323
+1012600000.0ns,s3,1,2405
+1012600000.0ns,s3,2,2832
+1012600000.0ns,s15,0,24
+1012600000.0ns,s15,1,117
+1012600000.0ns,s15,2,94
+1012600000.0ns,s15,3,151
+1012700000.0ns,s6,2,1428
+1012700000.0ns,s6,3,129
+1012700000.0ns,s3,4,323
+1012700000.0ns,s3,1,2405
+1012700000.0ns,s3,2,2832
+1012700000.0ns,s15,0,24
+1012700000.0ns,s15,1,117
+1012700000.0ns,s15,2,94
+1012700000.0ns,s15,3,151
+1012800000.0ns,s6,2,1428
+1012800000.0ns,s6,3,129
+1012800000.0ns,s3,4,323
+1012800000.0ns,s3,1,2405
+1012800000.0ns,s3,2,2832
+1012800000.0ns,s15,0,24
+1012800000.0ns,s15,1,117
+1012800000.0ns,s15,2,94
+1012800000.0ns,s15,3,151
+1012900000.0ns,s6,2,1428
+1012900000.0ns,s6,3,129
+1012900000.0ns,s3,4,323
+1012900000.0ns,s3,1,2405
+1012900000.0ns,s3,2,2832
+1012900000.0ns,s15,0,24
+1012900000.0ns,s15,1,117
+1012900000.0ns,s15,2,94
+1012900000.0ns,s15,3,151
+1013000000.0ns,s6,2,1428
+1013000000.0ns,s6,3,129
+1013000000.0ns,s3,4,323
+1013000000.0ns,s3,1,2405
+1013000000.0ns,s3,2,2832
+1013000000.0ns,s15,0,24
+1013000000.0ns,s15,1,117
+1013000000.0ns,s15,2,94
+1013000000.0ns,s15,3,151
+1013100000.0ns,s6,2,1428
+1013100000.0ns,s6,3,129
+1013100000.0ns,s3,4,323
+1013100000.0ns,s3,1,2405
+1013100000.0ns,s3,2,2832
+1013100000.0ns,s15,0,24
+1013100000.0ns,s15,1,117
+1013100000.0ns,s15,2,94
+1013100000.0ns,s15,3,151
+1013200000.0ns,s6,2,1428
+1013200000.0ns,s6,3,129
+1013200000.0ns,s3,4,323
+1013200000.0ns,s3,1,2405
+1013200000.0ns,s3,2,2832
+1013200000.0ns,s15,0,24
+1013200000.0ns,s15,1,156
+1013200000.0ns,s15,2,132
+1013200000.0ns,s15,3,220
+1013300000.0ns,s6,2,1428
+1013300000.0ns,s6,3,129
+1013300000.0ns,s3,4,323
+1013300000.0ns,s3,1,2405
+1013300000.0ns,s3,2,2832
+1013300000.0ns,s15,0,24
+1013300000.0ns,s15,1,289
+1013300000.0ns,s15,2,258
+1013300000.0ns,s15,3,451
+1013400000.0ns,s6,2,1428
+1013400000.0ns,s6,3,129
+1013400000.0ns,s3,4,323
+1013400000.0ns,s3,1,2405
+1013400000.0ns,s3,2,2832
+1013400000.0ns,s15,0,24
+1013400000.0ns,s15,1,289
+1013400000.0ns,s15,2,258
+1013400000.0ns,s15,3,451
+1013500000.0ns,s6,2,1428
+1013500000.0ns,s6,3,129
+1013500000.0ns,s3,4,323
+1013500000.0ns,s3,1,2405
+1013500000.0ns,s3,2,2832
+1013500000.0ns,s15,0,24
+1013500000.0ns,s15,1,289
+1013500000.0ns,s15,2,258
+1013500000.0ns,s15,3,451
+1013600000.0ns,s6,2,1428
+1013600000.0ns,s6,3,129
+1013600000.0ns,s3,4,323
+1013600000.0ns,s3,1,2405
+1013600000.0ns,s3,2,2832
+1013600000.0ns,s15,0,24
+1013600000.0ns,s15,1,289
+1013600000.0ns,s15,2,258
+1013600000.0ns,s15,3,451
+1013700000.0ns,s6,2,1428
+1013700000.0ns,s6,3,129
+1013700000.0ns,s3,4,323
+1013700000.0ns,s3,1,2405
+1013700000.0ns,s3,2,2832
+1013700000.0ns,s15,0,24
+1013700000.0ns,s15,1,289
+1013700000.0ns,s15,2,258
+1013700000.0ns,s15,3,451
+1013800000.0ns,s6,2,1428
+1013800000.0ns,s6,3,129
+1013800000.0ns,s3,4,323
+1013800000.0ns,s3,1,2405
+1013800000.0ns,s3,2,2832
+1013800000.0ns,s15,0,24
+1013800000.0ns,s15,1,289
+1013800000.0ns,s15,2,258
+1013800000.0ns,s15,3,451
+1013900000.0ns,s6,2,1428
+1013900000.0ns,s6,3,129
+1013900000.0ns,s3,4,323
+1013900000.0ns,s3,1,2405
+1013900000.0ns,s3,2,2832
+1013900000.0ns,s15,0,24
+1013900000.0ns,s15,1,289
+1013900000.0ns,s15,2,258
+1013900000.0ns,s15,3,451
+1014000000.0ns,s6,2,1428
+1014000000.0ns,s6,3,129
+1014000000.0ns,s3,4,323
+1014000000.0ns,s3,1,2405
+1014000000.0ns,s3,2,2832
+1014000000.0ns,s15,0,24
+1014000000.0ns,s15,1,289
+1014000000.0ns,s15,2,258
+1014000000.0ns,s15,3,451
+1014100000.0ns,s6,2,1428
+1014100000.0ns,s6,3,129
+1014100000.0ns,s3,4,323
+1014100000.0ns,s3,1,2405
+1014100000.0ns,s3,2,2832
+1014100000.0ns,s15,0,24
+1014100000.0ns,s15,1,289
+1014100000.0ns,s15,2,258
+1014100000.0ns,s15,3,451
+1014200000.0ns,s6,2,1428
+1014200000.0ns,s6,3,129
+1014200000.0ns,s3,4,323
+1014200000.0ns,s3,1,2405
+1014200000.0ns,s3,2,2832
+1014200000.0ns,s15,0,24
+1014200000.0ns,s15,1,289
+1014200000.0ns,s15,2,258
+1014200000.0ns,s15,3,451
+1014300000.0ns,s6,2,1428
+1014300000.0ns,s6,3,129
+1014300000.0ns,s3,4,323
+1014300000.0ns,s3,1,2405
+1014300000.0ns,s3,2,2832
+1014300000.0ns,s15,0,24
+1014300000.0ns,s15,1,289
+1014300000.0ns,s15,2,258
+1014300000.0ns,s15,3,451
+1014400000.0ns,s6,2,1428
+1014400000.0ns,s6,3,129
+1014400000.0ns,s3,4,323
+1014400000.0ns,s3,1,2405
+1014400000.0ns,s3,2,2832
+1014400000.0ns,s15,0,24
+1014400000.0ns,s15,1,289
+1014400000.0ns,s15,2,258
+1014400000.0ns,s15,3,451
+1014400000.0ns,s20,0,197
+1014400000.0ns,s20,1,376
+1014400000.0ns,s20,2,183
+1014400000.0ns,s20,3,97
+1014500000.0ns,s6,2,1428
+1014500000.0ns,s6,3,129
+1014500000.0ns,s3,4,323
+1014500000.0ns,s3,1,2405
+1014500000.0ns,s3,2,2832
+1014500000.0ns,s15,0,24
+1014500000.0ns,s15,1,289
+1014500000.0ns,s15,2,258
+1014500000.0ns,s15,3,451
+1014500000.0ns,s20,0,316
+1014500000.0ns,s20,1,747
+1014500000.0ns,s20,2,342
+1014500000.0ns,s20,3,97
+1014600000.0ns,s6,2,1428
+1014600000.0ns,s6,3,129
+1014600000.0ns,s3,4,323
+1014600000.0ns,s3,1,2405
+1014600000.0ns,s3,2,2832
+1014600000.0ns,s15,0,24
+1014600000.0ns,s15,1,289
+1014600000.0ns,s15,2,258
+1014600000.0ns,s15,3,451
+1014600000.0ns,s20,0,467
+1014600000.0ns,s20,1,1022
+1014600000.0ns,s20,2,496
+1014600000.0ns,s20,3,97
+1014700000.0ns,s6,2,1428
+1014700000.0ns,s6,3,129
+1014700000.0ns,s3,4,323
+1014700000.0ns,s3,1,2405
+1014700000.0ns,s3,2,2832
+1014700000.0ns,s15,0,24
+1014700000.0ns,s15,1,289
+1014700000.0ns,s15,2,258
+1014700000.0ns,s15,3,451
+1014700000.0ns,s20,0,700
+1014700000.0ns,s20,1,1347
+1014700000.0ns,s20,2,685
+1014700000.0ns,s20,3,98
+1014800000.0ns,s6,2,1428
+1014800000.0ns,s6,3,129
+1014800000.0ns,s3,4,323
+1014800000.0ns,s3,1,2405
+1014800000.0ns,s3,2,2832
+1014800000.0ns,s15,0,24
+1014800000.0ns,s15,1,289
+1014800000.0ns,s15,2,258
+1014800000.0ns,s15,3,451
+1014800000.0ns,s20,0,818
+1014800000.0ns,s20,1,1658
+1014800000.0ns,s20,2,792
+1014800000.0ns,s20,3,117
+1014900000.0ns,s6,2,1428
+1014900000.0ns,s6,3,129
+1014900000.0ns,s3,4,323
+1014900000.0ns,s3,1,2405
+1014900000.0ns,s3,2,2832
+1014900000.0ns,s15,0,24
+1014900000.0ns,s15,1,289
+1014900000.0ns,s15,2,258
+1014900000.0ns,s15,3,451
+1014900000.0ns,s20,0,1042
+1014900000.0ns,s20,1,1806
+1014900000.0ns,s20,2,1008
+1014900000.0ns,s20,3,302
+1015000000.0ns,s6,2,1428
+1015000000.0ns,s6,3,129
+1015000000.0ns,s3,4,323
+1015000000.0ns,s3,1,2405
+1015000000.0ns,s3,2,2832
+1015000000.0ns,s15,0,24
+1015000000.0ns,s15,1,289
+1015000000.0ns,s15,2,258
+1015000000.0ns,s15,3,451
+1015000000.0ns,s20,0,1371
+1015000000.0ns,s20,1,2040
+1015000000.0ns,s20,2,1383
+1015000000.0ns,s20,3,465
+1015100000.0ns,s6,2,1428
+1015100000.0ns,s6,3,129
+1015100000.0ns,s3,4,323
+1015100000.0ns,s3,1,2405
+1015100000.0ns,s3,2,2832
+1015100000.0ns,s15,0,24
+1015100000.0ns,s15,1,289
+1015100000.0ns,s15,2,258
+1015100000.0ns,s15,3,451
+1015100000.0ns,s20,0,1578
+1015100000.0ns,s20,1,2078
+1015100000.0ns,s20,2,1573
+1015100000.0ns,s20,3,647
+1015200000.0ns,s6,2,1428
+1015200000.0ns,s6,3,129
+1015200000.0ns,s3,4,323
+1015200000.0ns,s3,1,2405
+1015200000.0ns,s3,2,2832
+1015200000.0ns,s15,0,24
+1015200000.0ns,s15,1,289
+1015200000.0ns,s15,2,258
+1015200000.0ns,s15,3,451
+1015200000.0ns,s20,0,1578
+1015200000.0ns,s20,1,2078
+1015200000.0ns,s20,2,1573
+1015200000.0ns,s20,3,647
+1015300000.0ns,s6,2,1428
+1015300000.0ns,s6,3,129
+1015300000.0ns,s3,4,323
+1015300000.0ns,s3,1,2405
+1015300000.0ns,s3,2,2832
+1015300000.0ns,s15,0,24
+1015300000.0ns,s15,1,289
+1015300000.0ns,s15,2,258
+1015300000.0ns,s15,3,451
+1015300000.0ns,s20,0,1578
+1015300000.0ns,s20,1,2078
+1015300000.0ns,s20,2,1573
+1015300000.0ns,s20,3,647
+1015400000.0ns,s6,2,1428
+1015400000.0ns,s6,3,129
+1015400000.0ns,s3,4,323
+1015400000.0ns,s3,1,2405
+1015400000.0ns,s3,2,2832
+1015400000.0ns,s15,0,24
+1015400000.0ns,s15,1,289
+1015400000.0ns,s15,2,371
+1015400000.0ns,s15,3,693
+1015400000.0ns,s20,0,1578
+1015400000.0ns,s20,1,2078
+1015400000.0ns,s20,2,1573
+1015400000.0ns,s20,3,647
+1015500000.0ns,s6,2,1428
+1015500000.0ns,s6,3,129
+1015500000.0ns,s3,4,323
+1015500000.0ns,s3,1,2405
+1015500000.0ns,s3,2,2832
+1015500000.0ns,s15,0,24
+1015500000.0ns,s15,1,289
+1015500000.0ns,s15,2,711
+1015500000.0ns,s15,3,788
+1015500000.0ns,s20,0,1578
+1015500000.0ns,s20,1,2078
+1015500000.0ns,s20,2,1573
+1015500000.0ns,s20,3,647
+1015600000.0ns,s6,2,1428
+1015600000.0ns,s6,3,129
+1015600000.0ns,s3,4,323
+1015600000.0ns,s3,1,2405
+1015600000.0ns,s3,2,2832
+1015600000.0ns,s15,0,24
+1015600000.0ns,s15,1,289
+1015600000.0ns,s15,2,937
+1015600000.0ns,s15,3,1061
+1015600000.0ns,s20,0,1578
+1015600000.0ns,s20,1,2078
+1015600000.0ns,s20,2,1790
+1015600000.0ns,s20,3,899
+1015700000.0ns,s6,2,1428
+1015700000.0ns,s6,3,129
+1015700000.0ns,s3,4,323
+1015700000.0ns,s3,1,2405
+1015700000.0ns,s3,2,2832
+1015700000.0ns,s15,0,24
+1015700000.0ns,s15,1,289
+1015700000.0ns,s15,2,1122
+1015700000.0ns,s15,3,1388
+1015700000.0ns,s20,0,1578
+1015700000.0ns,s20,1,2078
+1015700000.0ns,s20,2,1902
+1015700000.0ns,s20,3,1009
+1015800000.0ns,s6,2,1526
+1015800000.0ns,s6,3,398
+1015800000.0ns,s3,4,323
+1015800000.0ns,s3,1,2405
+1015800000.0ns,s3,2,2832
+1015800000.0ns,s15,0,24
+1015800000.0ns,s15,1,289
+1015800000.0ns,s15,2,1191
+1015800000.0ns,s15,3,2008
+1015800000.0ns,s20,0,1578
+1015800000.0ns,s20,1,2078
+1015800000.0ns,s20,2,1970
+1015800000.0ns,s20,3,1025
+1015900000.0ns,s6,2,1680
+1015900000.0ns,s6,3,804
+1015900000.0ns,s3,4,323
+1015900000.0ns,s3,1,2405
+1015900000.0ns,s3,2,2832
+1015900000.0ns,s15,0,24
+1015900000.0ns,s15,1,289
+1015900000.0ns,s15,2,1325
+1015900000.0ns,s15,3,2464
+1015900000.0ns,s20,0,1578
+1015900000.0ns,s20,1,2078
+1015900000.0ns,s20,2,2053
+1015900000.0ns,s20,3,1072
+1016000000.0ns,s6,2,1815
+1016000000.0ns,s6,3,1229
+1016000000.0ns,s3,4,323
+1016000000.0ns,s3,1,2405
+1016000000.0ns,s3,2,2832
+1016000000.0ns,s15,0,24
+1016000000.0ns,s15,1,289
+1016000000.0ns,s15,2,1495
+1016000000.0ns,s15,3,2852
+1016000000.0ns,s20,0,1578
+1016000000.0ns,s20,1,2078
+1016000000.0ns,s20,2,2053
+1016000000.0ns,s20,3,1072
+1016100000.0ns,s1,1,72
+1016100000.0ns,s1,2,202
+1016100000.0ns,s1,3,60
+1016100000.0ns,s6,2,1950
+1016100000.0ns,s6,3,1657
+1016100000.0ns,s3,4,323
+1016100000.0ns,s3,1,2405
+1016100000.0ns,s3,2,2832
+1016100000.0ns,s15,0,24
+1016100000.0ns,s15,1,289
+1016100000.0ns,s15,2,1696
+1016100000.0ns,s15,3,3013
+1016100000.0ns,s20,0,1578
+1016100000.0ns,s20,1,2078
+1016100000.0ns,s20,2,2053
+1016100000.0ns,s20,3,1072
+1016200000.0ns,s1,1,447
+1016200000.0ns,s1,2,948
+1016200000.0ns,s1,3,341
+1016200000.0ns,s6,2,2099
+1016200000.0ns,s6,3,1965
+1016200000.0ns,s3,4,323
+1016200000.0ns,s3,1,2405
+1016200000.0ns,s3,2,2832
+1016200000.0ns,s15,0,24
+1016200000.0ns,s15,1,289
+1016200000.0ns,s15,2,1757
+1016200000.0ns,s15,3,3076
+1016200000.0ns,s20,0,1600
+1016200000.0ns,s20,1,2078
+1016200000.0ns,s20,2,2143
+1016200000.0ns,s20,3,1121
+1016300000.0ns,s1,1,863
+1016300000.0ns,s1,2,1594
+1016300000.0ns,s1,3,615
+1016300000.0ns,s6,2,2334
+1016300000.0ns,s6,3,2189
+1016300000.0ns,s3,4,323
+1016300000.0ns,s3,1,2405
+1016300000.0ns,s3,2,2832
+1016300000.0ns,s4,2,368
+1016300000.0ns,s4,3,65
+1016300000.0ns,s15,0,24
+1016300000.0ns,s15,1,289
+1016300000.0ns,s15,2,1932
+1016300000.0ns,s15,3,3160
+1016300000.0ns,s20,0,1600
+1016300000.0ns,s20,1,2078
+1016300000.0ns,s20,2,2143
+1016300000.0ns,s20,3,1121
+1016400000.0ns,s1,1,1169
+1016400000.0ns,s1,2,1769
+1016400000.0ns,s1,3,926
+1016400000.0ns,s6,2,2598
+1016400000.0ns,s6,3,2423
+1016400000.0ns,s3,4,323
+1016400000.0ns,s3,1,2405
+1016400000.0ns,s3,2,2832
+1016400000.0ns,s4,2,413
+1016400000.0ns,s4,3,113
+1016400000.0ns,s15,0,24
+1016400000.0ns,s15,1,289
+1016400000.0ns,s15,2,2120
+1016400000.0ns,s15,3,3540
+1016400000.0ns,s20,0,1600
+1016400000.0ns,s20,1,2078
+1016400000.0ns,s20,2,2143
+1016400000.0ns,s20,3,1121
+1016500000.0ns,s1,1,1376
+1016500000.0ns,s1,2,1957
+1016500000.0ns,s1,3,1137
+1016500000.0ns,s6,2,2819
+1016500000.0ns,s6,3,2649
+1016500000.0ns,s3,4,510
+1016500000.0ns,s3,1,2566
+1016500000.0ns,s3,2,2832
+1016500000.0ns,s4,2,509
+1016500000.0ns,s4,3,304
+1016500000.0ns,s7,2,26
+1016500000.0ns,s7,3,44
+1016500000.0ns,s15,0,24
+1016500000.0ns,s15,1,289
+1016500000.0ns,s15,2,2187
+1016500000.0ns,s15,3,3730
+1016500000.0ns,s20,0,1600
+1016500000.0ns,s20,1,2078
+1016500000.0ns,s20,2,2143
+1016500000.0ns,s20,3,1121
+1016600000.0ns,s1,1,1511
+1016600000.0ns,s1,2,2234
+1016600000.0ns,s1,3,1206
+1016600000.0ns,s6,2,3001
+1016600000.0ns,s6,3,2855
+1016600000.0ns,s3,4,808
+1016600000.0ns,s3,1,2945
+1016600000.0ns,s3,2,2904
+1016600000.0ns,s4,2,516
+1016600000.0ns,s4,3,697
+1016600000.0ns,s7,2,200
+1016600000.0ns,s7,3,180
+1016600000.0ns,s15,0,24
+1016600000.0ns,s15,1,289
+1016600000.0ns,s15,2,2187
+1016600000.0ns,s15,3,3730
+1016600000.0ns,s20,0,1600
+1016600000.0ns,s20,1,2078
+1016600000.0ns,s20,2,2143
+1016600000.0ns,s20,3,1121
+1016700000.0ns,s1,1,1722
+1016700000.0ns,s1,2,2438
+1016700000.0ns,s1,3,1278
+1016700000.0ns,s6,2,3235
+1016700000.0ns,s6,3,3022
+1016700000.0ns,s3,4,1069
+1016700000.0ns,s3,1,3262
+1016700000.0ns,s3,2,3254
+1016700000.0ns,s4,2,1179
+1016700000.0ns,s4,3,779
+1016700000.0ns,s7,2,366
+1016700000.0ns,s7,3,310
+1016700000.0ns,s12,2,55
+1016700000.0ns,s12,3,48
+1016700000.0ns,s15,0,24
+1016700000.0ns,s15,1,289
+1016700000.0ns,s15,2,2187
+1016700000.0ns,s15,3,3730
+1016700000.0ns,s20,0,1600
+1016700000.0ns,s20,1,2078
+1016700000.0ns,s20,2,2143
+1016700000.0ns,s20,3,1121
+1016800000.0ns,s1,1,1837
+1016800000.0ns,s1,2,2710
+1016800000.0ns,s1,3,1366
+1016800000.0ns,s6,2,3657
+1016800000.0ns,s6,3,3155
+1016800000.0ns,s3,4,1261
+1016800000.0ns,s3,1,3557
+1016800000.0ns,s3,2,3482
+1016800000.0ns,s4,2,1931
+1016800000.0ns,s4,3,790
+1016800000.0ns,s7,2,476
+1016800000.0ns,s7,3,407
+1016800000.0ns,s12,2,450
+1016800000.0ns,s12,3,206
+1016800000.0ns,s15,0,24
+1016800000.0ns,s15,1,289
+1016800000.0ns,s15,2,2187
+1016800000.0ns,s15,3,3730
+1016800000.0ns,s20,0,1600
+1016800000.0ns,s20,1,2078
+1016800000.0ns,s20,2,2143
+1016800000.0ns,s20,3,1121
+1016900000.0ns,s1,1,1963
+1016900000.0ns,s1,2,3051
+1016900000.0ns,s1,3,1516
+1016900000.0ns,s6,2,4101
+1016900000.0ns,s6,3,3351
+1016900000.0ns,s3,4,1616
+1016900000.0ns,s3,1,3877
+1016900000.0ns,s3,2,3597
+1016900000.0ns,s4,2,2381
+1016900000.0ns,s4,3,809
+1016900000.0ns,s7,2,481
+1016900000.0ns,s7,3,415
+1016900000.0ns,s12,2,468
+1016900000.0ns,s12,3,552
+1016900000.0ns,s15,0,24
+1016900000.0ns,s15,1,289
+1016900000.0ns,s15,2,2187
+1016900000.0ns,s15,3,3730
+1016900000.0ns,s20,0,1600
+1016900000.0ns,s20,1,2078
+1016900000.0ns,s20,2,2143
+1016900000.0ns,s20,3,1121
+1017000000.0ns,s1,1,2182
+1017000000.0ns,s1,2,3389
+1017000000.0ns,s1,3,1787
+1017000000.0ns,s6,2,4519
+1017000000.0ns,s6,3,3579
+1017000000.0ns,s3,4,1914
+1017000000.0ns,s3,1,4256
+1017000000.0ns,s3,2,3718
+1017000000.0ns,s4,2,2493
+1017000000.0ns,s4,3,846
+1017000000.0ns,s7,2,481
+1017000000.0ns,s7,3,415
+1017000000.0ns,s12,2,568
+1017000000.0ns,s12,3,867
+1017000000.0ns,s15,0,24
+1017000000.0ns,s15,1,289
+1017000000.0ns,s15,2,2302
+1017000000.0ns,s15,3,4036
+1017000000.0ns,s20,0,1600
+1017000000.0ns,s20,1,2078
+1017000000.0ns,s20,2,2143
+1017000000.0ns,s20,3,1121
+1017100000.0ns,s1,1,2513
+1017100000.0ns,s1,2,3661
+1017100000.0ns,s1,3,2043
+1017100000.0ns,s6,2,5018
+1017100000.0ns,s6,3,3786
+1017100000.0ns,s3,4,2020
+1017100000.0ns,s3,1,4709
+1017100000.0ns,s3,2,3896
+1017100000.0ns,s4,2,2493
+1017100000.0ns,s4,3,846
+1017100000.0ns,s7,2,481
+1017100000.0ns,s7,3,415
+1017100000.0ns,s12,2,889
+1017100000.0ns,s12,3,1121
+1017100000.0ns,s15,0,24
+1017100000.0ns,s15,1,289
+1017100000.0ns,s15,2,2502
+1017100000.0ns,s15,3,4344
+1017100000.0ns,s20,0,1600
+1017100000.0ns,s20,1,2078
+1017100000.0ns,s20,2,2143
+1017100000.0ns,s20,3,1121
+1017200000.0ns,s1,1,2811
+1017200000.0ns,s1,2,3814
+1017200000.0ns,s1,3,2268
+1017200000.0ns,s6,2,5346
+1017200000.0ns,s6,3,4041
+1017200000.0ns,s3,4,2176
+1017200000.0ns,s3,1,5049
+1017200000.0ns,s3,2,4013
