Time,Node,PortIndex,DropPacket
+1005100000.0ns,s34,2,980
+1005100000.0ns,s34,3,1230
+1005200000.0ns,s6,2,1116
+1005200000.0ns,s6,3,1077
+1005200000.0ns,s21,0,362
+1005200000.0ns,s21,1,640
+1005200000.0ns,s21,3,80
+1005200000.0ns,s27,0,171
+1005200000.0ns,s27,1,354
+1005200000.0ns,s34,0,1214
+1005200000.0ns,s34,1,1087
+1005200000.0ns,s34,2,980
+1005200000.0ns,s34,3,1230
+1005300000.0ns,s6,2,1506
+1005300000.0ns,s6,3,1528
+1005300000.0ns,s21,0,439
+1005300000.0ns,s21,1,823
+1005300000.0ns,s21,3,99
+1005300000.0ns,s27,0,561
+1005300000.0ns,s27,1,720
+1005300000.0ns,s34,0,1214
+1005300000.0ns,s34,1,1087
+1005300000.0ns,s34,2,980
+1005300000.0ns,s34,3,1230
+1005400000.0ns,s6,2,1615
+1005400000.0ns,s6,3,2157
+1005400000.0ns,s21,0,665
+1005400000.0ns,s21,1,870
+1005400000.0ns,s21,3,158
+1005400000.0ns,s27,0,1105
+1005400000.0ns,s27,1,839
+1005400000.0ns,s34,0,1214
+1005400000.0ns,s34,1,1087
+1005400000.0ns,s34,2,980
+1005400000.0ns,s34,3,1230
+1005400000.0ns,s35,0,107
+1005400000.0ns,s35,1,97
+1005400000.0ns,s35,3,52
+1005500000.0ns,s6,2,1944
+1005500000.0ns,s6,3,2553
+1005500000.0ns,s21,0,712
+1005500000.0ns,s21,1,892
+1005500000.0ns,s21,3,158
+1005500000.0ns,s27,0,1234
+1005500000.0ns,s27,1,1518
+1005500000.0ns,s34,0,1214
+1005500000.0ns,s34,1,1087
+1005500000.0ns,s34,2,980
+1005500000.0ns,s34,3,1230
+1005500000.0ns,s35,0,581
+1005500000.0ns,s35,1,466
+1005500000.0ns,s35,3,225
+1005600000.0ns,s6,2,2149
+1005600000.0ns,s6,3,3048
+1005600000.0ns,s21,0,714
+1005600000.0ns,s21,1,900
+1005600000.0ns,s21,3,158
+1005600000.0ns,s27,0,1551
+1005600000.0ns,s27,1,1912
+1005600000.0ns,s34,0,1214
+1005600000.0ns,s34,1,1087
+1005600000.0ns,s34,2,980
+1005600000.0ns,s34,3,1230
+1005600000.0ns,s35,0,1014
+1005600000.0ns,s35,1,803
+1005600000.0ns,s35,3,245
+1005700000.0ns,s6,2,2697
+1005700000.0ns,s6,3,3239
+1005700000.0ns,s21,0,793
+1005700000.0ns,s21,1,960
+1005700000.0ns,s21,3,158
+1005700000.0ns,s13,2,40
+1005700000.0ns,s13,3,77
+1005700000.0ns,s27,0,1808
+1005700000.0ns,s27,1,2058
+1005700000.0ns,s27,3,79
+1005700000.0ns,s34,0,1214
+1005700000.0ns,s34,1,1087
+1005700000.0ns,s34,2,980
+1005700000.0ns,s34,3,1230
+1005700000.0ns,s35,0,1377
+1005700000.0ns,s35,1,1181
+1005700000.0ns,s35,3,592
+1005800000.0ns,s6,2,3132
+1005800000.0ns,s6,3,3380
+1005800000.0ns,s22,0,216
+1005800000.0ns,s22,1,155
+1005800000.0ns,s22,3,130
+1005800000.0ns,s21,0,824
+1005800000.0ns,s21,1,1066
+1005800000.0ns,s21,3,169
+1005800000.0ns,s13,2,428
+1005800000.0ns,s13,3,299
+1005800000.0ns,s27,0,2095
+1005800000.0ns,s27,1,2218
+1005800000.0ns,s27,3,79
+1005800000.0ns,s34,0,1214
+1005800000.0ns,s34,1,1087
+1005800000.0ns,s34,2,980
+1005800000.0ns,s34,3,1230
+1005800000.0ns,s35,0,1628
+1005800000.0ns,s35,1,1526
+1005800000.0ns,s35,3,613
+1005900000.0ns,s6,2,3518
+1005900000.0ns,s6,3,3729
+1005900000.0ns,s22,0,694
+1005900000.0ns,s22,1,779
+1005900000.0ns,s22,3,586
+1005900000.0ns,s21,0,824
+1005900000.0ns,s21,1,1066
+1005900000.0ns,s21,3,169
+1005900000.0ns,s10,0,63
+1005900000.0ns,s10,1,10
+1005900000.0ns,s10,2,429
+1005900000.0ns,s10,3,236
+1005900000.0ns,s13,2,834
+1005900000.0ns,s13,3,608
+1005900000.0ns,s27,0,2532
+1005900000.0ns,s27,1,2428
+1005900000.0ns,s27,3,79
+1005900000.0ns,s34,0,1214
+1005900000.0ns,s34,1,1087
+1005900000.0ns,s34,2,980
+1005900000.0ns,s34,3,1230
+1005900000.0ns,s35,0,1868
+1005900000.0ns,s35,1,1831
+1005900000.0ns,s35,3,614
+1006000000.0ns,s6,2,3713
+1006000000.0ns,s6,3,3787
+1006000000.0ns,s22,0,1222
+1006000000.0ns,s22,4,277
+1006000000.0ns,s22,1,1418
+1006000000.0ns,s22,3,1039
+1006000000.0ns,s21,0,824
+1006000000.0ns,s21,1,1066
+1006000000.0ns,s21,3,169
+1006000000.0ns,s10,0,66
+1006000000.0ns,s10,1,28
+1006000000.0ns,s10,2,699
+1006000000.0ns,s10,3,578
+1006000000.0ns,s13,2,1151
+1006000000.0ns,s13,3,1020
+1006000000.0ns,s27,0,2848
+1006000000.0ns,s27,1,2841
+1006000000.0ns,s27,3,79
+1006000000.0ns,s34,0,1214
+1006000000.0ns,s34,1,1087
+1006000000.0ns,s34,2,980
+1006000000.0ns,s34,3,1230
+1006000000.0ns,s35,0,2225
+1006000000.0ns,s35,1,1981
+1006000000.0ns,s35,3,631
+1006100000.0ns,s1,1,22
+1006100000.0ns,s1,2,25
+1006100000.0ns,s1,3,29
+1006100000.0ns,s6,2,3796
+1006100000.0ns,s6,3,4114
+1006100000.0ns,s22,0,1466
+1006100000.0ns,s22,4,565
+1006100000.0ns,s22,1,2093
+1006100000.0ns,s22,3,1142
+1006100000.0ns,s21,0,824
+1006100000.0ns,s21,1,1066
+1006100000.0ns,s21,3,169
+1006100000.0ns,s10,0,66
+1006100000.0ns,s10,1,28
+1006100000.0ns,s10,2,895
+1006100000.0ns,s10,3,841
+1006100000.0ns,s13,2,1455
+1006100000.0ns,s13,3,1353
+1006100000.0ns,s27,0,3036
+1006100000.0ns,s27,1,3405
+1006100000.0ns,s27,3,95
+1006100000.0ns,s34,0,1214
+1006100000.0ns,s34,1,1087
+1006100000.0ns,s34,2,980
+1006100000.0ns,s34,3,1230
+1006100000.0ns,s35,0,2421
+1006100000.0ns,s35,1,2187
+1006100000.0ns,s35,3,680
+1006200000.0ns,s1,1,104
+1006200000.0ns,s1,2,98
+1006200000.0ns,s1,3,189
+1006200000.0ns,s6,2,4066
+1006200000.0ns,s6,3,4689
+1006200000.0ns,s22,0,1669
+1006200000.0ns,s22,4,582
+1006200000.0ns,s22,1,2515
+1006200000.0ns,s22,3,1220
+1006200000.0ns,s21,0,1207
+1006200000.0ns,s21,1,1067
+1006200000.0ns,s21,3,308
+1006200000.0ns,s10,0,66
+1006200000.0ns,s10,1,28
+1006200000.0ns,s10,2,895
+1006200000.0ns,s10,3,841
+1006200000.0ns,s13,2,2035
+1006200000.0ns,s13,3,1544
+1006200000.0ns,s27,0,3313
+1006200000.0ns,s27,1,3911
+1006200000.0ns,s27,3,107
+1006200000.0ns,s34,0,1214
+1006200000.0ns,s34,1,1087
+1006200000.0ns,s34,2,980
+1006200000.0ns,s34,3,1230
+1006200000.0ns,s35,0,2428
+1006200000.0ns,s35,1,2244
+1006200000.0ns,s35,3,690
+1006300000.0ns,s1,1,309
+1006300000.0ns,s1,2,248
+1006300000.0ns,s1,3,367
+1006300000.0ns,s6,2,4536
+1006300000.0ns,s6,3,5062
+1006300000.0ns,s22,0,1737
+1006300000.0ns,s22,4,586
+1006300000.0ns,s22,1,2884
+1006300000.0ns,s22,3,1247
+1006300000.0ns,s21,0,1607
+1006300000.0ns,s21,1,1162
+1006300000.0ns,s21,3,698
+1006300000.0ns,s10,0,66
+1006300000.0ns,s10,1,28
+1006300000.0ns,s10,2,895
+1006300000.0ns,s10,3,841
+1006300000.0ns,s13,2,2513
+1006300000.0ns,s13,3,1805
+1006300000.0ns,s27,0,3635
+1006300000.0ns,s27,1,4188
+1006300000.0ns,s27,3,107
+1006300000.0ns,s34,0,1214
+1006300000.0ns,s34,1,1087
+1006300000.0ns,s34,2,980
+1006300000.0ns,s34,3,1230
+1006300000.0ns,s35,0,2748
+1006300000.0ns,s35,1,2511
+1006300000.0ns,s35,3,690
+1006400000.0ns,s1,1,491
+1006400000.0ns,s1,2,659
+1006400000.0ns,s1,3,552
+1006400000.0ns,s6,2,5002
+1006400000.0ns,s6,3,5437
+1006400000.0ns,s22,0,1740
+1006400000.0ns,s22,4,586
+1006400000.0ns,s22,1,2888
+1006400000.0ns,s22,3,1248
+1006400000.0ns,s21,0,1698
+1006400000.0ns,s21,1,1162
+1006400000.0ns,s21,3,829
+1006400000.0ns,s10,0,66
+1006400000.0ns,s10,1,28
+1006400000.0ns,s10,2,895
+1006400000.0ns,s10,3,841
+1006400000.0ns,s13,2,2909
+1006400000.0ns,s13,3,2241
+1006400000.0ns,s27,0,3830
+1006400000.0ns,s27,1,4451
+1006400000.0ns,s27,3,107
+1006400000.0ns,s34,0,1214
+1006400000.0ns,s34,1,1087
+1006400000.0ns,s34,2,980
+1006400000.0ns,s34,3,1230
+1006400000.0ns,s35,0,2985
+1006400000.0ns,s35,1,2610
+1006400000.0ns,s35,3,720
+1006500000.0ns,s1,1,648
+1006500000.0ns,s1,2,785
+1006500000.0ns,s1,3,711
+1006500000.0ns,s6,2,5282
+1006500000.0ns,s6,3,5996
+1006500000.0ns,s22,0,1842
+1006500000.0ns,s22,4,586
+1006500000.0ns,s22,1,2906
+1006500000.0ns,s22,3,1265
+1006500000.0ns,s21,0,1752
+1006500000.0ns,s21,1,1172
+1006500000.0ns,s21,3,922
+1006500000.0ns,s9,2,370
+1006500000.0ns,s9,3,74
+1006500000.0ns,s10,0,66
+1006500000.0ns,s10,1,28
+1006500000.0ns,s10,2,895
+1006500000.0ns,s10,3,841
+1006500000.0ns,s13,2,3304
+1006500000.0ns,s13,3,2634
+1006500000.0ns,s27,0,4088
+1006500000.0ns,s27,1,4632
+1006500000.0ns,s27,3,107
+1006500000.0ns,s34,0,1214
+1006500000.0ns,s34,1,1087
+1006500000.0ns,s34,2,980
+1006500000.0ns,s34,3,1230
+1006500000.0ns,s35,0,3071
+1006500000.0ns,s35,1,2698
+1006500000.0ns,s35,3,721
+1006600000.0ns,s1,1,729
+1006600000.0ns,s1,2,843
+1006600000.0ns,s1,3,782
+1006600000.0ns,s6,2,5656
+1006600000.0ns,s6,3,6466
+1006600000.0ns,s22,0,2282
+1006600000.0ns,s22,4,703
+1006600000.0ns,s22,1,3165
+1006600000.0ns,s22,3,1339
+1006600000.0ns,s21,0,1839
+1006600000.0ns,s21,1,1199
+1006600000.0ns,s21,3,973
+1006600000.0ns,s9,2,658
+1006600000.0ns,s9,3,629
+1006600000.0ns,s10,0,66
+1006600000.0ns,s10,1,28
+1006600000.0ns,s10,2,895
+1006600000.0ns,s10,3,841
+1006600000.0ns,s13,2,3693
+1006600000.0ns,s13,3,2963
+1006600000.0ns,s27,0,4176
+1006600000.0ns,s27,1,4732
+1006600000.0ns,s27,3,107
+1006600000.0ns,s34,0,1214
+1006600000.0ns,s34,1,1087
+1006600000.0ns,s34,2,980
+1006600000.0ns,s34,3,1230
+1006600000.0ns,s35,0,3243
+1006600000.0ns,s35,1,2910
+1006600000.0ns,s35,3,730
+1006700000.0ns,s1,1,1247
+1006700000.0ns,s1,2,1233
+1006700000.0ns,s1,3,1120
+1006700000.0ns,s6,2,6145
+1006700000.0ns,s6,3,6820
+1006700000.0ns,s22,0,2658
+1006700000.0ns,s22,4,809
+1006700000.0ns,s22,1,3555
+1006700000.0ns,s22,3,1721
+1006700000.0ns,s21,0,1840
+1006700000.0ns,s21,1,1208
+1006700000.0ns,s21,3,973
+1006700000.0ns,s9,2,898
+1006700000.0ns,s9,3,1168
+1006700000.0ns,s10,0,66
+1006700000.0ns,s10,1,28
+1006700000.0ns,s10,2,895
+1006700000.0ns,s10,3,841
+1006700000.0ns,s13,2,3965
+1006700000.0ns,s13,3,3144
+1006700000.0ns,s27,0,4176
+1006700000.0ns,s27,1,4733
+1006700000.0ns,s27,3,107
+1006700000.0ns,s34,0,1214
+1006700000.0ns,s34,1,1087
+1006700000.0ns,s34,2,980
+1006700000.0ns,s34,3,1230
+1006700000.0ns,s35,0,3416
+1006700000.0ns,s35,1,3150
+1006700000.0ns,s35,3,744
+1006800000.0ns,s1,1,1664
+1006800000.0ns,s1,2,1666
+1006800000.0ns,s1,3,1634
+1006800000.0ns,s6,2,6541
+1006800000.0ns,s6,3,7265
+1006800000.0ns,s22,0,3067
+1006800000.0ns,s22,4,848
+1006800000.0ns,s22,1,4050
+1006800000.0ns,s22,3,2010
+1006800000.0ns,s21,0,1961
+1006800000.0ns,s21,1,1284
+1006800000.0ns,s21,3,996
+1006800000.0ns,s9,2,1121
+1006800000.0ns,s9,3,1422
+1006800000.0ns,s10,0,66
+1006800000.0ns,s10,1,28
+1006800000.0ns,s10,2,895
+1006800000.0ns,s10,3,841
+1006800000.0ns,s13,2,4242
+1006800000.0ns,s13,3,3311
+1006800000.0ns,s27,0,4482
+1006800000.0ns,s27,1,4883
+1006800000.0ns,s27,3,107
+1006800000.0ns,s34,0,1214
+1006800000.0ns,s34,1,1087
+1006800000.0ns,s34,2,980
+1006800000.0ns,s34,3,1230
+1006800000.0ns,s35,0,3653
+1006800000.0ns,s35,1,3316
+1006800000.0ns,s35,3,759
+1006900000.0ns,s1,1,1904
+1006900000.0ns,s1,2,1749
+1006900000.0ns,s1,3,1948
+1006900000.0ns,s6,2,7054
+1006900000.0ns,s6,3,7596
+1006900000.0ns,s22,0,3317
+1006900000.0ns,s22,4,1029
+1006900000.0ns,s22,1,4506
+1006900000.0ns,s22,3,2298
+1006900000.0ns,s21,0,2075
+1006900000.0ns,s21,1,1396
+1006900000.0ns,s21,3,1019
+1006900000.0ns,s9,2,1273
+1006900000.0ns,s9,3,1590
+1006900000.0ns,s10,0,66
+1006900000.0ns,s10,1,28
+1006900000.0ns,s10,2,895
+1006900000.0ns,s10,3,841
+1006900000.0ns,s13,2,4388
+1006900000.0ns,s13,3,3466
+1006900000.0ns,s27,0,4907
+1006900000.0ns,s27,1,5128
+1006900000.0ns,s27,3,107
+1006900000.0ns,s34,0,1214
+1006900000.0ns,s34,1,1087
+1006900000.0ns,s34,2,980
+1006900000.0ns,s34,3,1230
+1006900000.0ns,s35,0,4012
+1006900000.0ns,s35,1,3452
+1006900000.0ns,s35,3,764
+1007000000.0ns,s1,1,2152
+1007000000.0ns,s1,2,1775
+1007000000.0ns,s1,3,2236
+1007000000.0ns,s6,2,7430
+1007000000.0ns,s6,3,8064
+1007000000.0ns,s22,0,3545
+1007000000.0ns,s22,4,1306
+1007000000.0ns,s22,1,4698
+1007000000.0ns,s22,3,2642
+1007000000.0ns,s21,0,2209
+1007000000.0ns,s21,1,1618
+1007000000.0ns,s21,3,1108
+1007000000.0ns,s9,2,1463
+1007000000.0ns,s9,3,1797
+1007000000.0ns,s10,0,66
+1007000000.0ns,s10,1,28
+1007000000.0ns,s10,2,1055
+1007000000.0ns,s10,3,889
+1007000000.0ns,s13,2,4523
+1007000000.0ns,s13,3,3535
+1007000000.0ns,s27,0,5129
+1007000000.0ns,s27,1,5653
+1007000000.0ns,s27,3,107
+1007000000.0ns,s34,0,1214
+1007000000.0ns,s34,1,1087
+1007000000.0ns,s34,2,980
+1007000000.0ns,s34,3,1230
+1007000000.0ns,s35,0,4322
+1007000000.0ns,s35,1,3667
+1007000000.0ns,s35,3,893
+1007100000.0ns,s1,1,2522
+1007100000.0ns,s1,2,1780
+1007100000.0ns,s1,3,2528
+1007100000.0ns,s6,2,7796
+1007100000.0ns,s6,3,8538
+1007100000.0ns,s22,0,3567
+1007100000.0ns,s22,4,1306
+1007100000.0ns,s22,1,4860
+1007100000.0ns,s22,3,2650
+1007100000.0ns,s21,0,2286
+1007100000.0ns,s21,1,1704
+1007100000.0ns,s21,3,1111
+1007100000.0ns,s9,2,1761
+1007100000.0ns,s9,3,2210
+1007100000.0ns,s10,0,66
+1007100000.0ns,s10,1,28
+1007100000.0ns,s10,2,1186
+1007100000.0ns,s10,3,983
+1007100000.0ns,s13,2,4675
+1007100000.0ns,s13,3,3899
+1007100000.0ns,s27,0,5460
+1007100000.0ns,s27,1,6027
+1007100000.0ns,s27,3,107
+1007100000.0ns,s34,0,1214
+1007100000.0ns,s34,1,1087
+1007100000.0ns,s34,2,980
+1007100000.0ns,s34,3,1230
+1007100000.0ns,s35,0,4363
+1007100000.0ns,s35,1,3797
+1007100000.0ns,s35,3,897
+1007200000.0ns,s1,1,3034
+1007200000.0ns,s1,2,2019
+1007200000.0ns,s1,3,2889
+1007200000.0ns,s6,2,8101
+1007200000.0ns,s6,3,9077
+1007200000.0ns,s22,0,3588
+1007200000.0ns,s22,4,1306
+1007200000.0ns,s22,1,4900
+1007200000.0ns,s22,3,2650
+1007200000.0ns,s21,0,2397
+1007200000.0ns,s21,1,1969
+1007200000.0ns,s21,3,1114
+1007200000.0ns,s9,2,2083
+1007200000.0ns,s9,3,2446
+1007200000.0ns,s10,0,66
+1007200000.0ns,s10,1,28
+1007200000.0ns,s10,2,1225
+1007200000.0ns,s10,3,1032
+1007200000.0ns,s13,2,5031
+1007200000.0ns,s13,3,4304
+1007200000.0ns,s27,0,5508
+1007200000.0ns,s27,1,6192
+1007200000.0ns,s27,3,107
+1007200000.0ns,s34,0,1214
+1007200000.0ns,s34,1,1087
+1007200000.0ns,s34,2,980
+1007200000.0ns,s34,3,1230
+1007200000.0ns,s35,0,4472
+1007200000.0ns,s35,1,3897
+1007200000.0ns,s35,3,897
+1007300000.0ns,s1,1,3517
+1007300000.0ns,s1,2,2398
+1007300000.0ns,s1,3,3300
+1007300000.0ns,s6,2,8593
+1007300000.0ns,s6,3,9429
+1007300000.0ns,s22,0,3666
+1007300000.0ns,s22,4,1306
+1007300000.0ns,s22,1,4971
+1007300000.0ns,s22,3,2678
+1007300000.0ns,s21,0,2550
+1007300000.0ns,s21,1,2300
+1007300000.0ns,s21,3,1191
+1007300000.0ns,s9,2,2516
+1007300000.0ns,s9,3,2715
+1007300000.0ns,s10,0,66
+1007300000.0ns,s10,1,28
+1007300000.0ns,s10,2,1249
+1007300000.0ns,s10,3,1076
+1007300000.0ns,s13,2,5311
+1007300000.0ns,s13,3,4765
+1007300000.0ns,s27,0,5570
+1007300000.0ns,s27,1,6507
+1007300000.0ns,s27,3,107
+1007300000.0ns,s33,3,11
+1007300000.0ns,s34,0,1214
+1007300000.0ns,s34,1,1087
+1007300000.0ns,s34,2,980
+1007300000.0ns,s34,3,1230
+1007300000.0ns,s35,0,4472
+1007300000.0ns,s35,1,3897
+1007300000.0ns,s35,3,897
+1007400000.0ns,s1,1,4038
+1007400000.0ns,s1,2,2714
+1007400000.0ns,s1,3,3587
+1007400000.0ns,s6,2,8926
+1007400000.0ns,s6,3,9853
+1007400000.0ns,s22,0,3840
+1007400000.0ns,s22,4,1306
+1007400000.0ns,s22,1,5424
+1007400000.0ns,s22,3,2721
+1007400000.0ns,s21,0,2660
+1007400000.0ns,s21,1,2368
+1007400000.0ns,s21,3,1204
+1007400000.0ns,s9,2,3040
+1007400000.0ns,s9,3,2970
+1007400000.0ns,s10,0,66
+1007400000.0ns,s10,1,28
+1007400000.0ns,s10,2,1249
+1007400000.0ns,s10,3,1076
+1007400000.0ns,s13,2,5538
+1007400000.0ns,s13,3,5133
+1007400000.0ns,s27,0,5826
+1007400000.0ns,s27,1,6720
+1007400000.0ns,s27,3,107
+1007400000.0ns,s33,2,122
+1007400000.0ns,s33,3,316
+1007400000.0ns,s34,0,1214
+1007400000.0ns,s34,1,1087
+1007400000.0ns,s34,2,980
+1007400000.0ns,s34,3,1230
+1007400000.0ns,s35,0,4472
+1007400000.0ns,s35,1,3898
+1007400000.0ns,s35,3,897
+1007500000.0ns,s1,1,4363
+1007500000.0ns,s1,2,2799
+1007500000.0ns,s1,3,3724
+1007500000.0ns,s6,2,9482
+1007500000.0ns,s6,3,10118
+1007500000.0ns,s22,0,4379
+1007500000.0ns,s22,4,1306
+1007500000.0ns,s22,1,6062
+1007500000.0ns,s22,3,3075
+1007500000.0ns,s21,0,2886
+1007500000.0ns,s21,1,2616
+1007500000.0ns,s21,3,1204
+1007500000.0ns,s9,2,3425
+1007500000.0ns,s9,3,3418
+1007500000.0ns,s10,0,66
+1007500000.0ns,s10,1,28
+1007500000.0ns,s10,2,1538
+1007500000.0ns,s10,3,1176
+1007500000.0ns,s13,2,6096
+1007500000.0ns,s13,3,5337
+1007500000.0ns,s27,0,5905
+1007500000.0ns,s27,1,6793
+1007500000.0ns,s27,3,107
+1007500000.0ns,s33,2,311
+1007500000.0ns,s33,3,664
+1007500000.0ns,s34,0,1214
+1007500000.0ns,s34,1,1087
+1007500000.0ns,s34,2,980
+1007500000.0ns,s34,3,1230
+1007500000.0ns,s35,0,4472
+1007500000.0ns,s35,1,3898
+1007500000.0ns,s35,3,897
+1007600000.0ns,s1,1,4767
+1007600000.0ns,s1,2,3059
+1007600000.0ns,s1,3,3977
+1007600000.0ns,s6,2,9861
+1007600000.0ns,s6,3,10573
+1007600000.0ns,s22,0,4852
+1007600000.0ns,s22,4,1306
+1007600000.0ns,s22,1,6328
+1007600000.0ns,s22,3,3256
+1007600000.0ns,s21,0,3232
+1007600000.0ns,s21,1,2951
+1007600000.0ns,s21,3,1220
+1007600000.0ns,s9,2,3869
+1007600000.0ns,s9,3,3751
+1007600000.0ns,s10,0,66
+1007600000.0ns,s10,1,28
+1007600000.0ns,s10,2,1698
+1007600000.0ns,s10,3,1284
+1007600000.0ns,s13,2,6351
+1007600000.0ns,s13,3,5645
+1007600000.0ns,s27,0,5996
+1007600000.0ns,s27,1,6863
+1007600000.0ns,s27,3,107
+1007600000.0ns,s33,2,311
+1007600000.0ns,s33,3,664
+1007600000.0ns,s34,0,1214
+1007600000.0ns,s34,1,1087
+1007600000.0ns,s34,2,980
+1007600000.0ns,s34,3,1230
+1007600000.0ns,s35,0,4472
+1007600000.0ns,s35,1,3898
+1007600000.0ns,s35,3,897
+1007700000.0ns,s1,1,5304
+1007700000.0ns,s1,2,3392
+1007700000.0ns,s1,3,4452
+1007700000.0ns,s6,2,10255
+1007700000.0ns,s6,3,10963
+1007700000.0ns,s22,0,5313
+1007700000.0ns,s22,4,1306
+1007700000.0ns,s22,1,6566
+1007700000.0ns,s22,3,3310
+1007700000.0ns,s21,0,3693
+1007700000.0ns,s21,4,272
+1007700000.0ns,s21,1,3348
+1007700000.0ns,s21,3,1269
+1007700000.0ns,s9,2,4248
+1007700000.0ns,s9,3,4024
+1007700000.0ns,s10,0,66
+1007700000.0ns,s10,1,28
+1007700000.0ns,s10,2,1908
+1007700000.0ns,s10,3,1426
+1007700000.0ns,s13,2,6569
+1007700000.0ns,s13,3,6072
+1007700000.0ns,s27,0,6019
+1007700000.0ns,s27,1,7017
+1007700000.0ns,s27,3,107
+1007700000.0ns,s33,2,311
+1007700000.0ns,s33,3,664
+1007700000.0ns,s34,0,1214
+1007700000.0ns,s34,1,1087
+1007700000.0ns,s34,2,980
+1007700000.0ns,s34,3,1230
+1007700000.0ns,s35,0,4472
+1007700000.0ns,s35,1,3898
+1007700000.0ns,s35,3,897
+1007800000.0ns,s1,1,5656
+1007800000.0ns,s1,2,3738
+1007800000.0ns,s1,3,4885
+1007800000.0ns,s6,2,10635
+1007800000.0ns,s6,3,11383
+1007800000.0ns,s22,0,5678
+1007800000.0ns,s22,4,1483
+1007800000.0ns,s22,1,6937
+1007800000.0ns,s22,3,3534
+1007800000.0ns,s21,0,3973
+1007800000.0ns,s21,4,721
+1007800000.0ns,s21,1,3803
+1007800000.0ns,s21,3,1269
+1007800000.0ns,s9,2,4488
+1007800000.0ns,s9,3,4195
+1007800000.0ns,s10,0,66
+1007800000.0ns,s10,1,28
+1007800000.0ns,s10,2,2109
+1007800000.0ns,s10,3,1763
+1007800000.0ns,s13,2,7027
+1007800000.0ns,s13,3,6297
+1007800000.0ns,s27,0,6128
+1007800000.0ns,s27,1,7127
+1007800000.0ns,s27,3,107
+1007800000.0ns,s33,2,311
+1007800000.0ns,s33,3,664
+1007800000.0ns,s34,0,1214
+1007800000.0ns,s34,1,1087
+1007800000.0ns,s34,2,980
+1007800000.0ns,s34,3,1230
+1007800000.0ns,s35,0,4483
+1007800000.0ns,s35,1,3898
+1007800000.0ns,s35,3,897
+1007900000.0ns,s1,1,6002
+1007900000.0ns,s1,2,4041
+1007900000.0ns,s1,3,5317
+1007900000.0ns,s6,2,11065
+1007900000.0ns,s6,3,11753
+1007900000.0ns,s22,0,6301
+1007900000.0ns,s22,4,1732
+1007900000.0ns,s22,1,7286
+1007900000.0ns,s22,3,3901
+1007900000.0ns,s21,0,4320
+1007900000.0ns,s21,4,885
+1007900000.0ns,s21,1,4304
+1007900000.0ns,s21,3,1269
+1007900000.0ns,s9,2,4762
+1007900000.0ns,s9,3,4594
+1007900000.0ns,s10,0,66
+1007900000.0ns,s10,1,28
+1007900000.0ns,s10,2,2128
+1007900000.0ns,s10,3,1784
+1007900000.0ns,s13,2,7332
+1007900000.0ns,s13,3,6712
+1007900000.0ns,s27,0,6306
+1007900000.0ns,s27,1,7305
+1007900000.0ns,s27,3,107
+1007900000.0ns,s33,2,311
+1007900000.0ns,s33,3,664
+1007900000.0ns,s34,0,1214
+1007900000.0ns,s34,1,1087
+1007900000.0ns,s34,2,980
+1007900000.0ns,s34,3,1230
+1007900000.0ns,s35,0,4483
+1007900000.0ns,s35,1,3899
