FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h6,h22,2,27,827550,0,+1059891625.0ns,+1133330222.0ns,73438597
h6,h22,2,31,43499,0,+1073087146.0ns,+1133341401.0ns,60254255
h11,h23,2,41,1776028,0,+1097313692.0ns,+1133595596.0ns,36281904
h12,h20,2,27,3836845,0,+1086979473.0ns,+1133606776.0ns,46627303
h15,h22,2,26,36905,0,+1070805430.0ns,+1133609122.0ns,62803692
h5,h22,2,26,32904,0,+1074999840.0ns,+1133739524.0ns,58739684
h6,h22,2,17,1548278,0,+1037521698.0ns,+1133757553.0ns,96235855
h2,h23,2,15,1200844,0,+1046711835.0ns,+1133986152.0ns,87274317
h4,h23,2,29,314440,0,+1068623119.0ns,+1133998647.0ns,65375528
h15,h20,2,28,73135,0,+1073647830.0ns,+1134115013.0ns,60467183
h14,h23,2,22,40156,0,+1058334776.0ns,+1134165228.0ns,75830452
h1,h20,2,16,53192,0,+1057153553.0ns,+1134408999.0ns,77255446
h6,h23,2,35,1073902,0,+1087401951.0ns,+1134432859.0ns,47030908
h1,h23,2,17,48648,0,+1071262483.0ns,+1134447555.0ns,63185072
h6,h21,2,31,3482408,0,+1090836814.0ns,+1134471474.0ns,43634660
h8,h22,2,11,1600898,0,+1029880334.0ns,+1134539969.0ns,104659635
h6,h23,2,39,1613974,0,+1095310880.0ns,+1134549299.0ns,39238419
h5,h22,2,18,82291,0,+1042878659.0ns,+1134702047.0ns,91823388
h5,h22,2,30,46029,0,+1083532683.0ns,+1134711091.0ns,51178408
h14,h22,2,36,20989,0,+1094940369.0ns,+1134734891.0ns,39794522
h15,h21,2,7,13662,0,+1044115196.0ns,+1134840592.0ns,90725396
h2,h21,2,11,7650331,0,+1029055017.0ns,+1134958820.0ns,105903803
h2,h20,2,7,439730,0,+1021994765.0ns,+1134987438.0ns,112992673
h4,h23,2,26,38939,0,+1054976790.0ns,+1135022747.0ns,80045957
h2,h21,2,19,842063,0,+1051030014.0ns,+1135171140.0ns,84141126
