FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h17,h27,3,3,1897270,0,+1000662395.0ns,+1001132146.0ns,469751
h29,h17,3,2,442,0,+1001124085.0ns,+1001132249.0ns,8164
h3,h22,2,4,881,0,+1000627868.0ns,+1001132267.0ns,504399
h11,h23,2,3,763369,0,+1000584134.0ns,+1001132426.0ns,548292
h22,h23,3,3,46878,0,+1001117093.0ns,+1001133145.0ns,16052
h21,h32,3,3,2426050,0,+1000819498.0ns,+1001133317.0ns,313819
h13,h11,1,4,326,0,+1001106580.0ns,+1001133626.0ns,27046
h2,h23,2,4,1301,0,+1000669981.0ns,+1001134463.0ns,464482
h19,h17,3,4,619,0,+1001132432.0ns,+1001136698.0ns,4266
h3,h1,1,4,619,0,+1001132432.0ns,+1001137025.0ns,4593
h9,h20,2,3,645,0,+1000729008.0ns,+1001137516.0ns,408508
h2,h23,2,5,87231,0,+1000699799.0ns,+1001138963.0ns,439164
h2,h15,1,3,36971,0,+1001125274.0ns,+1001139135.0ns,13861
h14,h7,1,6,287,0,+1001133793.0ns,+1001140133.0ns,6340
h30,h23,3,6,287,0,+1001133793.0ns,+1001140457.0ns,6664
h19,h26,3,3,341,0,+1001134345.0ns,+1001140538.0ns,6193
h3,h10,1,3,341,0,+1001134345.0ns,+1001140658.0ns,6313
h28,h20,3,2,201,0,+1001134624.0ns,+1001140845.0ns,6221
h12,h4,1,2,201,0,+1001134624.0ns,+1001140908.0ns,6284
h23,h18,3,3,336,0,+1001065512.0ns,+1001142605.0ns,77093
h19,h31,3,3,116900,0,+1001109891.0ns,+1001144297.0ns,34406
h17,h28,3,4,233,0,+1001031325.0ns,+1001144588.0ns,113263
h15,h23,2,3,614,0,+1000682751.0ns,+1001146351.0ns,463600
h1,h14,1,4,215,0,+1001067294.0ns,+1001148389.0ns,81095
h12,h23,2,4,37096,0,+1000736362.0ns,+1001149948.0ns,413586
h13,h21,2,2,222,0,+1000467752.0ns,+1001150186.0ns,682434
h4,h23,2,5,459,0,+1000729971.0ns,+1001150357.0ns,420386
h5,h22,2,2,60596,0,+1000623149.0ns,+1001151253.0ns,528104
h27,h32,3,4,852,0,+1001146457.0ns,+1001152913.0ns,6456
h14,h13,1,4,1528,0,+1001150661.0ns,+1001152944.0ns,2283
h30,h29,3,4,1528,0,+1001150661.0ns,+1001153152.0ns,2491
h12,h20,2,1,439,0,+1000690992.0ns,+1001153862.0ns,462870
h12,h21,2,4,67691,0,+1000373486.0ns,+1001154560.0ns,781074
h18,h31,3,3,36971,0,+1001125274.0ns,+1001155072.0ns,29798
h11,h16,1,4,852,0,+1001146457.0ns,+1001155234.0ns,8777
h6,h5,1,9,248717,0,+1001015580.0ns,+1001155261.0ns,139681
h2,h4,1,3,569,0,+1001152489.0ns,+1001156905.0ns,4416
h29,h24,3,3,622,0,+1001150307.0ns,+1001156995.0ns,6688
h16,h3,1,1,34175,0,+1001147233.0ns,+1001157356.0ns,10123
h19,h25,3,1,317,0,+1001151684.0ns,+1001157910.0ns,6226
h4,h20,2,4,782,0,+1000734768.0ns,+1001158424.0ns,423656
h15,h1,1,2,644,0,+1001152399.0ns,+1001158729.0ns,6330
h32,h19,3,1,34175,0,+1001147233.0ns,+1001159981.0ns,12748
h22,h29,3,3,202370,0,+1001014623.0ns,+1001160478.0ns,145855
h21,h17,3,1,303,0,+1001154360.0ns,+1001160761.0ns,6401
h6,h22,2,4,618,0,+1000720705.0ns,+1001161579.0ns,440874
h31,h17,3,2,644,0,+1001152399.0ns,+1001161673.0ns,9274
h6,h23,2,4,904,0,+1000700114.0ns,+1001162067.0ns,461953
h29,h22,3,2,340,0,+1001080903.0ns,+1001162110.0ns,81207
h2,h23,2,6,98500,0,+1000737363.0ns,+1001162443.0ns,425080
