Time,Node,PortIndex,DropPacket
+1010600000.0ns,s1,2,5214
+1010600000.0ns,s1,3,5859
+1010700000.0ns,s1,1,11373
+1010700000.0ns,s1,2,5214
+1010700000.0ns,s1,3,5859
+1010800000.0ns,s1,1,11373
+1010800000.0ns,s1,2,5214
+1010800000.0ns,s1,3,5859
+1010900000.0ns,s1,1,11373
+1010900000.0ns,s1,2,5214
+1010900000.0ns,s1,3,5859
+1011000000.0ns,s1,1,11373
+1011000000.0ns,s1,2,5214
+1011000000.0ns,s1,3,5859
+1011100000.0ns,s1,1,11373
+1011100000.0ns,s1,2,5214
+1011100000.0ns,s1,3,5859
+1011200000.0ns,s1,1,11373
+1011200000.0ns,s1,2,5214
+1011200000.0ns,s1,3,5859
+1011300000.0ns,s1,1,11373
+1011300000.0ns,s1,2,5214
+1011300000.0ns,s1,3,5859
+1011400000.0ns,s1,1,11373
+1011400000.0ns,s1,2,5214
+1011400000.0ns,s1,3,5859
+1011500000.0ns,s1,1,11373
+1011500000.0ns,s1,2,5215
+1011500000.0ns,s1,3,6219
+1011600000.0ns,s1,1,11373
+1011600000.0ns,s1,2,5215
+1011600000.0ns,s1,3,6869
+1011700000.0ns,s1,1,11373
+1011700000.0ns,s1,2,5260
+1011700000.0ns,s1,3,7303
+1011800000.0ns,s1,1,11373
+1011800000.0ns,s1,2,5450
+1011800000.0ns,s1,3,7903
+1011900000.0ns,s1,1,11373
+1011900000.0ns,s1,2,6094
+1011900000.0ns,s1,3,8100
+1012000000.0ns,s1,1,11373
+1012000000.0ns,s1,2,6122
+1012000000.0ns,s1,3,8765
+1012100000.0ns,s1,1,11373
+1012100000.0ns,s1,2,6562
+1012100000.0ns,s1,3,9546
+1012200000.0ns,s1,1,11373
+1012200000.0ns,s1,2,6679
+1012200000.0ns,s1,3,9817
+1012300000.0ns,s1,1,11373
+1012300000.0ns,s1,2,6679
+1012300000.0ns,s1,3,9817
+1012400000.0ns,s1,1,11373
+1012400000.0ns,s1,2,6832
+1012400000.0ns,s1,3,9817
+1012500000.0ns,s1,1,11373
+1012500000.0ns,s1,2,6953
+1012500000.0ns,s1,3,9817
+1012600000.0ns,s1,1,11373
+1012600000.0ns,s1,2,6953
+1012600000.0ns,s1,3,9817
+1012700000.0ns,s1,1,11373
+1012700000.0ns,s1,2,6953
+1012700000.0ns,s1,3,9817
+1012800000.0ns,s1,1,11373
+1012800000.0ns,s1,2,6953
+1012800000.0ns,s1,3,9817
+1012900000.0ns,s1,1,11373
+1012900000.0ns,s1,2,6953
+1012900000.0ns,s1,3,9817
+1013000000.0ns,s1,1,11373
+1013000000.0ns,s1,2,6953
+1013000000.0ns,s1,3,9817
+1013100000.0ns,s1,1,11373
+1013100000.0ns,s1,2,6953
+1013100000.0ns,s1,3,9817
+1013200000.0ns,s1,1,11373
+1013200000.0ns,s1,2,6953
+1013200000.0ns,s1,3,9817
+1013300000.0ns,s1,1,11373
+1013300000.0ns,s1,2,6953
+1013300000.0ns,s1,3,9817
+1013400000.0ns,s1,1,11373
+1013400000.0ns,s1,2,6953
+1013400000.0ns,s1,3,9817
+1013500000.0ns,s1,1,11373
+1013500000.0ns,s1,2,6953
+1013500000.0ns,s1,3,9817
+1013600000.0ns,s1,1,11373
+1013600000.0ns,s1,2,6953
+1013600000.0ns,s1,3,9817
+1013700000.0ns,s1,1,11373
+1013700000.0ns,s1,2,6953
+1013700000.0ns,s1,3,9817
+1013800000.0ns,s1,1,11373
+1013800000.0ns,s1,2,6953
+1013800000.0ns,s1,3,9817
+1013900000.0ns,s1,1,11373
+1013900000.0ns,s1,2,6953
+1013900000.0ns,s1,3,9817
+1014000000.0ns,s1,1,11373
+1014000000.0ns,s1,2,7542
+1014000000.0ns,s1,3,9901
+1014100000.0ns,s1,1,11373
+1014100000.0ns,s1,2,7587
+1014100000.0ns,s1,3,10312
+1014200000.0ns,s1,1,11373
+1014200000.0ns,s1,2,7770
+1014200000.0ns,s1,3,10374
+1014300000.0ns,s1,1,11373
+1014300000.0ns,s1,2,7982
+1014300000.0ns,s1,3,10374
+1014400000.0ns,s1,1,11373
+1014400000.0ns,s1,2,7982
+1014400000.0ns,s1,3,10374
+1014500000.0ns,s1,1,11373
+1014500000.0ns,s1,2,7982
+1014500000.0ns,s1,3,10374
+1014600000.0ns,s1,1,11373
+1014600000.0ns,s1,2,7982
+1014600000.0ns,s1,3,10374
+1014700000.0ns,s1,1,11373
+1014700000.0ns,s1,2,7982
+1014700000.0ns,s1,3,10374
+1014800000.0ns,s1,1,11373
+1014800000.0ns,s1,2,7982
+1014800000.0ns,s1,3,10374
+1014900000.0ns,s1,1,11373
+1014900000.0ns,s1,2,7982
+1014900000.0ns,s1,3,10374
+1015000000.0ns,s1,1,11373
+1015000000.0ns,s1,2,7982
+1015000000.0ns,s1,3,10374
+1015100000.0ns,s1,1,11373
+1015100000.0ns,s1,2,7982
+1015100000.0ns,s1,3,10374
+1015200000.0ns,s1,1,11373
+1015200000.0ns,s1,2,7982
+1015200000.0ns,s1,3,10374
+1015300000.0ns,s1,1,11373
+1015300000.0ns,s1,2,7982
+1015300000.0ns,s1,3,10374
+1015400000.0ns,s1,1,11373
+1015400000.0ns,s1,2,7982
+1015400000.0ns,s1,3,10374
+1015500000.0ns,s1,1,11373
+1015500000.0ns,s1,2,7982
+1015500000.0ns,s1,3,10374
+1015600000.0ns,s1,1,11459
+1015600000.0ns,s1,2,8000
+1015600000.0ns,s1,3,10374
+1015700000.0ns,s1,1,11749
+1015700000.0ns,s1,2,8000
+1015700000.0ns,s1,3,10374
+1015800000.0ns,s1,1,11749
+1015800000.0ns,s1,2,8000
+1015800000.0ns,s1,3,10374
+1015900000.0ns,s1,1,11781
+1015900000.0ns,s1,2,8134
+1015900000.0ns,s1,3,10374
+1016000000.0ns,s1,1,11792
+1016000000.0ns,s1,2,8134
+1016000000.0ns,s1,3,10375
+1016100000.0ns,s1,1,11792
+1016100000.0ns,s1,2,8134
+1016100000.0ns,s1,3,10375
+1016200000.0ns,s1,1,11792
+1016200000.0ns,s1,2,8134
+1016200000.0ns,s1,3,10375
+1016300000.0ns,s1,1,11792
+1016300000.0ns,s1,2,8134
+1016300000.0ns,s1,3,10375
+1016400000.0ns,s1,1,11792
+1016400000.0ns,s1,2,8134
+1016400000.0ns,s1,3,10375
+1016500000.0ns,s1,1,11792
+1016500000.0ns,s1,2,8134
+1016500000.0ns,s1,3,10375
+1016600000.0ns,s1,1,12085
+1016600000.0ns,s1,2,8134
+1016600000.0ns,s1,3,11091
+1016700000.0ns,s1,1,12352
+1016700000.0ns,s1,2,8134
+1016700000.0ns,s1,3,11664
+1016800000.0ns,s1,1,13192
+1016800000.0ns,s1,2,8318
+1016800000.0ns,s1,3,11710
+1016900000.0ns,s1,1,14033
+1016900000.0ns,s1,2,8543
+1016900000.0ns,s1,3,11849
+1017000000.0ns,s1,1,14321
+1017000000.0ns,s1,2,8543
+1017000000.0ns,s1,3,12385
+1017100000.0ns,s1,1,14544
+1017100000.0ns,s1,2,8575
+1017100000.0ns,s1,3,12385
+1017200000.0ns,s1,1,14552
+1017200000.0ns,s1,2,8575
+1017200000.0ns,s1,3,12385
+1017300000.0ns,s1,1,14555
+1017300000.0ns,s1,2,8575
+1017300000.0ns,s1,3,12387
+1017400000.0ns,s1,1,14555
+1017400000.0ns,s1,2,8575
+1017400000.0ns,s1,3,12387
+1017500000.0ns,s1,1,14579
+1017500000.0ns,s1,2,8575
+1017500000.0ns,s1,3,12387
+1017600000.0ns,s1,1,14581
+1017600000.0ns,s1,2,8575
+1017600000.0ns,s1,3,12436
+1017700000.0ns,s1,1,14627
+1017700000.0ns,s1,2,8575
+1017700000.0ns,s1,3,12499
+1017800000.0ns,s1,1,15196
+1017800000.0ns,s1,2,8670
+1017800000.0ns,s1,3,12568
+1017800000.0ns,s13,3,64
+1017900000.0ns,s1,1,15431
+1017900000.0ns,s1,2,8673
+1017900000.0ns,s1,3,12569
+1017900000.0ns,s13,2,1
+1017900000.0ns,s13,3,485
+1018000000.0ns,s1,1,15587
+1018000000.0ns,s1,2,8673
+1018000000.0ns,s1,3,12569
+1018000000.0ns,s13,2,1
+1018000000.0ns,s13,3,486
+1018100000.0ns,s1,1,15591
+1018100000.0ns,s1,2,8673
+1018100000.0ns,s1,3,12569
+1018100000.0ns,s13,2,728
+1018100000.0ns,s13,3,486
+1018200000.0ns,s1,1,15591
+1018200000.0ns,s1,2,8673
+1018200000.0ns,s1,3,13190
+1018200000.0ns,s13,2,1568
+1018200000.0ns,s13,3,486
+1018300000.0ns,s1,1,16241
+1018300000.0ns,s1,2,8673
+1018300000.0ns,s1,3,13381
+1018300000.0ns,s13,2,2285
+1018300000.0ns,s13,3,486
+1018400000.0ns,s1,1,16551
+1018400000.0ns,s1,2,8717
+1018400000.0ns,s1,3,13911
+1018400000.0ns,s13,2,2285
+1018400000.0ns,s13,3,486
+1018500000.0ns,s1,1,16954
+1018500000.0ns,s1,2,8912
+1018500000.0ns,s1,3,14348
+1018500000.0ns,s13,2,2285
+1018500000.0ns,s13,3,486
+1018600000.0ns,s1,1,16954
+1018600000.0ns,s1,2,8915
+1018600000.0ns,s1,3,15189
+1018600000.0ns,s13,2,2288
+1018600000.0ns,s13,3,486
+1018700000.0ns,s1,1,17159
+1018700000.0ns,s1,2,9045
+1018700000.0ns,s1,3,16029
+1018700000.0ns,s13,2,2292
+1018700000.0ns,s13,3,1124
+1018800000.0ns,s1,1,17175
+1018800000.0ns,s1,2,9288
+1018800000.0ns,s1,3,16869
+1018800000.0ns,s13,2,2337
+1018800000.0ns,s13,3,1164
+1018900000.0ns,s1,1,17442
+1018900000.0ns,s1,2,9288
+1018900000.0ns,s1,3,17443
+1018900000.0ns,s13,2,2340
+1018900000.0ns,s13,3,1431
+1019000000.0ns,s1,1,18282
+1019000000.0ns,s1,2,9289
+1019000000.0ns,s1,3,17471
+1019000000.0ns,s13,2,2340
+1019000000.0ns,s13,3,2272
+1019100000.0ns,s1,1,18923
+1019100000.0ns,s1,2,9289
+1019100000.0ns,s1,3,17671
+1019100000.0ns,s13,2,2340
+1019100000.0ns,s13,3,3112
+1019200000.0ns,s1,1,19764
+1019200000.0ns,s1,2,9289
+1019200000.0ns,s1,3,17671
+1019200000.0ns,s13,2,2485
+1019200000.0ns,s13,3,3807
+1019300000.0ns,s1,1,20525
+1019300000.0ns,s1,2,9289
+1019300000.0ns,s1,3,17751
+1019300000.0ns,s13,2,2485
+1019300000.0ns,s13,3,4371
+1019400000.0ns,s1,1,20525
+1019400000.0ns,s1,2,9289
+1019400000.0ns,s1,3,18591
+1019400000.0ns,s13,2,2792
+1019400000.0ns,s13,3,4371
+1019500000.0ns,s1,1,20630
+1019500000.0ns,s1,2,9737
+1019500000.0ns,s1,3,19327
+1019500000.0ns,s13,2,3633
+1019500000.0ns,s13,3,4371
+1019600000.0ns,s1,1,20813
+1019600000.0ns,s1,2,9737
+1019600000.0ns,s1,3,20167
+1019600000.0ns,s13,2,3826
+1019600000.0ns,s13,3,5012
+1019700000.0ns,s1,1,21392
+1019700000.0ns,s1,2,9737
+1019700000.0ns,s1,3,20429
+1019700000.0ns,s5,3,12
+1019700000.0ns,s13,2,3826
+1019700000.0ns,s13,3,5852
+1019800000.0ns,s1,1,21984
+1019800000.0ns,s1,2,9737
+1019800000.0ns,s1,3,20957
+1019800000.0ns,s5,2,265
+1019800000.0ns,s5,3,588
+1019800000.0ns,s13,2,3883
+1019800000.0ns,s13,3,6066
+1019900000.0ns,s1,1,22016
+1019900000.0ns,s1,2,9737
+1019900000.0ns,s1,3,21765
+1019900000.0ns,s5,2,1034
+1019900000.0ns,s5,3,588
+1019900000.0ns,s13,2,4723
+1019900000.0ns,s13,3,6066
+1020000000.0ns,s1,1,22016
+1020000000.0ns,s1,2,10395
+1020000000.0ns,s1,3,22605
+1020000000.0ns,s5,2,1034
+1020000000.0ns,s5,3,588
+1020000000.0ns,s13,2,5511
+1020000000.0ns,s13,3,6069
+1020100000.0ns,s1,1,22149
+1020100000.0ns,s1,2,11088
+1020100000.0ns,s1,3,23446
+1020100000.0ns,s5,2,1034
+1020100000.0ns,s5,3,588
+1020100000.0ns,s13,2,5526
+1020100000.0ns,s13,3,6649
+1020200000.0ns,s1,1,22989
+1020200000.0ns,s1,2,11088
+1020200000.0ns,s1,3,24286
+1020200000.0ns,s5,2,1037
+1020200000.0ns,s5,3,588
+1020200000.0ns,s13,2,5527
+1020200000.0ns,s13,3,7429
+1020300000.0ns,s1,1,23245
+1020300000.0ns,s1,2,11088
+1020300000.0ns,s1,3,25126
+1020300000.0ns,s5,2,1037
+1020300000.0ns,s5,3,588
+1020300000.0ns,s13,2,5530
+1020300000.0ns,s13,3,7690
+1020400000.0ns,s1,1,23823
+1020400000.0ns,s1,2,11090
+1020400000.0ns,s1,3,25520
+1020400000.0ns,s5,2,1037
+1020400000.0ns,s5,3,588
+1020400000.0ns,s13,2,5633
+1020400000.0ns,s13,3,7690
+1020500000.0ns,s1,1,23935
+1020500000.0ns,s1,2,11091
+1020500000.0ns,s1,3,26248
+1020500000.0ns,s5,2,1037
+1020500000.0ns,s5,3,588
+1020500000.0ns,s13,2,5916
+1020500000.0ns,s13,3,7693
+1020600000.0ns,s1,1,23935
+1020600000.0ns,s1,2,11423
+1020600000.0ns,s1,3,27088
+1020600000.0ns,s5,2,1083
+1020600000.0ns,s5,3,588
+1020600000.0ns,s13,2,6174
+1020600000.0ns,s13,3,7693
+1020700000.0ns,s1,1,23935
+1020700000.0ns,s1,2,11547
+1020700000.0ns,s1,3,27929
+1020700000.0ns,s5,2,1083
+1020700000.0ns,s5,3,588
+1020700000.0ns,s13,2,6174
+1020700000.0ns,s13,3,7693
+1020800000.0ns,s1,1,24228
+1020800000.0ns,s1,2,11554
+1020800000.0ns,s1,3,28477
+1020800000.0ns,s5,2,1245
+1020800000.0ns,s5,3,591
+1020800000.0ns,s13,2,6174
+1020800000.0ns,s13,3,7693
+1020900000.0ns,s1,1,25068
+1020900000.0ns,s1,2,11554
+1020900000.0ns,s1,3,28477
+1020900000.0ns,s5,2,1471
+1020900000.0ns,s5,3,603
+1020900000.0ns,s13,2,6174
+1020900000.0ns,s13,3,7693
+1021000000.0ns,s1,1,25908
+1021000000.0ns,s1,2,11608
+1021000000.0ns,s1,3,28477
+1021000000.0ns,s5,2,1549
+1021000000.0ns,s5,3,603
+1021000000.0ns,s13,2,6174
+1021000000.0ns,s13,3,7693
+1021100000.0ns,s1,1,26749
+1021100000.0ns,s1,2,11858
+1021100000.0ns,s1,3,28718
+1021100000.0ns,s5,2,1558
+1021100000.0ns,s5,3,603
+1021100000.0ns,s13,2,6174
+1021100000.0ns,s13,3,8084
+1021200000.0ns,s1,1,27589
+1021200000.0ns,s1,2,11858
+1021200000.0ns,s1,3,29138
+1021200000.0ns,s5,2,1559
+1021200000.0ns,s5,3,603
+1021200000.0ns,s13,2,6174
+1021200000.0ns,s13,3,8414
+1021300000.0ns,s1,1,27696
+1021300000.0ns,s1,2,12400
+1021300000.0ns,s1,3,29929
+1021300000.0ns,s5,2,1559
+1021300000.0ns,s5,3,603
+1021300000.0ns,s13,2,6174
+1021300000.0ns,s13,3,8414
+1021300000.0ns,s16,2,66
+1021400000.0ns,s1,1,27749
+1021400000.0ns,s1,2,12874
+1021400000.0ns,s1,3,30717
+1021400000.0ns,s5,2,1559
+1021400000.0ns,s5,3,603
+1021400000.0ns,s13,2,6174
+1021400000.0ns,s13,3,8414
+1021400000.0ns,s16,2,306
+1021500000.0ns,s1,1,27751
+1021500000.0ns,s1,2,12922
+1021500000.0ns,s1,3,31558
+1021500000.0ns,s5,2,1559
+1021500000.0ns,s5,3,603
+1021500000.0ns,s13,2,6174
+1021500000.0ns,s13,3,8414
+1021500000.0ns,s16,2,631
+1021500000.0ns,s16,3,1
+1021600000.0ns,s1,1,28536
+1021600000.0ns,s1,2,12922
+1021600000.0ns,s1,3,31613
+1021600000.0ns,s5,2,1560
+1021600000.0ns,s5,3,605
+1021600000.0ns,s13,2,6174
+1021600000.0ns,s13,3,8414
+1021600000.0ns,s16,2,634
+1021600000.0ns,s16,3,1
+1021700000.0ns,s1,1,29139
+1021700000.0ns,s1,2,13330
+1021700000.0ns,s1,3,31850
+1021700000.0ns,s5,2,2141
+1021700000.0ns,s5,3,605
+1021700000.0ns,s13,2,6174
+1021700000.0ns,s13,3,8414
+1021700000.0ns,s16,2,634
+1021700000.0ns,s16,3,1
+1021800000.0ns,s1,1,29216
+1021800000.0ns,s1,2,13330
+1021800000.0ns,s1,3,32634
+1021800000.0ns,s5,2,2251
+1021800000.0ns,s5,3,1106
+1021800000.0ns,s13,2,6174
+1021800000.0ns,s13,3,8414
+1021800000.0ns,s16,2,637
+1021800000.0ns,s16,3,1
+1021900000.0ns,s1,1,30056
+1021900000.0ns,s1,2,13330
+1021900000.0ns,s1,3,33474
+1021900000.0ns,s5,2,2251
+1021900000.0ns,s5,3,1106
+1021900000.0ns,s13,2,6174
+1021900000.0ns,s13,3,8414
+1021900000.0ns,s16,2,637
+1021900000.0ns,s16,3,192
+1022000000.0ns,s1,1,30675
+1022000000.0ns,s1,2,13671
+1022000000.0ns,s1,3,34187
+1022000000.0ns,s5,2,2251
+1022000000.0ns,s5,3,1106
+1022000000.0ns,s13,2,6174
+1022000000.0ns,s13,3,8414
+1022000000.0ns,s16,2,637
+1022000000.0ns,s16,3,1032
+1022100000.0ns,s1,1,30709
+1022100000.0ns,s1,2,14393
+1022100000.0ns,s1,3,34992
+1022100000.0ns,s5,2,2251
+1022100000.0ns,s5,3,1106
+1022100000.0ns,s13,2,6174
+1022100000.0ns,s13,3,8414
+1022100000.0ns,s16,2,637
+1022100000.0ns,s16,3,1873
+1022200000.0ns,s1,1,30709
+1022200000.0ns,s1,2,14445
+1022200000.0ns,s1,3,35833
+1022200000.0ns,s3,1,103
+1022200000.0ns,s3,2,27
+1022200000.0ns,s5,2,2251
+1022200000.0ns,s5,3,1106
+1022200000.0ns,s13,2,6174
+1022200000.0ns,s13,3,8414
+1022200000.0ns,s16,2,960
+1022200000.0ns,s16,3,2390
+1022300000.0ns,s1,1,30864
+1022300000.0ns,s1,2,14448
+1022300000.0ns,s1,3,36518
+1022300000.0ns,s3,1,109
+1022300000.0ns,s3,2,868
+1022300000.0ns,s5,2,2251
+1022300000.0ns,s5,3,1106
+1022300000.0ns,s13,2,6174
+1022300000.0ns,s13,3,8414
+1022300000.0ns,s16,2,1245
+1022300000.0ns,s16,3,2390
+1022400000.0ns,s1,1,30879
+1022400000.0ns,s1,2,14448
+1022400000.0ns,s1,3,37359
+1022400000.0ns,s3,1,109
+1022400000.0ns,s3,2,1094
+1022400000.0ns,s5,2,2251
+1022400000.0ns,s5,3,1107
+1022400000.0ns,s13,2,6174
+1022400000.0ns,s13,3,8414
+1022400000.0ns,s16,2,1245
+1022400000.0ns,s16,3,2390
+1022500000.0ns,s1,1,30941
+1022500000.0ns,s1,2,14801
+1022500000.0ns,s1,3,38200
+1022500000.0ns,s3,1,109
+1022500000.0ns,s3,2,1094
+1022500000.0ns,s5,2,2298
+1022500000.0ns,s5,3,1107
+1022500000.0ns,s13,2,6246
+1022500000.0ns,s13,3,8510
+1022500000.0ns,s16,2,1272
+1022500000.0ns,s16,3,2390
+1022600000.0ns,s1,1,31439
+1022600000.0ns,s1,2,14821
+1022600000.0ns,s1,3,38542
+1022600000.0ns,s3,1,109
+1022600000.0ns,s3,2,1123
+1022600000.0ns,s5,2,2464
+1022600000.0ns,s5,3,1107
+1022600000.0ns,s13,2,6268
+1022600000.0ns,s13,3,8528
+1022600000.0ns,s16,2,1272
+1022600000.0ns,s16,3,2390
+1022700000.0ns,s1,1,32280
+1022700000.0ns,s1,2,14824
+1022700000.0ns,s1,3,38542
+1022700000.0ns,s3,1,109
+1022700000.0ns,s3,2,1418
+1022700000.0ns,s5,2,2464
+1022700000.0ns,s5,3,1107
+1022700000.0ns,s13,2,6944
+1022700000.0ns,s13,3,8528
+1022700000.0ns,s16,2,1272
+1022700000.0ns,s16,3,2390
+1022700000.0ns,s18,2,6
+1022800000.0ns,s1,1,32457
+1022800000.0ns,s1,2,14824
+1022800000.0ns,s1,3,39206
+1022800000.0ns,s3,4,54
+1022800000.0ns,s3,1,109
+1022800000.0ns,s3,2,1418
+1022800000.0ns,s5,2,2688
+1022800000.0ns,s5,3,1107
+1022800000.0ns,s13,2,7056
+1022800000.0ns,s13,3,8531
+1022800000.0ns,s16,2,1272
+1022800000.0ns,s16,3,2390
+1022800000.0ns,s18,2,646
+1022900000.0ns,s1,1,32620
+1022900000.0ns,s1,2,14824
+1022900000.0ns,s1,3,40045
+1022900000.0ns,s3,4,104
+1022900000.0ns,s3,1,112
+1022900000.0ns,s3,2,1421
+1022900000.0ns,s5,2,2755
+1022900000.0ns,s5,3,1125
+1022900000.0ns,s13,2,7480
+1022900000.0ns,s13,3,8564
+1022900000.0ns,s16,2,1272
+1022900000.0ns,s16,3,2390
+1022900000.0ns,s18,2,721
+1023000000.0ns,s1,1,33168
+1023000000.0ns,s1,2,14824
+1023000000.0ns,s1,3,40821
+1023000000.0ns,s3,4,104
+1023000000.0ns,s3,1,115
+1023000000.0ns,s3,2,1465
+1023000000.0ns,s5,2,2755
+1023000000.0ns,s5,3,1127
+1023000000.0ns,s13,2,8320
+1023000000.0ns,s13,3,8564
+1023000000.0ns,s16,2,1272
+1023000000.0ns,s16,3,2390
+1023000000.0ns,s18,2,721
+1023000000.0ns,s18,3,1
+1023100000.0ns,s1,1,33918
+1023100000.0ns,s1,2,14885
+1023100000.0ns,s1,3,41292
+1023100000.0ns,s3,4,104
+1023100000.0ns,s3,1,319
+1023100000.0ns,s3,2,1624
+1023100000.0ns,s5,2,2756
+1023100000.0ns,s5,3,1127
+1023100000.0ns,s13,2,8444
+1023100000.0ns,s13,3,8564
+1023100000.0ns,s16,2,1272
+1023100000.0ns,s16,3,2390
+1023100000.0ns,s18,2,721
+1023100000.0ns,s18,3,1
+1023200000.0ns,s1,1,33963
+1023200000.0ns,s1,2,15629
+1023200000.0ns,s1,3,42089
+1023200000.0ns,s3,4,104
+1023200000.0ns,s3,1,1158
+1023200000.0ns,s3,2,1624
+1023200000.0ns,s5,2,2756
+1023200000.0ns,s5,3,1127
+1023200000.0ns,s13,2,8444
+1023200000.0ns,s13,3,8564
+1023200000.0ns,s16,2,1272
+1023200000.0ns,s16,3,2390
+1023200000.0ns,s18,2,721
+1023200000.0ns,s18,3,1
+1023300000.0ns,s1,1,34803
