FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h8,h22,2,22,63032,0,+1058462941.0ns,+1060886216.0ns,2423275
h23,h18,3,9,8474,0,+1060891391.0ns,+1060900564.0ns,9173
h10,h21,2,16,6682806,0,+1052314240.0ns,+1060912343.0ns,8598103
h16,h22,2,17,1046,0,+1050917348.0ns,+1060921766.0ns,10004418
h23,h29,3,9,23861052,0,+1057410298.0ns,+1060940356.0ns,3530058
h27,h23,3,10,1033494,0,+1060624187.0ns,+1060942999.0ns,318812
h16,h20,2,16,11372,0,+1059570765.0ns,+1060945808.0ns,1375043
h6,h23,2,22,7387,0,+1053646956.0ns,+1060960150.0ns,7313194
h12,h23,2,19,25055,0,+1052855242.0ns,+1060966139.0ns,8110897
h20,h21,3,7,26767998,0,+1050546782.0ns,+1061022325.0ns,10475543
h10,h20,2,11,67650,0,+1056372854.0ns,+1061030422.0ns,4657568
h23,h27,3,6,6696561,0,+1059563038.0ns,+1061037021.0ns,1473983
h16,h22,2,22,9792,0,+1059716543.0ns,+1061075707.0ns,1359164
h31,h23,3,6,891565,0,+1059804333.0ns,+1061082727.0ns,1278394
h11,h21,2,20,422521,0,+1051240278.0ns,+1061086681.0ns,9846403
h15,h20,2,9,3269999,0,+1018482494.0ns,+1061091171.0ns,42608677
h10,h22,2,20,65072,0,+1053214659.0ns,+1061110773.0ns,7896114
h1,h23,2,13,139776,0,+1047389870.0ns,+1061176517.0ns,13786647
h24,h25,3,8,28780,0,+1061166156.0ns,+1061176783.0ns,10627
h21,h27,3,8,9693,0,+1060816044.0ns,+1061187640.0ns,371596
h5,h20,2,25,3448,0,+1058664974.0ns,+1061203846.0ns,2538872
h5,h22,2,21,5363,0,+1058635640.0ns,+1061205525.0ns,2569885
h16,h21,2,13,2944,0,+1059916992.0ns,+1061233181.0ns,1316189
h28,h30,3,7,599,0,+1061229098.0ns,+1061235547.0ns,6449
h8,h21,2,11,121233,0,+1058489246.0ns,+1061273372.0ns,2784126
h21,h28,3,8,3436,0,+1061291932.0ns,+1061299074.0ns,7142
h2,h22,2,16,32250,0,+1057245001.0ns,+1061325899.0ns,4080898
h17,h19,3,10,4677,0,+1061312974.0ns,+1061328116.0ns,15142
h4,h21,2,18,240365,0,+1049288374.0ns,+1061345605.0ns,12057231
h18,h19,3,7,683,0,+1061359029.0ns,+1061363368.0ns,4339
h17,h26,3,6,50724,0,+1061211809.0ns,+1061390464.0ns,178655
h21,h20,3,7,20731,0,+1060968912.0ns,+1061460312.0ns,491400
h18,h31,3,12,25271,0,+1061180805.0ns,+1061463722.0ns,282917
h20,h19,3,16,28465,0,+1061445091.0ns,+1061468049.0ns,22958
h22,h24,3,14,14722368,0,+1058998236.0ns,+1061500882.0ns,2502646
h9,h23,2,19,40464,0,+1056623253.0ns,+1061504773.0ns,4881520
h31,h17,3,14,7634,0,+1061504213.0ns,+1061512096.0ns,7883
h21,h18,3,8,36443,0,+1061504964.0ns,+1061517578.0ns,12614
h6,h23,2,25,2204,0,+1059259501.0ns,+1061528923.0ns,2269422
h8,h23,2,18,299,0,+1053601742.0ns,+1061614543.0ns,8012801
h11,h23,2,17,3600,0,+1057713829.0ns,+1061614960.0ns,3901131
h7,h21,2,11,20160,0,+1055155128.0ns,+1061666882.0ns,6511754
h17,h23,3,6,44603,0,+1061669960.0ns,+1061683777.0ns,13817
h5,h20,2,22,5519,0,+1055008264.0ns,+1061688839.0ns,6680575
h30,h29,3,15,162904,0,+1061656067.0ns,+1061698239.0ns,42172
