Time,Node,IfIndex,qIndex,PfcType,Time
+1029238236.0ns,s43,0,0,R,0
+1029238241.0ns,s43,0,0,P,0
+1029243437.0ns,s43,0,0,R,0
+1029246394.0ns,s43,0,0,P,0
+1029246412.0ns,s43,0,0,R,0
+1029246423.0ns,s43,0,0,P,0
+1029251648.0ns,s43,0,0,R,0
+1029254605.0ns,s43,0,0,P,0
+1029254623.0ns,s43,0,0,R,0
+1029254634.0ns,s43,0,0,P,0
+1029254658.0ns,s43,0,0,R,0
+1029254663.0ns,s43,0,0,P,0
+1029259859.0ns,s43,0,0,R,0
+1029262816.0ns,s43,0,0,P,0
+1029262834.0ns,s43,0,0,R,0
+1029262845.0ns,s43,0,0,P,0
+1029268070.0ns,s43,0,0,R,0
+1029271027.0ns,s43,0,0,P,0
+1029271045.0ns,s43,0,0,R,0
+1029271056.0ns,s43,0,0,P,0
+1029271080.0ns,s43,0,0,R,0
+1029271085.0ns,s43,0,0,P,0
+1029276757.0ns,s43,0,0,R,0
+1029279714.0ns,s43,0,0,P,0
+1029279732.0ns,s43,0,0,R,0
+1029279743.0ns,s43,0,0,P,0
+1029284968.0ns,s43,0,0,R,0
+1029287925.0ns,s43,0,0,P,0
+1029287943.0ns,s43,0,0,R,0
+1029287954.0ns,s43,0,0,P,0
+1029287978.0ns,s43,0,0,R,0
+1029287983.0ns,s43,0,0,P,0
+1029293179.0ns,s43,0,0,R,0
+1029296136.0ns,s43,0,0,P,0
+1029296154.0ns,s43,0,0,R,0
+1029296165.0ns,s43,0,0,P,0
+1029301390.0ns,s43,0,0,R,0
+1029304347.0ns,s43,0,0,P,0
+1029304365.0ns,s43,0,0,R,0
+1029304376.0ns,s43,0,0,P,0
+1029304400.0ns,s43,0,0,R,0
+1029304405.0ns,s43,0,0,P,0
+1029309601.0ns,s43,0,0,R,0
+1029312558.0ns,s43,0,0,P,0
+1029312576.0ns,s43,0,0,R,0
+1029312587.0ns,s43,0,0,P,0
+1029317812.0ns,s43,0,0,R,0
+1029320769.0ns,s43,0,0,P,0
+1029320787.0ns,s43,0,0,R,0
+1029320798.0ns,s43,0,0,P,0
+1029320822.0ns,s43,0,0,R,0
+1029320827.0ns,s43,0,0,P,0
+1029326023.0ns,s43,0,0,R,0
+1029328980.0ns,s43,0,0,P,0
+1029328998.0ns,s43,0,0,R,0
+1029329009.0ns,s43,0,0,P,0
+1029334234.0ns,s43,0,0,R,0
+1029337191.0ns,s43,0,0,P,0
+1029337209.0ns,s43,0,0,R,0
+1029337220.0ns,s43,0,0,P,0
+1029337244.0ns,s43,0,0,R,0
+1029337249.0ns,s43,0,0,P,0
+1029342445.0ns,s43,0,0,R,0
+1029345402.0ns,s43,0,0,P,0
+1029345420.0ns,s43,0,0,R,0
+1029345431.0ns,s43,0,0,P,0
+1029350656.0ns,s43,0,0,R,0
+1029353613.0ns,s43,0,0,P,0
+1029353631.0ns,s43,0,0,R,0
+1029353642.0ns,s43,0,0,P,0
+1029353666.0ns,s43,0,0,R,0
+1029353671.0ns,s43,0,0,P,0
+1029358867.0ns,s43,0,0,R,0
+1029361824.0ns,s43,0,0,P,0
+1029361842.0ns,s43,0,0,R,0
+1029361853.0ns,s43,0,0,P,0
+1029367078.0ns,s43,0,0,R,0
+1029370035.0ns,s43,0,0,P,0
+1029370053.0ns,s43,0,0,R,0
+1029370064.0ns,s43,0,0,P,0
+1029370088.0ns,s43,0,0,R,0
+1029370093.0ns,s43,0,0,P,0
+1029375289.0ns,s43,0,0,R,0
+1029378246.0ns,s43,0,0,P,0
+1029378264.0ns,s43,0,0,R,0
+1029378275.0ns,s43,0,0,P,0
+1029383500.0ns,s43,0,0,R,0
+1029386457.0ns,s43,0,0,P,0
+1029386475.0ns,s43,0,0,R,0
+1029386486.0ns,s43,0,0,P,0
+1029386510.0ns,s43,0,0,R,0
+1029386515.0ns,s43,0,0,P,0
+1029391711.0ns,s43,0,0,R,0
+1029394668.0ns,s43,0,0,P,0
+1029394686.0ns,s43,0,0,R,0
+1029394697.0ns,s43,0,0,P,0
+1029399922.0ns,s43,0,0,R,0
+1029402879.0ns,s43,0,0,P,0
+1029402897.0ns,s43,0,0,R,0
+1029402908.0ns,s43,0,0,P,0
+1029402932.0ns,s43,0,0,R,0
+1029402937.0ns,s43,0,0,P,0
+1029408133.0ns,s43,0,0,R,0
+1029411090.0ns,s43,0,0,P,0
+1029411108.0ns,s43,0,0,R,0
+1029411119.0ns,s43,0,0,P,0
+1029416344.0ns,s43,0,0,R,0
+1029419301.0ns,s43,0,0,P,0
+1029419319.0ns,s43,0,0,R,0
+1029419330.0ns,s43,0,0,P,0
+1029419354.0ns,s43,0,0,R,0
+1029419359.0ns,s43,0,0,P,0
+1029424555.0ns,s43,0,0,R,0
+1029427512.0ns,s43,0,0,P,0
+1029427530.0ns,s43,0,0,R,0
+1029427541.0ns,s43,0,0,P,0
+1029432766.0ns,s43,0,0,R,0
+1029435723.0ns,s43,0,0,P,0
+1029435741.0ns,s43,0,0,R,0
+1029435752.0ns,s43,0,0,P,0
+1029435776.0ns,s43,0,0,R,0
+1029435781.0ns,s43,0,0,P,0
+1029440263.0ns,s43,0,0,R,0
+1029443220.0ns,s43,0,0,P,0
+1029443238.0ns,s43,0,0,R,0
+1029443278.0ns,s43,0,0,P,0
+1029447406.0ns,s43,0,0,R,0
+1029451175.0ns,s43,0,0,P,0
+1029451182.0ns,s43,0,0,R,0
+1029451204.0ns,s43,0,0,P,0
+1029451220.0ns,s43,0,0,R,0
+1029451233.0ns,s43,0,0,P,0
+1029455385.0ns,s43,0,0,R,0
+1029459241.0ns,s43,0,0,P,0
+1029463364.0ns,s43,0,0,R,0
+1029467278.0ns,s43,0,0,P,0
+1029471491.0ns,s43,0,0,R,0
+1029475405.0ns,s43,0,0,P,0
+1029475458.0ns,s43,0,0,R,0
+1029475463.0ns,s43,0,0,P,0
+1029479618.0ns,s43,0,0,R,0
+1029483532.0ns,s43,0,0,P,0
+1029483550.0ns,s43,0,0,R,0
+1029483561.0ns,s43,0,0,P,0
+1029483580.0ns,s43,0,0,R,0
+1029483590.0ns,s43,0,0,P,0
+1029487745.0ns,s43,0,0,R,0
+1029491630.0ns,s43,0,0,P,0
+1029491642.0ns,s43,0,0,R,0
+1029491659.0ns,s43,0,0,P,0
+1029491678.0ns,s43,0,0,R,0
+1029491688.0ns,s43,0,0,P,0
+1029495843.0ns,s43,0,0,R,0
+1029499728.0ns,s43,0,0,P,0
+1029499734.0ns,s43,0,0,R,0
+1029499757.0ns,s43,0,0,P,0
+1029499776.0ns,s43,0,0,R,0
+1029499786.0ns,s43,0,0,P,0
+1029503941.0ns,s43,0,0,R,0
+1029507826.0ns,s43,0,0,P,0
+1029507826.0ns,s43,0,0,R,0
+1029507855.0ns,s43,0,0,P,0
+1029507874.0ns,s43,0,0,R,0
+1029507884.0ns,s43,0,0,P,0
+1029512039.0ns,s43,0,0,R,0
+1029515953.0ns,s43,0,0,P,0
+1029515972.0ns,s43,0,0,R,0
+1029515982.0ns,s43,0,0,P,0
+1029520137.0ns,s43,0,0,R,0
+1029524051.0ns,s43,0,0,P,0
+1029524070.0ns,s43,0,0,R,0
+1029524080.0ns,s43,0,0,P,0
+1029528235.0ns,s43,0,0,R,0
+1029532149.0ns,s43,0,0,P,0
+1029532168.0ns,s43,0,0,R,0
+1029532178.0ns,s43,0,0,P,0
+1029536333.0ns,s43,0,0,R,0
+1029540247.0ns,s43,0,0,P,0
+1029540266.0ns,s43,0,0,R,0
+1029540276.0ns,s43,0,0,P,0
+1029544431.0ns,s43,0,0,R,0
+1029548345.0ns,s43,0,0,P,0
+1029548364.0ns,s43,0,0,R,0
+1029548374.0ns,s43,0,0,P,0
+1029552529.0ns,s43,0,0,R,0
+1029556443.0ns,s43,0,0,P,0
+1029556462.0ns,s43,0,0,R,0
+1029556472.0ns,s43,0,0,P,0
+1029556497.0ns,s43,0,0,R,0
+1029556501.0ns,s43,0,0,P,0
+1029560662.0ns,s43,0,0,R,0
+1029564547.0ns,s43,0,0,P,0
+1029564554.0ns,s43,0,0,R,0
+1029564576.0ns,s43,0,0,P,0
+1029564589.0ns,s43,0,0,R,0
+1029564605.0ns,s43,0,0,P,0
+1029568754.0ns,s43,0,0,R,0
+1029572639.0ns,s43,0,0,P,0
+1029572646.0ns,s43,0,0,R,0
+1029572668.0ns,s43,0,0,P,0
+1029572681.0ns,s43,0,0,R,0
+1029572697.0ns,s43,0,0,P,0
+1029576846.0ns,s43,0,0,R,0
+1029580731.0ns,s43,0,0,P,0
+1029580738.0ns,s43,0,0,R,0
+1029580760.0ns,s43,0,0,P,0
+1029580773.0ns,s43,0,0,R,0
+1029580789.0ns,s43,0,0,P,0
+1029584938.0ns,s43,0,0,R,0
+1029588823.0ns,s43,0,0,P,0
+1029588830.0ns,s43,0,0,R,0
+1029588852.0ns,s43,0,0,P,0
+1029588865.0ns,s43,0,0,R,0
+1029588881.0ns,s43,0,0,P,0
+1029592757.0ns,s43,0,0,R,0
+1029598353.0ns,s43,0,0,P,0
+1029598356.0ns,s43,0,0,R,0
+1029598382.0ns,s43,0,0,P,0
+1029598385.0ns,s43,0,0,R,0
+1029598440.0ns,s43,0,0,P,0
+1029598504.0ns,s43,0,0,R,0
+1029598527.0ns,s43,0,0,P,0
+1029601241.0ns,s43,0,0,R,0
+1029607533.0ns,s43,0,0,P,0
+1029607548.0ns,s43,0,0,R,0
+1029607562.0ns,s43,0,0,P,0
+1029607583.0ns,s43,0,0,R,0
+1029607591.0ns,s43,0,0,P,0
+1029607612.0ns,s43,0,0,R,0
+1029607620.0ns,s43,0,0,P,0
+1029610404.0ns,s43,0,0,R,0
+1029617073.0ns,s43,0,0,P,0
+1029617074.0ns,s43,0,0,R,0
+1029617102.0ns,s43,0,0,P,0
+1029617103.0ns,s43,0,0,R,0
+1029617131.0ns,s43,0,0,P,0
+1029619898.0ns,s43,0,0,R,0
+1029626799.0ns,s43,0,0,P,0
+1029626800.0ns,s43,0,0,R,0
+1029626857.0ns,s43,0,0,P,0
+1029626864.0ns,s43,0,0,R,0
+1029626886.0ns,s43,0,0,P,0
+1029626925.0ns,s43,0,0,R,0
+1029626944.0ns,s43,0,0,P,0
+1029629662.0ns,s43,0,0,R,0
+1029636766.0ns,s43,0,0,P,0
+1029636808.0ns,s43,0,0,R,0
+1029636824.0ns,s43,0,0,P,0
+1029636837.0ns,s43,0,0,R,0
+1029636853.0ns,s43,0,0,P,0
+1029639574.0ns,s43,0,0,R,0
+1029645721.0ns,s43,0,0,P,0
+1029645733.0ns,s43,0,0,R,0
+1029645779.0ns,s43,0,0,P,0
+1029645855.0ns,s43,0,0,R,0
+1029645866.0ns,s43,0,0,P,0
+1029648902.0ns,s43,0,0,R,0
+1029654585.0ns,s43,0,0,P,0
+1029654620.0ns,s43,0,0,R,0
+1029654643.0ns,s43,0,0,P,0
+1029654658.0ns,s43,0,0,R,0
+1029654672.0ns,s43,0,0,P,0
+1029657708.0ns,s43,0,0,R,0
+1029663333.0ns,s43,0,0,P,0
+1029663345.0ns,s43,0,0,R,0
+1029663362.0ns,s43,0,0,P,0
+1029663365.0ns,s43,0,0,R,0
+1029663391.0ns,s43,0,0,P,0
+1029666439.0ns,s43,0,0,R,0
+1029671977.0ns,s43,0,0,P,0
+1029671977.0ns,s43,0,0,R,0
+1029672064.0ns,s43,0,0,P,0
+1029672107.0ns,s43,0,0,R,0
+1029672122.0ns,s43,0,0,P,0
+1029675126.0ns,s43,0,0,R,0
+1029680664.0ns,s43,0,0,P,0
+1029680675.0ns,s43,0,0,R,0
+1029680693.0ns,s43,0,0,P,0
+1029680693.0ns,s43,0,0,R,0
+1029680751.0ns,s43,0,0,P,0
+1029683813.0ns,s43,0,0,R,0
+1029689438.0ns,s43,0,0,P,0
+1029689441.0ns,s43,0,0,R,0
+1029689467.0ns,s43,0,0,P,0
+1029689481.0ns,s43,0,0,R,0
+1029689496.0ns,s43,0,0,P,0
+1029692575.0ns,s43,0,0,R,0
+1029698200.0ns,s43,0,0,P,0
+1029698203.0ns,s43,0,0,R,0
+1029698258.0ns,s43,0,0,P,0
+1029698331.0ns,s43,0,0,R,0
+1029698345.0ns,s43,0,0,P,0
+1029701381.0ns,s43,0,0,R,0
+1029707064.0ns,s43,0,0,P,0
+1029707099.0ns,s43,0,0,R,0
+1029707122.0ns,s43,0,0,P,0
+1029707137.0ns,s43,0,0,R,0
+1029707151.0ns,s43,0,0,P,0
+1029710187.0ns,s43,0,0,R,0
+1029715812.0ns,s43,0,0,P,0
+1029715824.0ns,s43,0,0,R,0
+1029715841.0ns,s43,0,0,P,0
+1029715844.0ns,s43,0,0,R,0
+1029715870.0ns,s43,0,0,P,0
+1029718918.0ns,s43,0,0,R,0
+1029724456.0ns,s43,0,0,P,0
+1029724456.0ns,s43,0,0,R,0
+1029724543.0ns,s43,0,0,P,0
+1029724586.0ns,s43,0,0,R,0
+1029724601.0ns,s43,0,0,P,0
+1029727605.0ns,s43,0,0,R,0
+1029733143.0ns,s43,0,0,P,0
+1029733154.0ns,s43,0,0,R,0
+1029733172.0ns,s43,0,0,P,0
+1029733172.0ns,s43,0,0,R,0
+1029733230.0ns,s43,0,0,P,0
+1029736292.0ns,s43,0,0,R,0
+1029741917.0ns,s43,0,0,P,0
+1029741920.0ns,s43,0,0,R,0
+1029741946.0ns,s43,0,0,P,0
+1029741960.0ns,s43,0,0,R,0
+1029741975.0ns,s43,0,0,P,0
+1029745054.0ns,s43,0,0,R,0
+1029750679.0ns,s43,0,0,P,0
+1029750682.0ns,s43,0,0,R,0
+1029750737.0ns,s43,0,0,P,0
+1029750810.0ns,s43,0,0,R,0
+1029750824.0ns,s43,0,0,P,0
+1029753860.0ns,s43,0,0,R,0
+1029759543.0ns,s43,0,0,P,0
+1029759578.0ns,s43,0,0,R,0
+1029759601.0ns,s43,0,0,P,0
+1029759616.0ns,s43,0,0,R,0
+1029759630.0ns,s43,0,0,P,0
+1029762666.0ns,s43,0,0,R,0
+1029768291.0ns,s43,0,0,P,0
+1029768303.0ns,s43,0,0,R,0
+1029768320.0ns,s43,0,0,P,0
+1029768323.0ns,s43,0,0,R,0
+1029768349.0ns,s43,0,0,P,0
+1029771397.0ns,s43,0,0,R,0
+1029776935.0ns,s43,0,0,P,0
+1029776935.0ns,s43,0,0,R,0
+1029777022.0ns,s43,0,0,P,0
+1029777065.0ns,s43,0,0,R,0
+1029777080.0ns,s43,0,0,P,0
+1029780084.0ns,s43,0,0,R,0
+1029785738.0ns,s43,0,0,P,0
+1029785752.0ns,s43,0,0,R,0
+1029785767.0ns,s43,0,0,P,0
+1029785767.0ns,s43,0,0,R,0
+1029785854.0ns,s43,0,0,P,0
+1029785871.0ns,s43,0,0,R,0
+1029785883.0ns,s43,0,0,P,0
+1029785889.0ns,s43,0,0,R,0
+1029785912.0ns,s43,0,0,P,0
+1029785915.0ns,s43,0,0,R,0
+1029785941.0ns,s43,0,0,P,0
+1029786008.0ns,s43,0,0,R,0
+1029786028.0ns,s43,0,0,P,0
+1029786034.0ns,s43,0,0,R,0
+1029786057.0ns,s43,0,0,P,0
+1029788533.0ns,s43,0,0,R,0
+1029797174.0ns,s43,0,0,P,0
+1029797176.0ns,s43,0,0,R,0
+1029797261.0ns,s43,0,0,P,0
+1029797313.0ns,s43,0,0,R,0
+1029797319.0ns,s43,0,0,P,0
+1029797339.0ns,s43,0,0,R,0
+1029797348.0ns,s43,0,0,P,0
+1029797348.0ns,s43,0,0,R,0
+1029797377.0ns,s43,0,0,P,0
+1029797432.0ns,s43,0,0,R,0
+1029797435.0ns,s43,0,0,P,0
+1029797458.0ns,s43,0,0,R,0
+1029797464.0ns,s43,0,0,P,0
+1029800314.0ns,s43,0,0,R,0
+1029805939.0ns,s43,0,0,P,0
+1029805942.0ns,s43,0,0,R,0
+1029805968.0ns,s43,0,0,P,0
+1029805982.0ns,s43,0,0,R,0
+1029805997.0ns,s43,0,0,P,0
+1029809715.0ns,s43,0,0,R,0
+1029813629.0ns,s43,0,0,P,0
+1029813642.0ns,s43,0,0,R,0
+1029813658.0ns,s43,0,0,P,0
+1029817807.0ns,s43,0,0,R,0
+1029821721.0ns,s43,0,0,P,0
+1029821734.0ns,s43,0,0,R,0
+1029821750.0ns,s43,0,0,P,0
+1029825899.0ns,s43,0,0,R,0
+1029829813.0ns,s43,0,0,P,0
+1029829826.0ns,s43,0,0,R,0
+1029829842.0ns,s43,0,0,P,0
+1029833991.0ns,s43,0,0,R,0
+1029837905.0ns,s43,0,0,P,0
+1029837918.0ns,s43,0,0,R,0
+1029837934.0ns,s43,0,0,P,0
+1029842083.0ns,s43,0,0,R,0
+1029845997.0ns,s43,0,0,P,0
+1029846010.0ns,s43,0,0,R,0
+1029846026.0ns,s43,0,0,P,0
+1029850175.0ns,s43,0,0,R,0
+1029854089.0ns,s43,0,0,P,0
+1029854102.0ns,s43,0,0,R,0
+1029854118.0ns,s43,0,0,P,0
+1029858267.0ns,s43,0,0,R,0
+1029862181.0ns,s43,0,0,P,0
+1029862194.0ns,s43,0,0,R,0
+1029862210.0ns,s43,0,0,P,0
+1029866359.0ns,s43,0,0,R,0
+1029870273.0ns,s43,0,0,P,0
+1029870286.0ns,s43,0,0,R,0
+1029870302.0ns,s43,0,0,P,0
+1029874451.0ns,s43,0,0,R,0
+1029878365.0ns,s43,0,0,P,0
+1029878378.0ns,s43,0,0,R,0
+1029878394.0ns,s43,0,0,P,0
+1029882543.0ns,s43,0,0,R,0
+1029886457.0ns,s43,0,0,P,0
+1029886470.0ns,s43,0,0,R,0
+1029886486.0ns,s43,0,0,P,0
+1029890635.0ns,s43,0,0,R,0
+1029894549.0ns,s43,0,0,P,0
+1029894562.0ns,s43,0,0,R,0
+1029894578.0ns,s43,0,0,P,0
+1029898727.0ns,s43,0,0,R,0
+1029902641.0ns,s43,0,0,P,0
+1029902654.0ns,s43,0,0,R,0
+1029902670.0ns,s43,0,0,P,0
+1029906819.0ns,s43,0,0,R,0
+1029910733.0ns,s43,0,0,P,0
+1029910746.0ns,s43,0,0,R,0
+1029910762.0ns,s43,0,0,P,0
+1029914911.0ns,s43,0,0,R,0
+1029918825.0ns,s43,0,0,P,0
+1029918838.0ns,s43,0,0,R,0
+1029918854.0ns,s43,0,0,P,0
+1029923003.0ns,s43,0,0,R,0
+1029926917.0ns,s43,0,0,P,0
+1029926930.0ns,s43,0,0,R,0
+1029926946.0ns,s43,0,0,P,0
+1029931095.0ns,s43,0,0,R,0
+1029935009.0ns,s43,0,0,P,0
+1029935022.0ns,s43,0,0,R,0
+1029935038.0ns,s43,0,0,P,0
+1029939187.0ns,s43,0,0,R,0
+1029943101.0ns,s43,0,0,P,0
+1029943114.0ns,s43,0,0,R,0
+1029943130.0ns,s43,0,0,P,0
+1029947279.0ns,s43,0,0,R,0
+1029951193.0ns,s43,0,0,P,0
+1029951206.0ns,s43,0,0,R,0
+1029951222.0ns,s43,0,0,P,0
+1029955371.0ns,s43,0,0,R,0
+1029959285.0ns,s43,0,0,P,0
+1029959298.0ns,s43,0,0,R,0
+1029959314.0ns,s43,0,0,P,0
+1029963463.0ns,s43,0,0,R,0
+1029967377.0ns,s43,0,0,P,0
+1029967390.0ns,s43,0,0,R,0
+1029967406.0ns,s43,0,0,P,0
+1029971555.0ns,s43,0,0,R,0
+1029975469.0ns,s43,0,0,P,0
+1029975482.0ns,s43,0,0,R,0
+1029975498.0ns,s43,0,0,P,0
+1029979647.0ns,s43,0,0,R,0
+1029983561.0ns,s43,0,0,P,0
+1029983574.0ns,s43,0,0,R,0
+1029983590.0ns,s43,0,0,P,0
+1029987739.0ns,s43,0,0,R,0
+1029991653.0ns,s43,0,0,P,0
+1029991666.0ns,s43,0,0,R,0
+1029991682.0ns,s43,0,0,P,0
+1029995831.0ns,s43,0,0,R,0
+1029999745.0ns,s43,0,0,P,0
+1029999758.0ns,s43,0,0,R,0
+1029999774.0ns,s43,0,0,P,0
+1030003923.0ns,s43,0,0,R,0
+1030007837.0ns,s43,0,0,P,0
+1030007850.0ns,s43,0,0,R,0
+1030007866.0ns,s43,0,0,P,0
+1030012015.0ns,s43,0,0,R,0
+1030015929.0ns,s43,0,0,P,0
+1030015942.0ns,s43,0,0,R,0
+1030015958.0ns,s43,0,0,P,0
+1030020107.0ns,s43,0,0,R,0
+1030023974.0ns,s43,0,0,P,0
+1030023990.0ns,s43,0,0,R,0
+1030024003.0ns,s43,0,0,P,0
+1030028155.0ns,s43,0,0,R,0
+1030032069.0ns,s43,0,0,P,0
+1030032082.0ns,s43,0,0,R,0
+1030032098.0ns,s43,0,0,P,0
+1030032126.0ns,s43,0,0,R,0
+1030032127.0ns,s43,0,0,P,0
+1030036291.0ns,s43,0,0,R,0
+1030040205.0ns,s43,0,0,P,0
+1030040218.0ns,s43,0,0,R,0
+1030040234.0ns,s43,0,0,P,0
+1030044383.0ns,s43,0,0,R,0
+1030048297.0ns,s43,0,0,P,0
+1030048310.0ns,s43,0,0,R,0
+1030048326.0ns,s43,0,0,P,0
+1030052475.0ns,s43,0,0,R,0
+1030056389.0ns,s43,0,0,P,0
+1030056402.0ns,s43,0,0,R,0
+1030056418.0ns,s43,0,0,P,0
+1030060567.0ns,s43,0,0,R,0
+1030064481.0ns,s43,0,0,P,0
+1030064494.0ns,s43,0,0,R,0
+1030064510.0ns,s43,0,0,P,0
+1030068659.0ns,s43,0,0,R,0
+1030072573.0ns,s43,0,0,P,0
+1030072586.0ns,s43,0,0,R,0
+1030072602.0ns,s43,0,0,P,0
+1030076751.0ns,s43,0,0,R,0
+1030080709.0ns,s43,0,0,P,0
+1030084843.0ns,s43,0,0,R,0
+1030088757.0ns,s43,0,0,P,0
+1030088770.0ns,s43,0,0,R,0
+1030088786.0ns,s43,0,0,P,0
+1030092935.0ns,s43,0,0,R,0
+1030096849.0ns,s43,0,0,P,0
+1030096862.0ns,s43,0,0,R,0
+1030096878.0ns,s43,0,0,P,0
+1030101027.0ns,s43,0,0,R,0
+1030104941.0ns,s43,0,0,P,0
+1030104954.0ns,s43,0,0,R,0
+1030104970.0ns,s43,0,0,P,0
+1030109119.0ns,s43,0,0,R,0
+1030113033.0ns,s43,0,0,P,0
+1030113046.0ns,s43,0,0,R,0
+1030113062.0ns,s43,0,0,P,0
+1030117211.0ns,s43,0,0,R,0
+1030121125.0ns,s43,0,0,P,0
+1030121138.0ns,s43,0,0,R,0
+1030121154.0ns,s43,0,0,P,0
+1030125303.0ns,s43,0,0,R,0
+1030129217.0ns,s43,0,0,P,0
+1030129230.0ns,s43,0,0,R,0
+1030129246.0ns,s43,0,0,P,0
+1030133395.0ns,s43,0,0,R,0
+1030137309.0ns,s43,0,0,P,0
+1030137322.0ns,s43,0,0,R,0
+1030137338.0ns,s43,0,0,P,0
+1030141487.0ns,s43,0,0,R,0
+1030145401.0ns,s43,0,0,P,0
+1030145414.0ns,s43,0,0,R,0
+1030145430.0ns,s43,0,0,P,0
+1030149579.0ns,s43,0,0,R,0
+1030153493.0ns,s43,0,0,P,0
+1030153506.0ns,s43,0,0,R,0
+1030153522.0ns,s43,0,0,P,0
+1030157717.0ns,s43,0,0,R,0
+1030161631.0ns,s43,0,0,P,0
+1030161644.0ns,s43,0,0,R,0
+1030161660.0ns,s43,0,0,P,0
+1030161673.0ns,s43,0,0,R,0
+1030161689.0ns,s43,0,0,P,0
+1030165838.0ns,s43,0,0,R,0
+1030169723.0ns,s43,0,0,P,0
+1030169736.0ns,s43,0,0,R,0
+1030169752.0ns,s43,0,0,P,0
+1030169765.0ns,s43,0,0,R,0
+1030169781.0ns,s43,0,0,P,0
+1030173930.0ns,s43,0,0,R,0
+1030177815.0ns,s43,0,0,P,0
+1030177828.0ns,s43,0,0,R,0
+1030177844.0ns,s43,0,0,P,0
+1030177857.0ns,s43,0,0,R,0
+1030177873.0ns,s43,0,0,P,0
+1030182022.0ns,s43,0,0,R,0
+1030185907.0ns,s43,0,0,P,0
+1030185920.0ns,s43,0,0,R,0
+1030185936.0ns,s43,0,0,P,0
+1030185949.0ns,s43,0,0,R,0
+1030185965.0ns,s43,0,0,P,0
+1030190114.0ns,s43,0,0,R,0
+1030193999.0ns,s43,0,0,P,0
+1030194012.0ns,s43,0,0,R,0
+1030194028.0ns,s43,0,0,P,0
+1030194041.0ns,s43,0,0,R,0
+1030194057.0ns,s43,0,0,P,0
+1030198206.0ns,s43,0,0,R,0
+1030202091.0ns,s43,0,0,P,0
+1030202104.0ns,s43,0,0,R,0
+1030202120.0ns,s43,0,0,P,0
+1030202133.0ns,s43,0,0,R,0
+1030202149.0ns,s43,0,0,P,0
+1030206298.0ns,s43,0,0,R,0
+1030209719.0ns,s43,0,0,P,0
+1030217960.0ns,s43,0,0,R,0
+1030220627.0ns,s43,0,0,P,0
+1030228908.0ns,s43,0,0,R,0
+1030231575.0ns,s43,0,0,P,0
+1030239856.0ns,s43,0,0,R,0
+1030242523.0ns,s43,0,0,P,0
+1030250804.0ns,s43,0,0,R,0
+1030253529.0ns,s43,0,0,P,0
+1030253541.0ns,s43,0,0,R,0
+1030253558.0ns,s43,0,0,P,0
+1030253564.0ns,s43,0,0,R,0
+1030253587.0ns,s43,0,0,P,0
+1030261514.0ns,s43,0,0,R,0
+1030264181.0ns,s43,0,0,P,0
+1030272462.0ns,s43,0,0,R,0
+1030275129.0ns,s43,0,0,P,0
+1030283410.0ns,s43,0,0,R,0
+1030286077.0ns,s43,0,0,P,0
+1030294358.0ns,s43,0,0,R,0
+1030297025.0ns,s43,0,0,P,0
+1030305306.0ns,s43,0,0,R,0
+1030307973.0ns,s43,0,0,P,0
+1030316254.0ns,s43,0,0,R,0
+1030318921.0ns,s43,0,0,P,0
+1030327202.0ns,s43,0,0,R,0
+1030329869.0ns,s43,0,0,P,0
+1030338150.0ns,s43,0,0,R,0
+1030340817.0ns,s43,0,0,P,0
+1030349098.0ns,s43,0,0,R,0
+1030351765.0ns,s43,0,0,P,0
+1030360046.0ns,s43,0,0,R,0
+1030362713.0ns,s43,0,0,P,0
+1030367781.0ns,s43,0,0,R,0
+1030370738.0ns,s43,0,0,P,0
+1030370756.0ns,s43,0,0,R,0
+1030370796.0ns,s43,0,0,P,0
+1030377063.0ns,s43,0,0,R,0
+1030379730.0ns,s43,0,0,P,0
+1030388130.0ns,s43,0,0,R,0
+1030390797.0ns,s43,0,0,P,0
+1030399078.0ns,s43,0,0,R,0
+1030401745.0ns,s43,0,0,P,0
+1030410026.0ns,s43,0,0,R,0
+1030412693.0ns,s43,0,0,P,0
+1030420974.0ns,s43,0,0,R,0
+1030423641.0ns,s43,0,0,P,0
+1030431922.0ns,s43,0,0,R,0
+1030434871.0ns,s43,0,0,P,0
+1030434950.0ns,s43,0,0,R,0
+1034488699.0ns,s7,0,0,P,0
+1034488806.0ns,s7,0,0,R,0
+1034488818.0ns,s7,0,0,P,0
+1034492614.0ns,s7,0,0,R,0
+1034497828.0ns,s7,0,0,P,0
+1034497850.0ns,s7,0,0,R,0
+1034497947.0ns,s7,0,0,P,0
+1034498088.0ns,s7,0,0,R,0
+1034498185.0ns,s7,0,0,P,0
+1034501658.0ns,s7,0,0,R,0
+1034506872.0ns,s7,0,0,P,0
+1034506894.0ns,s7,0,0,R,0
+1034506991.0ns,s7,0,0,P,0
+1034510702.0ns,s7,0,0,R,0
+1034516154.0ns,s7,0,0,P,0
+1034516176.0ns,s7,0,0,R,0
+1034516273.0ns,s7,0,0,P,0
+1034519984.0ns,s7,0,0,R,0
+1034525198.0ns,s7,0,0,P,0
+1034525220.0ns,s7,0,0,R,0
+1034525317.0ns,s7,0,0,P,0
+1034525458.0ns,s7,0,0,R,0
+1034525555.0ns,s7,0,0,P,0
+1034529028.0ns,s7,0,0,R,0
