Time,Node,PortIndex,RxByte
+1000000000.0ns,s44,0,0
+1000100000.0ns,s44,0,0
+1000200000.0ns,s44,0,0
+1000300000.0ns,s44,0,0
+1000400000.0ns,s44,0,0
+1000500000.0ns,s44,0,0
+1000600000.0ns,s44,0,0
+1000700000.0ns,s44,0,0
+1000800000.0ns,s44,0,0
+1000900000.0ns,s44,0,0
+1001000000.0ns,s44,0,1459500
+1001100000.0ns,s44,0,3782326
+1001200000.0ns,s44,0,5043826
+1001300000.0ns,s44,0,5172185
+1001400000.0ns,s44,0,5250619
+1001500000.0ns,s44,0,5303629
+1001600000.0ns,s44,0,5465629
+1001700000.0ns,s44,0,6725935
+1001800000.0ns,s44,0,7309580
+1001900000.0ns,s44,0,7309580
+1002000000.0ns,s44,0,7309580
+1002100000.0ns,s44,0,8361780
+1002200000.0ns,s44,0,9698642
+1002300000.0ns,s44,0,10959365
+1002400000.0ns,s44,0,12219365
+1002500000.0ns,s44,0,13373264
+1002600000.0ns,s44,0,13373264
+1002700000.0ns,s44,0,13373264
+1002800000.0ns,s44,0,13373264
+1002900000.0ns,s44,0,13643264
+1003000000.0ns,s44,0,15170750
+1003100000.0ns,s44,0,15749175
+1003200000.0ns,s44,0,17009175
+1003300000.0ns,s44,0,19517175
+1003400000.0ns,s44,0,22038675
+1003500000.0ns,s44,0,24558675
+1003600000.0ns,s44,0,26301404
+1003700000.0ns,s44,0,28558904
+1003800000.0ns,s44,0,31233629
+1003900000.0ns,s44,0,34416482
+1004000000.0ns,s44,0,37566482
+1004100000.0ns,s44,0,40719262
+1004200000.0ns,s44,0,43705200
+1004300000.0ns,s44,0,46226700
+1004400000.0ns,s44,0,48748200
+1004500000.0ns,s44,0,51268200
+1004600000.0ns,s44,0,53789700
+1004700000.0ns,s44,0,55328486
+1004800000.0ns,s44,0,56517815
+1004900000.0ns,s44,0,57777815
+1005000000.0ns,s44,0,59037815
+1005100000.0ns,s44,0,60636815
+1005200000.0ns,s44,0,63156815
+1005300000.0ns,s44,0,65280330
+1005400000.0ns,s44,0,67828815
+1005500000.0ns,s44,0,70350926
+1005600000.0ns,s44,0,72870926
+1005700000.0ns,s44,0,75391020
+1005800000.0ns,s44,0,77781037
+1005900000.0ns,s44,0,79092621
+1006000000.0ns,s44,0,82166201
+1006100000.0ns,s44,0,83426201
+1006200000.0ns,s44,0,83825964
+1006300000.0ns,s44,0,83825964
+1006400000.0ns,s44,0,84796464
+1006500000.0ns,s44,0,86056464
+1006600000.0ns,s44,0,87341739
+1006700000.0ns,s44,0,88628826
+1006800000.0ns,s44,0,89909215
+1006900000.0ns,s44,0,91318719
+1007000000.0ns,s44,0,92515384
+1007100000.0ns,s44,0,92515384
