Time,Node,IfIndex,qIndex,PfcType,Time
+1005505322.0ns,h22,0,0,P,0
+1005505435.0ns,h22,0,0,R,0
+1005505441.0ns,h22,0,0,P,0
+1005505896.0ns,h17,0,0,P,0
+1005505918.0ns,h17,0,0,R,0
+1005506132.0ns,h17,0,0,P,0
+1005507585.0ns,h1,0,0,P,0
+1005507710.0ns,h9,0,0,R,0
+1005507732.0ns,h18,0,0,P,0
+1005507733.0ns,h18,0,0,R,0
+1005509718.0ns,h12,0,0,R,0
+1005510195.0ns,h22,0,0,R,0
+1005510926.0ns,h9,0,0,P,0
+1005511273.0ns,h17,0,0,R,0
+1005512909.0ns,h12,0,0,P,0
+1005514576.0ns,h22,0,0,P,0
+1005514598.0ns,h22,0,0,R,0
+1005514695.0ns,h22,0,0,P,0
+1005515021.0ns,h1,0,0,R,0
+1005515535.0ns,h17,0,0,P,0
+1005515589.0ns,h17,0,0,R,0
+1005515654.0ns,h17,0,0,P,0
+1005515708.0ns,h17,0,0,R,0
+1005515773.0ns,h17,0,0,P,0
+1005515802.0ns,h10,0,0,R,0
+1005516350.0ns,h18,0,0,P,0
+1005516351.0ns,h18,0,0,R,0
+1005517111.0ns,h12,0,0,R,0
+1005517706.0ns,h9,0,0,R,0
+1005518049.0ns,h22,0,0,R,0
+1005518874.0ns,h10,0,0,P,0
+1005519203.0ns,h18,0,0,P,0
+1005519278.0ns,h18,0,0,R,0
+1005519322.0ns,h18,0,0,P,0
+1005519945.0ns,h9,0,0,P,0
+1005520111.0ns,h17,0,0,R,0
+1005521373.0ns,h12,0,0,P,0
+1005522528.0ns,s25,0,0,P,0
+1005523324.0ns,h18,0,0,R,0
+1005524135.0ns,h17,0,0,P,0
+1005524157.0ns,h17,0,0,R,0
+1005524254.0ns,h17,0,0,P,0
+1005524395.0ns,h17,0,0,R,0
+1005524492.0ns,h17,0,0,P,0
+1005524514.0ns,h17,0,0,R,0
+1005524611.0ns,h17,0,0,P,0
+1005524633.0ns,h17,0,0,R,0
+1005524730.0ns,h17,0,0,P,0
+1005524752.0ns,h17,0,0,R,0
+1005524849.0ns,h17,0,0,P,0
+1005525698.0ns,h12,0,0,R,0
+1005525698.0ns,h10,0,0,R,0
+1005526596.0ns,s25,0,0,R,0
+1005526991.0ns,h18,0,0,P,0
+1005527013.0ns,h18,0,0,R,0
+1005527110.0ns,h18,0,0,P,0
+1005527187.0ns,h9,0,0,R,0
+1005527937.0ns,h10,0,0,P,0
+1005529274.0ns,h17,0,0,R,0
+1005529328.0ns,h9,0,0,P,0
+1005529844.0ns,h12,0,0,P,0
+1005530501.0ns,h22,0,0,P,0
+1005530583.0ns,h22,0,0,R,0
+1005530620.0ns,h22,0,0,P,0
+1005530702.0ns,h22,0,0,R,0
+1005530739.0ns,h22,0,0,P,0
+1005530940.0ns,h22,0,0,R,0
+1005530977.0ns,h22,0,0,P,0
+1005531297.0ns,h18,0,0,R,0
+1005533655.0ns,h17,0,0,P,0
+1005534010.0ns,h12,0,0,R,0
+1005534391.0ns,h22,0,0,R,0
+1005534680.0ns,h10,0,0,R,0
+1005534904.0ns,s25,0,0,P,0
+1005535440.0ns,h18,0,0,P,0
+1005535462.0ns,h18,0,0,R,0
+1005535559.0ns,h18,0,0,P,0
+1005537961.0ns,h17,0,0,R,0
+1005537990.0ns,h10,0,0,P,0
+1005538176.0ns,h12,0,0,P,0
+1005538415.0ns,h22,0,0,P,0
+1005538437.0ns,h22,0,0,R,0
+1005538534.0ns,h22,0,0,P,0
+1005539746.0ns,h18,0,0,R,0
+1005539994.0ns,s12,0,0,P,0
+1005540901.0ns,s6,0,0,P,0
+1005540902.0ns,s6,0,0,R,0
+1005541020.0ns,s6,0,0,P,0
+1005542223.0ns,h17,0,0,P,0
+1005542223.0ns,h22,0,0,R,0
+1005542245.0ns,h17,0,0,R,0
+1005542342.0ns,h17,0,0,P,0
+1005542410.0ns,h10,0,0,R,0
+1005542944.0ns,s25,0,0,R,0
+1005543326.0ns,h12,0,0,R,0
+1005543770.0ns,h18,0,0,P,0
+1005543792.0ns,h18,0,0,R,0
+1005543889.0ns,h18,0,0,P,0
+1005544872.0ns,s38,0,0,P,0
+1005545671.0ns,h10,0,0,P,0
+1005546723.0ns,h22,0,0,P,0
+1005546767.0ns,h17,0,0,R,0
+1005546818.0ns,h22,0,0,R,0
+1005546842.0ns,h22,0,0,P,0
+1005547611.0ns,h12,0,0,P,0
+1005547855.0ns,h1,0,0,P,0
+1005548076.0ns,h18,0,0,R,0
+1005549436.0ns,h10,0,0,R,0
+1005550900.0ns,h22,0,0,R,0
+1005551244.0ns,h17,0,0,P,0
+1005551333.0ns,h17,0,0,R,0
+1005551363.0ns,h17,0,0,P,0
+1005552100.0ns,h18,0,0,P,0
+1005552166.0ns,h18,0,0,R,0
+1005552219.0ns,h18,0,0,P,0
+1005552848.0ns,h12,0,0,R,0
+1005553936.0ns,h10,0,0,P,0
+1005554862.0ns,h22,0,0,P,0
+1005554946.0ns,h22,0,0,R,0
+1005554981.0ns,h22,0,0,P,0
+1005555855.0ns,h17,0,0,R,0
+1005556450.0ns,h18,0,0,R,0
+1005556895.0ns,h12,0,0,P,0
+1005557766.0ns,h10,0,0,R,0
+1005558992.0ns,h22,0,0,R,0
+1005559998.0ns,h17,0,0,P,0
+1005560020.0ns,h17,0,0,R,0
+1005560117.0ns,h17,0,0,P,0
+1005560355.0ns,h18,0,0,P,0
+1005560377.0ns,h18,0,0,R,0
+1005560474.0ns,h18,0,0,P,0
+1005560653.0ns,s25,0,0,P,0
+1005561433.0ns,h10,0,0,P,0
+1005562778.0ns,h22,0,0,P,0
+1005562832.0ns,h22,0,0,R,0
+1005562897.0ns,h22,0,0,P,0
+1005562898.0ns,s25,0,0,R,0
+1005564304.0ns,h17,0,0,R,0
+1005564661.0ns,h18,0,0,R,0
+1005566521.0ns,h22,0,0,R,0
+1005568328.0ns,h17,0,0,P,0
+1005568350.0ns,h17,0,0,R,0
+1005568447.0ns,h17,0,0,P,0
+1005568685.0ns,h18,0,0,P,0
+1005568707.0ns,h18,0,0,R,0
+1005568804.0ns,h18,0,0,P,0
+1005570545.0ns,h22,0,0,P,0
+1005570567.0ns,h22,0,0,R,0
+1005570664.0ns,h22,0,0,P,0
+1005572634.0ns,h17,0,0,R,0
+1005572991.0ns,h18,0,0,R,0
+1005574851.0ns,h22,0,0,R,0
+1005576777.0ns,h18,0,0,P,0
+1005576799.0ns,h18,0,0,R,0
+1005576896.0ns,h18,0,0,P,0
+1005576896.0ns,h17,0,0,P,0
+1005576918.0ns,h17,0,0,R,0
+1005577015.0ns,h17,0,0,P,0
+1005579774.0ns,s25,0,0,P,0
+1005579775.0ns,s25,0,0,R,0
+1005579893.0ns,s25,0,0,P,0
+1005580898.0ns,h22,0,0,P,0
+1005580920.0ns,h22,0,0,R,0
+1005581072.0ns,h22,0,0,P,0
+1005581083.0ns,h18,0,0,R,0
+1005581202.0ns,h17,0,0,R,0
+1005583096.0ns,s25,0,0,R,0
+1005584609.0ns,h22,0,0,R,0
+1005584988.0ns,h17,0,0,P,0
+1005585464.0ns,h18,0,0,P,0
+1005585486.0ns,h18,0,0,R,0
+1005585583.0ns,h18,0,0,P,0
+1005585952.0ns,s29,0,0,R,0
+1005589175.0ns,h17,0,0,R,0
+1005589770.0ns,h18,0,0,R,0
+1005591285.0ns,s25,0,0,P,0
+1005591286.0ns,s25,0,0,R,0
+1005591287.0ns,s25,0,0,P,0
+1005591489.0ns,h22,0,0,P,0
+1005591511.0ns,h22,0,0,R,0
+1005591523.0ns,s29,0,0,P,0
+1005591524.0ns,s29,0,0,R,0
+1005591608.0ns,h22,0,0,P,0
+1005591642.0ns,s29,0,0,P,0
+1005591643.0ns,s29,0,0,R,0
+1005591763.0ns,s29,0,0,P,0
+1005593080.0ns,h17,0,0,P,0
+1005593102.0ns,h17,0,0,R,0
+1005593199.0ns,h17,0,0,P,0
+1005594237.0ns,h18,0,0,P,0
+1005594238.0ns,h18,0,0,R,0
+1005594270.0ns,h18,0,0,P,0
+1005594724.0ns,h22,0,0,R,0
+1005597624.0ns,h17,0,0,R,0
+1005598457.0ns,h18,0,0,R,0
+1005599100.0ns,s33,0,0,P,0
+1005600073.0ns,s43,0,0,R,0
+1005600934.0ns,h17,0,0,P,0
+1005601291.0ns,h18,0,0,P,0
+1005602283.0ns,s43,0,0,P,0
+1005603032.0ns,h22,0,0,P,0
+1005603054.0ns,h22,0,0,R,0
+1005603102.0ns,s41,0,0,R,0
+1005603151.0ns,h22,0,0,P,0
+1005603292.0ns,h22,0,0,R,0
+1005603383.0ns,h22,0,0,P,0
+1005603530.0ns,h22,0,0,R,0
+1005605226.0ns,s34,0,0,R,0
+1005605305.0ns,s41,0,0,P,0
+1005605669.0ns,s4,0,0,R,0
+1005607054.0ns,s29,0,0,R,0
+1005607458.0ns,s25,0,0,R,0
+1005609250.0ns,s34,0,0,P,0
+1005609336.0ns,s4,0,0,P,0
+1005610531.0ns,s33,0,0,R,0
+1005611244.0ns,s29,0,0,P,0
+1005611245.0ns,s29,0,0,R,0
+1005611353.0ns,s29,0,0,P,0
+1005615459.0ns,h17,0,0,R,0
+1005615816.0ns,h18,0,0,R,0
+1005616293.0ns,s34,0,0,R,0
+1005619127.0ns,s34,0,0,P,0
+1005619766.0ns,h17,0,0,P,0
+1005619767.0ns,h17,0,0,R,0
+1005619840.0ns,h18,0,0,P,0
+1005619862.0ns,h18,0,0,R,0
+1005619887.0ns,h17,0,0,P,0
+1005619959.0ns,h18,0,0,P,0
+1005621835.0ns,s25,0,0,P,0
+1005621836.0ns,s25,0,0,R,0
+1005624146.0ns,h18,0,0,R,0
+1005624291.0ns,h17,0,0,R,0
+1005625286.0ns,s29,0,0,R,0
+1005625337.0ns,s34,0,0,R,0
+1005627666.0ns,s25,0,0,P,0
+1005627814.0ns,s34,0,0,P,0
+1005628141.0ns,h22,0,0,P,0
+1005628170.0ns,h18,0,0,P,0
+1005628192.0ns,h18,0,0,R,0
+1005628289.0ns,h18,0,0,P,0
+1005628354.0ns,h22,0,0,R,0
+1005628355.0ns,h22,0,0,P,0
+1005628376.0ns,h22,0,0,R,0
+1005628379.0ns,h22,0,0,P,0
+1005628464.0ns,h17,0,0,P,0
+1005628549.0ns,h17,0,0,R,0
+1005628583.0ns,h17,0,0,P,0
+1005629451.0ns,s29,0,0,P,0
+1005629452.0ns,s29,0,0,R,0
+1005629572.0ns,s29,0,0,P,0
+1005629910.0ns,s43,0,0,R,0
+1005630789.0ns,s33,0,0,P,0
+1005631113.0ns,h22,0,0,R,0
+1005632048.0ns,s34,0,0,R,0
+1005632911.0ns,s41,0,0,R,0
+1005632925.0ns,s43,0,0,P,0
+1005632925.0ns,s43,0,0,R,0
+1005632954.0ns,s43,0,0,P,0
+1005632960.0ns,s43,0,0,R,0
+1005632983.0ns,s43,0,0,P,0
+1005634057.0ns,s2,0,0,R,0
+1005634115.0ns,s3,0,0,R,0
+1005634260.0ns,s1,0,0,R,0
+1005634735.0ns,s37,0,0,P,0
+1005635929.0ns,s4,0,0,R,0
+1005635992.0ns,s41,0,0,P,0
+1005637993.0ns,s19,0,0,R,0
+1005637998.0ns,s7,0,0,R,0
+1005639055.0ns,s3,0,0,P,0
+1005639120.0ns,s4,0,0,P,0
+1005639152.0ns,s2,0,0,P,0
+1005639236.0ns,s1,0,0,P,0
+1005640016.0ns,h22,0,0,P,0
+1005640038.0ns,h22,0,0,R,0
+1005640135.0ns,h22,0,0,P,0
+1005640140.0ns,s5,0,0,R,0
+1005640255.0ns,h22,0,0,R,0
+1005640256.0ns,h22,0,0,P,0
+1005642141.0ns,s7,0,0,P,0
+1005642142.0ns,s7,0,0,R,0
+1005642379.0ns,s7,0,0,P,0
+1005642974.0ns,s5,0,0,P,0
+1005642975.0ns,s5,0,0,R,0
+1005643093.0ns,s5,0,0,P,0
+1005644069.0ns,s15,0,0,P,0
+1005645490.0ns,h22,0,0,R,0
+1005647446.0ns,s34,0,0,P,0
+1005651537.0ns,h22,0,0,P,0
+1005651678.0ns,h22,0,0,R,0
+1005651679.0ns,h22,0,0,P,0
+1005651993.0ns,s34,0,0,R,0
+1005655962.0ns,h22,0,0,R,0
+1005656850.0ns,s34,0,0,P,0
+1005658237.0ns,s19,0,0,P,0
+1005658238.0ns,s19,0,0,R,0
+1005658356.0ns,s19,0,0,P,0
+1005663724.0ns,h26,0,0,P,0
+1005663940.0ns,s38,0,0,R,0
+1005665559.0ns,s34,0,0,R,0
+1005668440.0ns,s38,0,0,P,0
+1005670059.0ns,s34,0,0,P,0
+1005672266.0ns,s25,0,0,R,0
+1005672738.0ns,s43,0,0,R,0
+1005673099.0ns,s29,0,0,R,0
+1005674055.0ns,s38,0,0,R,0
+1005675171.0ns,s33,0,0,R,0
+1005675521.0ns,s43,0,0,P,0
+1005675768.0ns,s41,0,0,R,0
+1005676219.0ns,s37,0,0,R,0
+1005677010.0ns,h18,0,0,R,0
+1005677124.0ns,h17,0,0,R,0
+1005678277.0ns,s3,0,0,R,0
+1005678364.0ns,s2,0,0,R,0
+1005678551.0ns,s41,0,0,P,0
+1005679147.0ns,s4,0,0,R,0
+1005679243.0ns,h26,0,0,R,0
+1005679335.0ns,s1,0,0,R,0
+1005681574.0ns,s1,0,0,P,0
+1005681587.0ns,s3,0,0,P,0
+1005681624.0ns,s4,0,0,P,0
+1005681674.0ns,s2,0,0,P,0
+1005681765.0ns,h17,0,0,P,0
+1005681766.0ns,h17,0,0,R,0
+1005681884.0ns,h17,0,0,P,0
+1005681885.0ns,h17,0,0,R,0
+1005682003.0ns,h17,0,0,P,0
+1005682004.0ns,h17,0,0,R,0
+1005682122.0ns,h17,0,0,P,0
+1005682576.0ns,s34,0,0,R,0
+1005683222.0ns,s19,0,0,R,0
+1005686287.0ns,h17,0,0,R,0
+1005687195.0ns,s34,0,0,P,0
+1005689743.0ns,s19,0,0,P,0
+1005689744.0ns,s19,0,0,R,0
+1005689862.0ns,s19,0,0,P,0
+1005691739.0ns,h17,0,0,P,0
+1005691791.0ns,h17,0,0,R,0
+1005691858.0ns,h17,0,0,P,0
+1005697741.0ns,h17,0,0,R,0
+1005704381.0ns,s34,0,0,R,0
+1005704859.0ns,h17,0,0,P,0
+1005708617.0ns,s34,0,0,P,0
+1005709046.0ns,h17,0,0,R,0
+1005710539.0ns,s38,0,0,P,0
+1005713189.0ns,h17,0,0,P,0
+1005717971.0ns,h17,0,0,R,0
+1005718674.0ns,s34,0,0,R,0
+1005721508.0ns,s34,0,0,P,0
+1005723021.0ns,h17,0,0,P,0
+1005726557.0ns,s38,0,0,R,0
+1005728796.0ns,s38,0,0,P,0
+1005729442.0ns,s34,0,0,R,0
+1005730704.0ns,h17,0,0,R,0
+1005735489.0ns,s34,0,0,P,0
+1005736156.0ns,h17,0,0,P,0
+1005740581.0ns,h17,0,0,R,0
+1005746033.0ns,h17,0,0,P,0
+1005747067.0ns,s34,0,0,R,0
+1005750274.0ns,h18,0,0,P,0
+1005752005.0ns,h17,0,0,R,0
+1005754238.0ns,s29,0,0,P,0
+1005754239.0ns,s29,0,0,R,0
+1005754359.0ns,s29,0,0,P,0
+1005754479.0ns,s29,0,0,R,0
+1005754480.0ns,s29,0,0,P,0
+1005754481.0ns,s29,0,0,R,0
+1005754601.0ns,s29,0,0,P,0
+1005754840.0ns,s29,0,0,R,0
+1005754841.0ns,s29,0,0,P,0
+1005756646.0ns,h18,0,0,R,0
+1005756784.0ns,h17,0,0,P,0
+1005757927.0ns,s29,0,0,R,0
+1005760837.0ns,h18,0,0,P,0
+1005760930.0ns,h17,0,0,R,0
+1005764591.0ns,s29,0,0,P,0
+1005764592.0ns,s29,0,0,R,0
+1005764712.0ns,s29,0,0,P,0
+1005764717.0ns,s25,0,0,P,0
+1005764718.0ns,s25,0,0,R,0
+1005764836.0ns,s25,0,0,P,0
+1005765083.0ns,h17,0,0,P,0
+1005765239.0ns,h18,0,0,R,0
+1005766193.0ns,s37,0,0,P,0
+1005768262.0ns,s33,0,0,P,0
+1005769501.0ns,h18,0,0,P,0
+1005775966.0ns,s38,0,0,R,0
+1005779514.0ns,s38,0,0,P,0
+1005780747.0ns,s25,0,0,R,0
+1005781104.0ns,s29,0,0,R,0
+1005783771.0ns,s33,0,0,R,0
+1005784224.0ns,s37,0,0,R,0
+1005784891.0ns,h17,0,0,R,0
+1005789175.0ns,h18,0,0,R,0
+1005789240.0ns,h17,0,0,P,0
+1005793339.0ns,s25,0,0,P,0
+1005793340.0ns,s25,0,0,R,0
+1005793437.0ns,h18,0,0,P,0
+1005793458.0ns,s25,0,0,P,0
+1005793459.0ns,h17,0,0,R,0
+1005793696.0ns,s29,0,0,P,0
+1005793697.0ns,s29,0,0,R,0
+1005793815.0ns,s29,0,0,P,0
+1005795869.0ns,s34,0,0,P,0
+1005796125.0ns,s33,0,0,P,0
+1005797054.0ns,s37,0,0,P,0
+1005797721.0ns,h17,0,0,P,0
+1005810134.0ns,s25,0,0,R,0
+1005810253.0ns,s29,0,0,R,0
+1005812611.0ns,s29,0,0,P,0
+1005812612.0ns,s29,0,0,R,0
+1005812730.0ns,s25,0,0,P,0
+1005812732.0ns,s29,0,0,P,0
+1005813158.0ns,s33,0,0,R,0
+1005813284.0ns,s37,0,0,R,0
+1005814754.0ns,h18,0,0,R,0
+1005815608.0ns,s29,0,0,R,0
+1005815754.0ns,s33,0,0,P,0
+1005815761.0ns,s37,0,0,P,0
+1005816441.0ns,s25,0,0,R,0
+1005817798.0ns,s38,0,0,R,0
+1005818632.0ns,s37,0,0,R,0
+1005819465.0ns,s33,0,0,R,0
+1005819632.0ns,s25,0,0,P,0
+1005819633.0ns,s25,0,0,R,0
+1005819730.0ns,h18,0,0,P,0
+1005819751.0ns,s25,0,0,P,0
+1005820156.0ns,s38,0,0,P,0
+1005822250.0ns,s29,0,0,P,0
+1005822251.0ns,s29,0,0,R,0
+1005822369.0ns,s29,0,0,P,0
+1005822370.0ns,s29,0,0,R,0
+1005822488.0ns,s29,0,0,P,0
+1005822775.0ns,s33,0,0,P,0
+1005823322.0ns,h17,0,0,R,0
+1005825407.0ns,s37,0,0,P,0
+1005825799.0ns,h17,0,0,P,0
+1005828936.0ns,s29,0,0,R,0
+1005830572.0ns,s25,0,0,R,0
+1005831960.0ns,s37,0,0,R,0
+1005833596.0ns,s33,0,0,R,0
+1005835668.0ns,h18,0,0,R,0
+1005838405.0ns,h17,0,0,R,0
+1005839472.0ns,s29,0,0,P,0
+1005840665.0ns,s25,0,0,P,0
+1005840666.0ns,s25,0,0,R,0
+1005840784.0ns,s25,0,0,P,0
+1005841035.0ns,s34,0,0,R,0
+1005842100.0ns,h17,0,0,P,0
+1005842213.0ns,h17,0,0,R,0
+1005842219.0ns,h17,0,0,P,0
+1005842617.0ns,s37,0,0,P,0
+1005844046.0ns,s33,0,0,P,0
+1005844433.0ns,h18,0,0,P,0
+1005844474.0ns,h18,0,0,R,0
+1005844552.0ns,h18,0,0,P,0
+1005845077.0ns,s34,0,0,P,0
+1005850989.0ns,s25,0,0,R,0
+1005852536.0ns,s29,0,0,R,0
+1005854251.0ns,s33,0,0,R,0
+1005855775.0ns,s37,0,0,R,0
+1005856560.0ns,s29,0,0,P,0
+1005856582.0ns,s29,0,0,R,0
+1005856679.0ns,s29,0,0,P,0
+1005856918.0ns,h17,0,0,R,0
+1005859821.0ns,s37,0,0,P,0
+1005859893.0ns,h18,0,0,R,0
+1005860963.0ns,s29,0,0,R,0
+1005861949.0ns,h14,0,0,P,0
+1005861950.0ns,h14,0,0,R,0
+1005862068.0ns,h14,0,0,P,0
+1005862069.0ns,h14,0,0,R,0
+1005862187.0ns,h14,0,0,P,0
+1005862251.0ns,h17,0,0,P,0
+1005862748.0ns,s25,0,0,P,0
+1005862749.0ns,s25,0,0,R,0
+1005862867.0ns,s25,0,0,P,0
+1005863105.0ns,s29,0,0,P,0
+1005863917.0ns,h18,0,0,P,0
+1005863939.0ns,h18,0,0,R,0
+1005863987.0ns,s37,0,0,R,0
+1005864036.0ns,h18,0,0,P,0
+1005865891.0ns,s33,0,0,P,0
+1005866128.0ns,s37,0,0,P,0
+1005866244.0ns,s25,0,0,R,0
+1005868602.0ns,s29,0,0,R,0
+1005869268.0ns,s33,0,0,R,0
+1005870626.0ns,h17,0,0,R,0
+1005871662.0ns,s37,0,0,R,0
+1005871816.0ns,h18,0,0,R,0
+1005873362.0ns,s29,0,0,P,0
+1005873363.0ns,s29,0,0,R,0
+1005873376.0ns,s29,0,0,P,0
+1005875126.0ns,h18,0,0,P,0
+1005876400.0ns,s37,0,0,P,0
+1005876435.0ns,h17,0,0,P,0
+1005877646.0ns,s29,0,0,R,0
+1005877885.0ns,h18,0,0,R,0
+1005880026.0ns,s29,0,0,P,0
+1005880621.0ns,s25,0,0,P,0
+1005880622.0ns,s25,0,0,R,0
+1005880670.0ns,s37,0,0,R,0
+1005880740.0ns,s25,0,0,P,0
+1005880957.0ns,h18,0,0,P,0
+1005880979.0ns,h18,0,0,R,0
+1005881076.0ns,h18,0,0,P,0
+1005881098.0ns,h17,0,0,R,0
+1005883023.0ns,s25,0,0,R,0
+1005883049.0ns,s37,0,0,P,0
+1005883764.0ns,s33,0,0,P,0
+1005885046.0ns,s29,0,0,R,0
+1005885241.0ns,h17,0,0,P,0
+1005886047.0ns,s33,0,0,R,0
+1005887523.0ns,s29,0,0,P,0
+1005887524.0ns,h18,0,0,R,0
+1005887642.0ns,s25,0,0,P,0
+1005887643.0ns,s25,0,0,R,0
+1005887761.0ns,s25,0,0,P,0
+1005888166.0ns,s37,0,0,R,0
+1005889974.0ns,s34,0,0,R,0
+1005890643.0ns,s37,0,0,P,0
+1005891023.0ns,s33,0,0,P,0
+1005891377.0ns,s25,0,0,R,0
+1005891548.0ns,h18,0,0,P,0
+1005891570.0ns,h18,0,0,R,0
+1005891667.0ns,h18,0,0,P,0
+1005891689.0ns,h17,0,0,R,0
+1005893928.0ns,h17,0,0,P,0
+1005893973.0ns,s29,0,0,R,0
+1005894213.0ns,s33,0,0,R,0
+1005896997.0ns,s37,0,0,R,0
+1005897474.0ns,s29,0,0,P,0
+1005898545.0ns,s25,0,0,P,0
+1005898546.0ns,s25,0,0,R,0
+1005898664.0ns,s25,0,0,P,0
+1005898831.0ns,s43,0,0,R,0
+1005899022.0ns,h18,0,0,R,0
+1005900331.0ns,h17,0,0,R,0
+1005900545.0ns,s37,0,0,P,0
+1005901237.0ns,s43,0,0,P,0
+1005901246.0ns,s43,0,0,R,0
+1005901266.0ns,s43,0,0,P,0
+1005901688.0ns,s33,0,0,P,0
+1005901848.0ns,s41,0,0,R,0
+1005903165.0ns,h18,0,0,P,0
+1005903998.0ns,h17,0,0,P,0
+1005904276.0ns,s41,0,0,P,0
+1005904575.0ns,s3,0,0,R,0
+1005904662.0ns,s2,0,0,R,0
+1005908091.0ns,s2,0,0,P,0
+1005908123.0ns,s3,0,0,P,0
+1005916010.0ns,s25,0,0,R,0
+1005918033.0ns,s29,0,0,R,0
+1005919034.0ns,s33,0,0,R,0
+1005921105.0ns,s29,0,0,P,0
+1005921127.0ns,s29,0,0,R,0
+1005921153.0ns,s37,0,0,R,0
+1005921224.0ns,s29,0,0,P,0
+1005921700.0ns,s25,0,0,P,0
+1005921701.0ns,s25,0,0,R,0
+1005921938.0ns,s25,0,0,P,0
+1005923129.0ns,h17,0,0,R,0
+1005924366.0ns,s37,0,0,P,0
+1005924557.0ns,h18,0,0,R,0
+1005924962.0ns,s33,0,0,P,0
+1005925758.0ns,h17,0,0,P,0
+1005925768.0ns,s25,0,0,R,0
+1005925866.0ns,h17,0,0,R,0
+1005925877.0ns,h17,0,0,P,0
+1005926839.0ns,s29,0,0,R,0
+1005927755.0ns,h18,0,0,P,0
+1005928792.0ns,s33,0,0,R,0
+1005929921.0ns,s37,0,0,R,0
+1005930268.0ns,s29,0,0,P,0
+1005930506.0ns,s25,0,0,P,0
+1005930735.0ns,h11,0,0,P,0
+1005931004.0ns,s29,0,0,R,0
+1005931040.0ns,s29,0,0,P,0
+1005933244.0ns,h17,0,0,R,0
+1005933469.0ns,s37,0,0,P,0
+1005933530.0ns,s33,0,0,P,0
+1005933860.0ns,s29,0,0,R,0
+1005935407.0ns,s25,0,0,R,0
+1005936197.0ns,h17,0,0,P,0
+1005936884.0ns,s37,0,0,R,0
+1005936932.0ns,s29,0,0,P,0
+1005937693.0ns,s38,0,0,R,0
+1005938431.0ns,s33,0,0,R,0
+1005939550.0ns,s25,0,0,P,0
+1005939813.0ns,s38,0,0,P,0
+1005940048.0ns,s29,0,0,R,0
+1005940193.0ns,s37,0,0,P,0
+1005940741.0ns,h18,0,0,R,0
+1005942574.0ns,s33,0,0,P,0
+1005943191.0ns,s37,0,0,R,0
+1005945241.0ns,h18,0,0,P,0
+1005948122.0ns,h6,0,0,P,0
+1005956335.0ns,s29,0,0,P,0
+1005956351.0ns,s29,0,0,R,0
+1005956454.0ns,s29,0,0,P,0
+1005956470.0ns,s29,0,0,R,0
+1005956573.0ns,s29,0,0,P,0
+1005956589.0ns,s29,0,0,R,0
+1005956692.0ns,s29,0,0,P,0
+1005956708.0ns,s29,0,0,R,0
+1005956811.0ns,s29,0,0,P,0
+1005956827.0ns,s29,0,0,R,0
+1005956930.0ns,s29,0,0,P,0
+1005956993.0ns,s29,0,0,R,0
+1005957049.0ns,s29,0,0,P,0
+1005957112.0ns,s29,0,0,R,0
+1005957168.0ns,s29,0,0,P,0
+1005957231.0ns,s29,0,0,R,0
+1005957287.0ns,s29,0,0,P,0
+1005957350.0ns,s29,0,0,R,0
+1005957406.0ns,s29,0,0,P,0
+1005957469.0ns,s29,0,0,R,0
+1005957525.0ns,s29,0,0,P,0
+1005957588.0ns,s29,0,0,R,0
+1005957644.0ns,s29,0,0,P,0
+1005957707.0ns,s29,0,0,R,0
+1005957763.0ns,s29,0,0,P,0
+1005957826.0ns,s29,0,0,R,0
+1005957882.0ns,s29,0,0,P,0
+1005960206.0ns,s29,0,0,R,0
+1005960900.0ns,s37,0,0,P,0
+1005963230.0ns,s37,0,0,R,0
+1005971276.0ns,s29,0,0,P,0
+1005971392.0ns,s29,0,0,R,0
+1005971395.0ns,s29,0,0,P,0
+1005974394.0ns,s37,0,0,P,0
+1005975200.0ns,s29,0,0,R,0
+1005978224.0ns,s37,0,0,R,0
+1005985860.0ns,s38,0,0,R,0
+1005989934.0ns,s29,0,0,P,0
+1005990122.0ns,s38,0,0,P,0
+1005992958.0ns,s37,0,0,P,0
+1005993703.0ns,s29,0,0,R,0
+1005996727.0ns,s37,0,0,R,0
+1006003197.0ns,s29,0,0,P,0
+1006003580.0ns,s25,0,0,R,0
+1006005543.0ns,s38,0,0,R,0
+1006006372.0ns,s37,0,0,P,0
+1006006604.0ns,s33,0,0,R,0
+1006008914.0ns,h17,0,0,R,0
+1006008972.0ns,s38,0,0,P,0
+1006012841.0ns,h18,0,0,R,0
+1006018293.0ns,h18,0,0,P,0
+1006022837.0ns,h18,0,0,R,0
+1006027575.0ns,h18,0,0,P,0
+1006027767.0ns,h18,0,0,R,0
+1006027813.0ns,h18,0,0,P,0
+1006032051.0ns,h18,0,0,R,0
+1006032210.0ns,s43,0,0,R,0
+1006033819.0ns,h17,0,0,P,0
+1006033886.0ns,h17,0,0,R,0
+1006033938.0ns,h17,0,0,P,0
+1006033939.0ns,h17,0,0,R,0
+1006035121.0ns,s43,0,0,P,0
+1006035240.0ns,s41,0,0,R,0
+1006036670.0ns,h18,0,0,P,0
+1006037198.0ns,s4,0,0,R,0
+1006037227.0ns,s1,0,0,R,0
+1006037843.0ns,s2,0,0,R,0
+1006037901.0ns,s3,0,0,R,0
+1006038168.0ns,s41,0,0,P,0
