Time,Node,PortIndex,RxByte
+1016800000.0ns,s44,0,467394711
+1016900000.0ns,s44,0,470967711
+1017000000.0ns,s44,0,474253795
+1017100000.0ns,s44,0,477364385
+1017200000.0ns,s44,0,481279475
+1017300000.0ns,s44,0,484762663
+1017400000.0ns,s44,0,488670071
+1017500000.0ns,s44,0,492488302
+1017600000.0ns,s44,0,496133485
+1017700000.0ns,s44,0,498988906
+1017800000.0ns,s44,0,501436879
+1017900000.0ns,s44,0,503943379
+1018000000.0ns,s44,0,507279707
+1018100000.0ns,s44,0,510251908
+1018200000.0ns,s44,0,513253408
+1018300000.0ns,s44,0,515562643
+1018400000.0ns,s44,0,517995259
+1018500000.0ns,s44,0,520624843
+1018600000.0ns,s44,0,523744428
+1018700000.0ns,s44,0,527003928
+1018800000.0ns,s44,0,529559928
+1018900000.0ns,s44,0,531631013
+1019000000.0ns,s44,0,534034670
+1019100000.0ns,s44,0,536572290
+1019200000.0ns,s44,0,538883790
+1019300000.0ns,s44,0,541830213
+1019400000.0ns,s44,0,544886110
+1019500000.0ns,s44,0,547408448
+1019600000.0ns,s44,0,550278079
+1019700000.0ns,s44,0,552924079
+1019800000.0ns,s44,0,555890377
+1019900000.0ns,s44,0,559096963
+1020000000.0ns,s44,0,562402731
+1020100000.0ns,s44,0,565591731
+1020200000.0ns,s44,0,568362222
+1020300000.0ns,s44,0,571883686
+1020400000.0ns,s44,0,575539951
+1020500000.0ns,s44,0,579884580
+1020600000.0ns,s44,0,584405580
+1020700000.0ns,s44,0,588419580
+1020800000.0ns,s44,0,591957277
+1020900000.0ns,s44,0,596195126
+1021000000.0ns,s44,0,600748549
+1021100000.0ns,s44,0,605197166
+1021200000.0ns,s44,0,609765494
+1021300000.0ns,s44,0,613985814
+1021400000.0ns,s44,0,617694180
+1021500000.0ns,s44,0,621078121
+1021600000.0ns,s44,0,624422964
+1021700000.0ns,s44,0,627099094
+1021800000.0ns,s44,0,629998118
+1021900000.0ns,s44,0,632405618
+1022000000.0ns,s44,0,634911375
+1022100000.0ns,s44,0,637390875
+1022200000.0ns,s44,0,640152736
+1022300000.0ns,s44,0,643879334
+1022400000.0ns,s44,0,647419687
+1022500000.0ns,s44,0,650863068
+1022600000.0ns,s44,0,654449374
+1022700000.0ns,s44,0,658535890
+1022800000.0ns,s44,0,662628104
+1022900000.0ns,s44,0,667034751
+1023000000.0ns,s44,0,669638305
+1023100000.0ns,s44,0,672209943
+1023200000.0ns,s44,0,675142525
+1023300000.0ns,s44,0,678184758
+1023400000.0ns,s44,0,680625606
+1023500000.0ns,s44,0,682863963
+1023600000.0ns,s44,0,685424396
+1023700000.0ns,s44,0,688287275
+1023800000.0ns,s44,0,690906465
+1023900000.0ns,s44,0,693431802
+1024000000.0ns,s44,0,696269581
+1024100000.0ns,s44,0,699862582
+1024200000.0ns,s44,0,703516529
+1024300000.0ns,s44,0,706544995
+1024400000.0ns,s44,0,709913833
+1024500000.0ns,s44,0,713371118
+1024600000.0ns,s44,0,717837723
+1024700000.0ns,s44,0,721582453
+1024800000.0ns,s44,0,725068742
+1024900000.0ns,s44,0,729714824
+1025000000.0ns,s44,0,733608956
+1025100000.0ns,s44,0,737319771
+1025200000.0ns,s44,0,740678645
+1025300000.0ns,s44,0,744143645
+1025400000.0ns,s44,0,746964883
+1025500000.0ns,s44,0,748395399
+1025600000.0ns,s44,0,749191899
+1025700000.0ns,s44,0,750141399
+1025800000.0ns,s44,0,752268220
+1025900000.0ns,s44,0,754701220
+1026000000.0ns,s44,0,756767817
+1026100000.0ns,s44,0,758361530
+1026200000.0ns,s44,0,759724862
+1026300000.0ns,s44,0,760932423
+1026400000.0ns,s44,0,762362836
+1026500000.0ns,s44,0,763631836
+1026600000.0ns,s44,0,765049336
+1026700000.0ns,s44,0,766543336
+1026800000.0ns,s44,0,768170664
+1026900000.0ns,s44,0,770100949
+1027000000.0ns,s44,0,772935742
+1027100000.0ns,s44,0,776088207
+1027200000.0ns,s44,0,778495245
+1027300000.0ns,s44,0,780917827
+1027400000.0ns,s44,0,783086827
+1027500000.0ns,s44,0,785332686
+1027600000.0ns,s44,0,787972048
+1027700000.0ns,s44,0,791518834
+1027800000.0ns,s44,0,793707334
+1027900000.0ns,s44,0,796562173
+1028000000.0ns,s44,0,801032115
+1028100000.0ns,s44,0,805793421
