Time,Node,PortIndex,RxByte
+1016800000.0ns,s44,0,458019909
+1016900000.0ns,s44,0,460430900
+1017000000.0ns,s44,0,464261501
+1017100000.0ns,s44,0,466764202
+1017200000.0ns,s44,0,468253702
+1017300000.0ns,s44,0,472039970
+1017400000.0ns,s44,0,476242959
+1017500000.0ns,s44,0,480229959
+1017600000.0ns,s44,0,483829175
+1017700000.0ns,s44,0,487604527
+1017800000.0ns,s44,0,491818027
+1017900000.0ns,s44,0,495424762
+1018000000.0ns,s44,0,498432084
+1018100000.0ns,s44,0,502668285
+1018200000.0ns,s44,0,507626344
+1018300000.0ns,s44,0,510372844
+1018400000.0ns,s44,0,513259241
+1018500000.0ns,s44,0,515775481
+1018600000.0ns,s44,0,518846813
+1018700000.0ns,s44,0,522606732
+1018800000.0ns,s44,0,526366257
+1018900000.0ns,s44,0,529793626
+1019000000.0ns,s44,0,533183221
+1019100000.0ns,s44,0,536658257
+1019200000.0ns,s44,0,540546257
+1019300000.0ns,s44,0,543807238
+1019400000.0ns,s44,0,546850451
+1019500000.0ns,s44,0,550234918
+1019600000.0ns,s44,0,552146833
+1019700000.0ns,s44,0,555703333
+1019800000.0ns,s44,0,559394833
+1019900000.0ns,s44,0,563732929
+1020000000.0ns,s44,0,568124996
+1020100000.0ns,s44,0,572154786
+1020200000.0ns,s44,0,575564286
+1020300000.0ns,s44,0,578687110
+1020400000.0ns,s44,0,581837785
+1020500000.0ns,s44,0,585817399
+1020600000.0ns,s44,0,589514899
+1020700000.0ns,s44,0,593012315
+1020800000.0ns,s44,0,595184996
+1020900000.0ns,s44,0,598281362
+1021000000.0ns,s44,0,602388507
+1021100000.0ns,s44,0,605466170
+1021200000.0ns,s44,0,609227528
+1021300000.0ns,s44,0,613108854
+1021400000.0ns,s44,0,615375354
+1021500000.0ns,s44,0,618699354
+1021600000.0ns,s44,0,621888157
+1021700000.0ns,s44,0,625239157
+1021800000.0ns,s44,0,628623941
+1021900000.0ns,s44,0,631983298
+1022000000.0ns,s44,0,635778527
+1022100000.0ns,s44,0,639556125
+1022200000.0ns,s44,0,643962855
+1022300000.0ns,s44,0,647698410
+1022400000.0ns,s44,0,650309932
+1022500000.0ns,s44,0,652953763
+1022600000.0ns,s44,0,654386420
+1022700000.0ns,s44,0,656976811
+1022800000.0ns,s44,0,658642397
+1022900000.0ns,s44,0,659868581
+1023000000.0ns,s44,0,661149979
+1023100000.0ns,s44,0,662958663
+1023200000.0ns,s44,0,664437019
+1023300000.0ns,s44,0,665998629
+1023400000.0ns,s44,0,668380414
+1023500000.0ns,s44,0,670462414
+1023600000.0ns,s44,0,672525090
+1023700000.0ns,s44,0,674731926
+1023800000.0ns,s44,0,676374987
+1023900000.0ns,s44,0,678345099
+1024000000.0ns,s44,0,681016599
+1024100000.0ns,s44,0,683463906
+1024200000.0ns,s44,0,685919406
+1024300000.0ns,s44,0,687575406
+1024400000.0ns,s44,0,689100906
+1024500000.0ns,s44,0,691261494
+1024600000.0ns,s44,0,694550869
+1024700000.0ns,s44,0,698719897
+1024800000.0ns,s44,0,702212329
+1024900000.0ns,s44,0,706128440
+1025000000.0ns,s44,0,709587261
+1025100000.0ns,s44,0,711145761
+1025200000.0ns,s44,0,713077287
+1025300000.0ns,s44,0,715058787
+1025400000.0ns,s44,0,717142287
+1025500000.0ns,s44,0,719107287
+1025600000.0ns,s44,0,721562787
+1025700000.0ns,s44,0,724277303
+1025800000.0ns,s44,0,727113736
+1025900000.0ns,s44,0,730361767
+1026000000.0ns,s44,0,734067343
+1026100000.0ns,s44,0,737223795
+1026200000.0ns,s44,0,740441376
+1026300000.0ns,s44,0,743670030
+1026400000.0ns,s44,0,746454089
+1026500000.0ns,s44,0,748374666
+1026600000.0ns,s44,0,750701166
+1026700000.0ns,s44,0,754267578
+1026800000.0ns,s44,0,757513125
+1026900000.0ns,s44,0,761785125
+1027000000.0ns,s44,0,766345125
+1027100000.0ns,s44,0,771517636
+1027200000.0ns,s44,0,776689360
+1027300000.0ns,s44,0,781862269
+1027400000.0ns,s44,0,786671873
+1027500000.0ns,s44,0,790465069
+1027600000.0ns,s44,0,794245069
+1027700000.0ns,s44,0,798028069
+1027800000.0ns,s44,0,801808236
+1027900000.0ns,s44,0,805497987
+1028000000.0ns,s44,0,808961083
+1028100000.0ns,s44,0,812337102
+1028200000.0ns,s44,0,815339688
+1028300000.0ns,s44,0,818158062
+1028400000.0ns,s44,0,821695062
+1028500000.0ns,s44,0,825714269
+1028600000.0ns,s44,0,829327489
+1028700000.0ns,s44,0,831882710
+1028800000.0ns,s44,0,834775461
+1028900000.0ns,s44,0,838171461
+1029000000.0ns,s44,0,841455424
+1029100000.0ns,s44,0,845208286
+1029200000.0ns,s44,0,849456286
+1029300000.0ns,s44,0,853455364
+1029400000.0ns,s44,0,855776746
+1029500000.0ns,s44,0,858679623
+1029600000.0ns,s44,0,861186392
+1029700000.0ns,s44,0,863873131
+1029800000.0ns,s44,0,866990719
+1029900000.0ns,s44,0,869622072
+1030000000.0ns,s44,0,872299696
+1030100000.0ns,s44,0,874475840
+1030200000.0ns,s44,0,876241070
+1030300000.0ns,s44,0,878124518
+1030400000.0ns,s44,0,880000768
+1030500000.0ns,s44,0,882321922
+1030600000.0ns,s44,0,884529383
+1030700000.0ns,s44,0,886896118
+1030800000.0ns,s44,0,889097694
+1030900000.0ns,s44,0,891373194
+1031000000.0ns,s44,0,894019129
+1031100000.0ns,s44,0,896550025
+1031200000.0ns,s44,0,899021901
+1031300000.0ns,s44,0,902186636
+1031400000.0ns,s44,0,905046018
+1031500000.0ns,s44,0,908525740
+1031600000.0ns,s44,0,912166196
+1031700000.0ns,s44,0,916254315
+1031800000.0ns,s44,0,920460140
+1031900000.0ns,s44,0,924676107
+1032000000.0ns,s44,0,928915107
+1032100000.0ns,s44,0,932656460
+1032200000.0ns,s44,0,935476938
+1032300000.0ns,s44,0,938393349
+1032400000.0ns,s44,0,941330318
+1032500000.0ns,s44,0,945360622
+1032600000.0ns,s44,0,949983330
+1032700000.0ns,s44,0,954469298
+1032800000.0ns,s44,0,958480298
+1032900000.0ns,s44,0,962440835
+1033000000.0ns,s44,0,965977162
+1033100000.0ns,s44,0,968845923
+1033200000.0ns,s44,0,972869251
+1033300000.0ns,s44,0,976765967
+1033400000.0ns,s44,0,980006567
+1033500000.0ns,s44,0,984062924
+1033600000.0ns,s44,0,987961046
+1033700000.0ns,s44,0,991142237
+1033800000.0ns,s44,0,994243259
+1033900000.0ns,s44,0,997272746
+1034000000.0ns,s44,0,999484040
+1034100000.0ns,s44,0,1001467040
+1034200000.0ns,s44,0,1002664040
+1034300000.0ns,s44,0,1003826540
+1034400000.0ns,s44,0,1006088445
+1034500000.0ns,s44,0,1009844974
+1034600000.0ns,s44,0,1014096440
+1034700000.0ns,s44,0,1016923313
+1034800000.0ns,s44,0,1021329971
+1034900000.0ns,s44,0,1024887674
+1035000000.0ns,s44,0,1028420973
+1035100000.0ns,s44,0,1030128663
+1035200000.0ns,s44,0,1031942683
+1035300000.0ns,s44,0,1035487168
+1035400000.0ns,s44,0,1039984028
+1035500000.0ns,s44,0,1044029528
+1035600000.0ns,s44,0,1048892523
+1035700000.0ns,s44,0,1053538423
+1035800000.0ns,s44,0,1057339244
+1035900000.0ns,s44,0,1060855963
+1036000000.0ns,s44,0,1063668098
+1036100000.0ns,s44,0,1066454447
+1036200000.0ns,s44,0,1069013029
+1036300000.0ns,s44,0,1071570839
+1036400000.0ns,s44,0,1074021839
+1036500000.0ns,s44,0,1076705732
+1036600000.0ns,s44,0,1079846732
+1036700000.0ns,s44,0,1082818741
+1036800000.0ns,s44,0,1084080474
+1036900000.0ns,s44,0,1085420650
+1037000000.0ns,s44,0,1087635596
+1037100000.0ns,s44,0,1090743647
+1037200000.0ns,s44,0,1093981432
+1037300000.0ns,s44,0,1096617333
