Time,Node,IfIndex,qIndex,PfcType,Time
+1005392888.0ns,s9,0,0,P,0
+1005392894.0ns,s9,0,0,R,0
+1005393007.0ns,s9,0,0,P,0
+1005393451.0ns,s17,0,0,R,0
+1005395325.0ns,s18,0,0,P,0
+1005395932.0ns,s17,0,0,P,0
+1005396507.0ns,s43,0,0,P,0
+1005396522.0ns,s43,0,0,R,0
+1005396536.0ns,s43,0,0,P,0
+1005396549.0ns,s43,0,0,R,0
+1005396565.0ns,s43,0,0,P,0
+1005396571.0ns,s43,0,0,R,0
+1005396594.0ns,s43,0,0,P,0
+1005399259.0ns,s43,0,0,R,0
+1005399597.0ns,s41,0,0,P,0
+1005401343.0ns,s9,0,0,R,0
+1005402278.0ns,s41,0,0,R,0
+1005404066.0ns,s9,0,0,P,0
+1005404080.0ns,s9,0,0,R,0
+1005404185.0ns,s9,0,0,P,0
+1005404855.0ns,s43,0,0,P,0
+1005404855.0ns,s43,0,0,R,0
+1005404942.0ns,s43,0,0,P,0
+1005404942.0ns,s43,0,0,R,0
+1005404971.0ns,s43,0,0,P,0
+1005404998.0ns,s43,0,0,R,0
+1005405000.0ns,s43,0,0,P,0
+1005405018.0ns,s43,0,0,R,0
+1005405049.0ns,s43,0,0,P,0
+1005405113.0ns,s17,0,0,R,0
+1005406016.0ns,s6,0,0,P,0
+1005406089.0ns,s6,0,0,R,0
+1005406135.0ns,s6,0,0,P,0
+1005407314.0ns,s17,0,0,P,0
+1005408063.0ns,s41,0,0,P,0
+1005408249.0ns,s43,0,0,R,0
+1005409438.0ns,s6,0,0,R,0
+1005411265.0ns,s41,0,0,R,0
+1005412886.0ns,s9,0,0,R,0
+1005413159.0ns,s43,0,0,P,0
+1005413159.0ns,s43,0,0,R,0
+1005413188.0ns,s43,0,0,P,0
+1005413204.0ns,s43,0,0,R,0
+1005413217.0ns,s43,0,0,P,0
+1005413229.0ns,s43,0,0,R,0
+1005413246.0ns,s43,0,0,P,0
+1005416281.0ns,s41,0,0,P,0
+1005416298.0ns,s43,0,0,R,0
+1005416898.0ns,s17,0,0,R,0
+1005419328.0ns,s41,0,0,R,0
+1005420028.0ns,s18,0,0,R,0
+1005422743.0ns,s18,0,0,P,0
+1005422793.0ns,s18,0,0,R,0
+1005422842.0ns,s43,0,0,P,0
+1005422842.0ns,s43,0,0,R,0
+1005422862.0ns,s18,0,0,P,0
+1005422929.0ns,s43,0,0,P,0
+1005422929.0ns,s43,0,0,R,0
+1005422958.0ns,s43,0,0,P,0
+1005422962.0ns,s43,0,0,R,0
+1005422987.0ns,s43,0,0,P,0
+1005422987.0ns,s43,0,0,R,0
+1005423016.0ns,s43,0,0,P,0
+1005423016.0ns,s43,0,0,R,0
+1005423045.0ns,s43,0,0,P,0
+1005423081.0ns,s43,0,0,R,0
+1005423103.0ns,s43,0,0,P,0
+1005423106.0ns,s43,0,0,R,0
+1005423132.0ns,s43,0,0,P,0
+1005423190.0ns,s9,0,0,P,0
+1005423223.0ns,s9,0,0,R,0
+1005423313.0ns,s9,0,0,P,0
+1005423342.0ns,s9,0,0,R,0
+1005423432.0ns,s9,0,0,P,0
+1005423461.0ns,s9,0,0,R,0
+1005423551.0ns,s9,0,0,P,0
+1005423580.0ns,s9,0,0,R,0
+1005423674.0ns,s9,0,0,P,0
+1005423699.0ns,s9,0,0,R,0
+1005423793.0ns,s9,0,0,P,0
+1005425153.0ns,s17,0,0,P,0
+1005425937.0ns,s43,0,0,R,0
+1005426142.0ns,s41,0,0,P,0
+1005426481.0ns,s9,0,0,R,0
+1005428967.0ns,s41,0,0,R,0
+1005430013.0ns,s17,0,0,R,0
+1005431446.0ns,s43,0,0,P,0
+1005431456.0ns,s43,0,0,R,0
+1005431504.0ns,s43,0,0,P,0
+1005431530.0ns,s43,0,0,R,0
+1005431533.0ns,s43,0,0,P,0
+1005431590.0ns,s43,0,0,R,0
+1005431591.0ns,s43,0,0,P,0
+1005432576.0ns,s9,0,0,P,0
+1005434386.0ns,s43,0,0,R,0
+1005434575.0ns,s41,0,0,P,0
+1005434876.0ns,s17,0,0,P,0
+1005437399.0ns,s41,0,0,R,0
+1005438849.0ns,s9,0,0,R,0
+1005439966.0ns,s43,0,0,P,0
+1005439975.0ns,s43,0,0,R,0
+1005440053.0ns,s43,0,0,P,0
+1005440098.0ns,s43,0,0,R,0
+1005440111.0ns,s43,0,0,P,0
+1005440131.0ns,s43,0,0,R,0
+1005440140.0ns,s43,0,0,P,0
+1005440834.0ns,s18,0,0,R,0
+1005442322.0ns,s9,0,0,P,0
+1005442749.0ns,s43,0,0,R,0
+1005442925.0ns,s17,0,0,R,0
+1005443121.0ns,s41,0,0,P,0
+1005443549.0ns,s18,0,0,P,0
+1005445287.0ns,s17,0,0,P,0
+1005445789.0ns,s41,0,0,R,0
+1005448728.0ns,s43,0,0,P,0
+1005448734.0ns,s43,0,0,R,0
+1005448815.0ns,s43,0,0,P,0
+1005448845.0ns,s9,0,0,R,0
+1005448852.0ns,s43,0,0,R,0
+1005448874.0ns,s43,0,0,P,0
+1005448899.0ns,s43,0,0,R,0
+1005448902.0ns,s43,0,0,P,0
+1005451636.0ns,s43,0,0,R,0
+1005451924.0ns,s41,0,0,P,0
+1005451929.0ns,s9,0,0,P,0
+1005454654.0ns,s41,0,0,R,0
+1005458406.0ns,s43,0,0,P,0
+1005458419.0ns,s43,0,0,R,0
+1005458435.0ns,s43,0,0,P,0
+1005458454.0ns,s43,0,0,R,0
+1005458464.0ns,s43,0,0,P,0
+1005458490.0ns,s43,0,0,R,0
+1005458493.0ns,s43,0,0,P,0
+1005459317.0ns,s9,0,0,R,0
+1005460560.0ns,s17,0,0,R,0
+1005461346.0ns,s43,0,0,R,0
+1005461523.0ns,s41,0,0,P,0
+1005462040.0ns,s9,0,0,P,0
+1005462964.0ns,s18,0,0,R,0
+1005464322.0ns,s17,0,0,P,0
+1005464347.0ns,s41,0,0,R,0
+1005465084.0ns,s18,0,0,P,0
+1005466304.0ns,s43,0,0,P,0
+1005466306.0ns,s43,0,0,R,0
+1005466333.0ns,s43,0,0,P,0
+1005466344.0ns,s43,0,0,R,0
+1005466362.0ns,s43,0,0,P,0
+1005469303.0ns,s9,0,0,R,0
+1005469392.0ns,s41,0,0,P,0
+1005470114.0ns,s43,0,0,R,0
+1005472157.0ns,s9,0,0,P,0
+1005473144.0ns,s41,0,0,R,0
+1005474502.0ns,s43,0,0,P,0
+1005474517.0ns,s43,0,0,R,0
+1005474531.0ns,s43,0,0,P,0
+1005474555.0ns,s43,0,0,R,0
+1005474560.0ns,s43,0,0,P,0
+1005475291.0ns,s9,0,0,R,0
+1005476776.0ns,s17,0,0,R,0
+1005477595.0ns,s41,0,0,P,0
+1005478325.0ns,s43,0,0,R,0
+1005479426.0ns,s18,0,0,R,0
+1005479467.0ns,s7,0,0,P,0
+1005481346.0ns,s41,0,0,R,0
+1005482617.0ns,s18,0,0,P,0
+1005483105.0ns,s17,0,0,P,0
+1005483140.0ns,s43,0,0,P,0
+1005483140.0ns,s43,0,0,R,0
+1005483155.0ns,s17,0,0,R,0
+1005483198.0ns,s43,0,0,P,0
+1005483211.0ns,s43,0,0,R,0
+1005483227.0ns,s43,0,0,P,0
+1005483228.0ns,s17,0,0,P,0
+1005483272.0ns,s43,0,0,R,0
+1005483278.0ns,s17,0,0,R,0
+1005483285.0ns,s43,0,0,P,0
+1005483351.0ns,s17,0,0,P,0
+1005483635.0ns,s17,0,0,R,0
+1005483708.0ns,s17,0,0,P,0
+1005486304.0ns,s41,0,0,P,0
+1005486604.0ns,s43,0,0,R,0
+1005486936.0ns,s17,0,0,R,0
+1005487579.0ns,s9,0,0,P,0
+1005488245.0ns,s18,0,0,R,0
+1005489634.0ns,s41,0,0,R,0
+1005490127.0ns,s17,0,0,P,0
+1005490365.0ns,s18,0,0,P,0
+1005490434.0ns,s9,0,0,R,0
+1005492751.0ns,s43,0,0,P,0
+1005492751.0ns,s43,0,0,R,0
+1005492867.0ns,s43,0,0,P,0
+1005492911.0ns,s43,0,0,R,0
+1005492925.0ns,s43,0,0,P,0
+1005492947.0ns,s43,0,0,R,0
+1005492954.0ns,s43,0,0,P,0
+1005493030.0ns,s43,0,0,R,0
+1005493041.0ns,s43,0,0,P,0
+1005493066.0ns,s43,0,0,R,0
+1005493070.0ns,s43,0,0,P,0
+1005494172.0ns,s17,0,0,R,0
+1005495767.0ns,s43,0,0,R,0
+1005495993.0ns,s41,0,0,P,0
+1005498218.0ns,s18,0,0,R,0
+1005498806.0ns,s41,0,0,R,0
+1005500476.0ns,s43,0,0,P,0
+1005500490.0ns,s43,0,0,R,0
+1005500505.0ns,s43,0,0,P,0
+1005500527.0ns,s43,0,0,R,0
+1005500534.0ns,s43,0,0,P,0
+1005502123.0ns,s18,0,0,P,0
+1005502124.0ns,s18,0,0,R,0
+1005502250.0ns,s17,0,0,P,0
+1005502264.0ns,s17,0,0,R,0
+1005502361.0ns,s18,0,0,P,0
+1005502362.0ns,s18,0,0,R,0
+1005502480.0ns,s18,0,0,P,0
+1005502480.0ns,s17,0,0,P,0
+1005502481.0ns,s17,0,0,R,0
+1005502488.0ns,s17,0,0,P,0
+1005502502.0ns,s18,0,0,R,0
+1005502599.0ns,s18,0,0,P,0
+1005502600.0ns,s18,0,0,R,0
+1005502718.0ns,s18,0,0,P,0
+1005502740.0ns,s18,0,0,R,0
+1005502837.0ns,s18,0,0,P,0
+1005502838.0ns,s18,0,0,R,0
+1005502956.0ns,s18,0,0,P,0
+1005503097.0ns,s18,0,0,R,0
+1005503194.0ns,s18,0,0,P,0
+1005503590.0ns,s41,0,0,P,0
+1005503941.0ns,s43,0,0,R,0
+1005504882.0ns,s17,0,0,R,0
+1005505596.0ns,s18,0,0,R,0
+1005506965.0ns,s41,0,0,R,0
+1005510255.0ns,s18,0,0,P,0
+1005510256.0ns,s18,0,0,R,0
+1005510296.0ns,s43,0,0,P,0
+1005510296.0ns,s43,0,0,R,0
+1005510325.0ns,s43,0,0,P,0
+1005510325.0ns,s43,0,0,R,0
+1005510374.0ns,s18,0,0,P,0
+1005510412.0ns,s43,0,0,P,0
+1005510453.0ns,s43,0,0,R,0
+1005510470.0ns,s43,0,0,P,0
+1005510485.0ns,s43,0,0,R,0
+1005510499.0ns,s43,0,0,P,0
+1005510604.0ns,s43,0,0,R,0
+1005510615.0ns,s43,0,0,P,0
+1005510854.0ns,s17,0,0,P,0
+1005510951.0ns,s17,0,0,R,0
+1005510973.0ns,s17,0,0,P,0
+1005511123.0ns,s17,0,0,R,0
+1005511124.0ns,s17,0,0,P,0
+1005512943.0ns,s43,0,0,R,0
+1005513526.0ns,s41,0,0,P,0
+1005513535.0ns,s17,0,0,R,0
+1005515320.0ns,s18,0,0,R,0
+1005515973.0ns,s41,0,0,R,0
+1005518868.0ns,s18,0,0,P,0
+1005518947.0ns,s43,0,0,P,0
+1005521968.0ns,s41,0,0,P,0
+1005522344.0ns,s43,0,0,R,0
+1005525374.0ns,s41,0,0,R,0
+1005525635.0ns,s18,0,0,R,0
+1005526302.0ns,s17,0,0,P,0
+1005526387.0ns,s17,0,0,R,0
+1005526421.0ns,s17,0,0,P,0
+1005526506.0ns,s17,0,0,R,0
+1005526540.0ns,s17,0,0,P,0
+1005526744.0ns,s17,0,0,R,0
+1005526778.0ns,s17,0,0,P,0
+1005526863.0ns,s17,0,0,R,0
+1005526897.0ns,s17,0,0,P,0
+1005527650.0ns,s43,0,0,P,0
+1005527658.0ns,s43,0,0,R,0
+1005527737.0ns,s43,0,0,P,0
+1005527783.0ns,s43,0,0,R,0
+1005527795.0ns,s43,0,0,P,0
+1005527818.0ns,s43,0,0,R,0
+1005527824.0ns,s43,0,0,P,0
+1005528666.0ns,s18,0,0,P,0
+1005528667.0ns,s18,0,0,R,0
+1005528791.0ns,s18,0,0,P,0
+1005530231.0ns,s17,0,0,R,0
+1005530555.0ns,s43,0,0,R,0
+1005530817.0ns,s41,0,0,P,0
+1005533445.0ns,s9,0,0,P,0
+1005533580.0ns,s41,0,0,R,0
+1005534850.0ns,s17,0,0,P,0
+1005537149.0ns,s43,0,0,P,0
+1005537177.0ns,s43,0,0,R,0
+1005537178.0ns,s43,0,0,P,0
+1005537184.0ns,s43,0,0,R,0
+1005537207.0ns,s43,0,0,P,0
+1005537225.0ns,s43,0,0,R,0
+1005537236.0ns,s43,0,0,P,0
+1005537556.0ns,s9,0,0,R,0
+1005539187.0ns,s18,0,0,R,0
+1005540040.0ns,s43,0,0,R,0
+1005540278.0ns,s41,0,0,P,0
+1005541751.0ns,s17,0,0,R,0
+1005542548.0ns,s18,0,0,P,0
+1005542668.0ns,s18,0,0,R,0
+1005542669.0ns,s18,0,0,P,0
+1005543070.0ns,s41,0,0,R,0
+1005543366.0ns,s9,0,0,P,0
+1005545418.0ns,s17,0,0,P,0
+1005547076.0ns,s9,0,0,R,0
+1005547527.0ns,s43,0,0,P,0
+1005547537.0ns,s43,0,0,R,0
+1005547556.0ns,s43,0,0,P,0
+1005547569.0ns,s43,0,0,R,0
+1005547585.0ns,s43,0,0,P,0
+1005547590.0ns,s43,0,0,R,0
+1005547614.0ns,s43,0,0,P,0
+1005550393.0ns,s43,0,0,R,0
+1005550622.0ns,s41,0,0,P,0
+1005550884.0ns,s7,0,0,R,0
+1005550922.0ns,s9,0,0,P,0
+1005551279.0ns,s17,0,0,R,0
+1005553394.0ns,s41,0,0,R,0
+1005553756.0ns,s17,0,0,P,0
+1005555168.0ns,s9,0,0,R,0
+1005557066.0ns,s18,0,0,R,0
+1005557411.0ns,s9,0,0,P,0
+1005557865.0ns,s43,0,0,P,0
+1005557865.0ns,s43,0,0,R,0
+1005557952.0ns,s43,0,0,P,0
+1005558009.0ns,s43,0,0,R,0
+1005558010.0ns,s43,0,0,P,0
+1005558264.0ns,s17,0,0,R,0
+1005559593.0ns,s18,0,0,P,0
+1005560503.0ns,s17,0,0,P,0
+1005560504.0ns,s17,0,0,R,0
+1005560622.0ns,s17,0,0,P,0
+1005560770.0ns,s43,0,0,R,0
+1005560971.0ns,s41,0,0,P,0
+1005563432.0ns,s7,0,0,P,0
+1005563433.0ns,s7,0,0,R,0
+1005563674.0ns,s7,0,0,P,0
+1005563780.0ns,s41,0,0,R,0
+1005563912.0ns,s9,0,0,R,0
+1005566512.0ns,s17,0,0,R,0
+1005567306.0ns,s7,0,0,R,0
+1005568246.0ns,s9,0,0,P,0
+1005568258.0ns,s9,0,0,R,0
+1005568278.0ns,s43,0,0,P,0
+1005568287.0ns,s43,0,0,R,0
+1005568307.0ns,s43,0,0,P,0
+1005568364.0ns,s43,0,0,R,0
+1005568365.0ns,s43,0,0,P,0
+1005568369.0ns,s9,0,0,P,0
+1005568734.0ns,s9,0,0,R,0
+1005568738.0ns,s9,0,0,P,0
+1005571138.0ns,s7,0,0,P,0
+1005571143.0ns,s43,0,0,R,0
+1005571233.0ns,s7,0,0,R,0
+1005571257.0ns,s7,0,0,P,0
+1005571368.0ns,s41,0,0,P,0
+1005571436.0ns,s17,0,0,P,0
+1005571471.0ns,s7,0,0,R,0
+1005571495.0ns,s7,0,0,P,0
+1005574173.0ns,s41,0,0,R,0
+1005576090.0ns,s43,0,0,P,0
+1005576102.0ns,s43,0,0,R,0
+1005576112.0ns,s9,0,0,R,0
+1005576119.0ns,s43,0,0,P,0
+1005576141.0ns,s43,0,0,R,0
+1005576148.0ns,s43,0,0,P,0
+1005578279.0ns,s7,0,0,R,0
+1005578557.0ns,s18,0,0,R,0
+1005579164.0ns,s41,0,0,P,0
+1005580386.0ns,s43,0,0,R,0
+1005580561.0ns,s17,0,0,R,0
+1005581385.0ns,s7,0,0,P,0
+1005581393.0ns,s7,0,0,R,0
+1005581434.0ns,s9,0,0,P,0
+1005581478.0ns,s7,0,0,P,0
+1005581512.0ns,s9,0,0,R,0
+1005581557.0ns,s9,0,0,P,0
+1005582056.0ns,s18,0,0,P,0
+1005582176.0ns,s18,0,0,R,0
+1005582302.0ns,s18,0,0,P,0
+1005583398.0ns,s41,0,0,R,0
+1005583871.0ns,s17,0,0,P,0
+1005584300.0ns,s43,0,0,P,0
+1005584313.0ns,s43,0,0,R,0
+1005584329.0ns,s43,0,0,P,0
+1005586034.0ns,s7,0,0,R,0
+1005587355.0ns,s41,0,0,P,0
+1005588524.0ns,s43,0,0,R,0
+1005588771.0ns,s9,0,0,R,0
+1005589356.0ns,s7,0,0,P,0
+1005589366.0ns,s7,0,0,R,0
+1005589475.0ns,s7,0,0,P,0
+1005591525.0ns,s41,0,0,R,0
+1005592525.0ns,s43,0,0,P,0
+1005592573.0ns,s43,0,0,R,0
+1005592583.0ns,s43,0,0,P,0
+1005592736.0ns,s17,0,0,R,0
+1005593732.0ns,s9,0,0,P,0
+1005593769.0ns,s9,0,0,R,0
+1005593855.0ns,s9,0,0,P,0
+1005595561.0ns,s41,0,0,P,0
+1005595911.0ns,s7,0,0,R,0
+1005596181.0ns,s17,0,0,P,0
+1005596500.0ns,s43,0,0,R,0
+1005599471.0ns,s7,0,0,P,0
+1005599524.0ns,s41,0,0,R,0
+1005602416.0ns,s43,0,0,P,0
+1005602419.0ns,s43,0,0,R,0
+1005602445.0ns,s43,0,0,P,0
+1005602450.0ns,s43,0,0,R,0
+1005602474.0ns,s43,0,0,P,0
+1005602496.0ns,s43,0,0,R,0
+1005602503.0ns,s43,0,0,P,0
+1005602634.0ns,s9,0,0,R,0
+1005605115.0ns,s18,0,0,R,0
+1005605525.0ns,s41,0,0,P,0
+1005605980.0ns,s43,0,0,R,0
+1005606603.0ns,s9,0,0,P,0
+1005606680.0ns,s9,0,0,R,0
+1005606726.0ns,s9,0,0,P,0
+1005606799.0ns,s9,0,0,R,0
+1005606833.0ns,s17,0,0,R,0
+1005606849.0ns,s9,0,0,P,0
+1005608223.0ns,s18,0,0,P,0
+1005609009.0ns,s41,0,0,R,0
+1005609060.0ns,s7,0,0,R,0
+1005609560.0ns,s17,0,0,P,0
+1005611570.0ns,s43,0,0,P,0
+1005611573.0ns,s43,0,0,R,0
+1005611599.0ns,s43,0,0,P,0
+1005611613.0ns,s43,0,0,R,0
+1005611628.0ns,s43,0,0,P,0
+1005611628.0ns,s43,0,0,R,0
+1005611657.0ns,s43,0,0,P,0
+1005611692.0ns,s43,0,0,R,0
+1005611715.0ns,s43,0,0,P,0
+1005611732.0ns,s43,0,0,R,0
+1005611744.0ns,s43,0,0,P,0
+1005612382.0ns,s7,0,0,P,0
+1005614726.0ns,s41,0,0,P,0
+1005614826.0ns,s43,0,0,R,0
+1005617832.0ns,s41,0,0,R,0
+1005618067.0ns,s7,0,0,R,0
+1005619973.0ns,s43,0,0,P,0
+1005619997.0ns,s43,0,0,R,0
+1005620002.0ns,s43,0,0,P,0
+1005620031.0ns,s43,0,0,R,0
+1005620060.0ns,s43,0,0,P,0
+1005620060.0ns,s43,0,0,R,0
+1005620089.0ns,s43,0,0,P,0
+1005620116.0ns,s43,0,0,R,0
+1005620118.0ns,s43,0,0,P,0
+1005620792.0ns,s9,0,0,R,0
+1005620827.0ns,s7,0,0,P,0
+1005622887.0ns,s43,0,0,R,0
+1005623109.0ns,s41,0,0,P,0
+1005624618.0ns,s9,0,0,P,0
+1005625117.0ns,s17,0,0,R,0
+1005625896.0ns,s41,0,0,R,0
+1005627002.0ns,s7,0,0,R,0
+1005627483.0ns,s17,0,0,P,0
+1005628294.0ns,s43,0,0,P,0
+1005631062.0ns,s43,0,0,R,0
+1005631325.0ns,s41,0,0,P,0
+1005631643.0ns,s9,0,0,R,0
+1005632970.0ns,s7,0,0,P,0
+1005634070.0ns,s41,0,0,R,0
+1005634969.0ns,s18,0,0,R,0
+1005635822.0ns,s17,0,0,R,0
+1005637064.0ns,s9,0,0,P,0
+1005637619.0ns,s7,0,0,R,0
+1005637773.0ns,s43,0,0,P,0
+1005637811.0ns,s43,0,0,R,0
+1005637831.0ns,s43,0,0,P,0
+1005637845.0ns,s43,0,0,R,0
+1005637860.0ns,s43,0,0,P,0
+1005638398.0ns,s18,0,0,P,0
+1005639283.0ns,s17,0,0,P,0
+1005640855.0ns,s41,0,0,P,0
+1005641058.0ns,s43,0,0,R,0
+1005642498.0ns,s9,0,0,R,0
+1005642865.0ns,s7,0,0,P,0
+1005644059.0ns,s41,0,0,R,0
+1005646532.0ns,s43,0,0,P,0
+1005646532.0ns,s43,0,0,R,0
+1005646562.0ns,s43,0,0,P,0
+1005646579.0ns,s43,0,0,R,0
+1005646590.0ns,s43,0,0,P,0
+1005646673.0ns,s17,0,0,R,0
+1005647304.0ns,s9,0,0,P,0
+1005647384.0ns,s7,0,0,R,0
+1005649597.0ns,s41,0,0,P,0
+1005649777.0ns,s17,0,0,P,0
+1005649792.0ns,s43,0,0,R,0
+1005652501.0ns,s9,0,0,R,0
+1005652741.0ns,s7,0,0,P,0
+1005652742.0ns,s7,0,0,R,0
+1005652785.0ns,s7,0,0,P,0
+1005652822.0ns,s41,0,0,R,0
+1005654980.0ns,s43,0,0,P,0
+1005654981.0ns,s43,0,0,R,0
+1005655009.0ns,s43,0,0,P,0
+1005655224.0ns,s18,0,0,R,0
+1005656589.0ns,s9,0,0,P,0
+1005656704.0ns,s17,0,0,R,0
+1005656785.0ns,s7,0,0,R,0
+1005658023.0ns,s41,0,0,P,0
+1005658177.0ns,s18,0,0,P,0
+1005658266.0ns,s43,0,0,R,0
+1005659316.0ns,s17,0,0,P,0
+1005661267.0ns,s41,0,0,R,0
+1005661545.0ns,s9,0,0,R,0
+1005661670.0ns,s7,0,0,P,0
+1005663715.0ns,s43,0,0,P,0
+1005663730.0ns,s43,0,0,R,0
+1005663802.0ns,s43,0,0,P,0
+1005663802.0ns,s43,0,0,R,0
+1005663831.0ns,s43,0,0,P,0
+1005663849.0ns,s43,0,0,R,0
+1005663889.0ns,s43,0,0,P,0
+1005665022.0ns,s18,0,0,R,0
+1005665276.0ns,s9,0,0,P,0
+1005665353.0ns,s7,0,0,R,0
+1005666706.0ns,s43,0,0,R,0
+1005666905.0ns,s41,0,0,P,0
+1005668330.0ns,s18,0,0,P,0
+1005669637.0ns,s9,0,0,R,0
+1005669707.0ns,s41,0,0,R,0
+1005669754.0ns,s7,0,0,P,0
+1005669756.0ns,s7,0,0,R,0
+1005669928.0ns,s7,0,0,P,0
+1005673590.0ns,s9,0,0,P,0
+1005674028.0ns,s7,0,0,R,0
+1005674066.0ns,s17,0,0,R,0
+1005674079.0ns,s43,0,0,P,0
+1005674083.0ns,s43,0,0,R,0
+1005674108.0ns,s43,0,0,P,0
+1005674128.0ns,s43,0,0,R,0
+1005674137.0ns,s43,0,0,P,0
+1005674151.0ns,s43,0,0,R,0
+1005674166.0ns,s43,0,0,P,0
+1005674270.0ns,s43,0,0,R,0
+1005674282.0ns,s43,0,0,P,0
+1005676186.0ns,s17,0,0,P,0
+1005676939.0ns,s43,0,0,R,0
+1005677197.0ns,s41,0,0,P,0
+1005678586.0ns,s9,0,0,R,0
+1005678909.0ns,s7,0,0,P,0
+1005679058.0ns,s7,0,0,R,0
+1005679063.0ns,s7,0,0,P,0
+1005679181.0ns,s7,0,0,R,0
+1005679270.0ns,s7,0,0,P,0
+1005679587.0ns,s18,0,0,R,0
+1005679940.0ns,s41,0,0,R,0
+1005682308.0ns,s9,0,0,P,0
+1005682751.0ns,s7,0,0,R,0
+1005685317.0ns,s18,0,0,P,0
+1005687040.0ns,s9,0,0,R,0
+1005687291.0ns,s7,0,0,P,0
+1005687397.0ns,s7,0,0,R,0
+1005687414.0ns,s7,0,0,P,0
+1005690142.0ns,s18,0,0,R,0
+1005691205.0ns,s7,0,0,R,0
+1005693090.0ns,s9,0,0,P,0
+1005693091.0ns,s9,0,0,R,0
+1005693506.0ns,s9,0,0,P,0
+1005693507.0ns,s9,0,0,R,0
+1005693744.0ns,s9,0,0,P,0
+1005693745.0ns,s9,0,0,R,0
+1005694347.0ns,s9,0,0,P,0
+1005694348.0ns,s9,0,0,R,0
+1005694441.0ns,s43,0,0,P,0
+1005694453.0ns,s43,0,0,R,0
+1005694470.0ns,s43,0,0,P,0
+1005694475.0ns,s43,0,0,R,0
+1005694499.0ns,s43,0,0,P,0
+1005694518.0ns,s43,0,0,R,0
+1005694528.0ns,s43,0,0,P,0
+1005694528.0ns,s43,0,0,R,0
+1005694557.0ns,s43,0,0,P,0
+1005694572.0ns,s43,0,0,R,0
+1005694586.0ns,s43,0,0,P,0
+1005694594.0ns,s43,0,0,R,0
+1005694615.0ns,s43,0,0,P,0
+1005694637.0ns,s43,0,0,R,0
+1005694644.0ns,s43,0,0,P,0
+1005694704.0ns,s9,0,0,P,0
+1005694705.0ns,s9,0,0,R,0
+1005694911.0ns,s9,0,0,P,0
+1005694912.0ns,s9,0,0,R,0
+1005695157.0ns,s9,0,0,P,0
+1005695158.0ns,s9,0,0,R,0
+1005695307.0ns,s9,0,0,P,0
+1005697093.0ns,s43,0,0,R,0
+1005697093.0ns,s18,0,0,P,0
+1005697649.0ns,s41,0,0,P,0
+1005698225.0ns,s9,0,0,R,0
+1005700103.0ns,s41,0,0,R,0
+1005701491.0ns,s9,0,0,P,0
+1005701519.0ns,s17,0,0,R,0
+1005704182.0ns,s17,0,0,P,0
+1005706570.0ns,s9,0,0,R,0
+1005706944.0ns,s43,0,0,P,0
+1005706952.0ns,s43,0,0,R,0
+1005707002.0ns,s43,0,0,P,0
+1005707006.0ns,s43,0,0,R,0
+1005707031.0ns,s43,0,0,P,0
+1005707031.0ns,s43,0,0,R,0
+1005707060.0ns,s43,0,0,P,0
+1005707071.0ns,s43,0,0,R,0
+1005707118.0ns,s43,0,0,P,0
+1005707125.0ns,s43,0,0,R,0
+1005707147.0ns,s43,0,0,P,0
+1005707204.0ns,s43,0,0,R,0
+1005707205.0ns,s43,0,0,P,0
+1005707244.0ns,s43,0,0,R,0
+1005707263.0ns,s43,0,0,P,0
+1005708182.0ns,s18,0,0,R,0
+1005709227.0ns,s43,0,0,R,0
+1005709233.0ns,s43,0,0,P,0
+1005709315.0ns,s43,0,0,R,0
+1005710216.0ns,s41,0,0,P,0
+1005710227.0ns,s41,0,0,R,0
+1005710245.0ns,s41,0,0,P,0
+1005712328.0ns,s41,0,0,R,0
+1005713061.0ns,s9,0,0,P,0
+1005713062.0ns,s9,0,0,R,0
+1005713182.0ns,s9,0,0,P,0
+1005715895.0ns,s18,0,0,P,0
+1005717392.0ns,s9,0,0,R,0
+1005720460.0ns,s18,0,0,R,0
+1005722181.0ns,h12,0,0,P,0
+1005722294.0ns,h12,0,0,R,0
+1005722300.0ns,h12,0,0,P,0
+1005725197.0ns,h12,0,0,R,0
+1005727596.0ns,s9,0,0,P,0
+1005727628.0ns,s43,0,0,P,0
+1005727628.0ns,s43,0,0,R,0
+1005727744.0ns,s43,0,0,P,0
+1005727760.0ns,s43,0,0,R,0
+1005727773.0ns,s43,0,0,P,0
+1005727792.0ns,s43,0,0,R,0
+1005727802.0ns,s43,0,0,P,0
+1005727817.0ns,s43,0,0,R,0
+1005727831.0ns,s43,0,0,P,0
+1005727879.0ns,s43,0,0,R,0
+1005727889.0ns,s43,0,0,P,0
+1005727911.0ns,s43,0,0,R,0
+1005727918.0ns,s43,0,0,P,0
+1005727936.0ns,s43,0,0,R,0
+1005727947.0ns,s43,0,0,P,0
+1005730197.0ns,s43,0,0,R,0
+1005730600.0ns,s18,0,0,P,0
+1005730949.0ns,s41,0,0,P,0
+1005733198.0ns,s41,0,0,R,0
+1005733566.0ns,h12,0,0,P,0
+1005739572.0ns,s9,0,0,R,0
+1005740509.0ns,s43,0,0,P,0
+1005740509.0ns,s43,0,0,R,0
+1005740625.0ns,s43,0,0,P,0
+1005740630.0ns,s43,0,0,R,0
+1005740654.0ns,s43,0,0,P,0
