Time,Node,PortIndex,RxByte
+1007200000.0ns,s44,0,193395720
+1007300000.0ns,s44,0,196409224
+1007400000.0ns,s44,0,199480055
+1007500000.0ns,s44,0,202990122
+1007600000.0ns,s44,0,206834263
+1007700000.0ns,s44,0,210439955
+1007800000.0ns,s44,0,214302748
+1007900000.0ns,s44,0,217942210
+1008000000.0ns,s44,0,221464114
+1008100000.0ns,s44,0,224101380
+1008200000.0ns,s44,0,227377975
+1008300000.0ns,s44,0,230437294
+1008400000.0ns,s44,0,232287713
+1008500000.0ns,s44,0,234626848
+1008600000.0ns,s44,0,238301493
+1008700000.0ns,s44,0,241693233
+1008800000.0ns,s44,0,244856365
+1008900000.0ns,s44,0,248091906
+1009000000.0ns,s44,0,251846411
+1009100000.0ns,s44,0,255911077
+1009200000.0ns,s44,0,259238813
+1009300000.0ns,s44,0,262273061
+1009400000.0ns,s44,0,266216011
+1009500000.0ns,s44,0,269237088
+1009600000.0ns,s44,0,273002776
+1009700000.0ns,s44,0,276014685
+1009800000.0ns,s44,0,279315441
+1009900000.0ns,s44,0,282414091
+1010000000.0ns,s44,0,285543762
+1010100000.0ns,s44,0,289376265
+1010200000.0ns,s44,0,293113863
+1010300000.0ns,s44,0,295871602
+1010400000.0ns,s44,0,299479837
+1010500000.0ns,s44,0,303715819
+1010600000.0ns,s44,0,307079510
+1010700000.0ns,s44,0,310033652
+1010800000.0ns,s44,0,312911406
+1010900000.0ns,s44,0,315631135
+1011000000.0ns,s44,0,317745067
+1011100000.0ns,s44,0,319960807
+1011200000.0ns,s44,0,322572531
+1011300000.0ns,s44,0,325627160
+1011400000.0ns,s44,0,328009793
+1011500000.0ns,s44,0,329960675
+1011600000.0ns,s44,0,332044175
+1011700000.0ns,s44,0,334767538
+1011800000.0ns,s44,0,337125609
+1011900000.0ns,s44,0,338199609
+1012000000.0ns,s44,0,339260109
+1012100000.0ns,s44,0,340422609
+1012200000.0ns,s44,0,341547609
+1012300000.0ns,s44,0,342582609
+1012400000.0ns,s44,0,343037109
+1012500000.0ns,s44,0,343037109
+1012600000.0ns,s44,0,343037109
+1012700000.0ns,s44,0,343037109
+1012800000.0ns,s44,0,343038609
+1012900000.0ns,s44,0,343038609
+1013000000.0ns,s44,0,343040109
+1013100000.0ns,s44,0,343040109
+1013200000.0ns,s44,0,343040109
+1013300000.0ns,s44,0,343040109
+1013400000.0ns,s44,0,343040109
+1013500000.0ns,s44,0,343040109
+1013600000.0ns,s44,0,343040109
+1013700000.0ns,s44,0,343041609
+1013800000.0ns,s44,0,343043109
+1013900000.0ns,s44,0,343043109
+1014000000.0ns,s44,0,343043109
+1014100000.0ns,s44,0,343043109
+1014200000.0ns,s44,0,343043109
+1014300000.0ns,s44,0,343043109
+1014400000.0ns,s44,0,343043109
+1014500000.0ns,s44,0,343043109
+1014600000.0ns,s44,0,343043109
+1014700000.0ns,s44,0,343043109
+1014800000.0ns,s44,0,343043109
+1014900000.0ns,s44,0,343043109
+1015000000.0ns,s44,0,343043109
+1015100000.0ns,s44,0,343043109
+1015200000.0ns,s44,0,343911609
+1015300000.0ns,s44,0,345030609
+1015400000.0ns,s44,0,346149609
+1015500000.0ns,s44,0,347257508
+1015600000.0ns,s44,0,348370508
+1015700000.0ns,s44,0,349483508
+1015800000.0ns,s44,0,350595008
+1015900000.0ns,s44,0,351709508
+1016000000.0ns,s44,0,352822508
+1016100000.0ns,s44,0,353113267
+1016200000.0ns,s44,0,353113267
+1016300000.0ns,s44,0,353113267
+1016400000.0ns,s44,0,353113267
+1016500000.0ns,s44,0,353113267
+1016600000.0ns,s44,0,353113267
+1016700000.0ns,s44,0,353113267
+1016800000.0ns,s44,0,353113267
+1016900000.0ns,s44,0,353113267
+1017000000.0ns,s44,0,353113267
+1017100000.0ns,s44,0,353113267
+1017200000.0ns,s44,0,353113267
+1017300000.0ns,s44,0,353113267
+1017400000.0ns,s44,0,354208267
+1017500000.0ns,s44,0,354212983
+1017600000.0ns,s44,0,354212983
+1017700000.0ns,s44,0,354212983
+1017800000.0ns,s44,0,354212983
+1017900000.0ns,s44,0,354212983
+1018000000.0ns,s44,0,354212983
+1018100000.0ns,s44,0,354212983
+1018200000.0ns,s44,0,354212983
+1018300000.0ns,s44,0,354212983
+1018400000.0ns,s44,0,354212983
+1018500000.0ns,s44,0,354212983
+1018600000.0ns,s44,0,354212983
+1018700000.0ns,s44,0,354212983
+1018800000.0ns,s44,0,354212983
+1018900000.0ns,s44,0,355295983
+1019000000.0ns,s44,0,355825711
+1019100000.0ns,s44,0,355825711
+1019200000.0ns,s44,0,355825711
+1019300000.0ns,s44,0,355825711
+1019400000.0ns,s44,0,355825711
+1019500000.0ns,s44,0,355825711
+1019600000.0ns,s44,0,355825711
+1019700000.0ns,s44,0,355825711
+1019800000.0ns,s44,0,356598211
+1019900000.0ns,s44,0,357838711
+1020000000.0ns,s44,0,359077711
+1020100000.0ns,s44,0,360318211
+1020200000.0ns,s44,0,360590690
+1020300000.0ns,s44,0,360590690
+1020400000.0ns,s44,0,360590690
+1020500000.0ns,s44,0,360590690
+1020600000.0ns,s44,0,360590690
+1020700000.0ns,s44,0,360590690
+1020800000.0ns,s44,0,360590690
+1020900000.0ns,s44,0,360590690
+1021000000.0ns,s44,0,360590690
+1021100000.0ns,s44,0,360590690
+1021200000.0ns,s44,0,360590690
+1021300000.0ns,s44,0,360590690
+1021400000.0ns,s44,0,360590690
+1021500000.0ns,s44,0,360590690
+1021600000.0ns,s44,0,360590690
+1021700000.0ns,s44,0,360590690
+1021800000.0ns,s44,0,360590690
+1021900000.0ns,s44,0,360590690
+1022000000.0ns,s44,0,360590690
+1022100000.0ns,s44,0,360590690
+1022200000.0ns,s44,0,360590690
+1022300000.0ns,s44,0,360734489
+1022400000.0ns,s44,0,360734489
+1022500000.0ns,s44,0,360734489
+1022600000.0ns,s44,0,360734489
+1022700000.0ns,s44,0,360734489
+1022800000.0ns,s44,0,361955489
+1022900000.0ns,s44,0,363215986
+1023000000.0ns,s44,0,364475301
+1023100000.0ns,s44,0,364516754
+1023200000.0ns,s44,0,364516754
+1023300000.0ns,s44,0,364516754
+1023400000.0ns,s44,0,364516754
+1023500000.0ns,s44,0,364516754
+1023600000.0ns,s44,0,364516754
+1023700000.0ns,s44,0,364516754
+1023800000.0ns,s44,0,364516754
+1023900000.0ns,s44,0,364516754
+1024000000.0ns,s44,0,364516754
+1024100000.0ns,s44,0,364516754
+1024200000.0ns,s44,0,364516754
+1024300000.0ns,s44,0,364516754
+1024400000.0ns,s44,0,364516754
+1024500000.0ns,s44,0,364516754
+1024600000.0ns,s44,0,364516754
+1024700000.0ns,s44,0,364516754
+1024800000.0ns,s44,0,365047754
+1024900000.0ns,s44,0,365616254
+1025000000.0ns,s44,0,366294100
+1025100000.0ns,s44,0,367297307
+1025200000.0ns,s44,0,367297307
+1025300000.0ns,s44,0,367297307
+1025400000.0ns,s44,0,367297307
+1025500000.0ns,s44,0,367297307
+1025600000.0ns,s44,0,367297307
+1025700000.0ns,s44,0,368371307
