Time,Node,PortIndex,RxByte
+1000000000.0ns,s42,0,0
+1000100000.0ns,s42,0,0
+1000200000.0ns,s42,0,0
+1000300000.0ns,s42,0,0
+1000400000.0ns,s42,0,0
+1000500000.0ns,s42,0,0
+1000600000.0ns,s42,0,0
+1000700000.0ns,s42,0,1652550
+1000800000.0ns,s42,0,3806326
+1000900000.0ns,s42,0,5197770
+1001000000.0ns,s42,0,6497555
+1001100000.0ns,s42,0,7443080
+1001200000.0ns,s42,0,8812865
+1001300000.0ns,s42,0,10072865
+1001400000.0ns,s42,0,11332865
+1001500000.0ns,s42,0,12594365
+1001600000.0ns,s42,0,13128851
+1001700000.0ns,s42,0,13128851
+1001800000.0ns,s42,0,13128851
+1001900000.0ns,s42,0,13128851
+1002000000.0ns,s42,0,13128851
+1002100000.0ns,s42,0,13128851
+1002200000.0ns,s42,0,13128851
+1002300000.0ns,s42,0,13128851
+1002400000.0ns,s42,0,17296782
+1002500000.0ns,s42,0,22469400
+1002600000.0ns,s42,0,27601618
+1002700000.0ns,s42,0,32643729
+1002800000.0ns,s42,0,37686729
+1002900000.0ns,s42,0,42728229
+1003000000.0ns,s42,0,47769279
+1003100000.0ns,s42,0,52811222
+1003200000.0ns,s42,0,57250525
+1003300000.0ns,s42,0,57250525
+1003400000.0ns,s42,0,57250525
+1003500000.0ns,s42,0,57250525
+1003600000.0ns,s42,0,57250525
+1003700000.0ns,s42,0,57250525
+1003800000.0ns,s42,0,57250525
+1003900000.0ns,s42,0,57250525
+1004000000.0ns,s42,0,57250525
+1004100000.0ns,s42,0,57250525
+1004200000.0ns,s42,0,57250525
+1004300000.0ns,s42,0,57250525
+1004400000.0ns,s42,0,57250525
+1004500000.0ns,s42,0,57498025
+1004600000.0ns,s42,0,62670494
+1004700000.0ns,s42,0,67843625
+1004800000.0ns,s42,0,73015618
+1004900000.0ns,s42,0,78187618
+1005000000.0ns,s42,0,83361397
+1005100000.0ns,s42,0,88533564
+1005200000.0ns,s42,0,93704631
+1005300000.0ns,s42,0,98877383
+1005400000.0ns,s42,0,103112890
+1005500000.0ns,s42,0,103112890
+1005600000.0ns,s42,0,103112890
+1005700000.0ns,s42,0,103112890
+1005800000.0ns,s42,0,103112890
+1005900000.0ns,s42,0,103112890
+1006000000.0ns,s42,0,103112890
+1006100000.0ns,s42,0,103112890
+1006200000.0ns,s42,0,103112890
+1006300000.0ns,s42,0,103112890
+1006400000.0ns,s42,0,103112890
+1006500000.0ns,s42,0,103112890
+1006600000.0ns,s42,0,103112890
+1006700000.0ns,s42,0,103112890
+1006800000.0ns,s42,0,105209745
+1006900000.0ns,s42,0,110382068
+1007000000.0ns,s42,0,115554068
+1007100000.0ns,s42,0,120725606
+1007200000.0ns,s42,0,125899275
+1007300000.0ns,s42,0,131071275
+1007400000.0ns,s42,0,136242785
+1007500000.0ns,s42,0,141415623
+1007600000.0ns,s42,0,146544228
+1007700000.0ns,s42,0,148218692
+1007800000.0ns,s42,0,148218692
+1007900000.0ns,s42,0,148218692
+1008000000.0ns,s42,0,148218692
+1008100000.0ns,s42,0,148218692
+1008200000.0ns,s42,0,148218692
+1008300000.0ns,s42,0,148218692
+1008400000.0ns,s42,0,148218692
+1008500000.0ns,s42,0,148218692
+1008600000.0ns,s42,0,148218692
+1008700000.0ns,s42,0,148218692
+1008800000.0ns,s42,0,148218692
+1008900000.0ns,s42,0,149469692
+1009000000.0ns,s42,0,154642686
+1009100000.0ns,s42,0,159814126
+1009200000.0ns,s42,0,164986908
+1009300000.0ns,s42,0,170159409
+1009400000.0ns,s42,0,175331579
+1009500000.0ns,s42,0,180504575
+1009600000.0ns,s42,0,185677299
+1009700000.0ns,s42,0,190828421
+1009800000.0ns,s42,0,195133982
+1009900000.0ns,s42,0,195133982
+1010000000.0ns,s42,0,195133982
+1010100000.0ns,s42,0,195133982
+1010200000.0ns,s42,0,195133982
+1010300000.0ns,s42,0,195133982
+1010400000.0ns,s42,0,195133982
+1010500000.0ns,s42,0,195133982
+1010600000.0ns,s42,0,195133982
+1010700000.0ns,s42,0,195133982
+1010800000.0ns,s42,0,198413236
+1010900000.0ns,s42,0,203584703
+1011000000.0ns,s42,0,208757250
+1011100000.0ns,s42,0,213930413
+1011200000.0ns,s42,0,217776834
+1011300000.0ns,s42,0,221859433
+1011400000.0ns,s42,0,226434747
+1011500000.0ns,s42,0,230874750
+1011600000.0ns,s42,0,235708713
+1011700000.0ns,s42,0,237470669
+1011800000.0ns,s42,0,237470669
+1011900000.0ns,s42,0,237470669
+1012000000.0ns,s42,0,237470669
+1012100000.0ns,s42,0,237470669
+1012200000.0ns,s42,0,237470669
+1012300000.0ns,s42,0,237470669
+1012400000.0ns,s42,0,237470669
+1012500000.0ns,s42,0,237864410
+1012600000.0ns,s42,0,243036316
+1012700000.0ns,s42,0,248208113
+1012800000.0ns,s42,0,253103658
+1012900000.0ns,s42,0,257101807
+1013000000.0ns,s42,0,261078769
+1013100000.0ns,s42,0,264860695
+1013200000.0ns,s42,0,268737673
+1013300000.0ns,s42,0,272760557
+1013400000.0ns,s42,0,276448369
+1013500000.0ns,s42,0,276448369
+1013600000.0ns,s42,0,276448369
+1013700000.0ns,s42,0,276448369
+1013800000.0ns,s42,0,276448369
+1013900000.0ns,s42,0,276448369
+1014000000.0ns,s42,0,276448369
+1014100000.0ns,s42,0,276448369
+1014200000.0ns,s42,0,276448369
+1014300000.0ns,s42,0,276448369
+1014400000.0ns,s42,0,276448369
+1014500000.0ns,s42,0,276989869
+1014600000.0ns,s42,0,282162989
+1014700000.0ns,s42,0,287334366
+1014800000.0ns,s42,0,292507457
+1014900000.0ns,s42,0,297679790
+1015000000.0ns,s42,0,302852582
+1015100000.0ns,s42,0,306682900
+1015200000.0ns,s42,0,310464334
+1015300000.0ns,s42,0,314309849
+1015400000.0ns,s42,0,316397807
+1015500000.0ns,s42,0,316397807
+1015600000.0ns,s42,0,316397807
+1015700000.0ns,s42,0,316397807
+1015800000.0ns,s42,0,316397807
+1015900000.0ns,s42,0,316397807
+1016000000.0ns,s42,0,316397807
+1016100000.0ns,s42,0,316397807
+1016200000.0ns,s42,0,316397807
+1016300000.0ns,s42,0,317143307
+1016400000.0ns,s42,0,322315198
+1016500000.0ns,s42,0,327488465
+1016600000.0ns,s42,0,332457293
+1016700000.0ns,s42,0,336756224
+1016800000.0ns,s42,0,340537186
+1016900000.0ns,s42,0,344318024
+1017000000.0ns,s42,0,348100672
+1017100000.0ns,s42,0,352081740
+1017200000.0ns,s42,0,354495240
+1017300000.0ns,s42,0,354495240
+1017400000.0ns,s42,0,354495240
+1017500000.0ns,s42,0,354495240
+1017600000.0ns,s42,0,354495240
+1017700000.0ns,s42,0,354495240
+1017800000.0ns,s42,0,354495240
+1017900000.0ns,s42,0,354495240
+1018000000.0ns,s42,0,354495240
+1018100000.0ns,s42,0,354495240
+1018200000.0ns,s42,0,357745245
+1018300000.0ns,s42,0,362918688
+1018400000.0ns,s42,0,368091238
+1018500000.0ns,s42,0,373263244
+1018600000.0ns,s42,0,378435202
+1018700000.0ns,s42,0,383608779
+1018800000.0ns,s42,0,388779817
+1018900000.0ns,s42,0,393876537
+1019000000.0ns,s42,0,398918374
+1019100000.0ns,s42,0,399362287
+1019200000.0ns,s42,0,399362287
+1019300000.0ns,s42,0,399362287
+1019400000.0ns,s42,0,399362287
+1019500000.0ns,s42,0,399362287
+1019600000.0ns,s42,0,399362287
+1019700000.0ns,s42,0,399362287
+1019800000.0ns,s42,0,399362287
+1019900000.0ns,s42,0,399362287
+1020000000.0ns,s42,0,403403167
+1020100000.0ns,s42,0,408574851
+1020200000.0ns,s42,0,413746816
+1020300000.0ns,s42,0,418920316
+1020400000.0ns,s42,0,424092365
+1020500000.0ns,s42,0,429264842
+1020600000.0ns,s42,0,434436782
+1020700000.0ns,s42,0,439609723
+1020800000.0ns,s42,0,444690613
+1020900000.0ns,s42,0,446047779
+1021000000.0ns,s42,0,446047779
+1021100000.0ns,s42,0,446047779
+1021200000.0ns,s42,0,446047779
+1021300000.0ns,s42,0,446047779
+1021400000.0ns,s42,0,446047779
+1021500000.0ns,s42,0,446047779
+1021600000.0ns,s42,0,446047779
+1021700000.0ns,s42,0,446047779
+1021800000.0ns,s42,0,447058779
+1021900000.0ns,s42,0,452231104
+1022000000.0ns,s42,0,457403374
+1022100000.0ns,s42,0,462576919
+1022200000.0ns,s42,0,467748332
+1022300000.0ns,s42,0,472921013
+1022400000.0ns,s42,0,478093518
+1022500000.0ns,s42,0,483266812
+1022600000.0ns,s42,0,488422719
+1022700000.0ns,s42,0,491200342
+1022800000.0ns,s42,0,491200342
+1022900000.0ns,s42,0,491200342
+1023000000.0ns,s42,0,491200342
+1023100000.0ns,s42,0,491200342
+1023200000.0ns,s42,0,491200342
+1023300000.0ns,s42,0,491200342
+1023400000.0ns,s42,0,491200342
+1023500000.0ns,s42,0,491200342
+1023600000.0ns,s42,0,491200342
+1023700000.0ns,s42,0,493120499
+1023800000.0ns,s42,0,498293859
+1023900000.0ns,s42,0,503465997
+1024000000.0ns,s42,0,508638391
+1024100000.0ns,s42,0,513810391
+1024200000.0ns,s42,0,518983629
+1024300000.0ns,s42,0,524155784
+1024400000.0ns,s42,0,529327396
+1024500000.0ns,s42,0,534459635
+1024600000.0ns,s42,0,536582303
+1024700000.0ns,s42,0,536582303
+1024800000.0ns,s42,0,536582303
+1024900000.0ns,s42,0,536582303
+1025000000.0ns,s42,0,536582303
+1025100000.0ns,s42,0,536582303
+1025200000.0ns,s42,0,536582303
+1025300000.0ns,s42,0,536582303
+1025400000.0ns,s42,0,536582303
+1025500000.0ns,s42,0,536582303
+1025600000.0ns,s42,0,536582303
+1025700000.0ns,s42,0,536582303
+1025800000.0ns,s42,0,536582303
+1025900000.0ns,s42,0,536582303
+1026000000.0ns,s42,0,541537866
+1026100000.0ns,s42,0,546710934
+1026200000.0ns,s42,0,551710567
+1026300000.0ns,s42,0,556530164
+1026400000.0ns,s42,0,560951670
+1026500000.0ns,s42,0,565350256
+1026600000.0ns,s42,0,570041083
+1026700000.0ns,s42,0,574819509
+1026800000.0ns,s42,0,578706490
+1026900000.0ns,s42,0,578706490
+1027000000.0ns,s42,0,578706490
+1027100000.0ns,s42,0,578706490
+1027200000.0ns,s42,0,578706490
+1027300000.0ns,s42,0,578706490
+1027400000.0ns,s42,0,578706490
+1027500000.0ns,s42,0,578706490
+1027600000.0ns,s42,0,578706490
+1027700000.0ns,s42,0,578706490
+1027800000.0ns,s42,0,578706490
+1027900000.0ns,s42,0,579432490
+1028000000.0ns,s42,0,584604822
+1028100000.0ns,s42,0,589777888
+1028200000.0ns,s42,0,594544391
+1028300000.0ns,s42,0,598750463
+1028400000.0ns,s42,0,603315636
+1028500000.0ns,s42,0,607100277
+1028600000.0ns,s42,0,611829895
+1028700000.0ns,s42,0,616468103
+1028800000.0ns,s42,0,621485603
+1028900000.0ns,s42,0,624515534
+1029000000.0ns,s42,0,624515534
+1029100000.0ns,s42,0,624515534
+1029200000.0ns,s42,0,624515534
+1029300000.0ns,s42,0,624515534
+1029400000.0ns,s42,0,624515534
+1029500000.0ns,s42,0,624515534
+1029600000.0ns,s42,0,624515534
+1029700000.0ns,s42,0,624515534
+1029800000.0ns,s42,0,624515534
+1029900000.0ns,s42,0,624515534
+1030000000.0ns,s42,0,627342996
+1030100000.0ns,s42,0,632385815
+1030200000.0ns,s42,0,637045854
+1030300000.0ns,s42,0,642087741
+1030400000.0ns,s42,0,646629193
+1030500000.0ns,s42,0,650944814
+1030600000.0ns,s42,0,655356314
+1030700000.0ns,s42,0,659937843
+1030800000.0ns,s42,0,663017818
+1030900000.0ns,s42,0,665562883
+1031000000.0ns,s42,0,665562883
+1031100000.0ns,s42,0,665562883
+1031200000.0ns,s42,0,665562883
+1031300000.0ns,s42,0,665562883
+1031400000.0ns,s42,0,665562883
+1031500000.0ns,s42,0,665562883
+1031600000.0ns,s42,0,665562883
+1031700000.0ns,s42,0,668431603
+1031800000.0ns,s42,0,673389982
+1031900000.0ns,s42,0,677616239
