FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h8,h20,2,1,158258,0,+1003906965.0ns,+1004809860.0ns,902895
h8,h22,2,2,49764,0,+1002314405.0ns,+1004818133.0ns,2503728
h2,h23,2,1,653275,0,+1004248113.0ns,+1005050623.0ns,802510
h15,h20,2,1,2745349,0,+1002354889.0ns,+1005055710.0ns,2700821
h3,h20,2,1,23861,0,+1002824557.0ns,+1005095039.0ns,2270482
h1,h20,2,2,67771,0,+1002072328.0ns,+1005178555.0ns,3106227
h3,h21,2,1,109898,0,+1003517507.0ns,+1005209191.0ns,1691684
h7,h20,2,3,302185,0,+1004201845.0ns,+1005235283.0ns,1033438
h1,h22,2,2,18213,0,+1002702999.0ns,+1005236013.0ns,2533014
h7,h22,2,1,2095384,0,+1003103929.0ns,+1005289220.0ns,2185291
h6,h22,2,2,60382,0,+1003599349.0ns,+1005296445.0ns,1697096
h13,h20,2,2,3959297,0,+1002092193.0ns,+1005305415.0ns,3213222
h13,h22,2,2,67660,0,+1004307247.0ns,+1005311408.0ns,1004161
h12,h21,2,1,76,0,+1002445767.0ns,+1005386403.0ns,2940636
h5,h23,2,1,193634,0,+1003719200.0ns,+1005399456.0ns,1680256
h6,h20,2,2,9757597,0,+1002000473.0ns,+1005421878.0ns,3421405
h14,h20,2,1,61069,0,+1003191666.0ns,+1005509724.0ns,2318058
h6,h20,2,1,2306517,0,+1001378070.0ns,+1005532323.0ns,4154253
h2,h20,2,1,35040,0,+1002678082.0ns,+1005544964.0ns,2866882
h11,h22,2,1,5929360,0,+1001867468.0ns,+1005578786.0ns,3711318
h6,h22,2,1,5696161,0,+1001142000.0ns,+1005600661.0ns,4458661
h15,h22,2,3,74909,0,+1003370235.0ns,+1005625740.0ns,2255505
h9,h21,2,2,745225,0,+1002364304.0ns,+1005725474.0ns,3361170
h3,h22,2,2,4965148,0,+1001461750.0ns,+1005776165.0ns,4314415
h12,h21,2,2,4028083,0,+1002536102.0ns,+1006053633.0ns,3517531
h5,h21,2,1,5988,0,+1004327688.0ns,+1006220748.0ns,1893060
h11,h20,2,2,17345,0,+1004188941.0ns,+1006779961.0ns,2591020
h12,h22,2,1,1065614,0,+1003495252.0ns,+1006781083.0ns,3285831
h2,h21,2,2,29032,0,+1003995859.0ns,+1006841672.0ns,2845813
h10,h20,2,1,4114136,0,+1002678310.0ns,+1006870092.0ns,4191782
h3,h20,2,2,178772,0,+1003591133.0ns,+1006881302.0ns,3290169
h10,h21,2,4,97629,0,+1003554547.0ns,+1006884379.0ns,3329832
h10,h21,2,3,34010,0,+1003286259.0ns,+1006900980.0ns,3614721
h11,h20,2,1,7270,0,+1003446752.0ns,+1006901131.0ns,3454379
h12,h21,2,3,17878,0,+1004001607.0ns,+1006917906.0ns,2916299
h5,h20,2,2,98171,0,+1005005753.0ns,+1006960470.0ns,1954717
h9,h22,2,3,48259,0,+1005012661.0ns,+1006981899.0ns,1969238
h6,h21,2,3,69948,0,+1005729719.0ns,+1006994299.0ns,1264580
h10,h23,2,1,27563,0,+1005192423.0ns,+1007018689.0ns,1826266
h5,h21,2,2,441178,0,+1005747962.0ns,+1007046742.0ns,1298780
h7,h20,2,4,7808,0,+1005965246.0ns,+1007115936.0ns,1150690
h9,h21,2,3,1576039,0,+1004476933.0ns,+1007254116.0ns,2777183
h11,h20,2,3,302264,0,+1005706565.0ns,+1007271117.0ns,1564552
h5,h20,2,3,250707,0,+1006658794.0ns,+1007358774.0ns,699980
h7,h20,2,5,87196,0,+1006636377.0ns,+1007366776.0ns,730399
h6,h20,2,4,48241,0,+1006688998.0ns,+1007499852.0ns,810854
h8,h23,2,3,3273806,0,+1004862715.0ns,+1007537996.0ns,2675281
h15,h22,2,4,2434005,0,+1003534491.0ns,+1007574101.0ns,4039610
h10,h20,2,2,479999,0,+1006651253.0ns,+1007625811.0ns,974558
h10,h21,2,5,2426,0,+1006734980.0ns,+1007626369.0ns,891389
h11,h23,2,2,1933250,0,+1005670354.0ns,+1007641662.0ns,1971308
h1,h20,2,3,165191,0,+1005517819.0ns,+1007650658.0ns,2132839
h5,h23,2,2,844713,0,+1006640766.0ns,+1007652061.0ns,1011295
h3,h20,2,3,182516,0,+1005475707.0ns,+1007686142.0ns,2210435
h12,h23,2,3,36507,0,+1006336107.0ns,+1007750740.0ns,1414633
h1,h22,2,3,2348861,0,+1005300001.0ns,+1007780586.0ns,2480585
h9,h21,2,4,61668,0,+1005533973.0ns,+1007886211.0ns,2352238
h14,h21,2,1,9559896,0,+1003571835.0ns,+1008962253.0ns,5390418
h12,h21,2,4,3484578,0,+1005307508.0ns,+1009065584.0ns,3758076
h9,h20,2,1,55912,0,+1007031804.0ns,+1009112962.0ns,2081158
h13,h21,2,2,1779,0,+1006647095.0ns,+1009138851.0ns,2491756
h11,h20,2,4,2625,0,+1007590405.0ns,+1009170645.0ns,1580240
h9,h22,2,4,22082,0,+1007177024.0ns,+1009208596.0ns,2031572
h9,h23,2,2,40058,0,+1007223807.0ns,+1009213595.0ns,1989788
h14,h20,2,2,1442,0,+1006785179.0ns,+1009234877.0ns,2449698
h11,h20,2,5,14963,0,+1008526978.0ns,+1009273573.0ns,746595
h14,h22,2,4,16994,0,+1006816607.0ns,+1009299006.0ns,2482399
h2,h20,2,2,3015,0,+1006566809.0ns,+1009393298.0ns,2826489
h1,h20,2,5,981365,0,+1006563369.0ns,+1009406284.0ns,2842915
h2,h23,2,3,158776,0,+1006670281.0ns,+1009435238.0ns,2764957
h14,h22,2,2,681963,0,+1005581456.0ns,+1009440137.0ns,3858681
h9,h23,2,1,8259,0,+1006857872.0ns,+1009462336.0ns,2604464
h10,h21,2,7,6728,0,+1007610726.0ns,+1009542017.0ns,1931291
h15,h23,2,2,4303111,0,+1004643132.0ns,+1009668655.0ns,5025523
h10,h22,2,2,38462,0,+1008369255.0ns,+1009671304.0ns,1302049
h10,h21,2,6,16063,0,+1007282929.0ns,+1009774388.0ns,2491459
h9,h22,2,2,6648745,0,+1004945413.0ns,+1009822159.0ns,4876746
h8,h23,2,5,37183,0,+1008962390.0ns,+1009827840.0ns,865450
h5,h20,2,4,1518,0,+1006894259.0ns,+1009881990.0ns,2987731
h2,h21,2,3,22046,0,+1006178576.0ns,+1009885326.0ns,3706750
h4,h23,2,2,7345273,0,+1003412051.0ns,+1009943474.0ns,6531423
h1,h23,2,2,6766,0,+1007060721.0ns,+1010120538.0ns,3059817
h3,h22,2,3,6707,0,+1006366825.0ns,+1010771037.0ns,4404212
h2,h21,2,5,25068,0,+1008440622.0ns,+1010785992.0ns,2345370
h3,h20,2,4,5491,0,+1005670536.0ns,+1010815094.0ns,5144558
h16,h20,2,2,24013,0,+1009160042.0ns,+1010817307.0ns,1657265
h4,h20,2,3,24303,0,+1005818734.0ns,+1010824541.0ns,5005807
h8,h20,2,2,28088,0,+1009129467.0ns,+1010837086.0ns,1707619
h4,h20,2,1,1052833,0,+1005019466.0ns,+1010841385.0ns,5821919
h3,h20,2,6,9757,0,+1006383936.0ns,+1010842188.0ns,4458252
h15,h22,2,7,25093,0,+1008908523.0ns,+1010919426.0ns,2010903
h8,h21,2,1,28787,0,+1009343554.0ns,+1010958055.0ns,1614501
h13,h20,2,3,101,0,+1009738791.0ns,+1010968794.0ns,1230003
h6,h20,2,3,1945829,0,+1006327381.0ns,+1010971074.0ns,4643693
h13,h21,2,4,45729,0,+1009873033.0ns,+1010972062.0ns,1099029
h2,h20,2,4,194499,0,+1008477212.0ns,+1011002444.0ns,2525232
h7,h21,2,2,11537,0,+1010406870.0ns,+1011068293.0ns,661423
h8,h22,2,6,1415743,0,+1008961197.0ns,+1011077750.0ns,2116553
h16,h21,2,1,70138,0,+1010445716.0ns,+1011079890.0ns,634174
h15,h20,2,5,47603,0,+1009664921.0ns,+1011089176.0ns,1424255
h6,h22,2,3,41711,0,+1007879501.0ns,+1011187565.0ns,3308064
h7,h23,2,2,1156193,0,+1009557864.0ns,+1011249800.0ns,1691936
h6,h21,2,4,73916,0,+1007503417.0ns,+1011257447.0ns,3754030
h10,h21,2,9,41840,0,+1009356073.0ns,+1011257673.0ns,1901600
h1,h23,2,4,59764,0,+1008490107.0ns,+1011269946.0ns,2779839
h6,h23,2,2,781124,0,+1008292135.0ns,+1011277499.0ns,2985364
h3,h21,2,2,4851169,0,+1005378249.0ns,+1011313279.0ns,5935030
h8,h22,2,5,3870,0,+1008317888.0ns,+1011314538.0ns,2996650
h7,h23,2,1,41430,0,+1008798717.0ns,+1011328982.0ns,2530265
h4,h22,2,1,19871,0,+1007869131.0ns,+1011446038.0ns,3576907
h14,h21,2,2,155198,0,+1006600206.0ns,+1011478714.0ns,4878508
h1,h20,2,4,1314892,0,+1005834073.0ns,+1011586863.0ns,5752790
h8,h20,2,3,50523,0,+1010000423.0ns,+1011650397.0ns,1649974
h16,h20,2,4,2271375,0,+1010847699.0ns,+1011716876.0ns,869177
h5,h22,2,3,499195,0,+1009839074.0ns,+1011737440.0ns,1898366
h1,h22,2,4,44027,0,+1006723372.0ns,+1011804559.0ns,5081187
h6,h22,2,4,54206,0,+1010241731.0ns,+1011818060.0ns,1576329
h3,h22,2,4,132457,0,+1008922450.0ns,+1012509498.0ns,3587048
h16,h22,2,2,157,0,+1011435594.0ns,+1012553307.0ns,1117713
h8,h20,2,4,21352,0,+1011362043.0ns,+1012553417.0ns,1191374
h14,h22,2,6,6518,0,+1011593937.0ns,+1012555718.0ns,961781
h6,h23,2,3,606662,0,+1009714384.0ns,+1012586666.0ns,2872282
h2,h21,2,4,21057,0,+1006865480.0ns,+1012621119.0ns,5755639
h9,h20,2,2,52285,0,+1008684391.0ns,+1012662156.0ns,3977765
h10,h22,2,1,809614,0,+1008359466.0ns,+1012710317.0ns,4350851
h10,h22,2,3,147050,0,+1008689481.0ns,+1012738112.0ns,4048631
h9,h21,2,6,18461,0,+1009773105.0ns,+1012767744.0ns,2994639
h10,h23,2,3,36880,0,+1009774696.0ns,+1012773085.0ns,2998389
h9,h20,2,3,60465,0,+1010359719.0ns,+1012779526.0ns,2419807
h9,h21,2,5,829,0,+1008949981.0ns,+1012781290.0ns,3831309
h14,h23,2,3,8894,0,+1012416950.0ns,+1012826716.0ns,409766
h15,h22,2,2,9824303,0,+1002909651.0ns,+1012854702.0ns,9945051
h10,h23,2,2,3046,0,+1009037629.0ns,+1012898112.0ns,3860483
h2,h23,2,2,4945193,0,+1004945218.0ns,+1012938240.0ns,7993022
h8,h23,2,6,828120,0,+1011295670.0ns,+1012960959.0ns,1665289
h2,h22,2,1,575405,0,+1007212840.0ns,+1013000763.0ns,5787923
h13,h22,2,3,1923415,0,+1012132949.0ns,+1013034600.0ns,901651
h13,h21,2,3,25991,0,+1007080842.0ns,+1013040159.0ns,5959317
h5,h22,2,2,3129835,0,+1008855396.0ns,+1013046798.0ns,4191402
h5,h22,2,4,5564,0,+1011039933.0ns,+1013047256.0ns,2007323
h3,h20,2,5,2477392,0,+1006337826.0ns,+1013134958.0ns,6797132
h14,h22,2,3,6210086,0,+1005664406.0ns,+1013155440.0ns,7491034
h6,h23,2,4,145402,0,+1009949117.0ns,+1013163447.0ns,3214330
h5,h20,2,5,2372447,0,+1010940905.0ns,+1013249478.0ns,2308573
h10,h21,2,8,6320147,0,+1008067548.0ns,+1013277189.0ns,5209641
h14,h22,2,5,697567,0,+1010292019.0ns,+1013355954.0ns,3063935
h1,h21,2,1,75061,0,+1008704929.0ns,+1013359113.0ns,4654184
h14,h20,2,3,133837,0,+1010454935.0ns,+1013370911.0ns,2915976
h3,h21,2,3,17600,0,+1010970460.0ns,+1013372784.0ns,2402324
h4,h23,2,4,469982,0,+1009426737.0ns,+1013378068.0ns,3951331
h10,h23,2,4,3118,0,+1010297260.0ns,+1013427831.0ns,3130571
h7,h20,2,6,1173241,0,+1011418367.0ns,+1013430563.0ns,2012196
h8,h20,2,5,49339,0,+1011833969.0ns,+1013434621.0ns,1600652
h2,h20,2,3,13884,0,+1008094972.0ns,+1013447612.0ns,5352640
h2,h21,2,6,32289,0,+1008735156.0ns,+1013462798.0ns,4727642
h12,h20,2,2,32411,0,+1010761528.0ns,+1013622829.0ns,2861301
h7,h22,2,2,39410,0,+1012648011.0ns,+1014512351.0ns,1864340
h6,h21,2,6,5423,0,+1011918186.0ns,+1014564644.0ns,2646458
h6,h23,2,5,2681942,0,+1011550904.0ns,+1014581656.0ns,3030752
h15,h22,2,6,66528,0,+1008568845.0ns,+1014631452.0ns,6062607
h12,h20,2,1,23941,0,+1009819473.0ns,+1014644626.0ns,4825153
h14,h22,2,8,2746,0,+1013999813.0ns,+1014717577.0ns,717764
h13,h20,2,4,79618,0,+1011557364.0ns,+1014727806.0ns,3170442
h15,h23,2,3,53327,0,+1009702399.0ns,+1014729554.0ns,5027155
h14,h23,2,2,33235,0,+1011342676.0ns,+1014754769.0ns,3412093
h12,h21,2,6,65436,0,+1010763374.0ns,+1014758754.0ns,3995380
h14,h21,2,3,93592,0,+1013573274.0ns,+1014776466.0ns,1203192
h7,h22,2,3,20784,0,+1013714949.0ns,+1014845380.0ns,1130431
h16,h20,2,3,53324,0,+1009953634.0ns,+1014846905.0ns,4893271
h2,h23,2,4,368614,0,+1009520909.0ns,+1014879649.0ns,5358740
h2,h22,2,2,71826,0,+1010666360.0ns,+1014903752.0ns,4237392
h8,h22,2,7,111687,0,+1014124596.0ns,+1014928732.0ns,804136
h8,h23,2,4,7640654,0,+1006892426.0ns,+1014961367.0ns,8068941
h4,h23,2,5,25922,0,+1010373373.0ns,+1014966116.0ns,4592743
h9,h22,2,5,1255543,0,+1011144066.0ns,+1014997345.0ns,3853279
h13,h22,2,5,4724,0,+1014434193.0ns,+1014998093.0ns,563900
h4,h20,2,4,79439,0,+1010441554.0ns,+1015022533.0ns,4580979
h12,h22,2,2,62225,0,+1012116798.0ns,+1015083984.0ns,2967186
h3,h22,2,5,40445,0,+1009341089.0ns,+1015119907.0ns,5778818
h7,h20,2,8,23970,0,+1014223600.0ns,+1015223592.0ns,999992
h12,h21,2,7,128609,0,+1013102670.0ns,+1015263939.0ns,2161269
h16,h22,2,1,6670072,0,+1004788558.0ns,+1015268126.0ns,10479568
h5,h23,2,4,67077,0,+1014600094.0ns,+1015279970.0ns,679876
h3,h21,2,4,27998,0,+1011790080.0ns,+1015285045.0ns,3494965
h8,h23,2,7,53397,0,+1014453987.0ns,+1015288286.0ns,834299
h12,h23,2,5,68014,0,+1014222389.0ns,+1015338127.0ns,1115738
h12,h23,2,4,1554847,0,+1010464216.0ns,+1015341834.0ns,4877618
h14,h22,2,7,2800,0,+1013250287.0ns,+1015389930.0ns,2139643
h11,h21,2,2,7926,0,+1011653834.0ns,+1015390776.0ns,3736942
h9,h21,2,8,27840,0,+1012731547.0ns,+1015403301.0ns,2671754
h9,h22,2,7,29340,0,+1014130441.0ns,+1015447224.0ns,1316783
h7,h20,2,7,5193582,0,+1013447541.0ns,+1015464655.0ns,2017114
h2,h23,2,5,4262701,0,+1009944652.0ns,+1015468273.0ns,5523621
h11,h20,2,7,50419,0,+1011258519.0ns,+1015506166.0ns,4247647
h3,h20,2,7,6678,0,+1011804747.0ns,+1015606915.0ns,3802168
h4,h20,2,2,3352327,0,+1005797566.0ns,+1015615622.0ns,9818056
h11,h20,2,9,3217,0,+1014238757.0ns,+1016351631.0ns,2112874
h5,h22,2,5,38730,0,+1014669302.0ns,+1016391461.0ns,1722159
h14,h20,2,4,511028,0,+1015519474.0ns,+1016432559.0ns,913085
h11,h22,2,2,27471,0,+1011987290.0ns,+1016487454.0ns,4500164
h7,h21,2,4,413936,0,+1015280514.0ns,+1016507088.0ns,1226574
h4,h22,2,2,36681,0,+1013866890.0ns,+1016532915.0ns,2666025
h5,h20,2,7,30380,0,+1015067046.0ns,+1016537922.0ns,1470876
h3,h23,2,2,78396,0,+1014388489.0ns,+1016580435.0ns,2191946
h3,h22,2,7,177929,0,+1013755059.0ns,+1016581292.0ns,2826233
h6,h20,2,5,4209614,0,+1011662928.0ns,+1016637901.0ns,4974973
h4,h23,2,3,3362737,0,+1008368190.0ns,+1016641453.0ns,8273263
h9,h21,2,9,44489,0,+1013508411.0ns,+1016663304.0ns,3154893
h6,h23,2,6,48958,0,+1014098982.0ns,+1016740743.0ns,2641761
h11,h21,2,1,464710,0,+1011001554.0ns,+1016771745.0ns,5770191
h4,h23,2,7,56123,0,+1014814442.0ns,+1016786108.0ns,1971666
h2,h21,2,7,12772,0,+1014020109.0ns,+1016790200.0ns,2770091
h1,h22,2,5,50731,0,+1014442585.0ns,+1016790926.0ns,2348341
h7,h22,2,5,1498695,0,+1015639888.0ns,+1016824335.0ns,1184447
h7,h21,2,3,996762,0,+1014707963.0ns,+1016882611.0ns,2174648
h1,h23,2,3,3149796,0,+1007934296.0ns,+1016908707.0ns,8974411
h12,h21,2,5,8350416,0,+1009416900.0ns,+1016991243.0ns,7574343
h15,h23,2,5,77892,0,+1012462112.0ns,+1017010917.0ns,4548805
h9,h22,2,6,642894,0,+1013368414.0ns,+1017042803.0ns,3674389
h16,h23,2,3,1184994,0,+1013873688.0ns,+1017088699.0ns,3215011
h15,h21,2,2,7927,0,+1016575885.0ns,+1017099327.0ns,523442
h14,h21,2,5,2806,0,+1016693710.0ns,+1017103029.0ns,409319
h15,h23,2,4,1018296,0,+1010163495.0ns,+1017156758.0ns,6993263
h15,h20,2,4,1315983,0,+1007910232.0ns,+1017171240.0ns,9261008
h11,h21,2,3,37651,0,+1013927195.0ns,+1017200707.0ns,3273512
h15,h20,2,3,2022397,0,+1006881315.0ns,+1017277114.0ns,10395799
h9,h20,2,4,1013248,0,+1013335499.0ns,+1017375737.0ns,4040238
h11,h20,2,10,6626,0,+1014519908.0ns,+1017435783.0ns,2915875
h8,h22,2,4,9359377,0,+1006809203.0ns,+1018177185.0ns,11367982
h9,h21,2,10,48761,0,+1015724695.0ns,+1018241351.0ns,2516656
h10,h23,2,5,43666,0,+1016127715.0ns,+1018334218.0ns,2206503
h11,h21,2,4,174094,0,+1015994631.0ns,+1018348019.0ns,2353388
h9,h20,2,5,3225449,0,+1014640625.0ns,+1018351385.0ns,3710760
h11,h20,2,11,4388,0,+1015553216.0ns,+1018373645.0ns,2820429
h14,h23,2,5,51363,0,+1017367892.0ns,+1018391165.0ns,1023273
h5,h22,2,7,834420,0,+1016038029.0ns,+1018476365.0ns,2438336
h12,h20,2,4,847974,0,+1013095679.0ns,+1018479392.0ns,5383713
h12,h23,2,6,77462,0,+1015850977.0ns,+1018482975.0ns,2631998
h14,h21,2,7,34492,0,+1017521776.0ns,+1018498623.0ns,976847
h16,h23,2,2,1238,0,+1012981291.0ns,+1018533296.0ns,5552005
h5,h21,2,3,68250,0,+1014675467.0ns,+1018551617.0ns,3876150
h13,h23,2,4,72016,0,+1017423853.0ns,+1018724856.0ns,1301003
h7,h23,2,3,4077,0,+1015691509.0ns,+1018734712.0ns,3043203
h9,h21,2,11,72717,0,+1017549888.0ns,+1018801332.0ns,1251444
h6,h22,2,6,760545,0,+1017760335.0ns,+1018861267.0ns,1100932
h12,h22,2,4,20199,0,+1017806816.0ns,+1018873198.0ns,1066382
h15,h23,2,6,9891,0,+1018219407.0ns,+1018878921.0ns,659514
h3,h20,2,9,57204,0,+1016270929.0ns,+1018901428.0ns,2630499
h12,h20,2,6,41704,0,+1016320952.0ns,+1018908902.0ns,2587950
h12,h23,2,7,9756,0,+1016939364.0ns,+1018918042.0ns,1978678
h1,h21,2,2,55316,0,+1016103176.0ns,+1018923143.0ns,2819967
h14,h22,2,9,28953,0,+1014081713.0ns,+1018937219.0ns,4855506
h5,h23,2,5,5644,0,+1015591678.0ns,+1018987051.0ns,3395373
h5,h22,2,6,70450,0,+1015938995.0ns,+1019007270.0ns,3068275
h14,h21,2,4,10204,0,+1013844962.0ns,+1019016204.0ns,5171242
h14,h22,2,10,2364,0,+1018205919.0ns,+1019041738.0ns,835819
h2,h22,2,3,594123,0,+1011654742.0ns,+1019100236.0ns,7445494
h1,h23,2,6,4257,0,+1016327084.0ns,+1019226592.0ns,2899508
h5,h20,2,9,1020041,0,+1016392274.0ns,+1019265363.0ns,2873089
h12,h20,2,5,1347509,0,+1015163185.0ns,+1019982824.0ns,4819639
h3,h22,2,6,2710,0,+1013063040.0ns,+1019996713.0ns,6933673
h4,h23,2,6,593,0,+1013828199.0ns,+1020008894.0ns,6180695
h12,h20,2,7,21877,0,+1017876002.0ns,+1020068639.0ns,2192637
h2,h22,2,4,1491348,0,+1013262074.0ns,+1020070547.0ns,6808473
h3,h20,2,8,364304,0,+1013969444.0ns,+1020082396.0ns,6112952
h3,h21,2,5,4155915,0,+1012698550.0ns,+1020128838.0ns,7430288
h4,h20,2,5,35704,0,+1014446050.0ns,+1020169140.0ns,5723090
h12,h21,2,8,38044,0,+1017907460.0ns,+1020202891.0ns,2295431
h6,h20,2,6,648669,0,+1019403465.0ns,+1020312057.0ns,908592
h8,h22,2,8,5642,0,+1018659439.0ns,+1020354566.0ns,1695127
h5,h23,2,6,74230,0,+1019579233.0ns,+1020394949.0ns,815716
h11,h23,2,3,9753493,0,+1008300956.0ns,+1020460495.0ns,12159539
h1,h21,2,4,21589,0,+1016862800.0ns,+1020467400.0ns,3604600
h8,h23,2,8,9893,0,+1017326112.0ns,+1020467828.0ns,3141716
h7,h22,2,6,73637,0,+1019819784.0ns,+1020678839.0ns,859055
h6,h22,2,7,278164,0,+1017814049.0ns,+1020695276.0ns,2881227
h6,h22,2,8,20610,0,+1020075672.0ns,+1020800209.0ns,724537
h10,h22,2,4,36118,0,+1019274948.0ns,+1020833238.0ns,1558290
h13,h20,2,5,4423,0,+1018623291.0ns,+1020834953.0ns,2211662
h11,h20,2,8,1896231,0,+1013869698.0ns,+1020845374.0ns,6975676
h6,h22,2,5,45606,0,+1017024189.0ns,+1020863806.0ns,3839617
h10,h20,2,3,1841665,0,+1018439970.0ns,+1021055513.0ns,2615543
h3,h20,2,11,10266,0,+1017177494.0ns,+1021094440.0ns,3916946
h9,h21,2,12,1181316,0,+1018540508.0ns,+1021140063.0ns,2599555
h2,h21,2,9,1019,0,+1019109459.0ns,+1021915921.0ns,2806462
h1,h23,2,8,2627,0,+1018922319.0ns,+1021928741.0ns,3006422
h13,h23,2,6,68972,0,+1020234402.0ns,+1021931198.0ns,1696796
h10,h23,2,6,155209,0,+1019874658.0ns,+1021942279.0ns,2067621
h3,h22,2,8,26091,0,+1016147141.0ns,+1022055262.0ns,5908121
h4,h23,2,8,523,0,+1015710293.0ns,+1022109580.0ns,6399287
h5,h20,2,8,1771001,0,+1016219695.0ns,+1022138874.0ns,5919179
h16,h23,2,4,15917,0,+1014277442.0ns,+1022152173.0ns,7874731
h1,h23,2,5,606265,0,+1012619812.0ns,+1022154091.0ns,9534279
h12,h20,2,3,3840797,0,+1012150367.0ns,+1022180703.0ns,10030336
h7,h23,2,5,54122,0,+1021310770.0ns,+1022205838.0ns,895068
h16,h22,2,3,521129,0,+1013480838.0ns,+1022216370.0ns,8735532
h3,h20,2,10,49590,0,+1016642410.0ns,+1022250707.0ns,5608297
h4,h21,2,2,5715429,0,+1006607166.0ns,+1022260027.0ns,15652861
h16,h20,2,5,45114,0,+1015315602.0ns,+1022306540.0ns,6990938
h16,h22,2,4,197624,0,+1020085333.0ns,+1022307125.0ns,2221792
h6,h21,2,7,1578463,0,+1019918547.0ns,+1022341200.0ns,2422653
h14,h23,2,7,4150,0,+1021113437.0ns,+1022371993.0ns,1258556
h14,h20,2,6,2770898,0,+1020145040.0ns,+1022411215.0ns,2266175
h14,h21,2,9,16,0,+1020555248.0ns,+1022414033.0ns,1858785
h6,h23,2,7,2153299,0,+1019918359.0ns,+1022447810.0ns,2529451
h4,h21,2,5,2211661,0,+1018604869.0ns,+1022448235.0ns,3843366
h11,h21,2,5,3907368,0,+1016391579.0ns,+1022506245.0ns,6114666
h2,h20,2,5,61202,0,+1015892227.0ns,+1022523348.0ns,6631121
h5,h21,2,4,16393,0,+1020561812.0ns,+1022541391.0ns,1979579
h14,h23,2,4,19594,0,+1016998243.0ns,+1022546050.0ns,5547807
h4,h21,2,4,20723,0,+1016657387.0ns,+1022579511.0ns,5922124
h14,h21,2,6,108099,0,+1017174754.0ns,+1022611006.0ns,5436252
h14,h21,2,11,10273,0,+1021874155.0ns,+1022617328.0ns,743173
h15,h20,2,7,1123576,0,+1013436869.0ns,+1022621399.0ns,9184530
h4,h20,2,6,9921,0,+1019331471.0ns,+1022623762.0ns,3292291
h10,h22,2,5,28708,0,+1021163830.0ns,+1022628818.0ns,1464988
h9,h23,2,3,176665,0,+1020350364.0ns,+1022655776.0ns,2305412
h9,h23,2,4,1980594,0,+1020456901.0ns,+1022818190.0ns,2361289
h1,h23,2,7,61910,0,+1016455449.0ns,+1022850054.0ns,6394605
h14,h23,2,6,839435,0,+1017396142.0ns,+1022927610.0ns,5531468
