Time,Node,IfIndex,qIndex,PfcType,Time
+1006056452.0ns,s18,0,0,P,0
+1006057163.0ns,s17,0,0,P,0
+1006057164.0ns,s17,0,0,R,0
+1006057210.0ns,s17,0,0,P,0
+1006057296.0ns,s6,0,0,R,0
+1006059191.0ns,s12,0,0,R,0
+1006059573.0ns,h12,0,0,P,0
+1006060350.0ns,s18,0,0,R,0
+1006060830.0ns,s17,0,0,R,0
+1006062057.0ns,s6,0,0,P,0
+1006062058.0ns,s6,0,0,R,0
+1006062178.0ns,s6,0,0,P,0
+1006063021.0ns,h12,0,0,R,0
+1006063453.0ns,s12,0,0,P,0
+1006063475.0ns,s12,0,0,R,0
+1006063572.0ns,s12,0,0,P,0
+1006064977.0ns,s18,0,0,P,0
+1006065011.0ns,s18,0,0,R,0
+1006065172.0ns,s18,0,0,P,0
+1006065630.0ns,s6,0,0,R,0
+1006065775.0ns,s17,0,0,P,0
+1006065776.0ns,s17,0,0,R,0
+1006065814.0ns,s17,0,0,P,0
+1006068167.0ns,s12,0,0,R,0
+1006068734.0ns,s6,0,0,P,0
+1006068760.0ns,s18,0,0,R,0
+1006068804.0ns,s9,0,0,P,0
+1006068949.0ns,h12,0,0,P,0
+1006069482.0ns,s17,0,0,R,0
+1006071312.0ns,h12,0,0,R,0
+1006071356.0ns,s18,0,0,P,0
+1006071721.0ns,s17,0,0,P,0
+1006071930.0ns,s9,0,0,R,0
+1006074833.0ns,s12,0,0,P,0
+1006074950.0ns,s6,0,0,R,0
+1006075098.0ns,h12,0,0,P,0
+1006076275.0ns,s18,0,0,R,0
+1006076394.0ns,s17,0,0,R,0
+1006078946.0ns,h12,0,0,R,0
+1006080147.0ns,s9,0,0,P,0
+1006080154.0ns,s9,0,0,R,0
+1006080266.0ns,s9,0,0,P,0
+1006080273.0ns,s9,0,0,R,0
+1006080385.0ns,s9,0,0,P,0
+1006080392.0ns,s9,0,0,R,0
+1006080621.0ns,s9,0,0,P,0
+1006080622.0ns,s9,0,0,R,0
+1006080623.0ns,s9,0,0,P,0
+1006080630.0ns,s9,0,0,R,0
+1006080742.0ns,s9,0,0,P,0
+1006080749.0ns,s9,0,0,R,0
+1006080861.0ns,s9,0,0,P,0
+1006080868.0ns,s9,0,0,R,0
+1006080980.0ns,s9,0,0,P,0
+1006080987.0ns,s9,0,0,R,0
+1006081099.0ns,s9,0,0,P,0
+1006081106.0ns,s9,0,0,R,0
+1006081116.0ns,s6,0,0,P,0
+1006081138.0ns,s6,0,0,R,0
+1006081144.0ns,s17,0,0,P,0
+1006081174.0ns,s17,0,0,R,0
+1006081222.0ns,s9,0,0,P,0
+1006081225.0ns,s9,0,0,R,0
+1006081235.0ns,s6,0,0,P,0
+1006081257.0ns,s12,0,0,R,0
+1006081267.0ns,s17,0,0,P,0
+1006081297.0ns,s17,0,0,R,0
+1006081341.0ns,s9,0,0,P,0
+1006081344.0ns,s9,0,0,R,0
+1006081386.0ns,s17,0,0,P,0
+1006081428.0ns,s18,0,0,P,0
+1006081429.0ns,s18,0,0,R,0
+1006081457.0ns,s18,0,0,P,0
+1006081577.0ns,s9,0,0,P,0
+1006081578.0ns,s9,0,0,R,0
+1006081579.0ns,s9,0,0,P,0
+1006081582.0ns,s9,0,0,R,0
+1006081654.0ns,s18,0,0,R,0
+1006081695.0ns,s18,0,0,P,0
+1006081698.0ns,s9,0,0,P,0
+1006081701.0ns,s9,0,0,R,0
+1006081817.0ns,s9,0,0,P,0
+1006081820.0ns,s9,0,0,R,0
+1006081936.0ns,s9,0,0,P,0
+1006081939.0ns,s9,0,0,R,0
+1006082055.0ns,s9,0,0,P,0
+1006082058.0ns,s9,0,0,R,0
+1006082174.0ns,s9,0,0,P,0
+1006082177.0ns,s9,0,0,R,0
+1006082293.0ns,s9,0,0,P,0
+1006082296.0ns,s9,0,0,R,0
+1006082773.0ns,s9,0,0,P,0
+1006085289.0ns,s12,0,0,P,0
+1006085351.0ns,s6,0,0,R,0
+1006086474.0ns,h12,0,0,P,0
+1006086580.0ns,s9,0,0,R,0
+1006088643.0ns,s18,0,0,R,0
+1006088762.0ns,s17,0,0,R,0
+1006091395.0ns,h12,0,0,R,0
+1006093589.0ns,s18,0,0,P,0
+1006094135.0ns,s6,0,0,P,0
+1006094157.0ns,s12,0,0,R,0
+1006094190.0ns,s9,0,0,P,0
+1006094279.0ns,s9,0,0,R,0
+1006094300.0ns,s9,0,0,P,0
+1006094829.0ns,s17,0,0,P,0
+1006094855.0ns,s17,0,0,R,0
+1006094948.0ns,s17,0,0,P,0
+1006094974.0ns,s17,0,0,R,0
+1006095067.0ns,s17,0,0,P,0
+1006095093.0ns,s17,0,0,R,0
+1006095259.0ns,s17,0,0,P,0
+1006097319.0ns,s9,0,0,R,0
+1006097832.0ns,s12,0,0,P,0
+1006097846.0ns,s6,0,0,R,0
+1006098751.0ns,h12,0,0,P,0
+1006101184.0ns,s17,0,0,R,0
+1006102140.0ns,s18,0,0,R,0
+1006103349.0ns,h3,0,0,R,0
+1006104734.0ns,h12,0,0,R,0
+1006104838.0ns,s12,0,0,R,0
+1006105020.0ns,s18,0,0,P,0
+1006105021.0ns,s18,0,0,R,0
+1006105258.0ns,s18,0,0,P,0
+1006105395.0ns,s18,0,0,R,0
+1006105496.0ns,s18,0,0,P,0
+1006105729.0ns,h4,0,0,R,0
+1006107351.0ns,s9,0,0,P,0
+1006108445.0ns,s17,0,0,P,0
+1006108918.0ns,s12,0,0,P,0
+1006109241.0ns,s12,0,0,R,0
+1006109286.0ns,s12,0,0,P,0
+1006109287.0ns,s12,0,0,R,0
+1006109405.0ns,s12,0,0,P,0
+1006109406.0ns,s12,0,0,R,0
+1006110043.0ns,s9,0,0,R,0
+1006110250.0ns,s6,0,0,P,0
+1006110251.0ns,s6,0,0,R,0
+1006110488.0ns,s6,0,0,P,0
+1006110550.0ns,s6,0,0,R,0
+1006110607.0ns,s6,0,0,P,0
+1006110788.0ns,s6,0,0,R,0
+1006110845.0ns,s6,0,0,P,0
+1006111104.0ns,h4,0,0,P,0
+1006111470.0ns,h3,0,0,P,0
+1006111584.0ns,h3,0,0,R,0
+1006111589.0ns,h3,0,0,P,0
+1006111852.0ns,h12,0,0,P,0
+1006113357.0ns,s9,0,0,P,0
+1006113375.0ns,s9,0,0,R,0
+1006113494.0ns,s7,0,0,R,0
+1006113512.0ns,s9,0,0,P,0
+1006113682.0ns,s6,0,0,R,0
+1006113793.0ns,s17,0,0,R,0
+1006116389.0ns,s17,0,0,P,0
+1006116522.0ns,s15,0,0,R,0
+1006117475.0ns,h12,0,0,R,0
+1006117826.0ns,h3,0,0,R,0
+1006117889.0ns,s12,0,0,P,0
+1006118183.0ns,h4,0,0,R,0
+1006120359.0ns,s9,0,0,R,0
+1006121602.0ns,s18,0,0,R,0
+1006122942.0ns,s6,0,0,P,0
+1006123678.0ns,s12,0,0,R,0
+1006124113.0ns,s17,0,0,R,0
+1006124321.0ns,s18,0,0,P,0
+1006124351.0ns,s18,0,0,R,0
+1006124395.0ns,s9,0,0,P,0
+1006124440.0ns,s18,0,0,P,0
+1006124442.0ns,s9,0,0,R,0
+1006124626.0ns,s9,0,0,P,0
+1006127312.0ns,s17,0,0,P,0
+1006127449.0ns,h12,0,0,P,0
+1006127840.0ns,h4,0,0,P,0
+1006128880.0ns,h3,0,0,P,0
+1006128963.0ns,h3,0,0,R,0
+1006128999.0ns,h3,0,0,P,0
+1006129089.0ns,h3,0,0,R,0
+1006129118.0ns,h3,0,0,P,0
+1006129583.0ns,s7,0,0,P,0
+1006130154.0ns,s9,0,0,R,0
+1006131196.0ns,h12,0,0,R,0
+1006132615.0ns,s15,0,0,P,0
+1006133468.0ns,s9,0,0,P,0
+1006133904.0ns,s17,0,0,R,0
+1006134149.0ns,h12,0,0,P,0
+1006135612.0ns,s12,0,0,P,0
+1006136385.0ns,s17,0,0,P,0
+1006137175.0ns,s9,0,0,R,0
+1006137413.0ns,s7,0,0,R,0
+1006140009.0ns,s12,0,0,R,0
+1006140247.0ns,s7,0,0,P,0
+1006140269.0ns,s7,0,0,R,0
+1006140366.0ns,s7,0,0,P,0
+1006140441.0ns,s15,0,0,R,0
+1006141044.0ns,s17,0,0,R,0
+1006141322.0ns,s9,0,0,P,0
+1006141832.0ns,s18,0,0,R,0
+1006143394.0ns,s15,0,0,P,0
+1006144071.0ns,s18,0,0,P,0
+1006144128.0ns,s17,0,0,P,0
+1006144864.0ns,h12,0,0,R,0
+1006145267.0ns,s9,0,0,R,0
+1006146219.0ns,s7,0,0,R,0
+1006147103.0ns,h12,0,0,P,0
+1006148656.0ns,s18,0,0,R,0
+1006149243.0ns,s15,0,0,R,0
+1006149410.0ns,s9,0,0,P,0
+1006151671.0ns,s7,0,0,P,0
+1006151791.0ns,h12,0,0,R,0
+1006152446.0ns,s18,0,0,P,0
+1006153575.0ns,s9,0,0,R,0
+1006154724.0ns,s15,0,0,P,0
+1006155229.0ns,s12,0,0,P,0
+1006155965.0ns,h12,0,0,P,0
+1006155966.0ns,h12,0,0,R,0
+1006156084.0ns,h12,0,0,P,0
+1006156607.0ns,s18,0,0,R,0
+1006156736.0ns,s7,0,0,R,0
+1006157726.0ns,s9,0,0,P,0
+1006157727.0ns,s9,0,0,R,0
+1006157845.0ns,s9,0,0,P,0
+1006157926.0ns,s9,0,0,R,0
+1006157964.0ns,s9,0,0,P,0
+1006157965.0ns,s9,0,0,R,0
+1006159282.0ns,h12,0,0,R,0
+1006159570.0ns,s7,0,0,P,0
+1006159782.0ns,s15,0,0,R,0
+1006161787.0ns,s12,0,0,R,0
+1006162616.0ns,s15,0,0,P,0
+1006164285.0ns,s9,0,0,P,0
+1006164554.0ns,s7,0,0,R,0
+1006166757.0ns,h12,0,0,P,0
+1006167150.0ns,s7,0,0,P,0
+1006167259.0ns,s18,0,0,P,0
+1006167578.0ns,s15,0,0,R,0
+1006167774.0ns,s9,0,0,R,0
+1006170174.0ns,s15,0,0,P,0
+1006170806.0ns,s18,0,0,R,0
+1006171326.0ns,s9,0,0,P,0
+1006171456.0ns,s7,0,0,R,0
+1006171808.0ns,s6,0,0,R,0
+1006173814.0ns,s7,0,0,P,0
+1006173836.0ns,s7,0,0,R,0
+1006173933.0ns,s7,0,0,P,0
+1006174193.0ns,s9,0,0,R,0
+1006174454.0ns,s18,0,0,P,0
+1006174480.0ns,s15,0,0,R,0
+1006175042.0ns,h12,0,0,R,0
+1006176507.0ns,s18,0,0,R,0
+1006176522.0ns,s18,0,0,P,0
+1006176682.0ns,s18,0,0,R,0
+1006176957.0ns,s15,0,0,P,0
+1006177888.0ns,h4,0,0,R,0
+1006178709.0ns,s9,0,0,P,0
+1006178715.0ns,s9,0,0,R,0
+1006178832.0ns,s9,0,0,P,0
+1006178834.0ns,s9,0,0,R,0
+1006179074.0ns,s9,0,0,P,0
+1006179191.0ns,s9,0,0,R,0
+1006179197.0ns,s9,0,0,P,0
+1006179786.0ns,s7,0,0,R,0
+1006182144.0ns,s7,0,0,P,0
+1006182486.0ns,s12,0,0,P,0
+1006182569.0ns,s12,0,0,R,0
+1006182605.0ns,s12,0,0,P,0
+1006182810.0ns,s15,0,0,R,0
+1006182880.0ns,s9,0,0,R,0
+1006184037.0ns,h3,0,0,R,0
+1006185168.0ns,s15,0,0,P,0
+1006186391.0ns,h2,0,0,P,0
+1006186504.0ns,s9,0,0,P,0
+1006187878.0ns,s7,0,0,R,0
+1006188162.0ns,s12,0,0,R,0
+1006188501.0ns,s6,0,0,P,0
+1006188502.0ns,s6,0,0,R,0
+1006188622.0ns,s6,0,0,P,0
+1006188623.0ns,s6,0,0,R,0
+1006188743.0ns,s6,0,0,P,0
+1006188744.0ns,s6,0,0,R,0
+1006188866.0ns,s6,0,0,P,0
+1006189267.0ns,h4,0,0,P,0
+1006189268.0ns,h4,0,0,R,0
+1006189386.0ns,h4,0,0,P,0
+1006189399.0ns,s18,0,0,P,0
+1006190593.0ns,s7,0,0,P,0
+1006190615.0ns,s9,0,0,R,0
+1006190938.0ns,s15,0,0,R,0
+1006191204.0ns,h12,0,0,P,0
+1006192949.0ns,s18,0,0,R,0
+1006193707.0ns,s15,0,0,P,0
+1006194306.0ns,s9,0,0,P,0
+1006194423.0ns,s9,0,0,R,0
+1006194429.0ns,s9,0,0,P,0
+1006195263.0ns,h12,0,0,R,0
+1006195280.0ns,s12,0,0,P,0
+1006195401.0ns,h3,0,0,P,0
+1006196327.0ns,s7,0,0,R,0
+1006197416.0ns,s6,0,0,R,0
+1006198588.0ns,s9,0,0,R,0
+1006198651.0ns,s18,0,0,P,0
+1006199478.0ns,s15,0,0,R,0
+1006199883.0ns,s7,0,0,P,0
+1006199897.0ns,s7,0,0,R,0
+1006200002.0ns,s7,0,0,P,0
+1006200926.0ns,s18,0,0,R,0
+1006203044.0ns,s15,0,0,P,0
+1006203970.0ns,h3,0,0,R,0
+1006206294.0ns,s9,0,0,P,0
+1006206323.0ns,s9,0,0,R,0
+1006206413.0ns,s9,0,0,P,0
+1006206534.0ns,h4,0,0,R,0
+1006207303.0ns,h3,0,0,P,0
+1006209298.0ns,s7,0,0,R,0
+1006210250.0ns,s9,0,0,R,0
+1006212416.0ns,s15,0,0,R,0
+1006212470.0ns,s7,0,0,P,0
+1006215611.0ns,s15,0,0,P,0
+1006217642.0ns,s9,0,0,P,0
+1006217747.0ns,s9,0,0,R,0
+1006217761.0ns,s9,0,0,P,0
+1006217866.0ns,s9,0,0,R,0
+1006217880.0ns,s9,0,0,P,0
+1006220332.0ns,s7,0,0,R,0
+1006222269.0ns,s9,0,0,R,0
+1006222753.0ns,s6,0,0,P,0
+1006222754.0ns,s6,0,0,R,0
+1006222872.0ns,s6,0,0,P,0
+1006222873.0ns,s6,0,0,R,0
+1006222991.0ns,s6,0,0,P,0
+1006222992.0ns,s6,0,0,R,0
+1006223114.0ns,s6,0,0,P,0
+1006223115.0ns,s6,0,0,R,0
+1006223150.0ns,s18,0,0,P,0
+1006223352.0ns,s6,0,0,P,0
+1006223382.0ns,s15,0,0,R,0
+1006223408.0ns,s7,0,0,P,0
+1006225406.0ns,s18,0,0,R,0
+1006226458.0ns,s15,0,0,P,0
+1006229568.0ns,s9,0,0,P,0
+1006229647.0ns,s9,0,0,R,0
+1006229691.0ns,s9,0,0,P,0
+1006231432.0ns,s7,0,0,R,0
+1006232790.0ns,s18,0,0,P,0
+1006234460.0ns,s15,0,0,R,0
+1006237386.0ns,h4,0,0,P,0
+1006238153.0ns,s12,0,0,R,0
+1006238499.0ns,s7,0,0,P,0
+1006238572.0ns,s7,0,0,R,0
+1006238618.0ns,s7,0,0,P,0
+1006238691.0ns,s7,0,0,R,0
+1006238737.0ns,s7,0,0,P,0
+1006241746.0ns,s15,0,0,P,0
+1006241785.0ns,s7,0,0,R,0
+1006243552.0ns,h12,0,0,P,0
+1006244817.0ns,s15,0,0,R,0
+1006245772.0ns,h12,0,0,R,0
+1006249720.0ns,h12,0,0,P,0
+1006253929.0ns,h12,0,0,R,0
+1006257477.0ns,h12,0,0,P,0
+1006261589.0ns,h12,0,0,R,0
+1006266803.0ns,h12,0,0,P,0
+1006269747.0ns,h12,0,0,R,0
+1006279364.0ns,h12,0,0,P,0
+1006281796.0ns,s12,0,0,P,0
+1006283578.0ns,h12,0,0,R,0
+1006287009.0ns,s12,0,0,R,0
+1006290458.0ns,h12,0,0,P,0
+1006290461.0ns,h12,0,0,R,0
+1006290577.0ns,h12,0,0,P,0
+1006290966.0ns,s12,0,0,P,0
+1006293110.0ns,s6,0,0,R,0
+1006293480.0ns,h12,0,0,R,0
+1006299707.0ns,h2,0,0,R,0
+1006300896.0ns,h4,0,0,R,0
+1006307092.0ns,h2,0,0,P,0
+1006309341.0ns,h12,0,0,P,0
+1006310714.0ns,h3,0,0,R,0
+1006319722.0ns,h4,0,0,P,0
+1006319723.0ns,h4,0,0,R,0
+1006319841.0ns,h4,0,0,P,0
+1006326255.0ns,h3,0,0,P,0
+1006327454.0ns,h2,0,0,R,0
+1006328185.0ns,h12,0,0,R,0
+1006333581.0ns,s6,0,0,P,0
+1006334250.0ns,h12,0,0,P,0
+1006334275.0ns,h12,0,0,R,0
+1006334369.0ns,h12,0,0,P,0
+1006337356.0ns,h3,0,0,R,0
+1006338083.0ns,h12,0,0,R,0
+1006338655.0ns,s6,0,0,R,0
+1006339968.0ns,h3,0,0,P,0
+1006344458.0ns,h3,0,0,R,0
+1006344800.0ns,h2,0,0,P,0
+1006344801.0ns,h2,0,0,R,0
+1006344867.0ns,h2,0,0,P,0
+1006346470.0ns,h12,0,0,P,0
+1006350045.0ns,s12,0,0,R,0
+1006350263.0ns,h2,0,0,R,0
+1006351461.0ns,h3,0,0,P,0
+1006353088.0ns,h3,0,0,R,0
+1006353135.0ns,h3,0,0,P,0
+1006353207.0ns,h3,0,0,R,0
+1006353254.0ns,h3,0,0,P,0
+1006353326.0ns,h3,0,0,R,0
+1006353373.0ns,h3,0,0,P,0
+1006353445.0ns,h3,0,0,R,0
+1006353492.0ns,h3,0,0,P,0
+1006353568.0ns,h3,0,0,R,0
+1006355288.0ns,h2,0,0,P,0
+1006355289.0ns,h2,0,0,R,0
+1006355393.0ns,h2,0,0,P,0
+1006356171.0ns,h12,0,0,R,0
+1006358671.0ns,s9,0,0,R,0
+1006359786.0ns,h12,0,0,P,0
+1006360420.0ns,s12,0,0,P,0
+1006361739.0ns,s18,0,0,R,0
+1006362601.0ns,s7,0,0,P,0
+1006363819.0ns,h12,0,0,R,0
+1006365286.0ns,s12,0,0,R,0
+1006368857.0ns,s12,0,0,P,0
+1006372788.0ns,h2,0,0,R,0
+1006377316.0ns,h2,0,0,P,0
+1006377317.0ns,h2,0,0,R,0
+1006377439.0ns,h2,0,0,P,0
+1006382674.0ns,s12,0,0,R,0
+1006386617.0ns,s6,0,0,P,0
+1006387276.0ns,s12,0,0,P,0
+1006387277.0ns,s12,0,0,R,0
+1006387325.0ns,s12,0,0,P,0
+1006387375.0ns,s12,0,0,R,0
+1006387518.0ns,s12,0,0,P,0
+1006390257.0ns,s17,0,0,R,0
+1006391096.0ns,s12,0,0,R,0
+1006392925.0ns,s6,0,0,R,0
+1006393375.0ns,h3,0,0,P,0
+1006396016.0ns,s12,0,0,P,0
+1006396017.0ns,s12,0,0,R,0
+1006396178.0ns,s12,0,0,P,0
+1006396181.0ns,s12,0,0,R,0
+1006396366.0ns,s12,0,0,P,0
+1006396382.0ns,s18,0,0,P,0
+1006396383.0ns,s18,0,0,R,0
+1006396419.0ns,s12,0,0,R,0
+1006396420.0ns,s12,0,0,P,0
+1006396501.0ns,s18,0,0,P,0
+1006396969.0ns,s6,0,0,P,0
+1006396970.0ns,s6,0,0,R,0
+1006397449.0ns,s6,0,0,P,0
+1006397450.0ns,s6,0,0,R,0
+1006397814.0ns,s6,0,0,P,0
+1006397847.0ns,s6,0,0,R,0
+1006397983.0ns,s6,0,0,P,0
+1006398085.0ns,s6,0,0,R,0
+1006398179.0ns,s6,0,0,P,0
+1006398180.0ns,s6,0,0,R,0
+1006398344.0ns,s6,0,0,P,0
+1006399216.0ns,h3,0,0,R,0
+1006401536.0ns,s12,0,0,R,0
+1006401774.0ns,s6,0,0,R,0
+1006402691.0ns,s41,0,0,P,0
+1006402694.0ns,s41,0,0,R,0
+1006402720.0ns,s41,0,0,P,0
+1006402740.0ns,s41,0,0,R,0
+1006402749.0ns,s41,0,0,P,0
+1006403997.0ns,h10,0,0,R,0
+1006405601.0ns,h4,0,0,R,0
+1006405695.0ns,s12,0,0,P,0
+1006405696.0ns,s12,0,0,R,0
+1006405705.0ns,s12,0,0,P,0
+1006406909.0ns,s6,0,0,P,0
+1006406910.0ns,s6,0,0,R,0
+1006407151.0ns,s6,0,0,P,0
+1006407187.0ns,s6,0,0,R,0
+1006407377.0ns,s6,0,0,P,0
+1006407425.0ns,s6,0,0,R,0
+1006407615.0ns,s6,0,0,P,0
+1006407958.0ns,h4,0,0,P,0
+1006409356.0ns,h12,0,0,P,0
+1006410118.0ns,s12,0,0,R,0
+1006415093.0ns,h3,0,0,P,0
+1006415830.0ns,s6,0,0,R,0
+1006419549.0ns,s18,0,0,R,0
+1006421926.0ns,h3,0,0,R,0
+1006424317.0ns,s6,0,0,P,0
+1006424331.0ns,s6,0,0,R,0
+1006424440.0ns,s6,0,0,P,0
+1006424571.0ns,s6,0,0,R,0
+1006424686.0ns,s6,0,0,P,0
+1006424694.0ns,s6,0,0,R,0
+1006424821.0ns,s6,0,0,P,0
+1006424926.0ns,s6,0,0,R,0
+1006424928.0ns,s6,0,0,P,0
+1006425857.0ns,h12,0,0,R,0
+1006426561.0ns,s2,0,0,P,0
+1006426587.0ns,s4,0,0,P,0
+1006426640.0ns,s3,0,0,P,0
+1006426644.0ns,s1,0,0,P,0
+1006430828.0ns,h3,0,0,P,0
+1006436614.0ns,s18,0,0,P,0
+1006436690.0ns,s18,0,0,R,0
+1006436733.0ns,s18,0,0,P,0
+1006441978.0ns,h12,0,0,P,0
+1006442765.0ns,s18,0,0,R,0
+1006445777.0ns,s17,0,0,P,0
+1006445861.0ns,s17,0,0,R,0
+1006445896.0ns,s17,0,0,P,0
+1006446789.0ns,s18,0,0,P,0
+1006447455.0ns,h12,0,0,R,0
+1006448342.0ns,s17,0,0,R,0
+1006449483.0ns,h12,0,0,P,0
+1006449963.0ns,s9,0,0,P,0
+1006453129.0ns,s17,0,0,P,0
+1006473379.0ns,s12,0,0,P,0
+1006473380.0ns,s12,0,0,R,0
+1006473498.0ns,s12,0,0,P,0
+1006473502.0ns,s12,0,0,R,0
+1006473617.0ns,s12,0,0,P,0
+1006473625.0ns,s12,0,0,R,0
+1006473736.0ns,s12,0,0,P,0
+1006473748.0ns,s12,0,0,R,0
+1006473855.0ns,s12,0,0,P,0
+1006473867.0ns,s12,0,0,R,0
+1006473974.0ns,s12,0,0,P,0
+1006473990.0ns,s12,0,0,R,0
+1006474093.0ns,s12,0,0,P,0
+1006474113.0ns,s12,0,0,R,0
+1006474212.0ns,s12,0,0,P,0
+1006474236.0ns,s12,0,0,R,0
+1006474331.0ns,s12,0,0,P,0
+1006474355.0ns,s12,0,0,R,0
+1006474450.0ns,s12,0,0,P,0
+1006474478.0ns,s12,0,0,R,0
+1006474569.0ns,s12,0,0,P,0
+1006474597.0ns,s12,0,0,R,0
+1006474688.0ns,s12,0,0,P,0
+1006474720.0ns,s12,0,0,R,0
+1006474807.0ns,s12,0,0,P,0
+1006474843.0ns,s12,0,0,R,0
+1006474926.0ns,s12,0,0,P,0
+1006474966.0ns,s12,0,0,R,0
+1006475045.0ns,s12,0,0,P,0
+1006475085.0ns,s12,0,0,R,0
+1006475164.0ns,s12,0,0,P,0
+1006475208.0ns,s12,0,0,R,0
+1006475283.0ns,s12,0,0,P,0
+1006475285.0ns,s15,0,0,P,0
+1006475331.0ns,s12,0,0,R,0
+1006475402.0ns,s12,0,0,P,0
+1006475454.0ns,s12,0,0,R,0
+1006475521.0ns,s12,0,0,P,0
+1006475577.0ns,s12,0,0,R,0
+1006475640.0ns,s12,0,0,P,0
+1006475696.0ns,s12,0,0,R,0
+1006475759.0ns,s12,0,0,P,0
+1006475760.0ns,s12,0,0,R,0
+1006475878.0ns,s12,0,0,P,0
+1006475879.0ns,s12,0,0,R,0
+1006475998.0ns,s12,0,0,P,0
+1006475999.0ns,s12,0,0,R,0
+1006476116.0ns,s12,0,0,P,0
+1006476117.0ns,s12,0,0,R,0
+1006476235.0ns,s12,0,0,P,0
+1006476236.0ns,s12,0,0,R,0
+1006476261.0ns,h11,0,0,P,0
+1006476356.0ns,s12,0,0,P,0
+1006476357.0ns,s12,0,0,R,0
+1006476478.0ns,s12,0,0,P,0
+1006476479.0ns,s12,0,0,R,0
+1006476598.0ns,s12,0,0,P,0
+1006476599.0ns,s12,0,0,R,0
+1006476717.0ns,s12,0,0,P,0
+1006476718.0ns,s12,0,0,R,0
+1006476840.0ns,s12,0,0,P,0
+1006476841.0ns,s12,0,0,R,0
+1006476963.0ns,s12,0,0,P,0
+1006476964.0ns,s12,0,0,R,0
+1006477086.0ns,s12,0,0,P,0
+1006477087.0ns,s12,0,0,R,0
+1006477205.0ns,s12,0,0,P,0
+1006477206.0ns,s12,0,0,R,0
+1006477328.0ns,s12,0,0,P,0
+1006477329.0ns,s12,0,0,R,0
+1006477451.0ns,s12,0,0,P,0
+1006477452.0ns,s12,0,0,R,0
+1006477574.0ns,s12,0,0,P,0
+1006477575.0ns,s12,0,0,R,0
+1006477697.0ns,s12,0,0,P,0
+1006477698.0ns,s12,0,0,R,0
+1006477816.0ns,s12,0,0,P,0
+1006477820.0ns,s12,0,0,R,0
+1006477935.0ns,s12,0,0,P,0
+1006477939.0ns,s12,0,0,R,0
+1006478054.0ns,s12,0,0,P,0
+1006478062.0ns,s12,0,0,R,0
+1006478173.0ns,s12,0,0,P,0
+1006478181.0ns,s12,0,0,R,0
+1006478292.0ns,s12,0,0,P,0
+1006478304.0ns,s12,0,0,R,0
+1006478411.0ns,s12,0,0,P,0
+1006478423.0ns,s12,0,0,R,0
+1006478530.0ns,s12,0,0,P,0
+1006478542.0ns,s12,0,0,R,0
+1006478649.0ns,s12,0,0,P,0
+1006478665.0ns,s12,0,0,R,0
+1006478768.0ns,s12,0,0,P,0
+1006478784.0ns,s12,0,0,R,0
+1006478887.0ns,s12,0,0,P,0
+1006478907.0ns,s12,0,0,R,0
+1006479006.0ns,s12,0,0,P,0
+1006479026.0ns,s12,0,0,R,0
+1006479125.0ns,s12,0,0,P,0
+1006479145.0ns,s12,0,0,R,0
+1006479244.0ns,s12,0,0,P,0
+1006479268.0ns,s12,0,0,R,0
+1006479363.0ns,s12,0,0,P,0
+1006479387.0ns,s12,0,0,R,0
+1006479482.0ns,s12,0,0,P,0
+1006479506.0ns,s12,0,0,R,0
+1006479601.0ns,s12,0,0,P,0
+1006479629.0ns,s12,0,0,R,0
+1006479720.0ns,s12,0,0,P,0
+1006479752.0ns,s12,0,0,R,0
+1006479839.0ns,s12,0,0,P,0
+1006479871.0ns,s12,0,0,R,0
+1006479958.0ns,s12,0,0,P,0
+1006479990.0ns,s12,0,0,R,0
+1006480077.0ns,s12,0,0,P,0
+1006480113.0ns,s12,0,0,R,0
+1006480196.0ns,s12,0,0,P,0
+1006480236.0ns,s12,0,0,R,0
+1006480315.0ns,s12,0,0,P,0
+1006480351.0ns,s12,0,0,R,0
+1006480434.0ns,s12,0,0,P,0
+1006480474.0ns,s12,0,0,R,0
+1006480553.0ns,s12,0,0,P,0
+1006480597.0ns,s12,0,0,R,0
+1006480672.0ns,s12,0,0,P,0
+1006480716.0ns,s12,0,0,R,0
+1006480791.0ns,s12,0,0,P,0
+1006480835.0ns,s12,0,0,R,0
+1006480910.0ns,s12,0,0,P,0
+1006480958.0ns,s12,0,0,R,0
+1006481029.0ns,s12,0,0,P,0
+1006481077.0ns,s12,0,0,R,0
+1006481148.0ns,s12,0,0,P,0
+1006481196.0ns,s12,0,0,R,0
+1006481267.0ns,s12,0,0,P,0
+1006481319.0ns,s12,0,0,R,0
+1006481388.0ns,s12,0,0,P,0
+1006481438.0ns,s12,0,0,R,0
+1006481507.0ns,s12,0,0,P,0
+1006481561.0ns,s12,0,0,R,0
+1006481626.0ns,s12,0,0,P,0
+1006481680.0ns,s12,0,0,R,0
+1006481749.0ns,s12,0,0,P,0
+1006481803.0ns,s12,0,0,R,0
+1006481872.0ns,s12,0,0,P,0
+1006481922.0ns,s12,0,0,R,0
+1006481991.0ns,s12,0,0,P,0
+1006482041.0ns,s12,0,0,R,0
+1006482110.0ns,s12,0,0,P,0
+1006482164.0ns,s12,0,0,R,0
+1006482233.0ns,s12,0,0,P,0
+1006482283.0ns,s12,0,0,R,0
