Time,Node,PortIndex,RxByte
+1000000000.0ns,s42,0,0
+1000100000.0ns,s42,0,0
+1000200000.0ns,s42,0,0
+1000300000.0ns,s42,0,0
+1000400000.0ns,s42,0,0
+1000500000.0ns,s42,0,0
+1000600000.0ns,s42,0,0
+1000700000.0ns,s42,0,946050
+1000800000.0ns,s42,0,2291550
+1000900000.0ns,s42,0,3600270
+1001000000.0ns,s42,0,5424196
+1001100000.0ns,s42,0,7112221
+1001200000.0ns,s42,0,7942865
+1001300000.0ns,s42,0,8299865
+1001400000.0ns,s42,0,8649365
+1001500000.0ns,s42,0,9172865
+1001600000.0ns,s42,0,10690782
+1001700000.0ns,s42,0,12769776
+1001800000.0ns,s42,0,14050776
+1001900000.0ns,s42,0,15932001
+1002000000.0ns,s42,0,18734093
+1002100000.0ns,s42,0,21659492
+1002200000.0ns,s42,0,24415219
+1002300000.0ns,s42,0,26758219
+1002400000.0ns,s42,0,28951662
+1002500000.0ns,s42,0,31284162
+1002600000.0ns,s42,0,34121258
+1002700000.0ns,s42,0,36896961
+1002800000.0ns,s42,0,40893545
+1002900000.0ns,s42,0,44845595
+1003000000.0ns,s42,0,49001289
+1003100000.0ns,s42,0,53432748
+1003200000.0ns,s42,0,57149544
+1003300000.0ns,s42,0,59853186
+1003400000.0ns,s42,0,62292848
+1003500000.0ns,s42,0,64082348
+1003600000.0ns,s42,0,66603848
+1003700000.0ns,s42,0,69292482
+1003800000.0ns,s42,0,71506662
+1003900000.0ns,s42,0,72239775
+1004000000.0ns,s42,0,72239775
+1004100000.0ns,s42,0,72239775
+1004200000.0ns,s42,0,72239775
+1004300000.0ns,s42,0,72239775
+1004400000.0ns,s42,0,72239775
+1004500000.0ns,s42,0,72239775
+1004600000.0ns,s42,0,72239775
+1004700000.0ns,s42,0,72239775
+1004800000.0ns,s42,0,72769357
+1004900000.0ns,s42,0,77942040
+1005000000.0ns,s42,0,83114042
+1005100000.0ns,s42,0,88286756
+1005200000.0ns,s42,0,92532068
+1005300000.0ns,s42,0,96208568
+1005400000.0ns,s42,0,100518068
+1005500000.0ns,s42,0,105283371
+1005600000.0ns,s42,0,110222871
+1005700000.0ns,s42,0,114015163
+1005800000.0ns,s42,0,114015163
+1005900000.0ns,s42,0,114015163
+1006000000.0ns,s42,0,114015163
+1006100000.0ns,s42,0,114015163
+1006200000.0ns,s42,0,114015163
+1006300000.0ns,s42,0,114015163
+1006400000.0ns,s42,0,114015163
+1006500000.0ns,s42,0,114015163
+1006600000.0ns,s42,0,114015163
+1006700000.0ns,s42,0,114015163
+1006800000.0ns,s42,0,114015163
+1006900000.0ns,s42,0,114510163
+1007000000.0ns,s42,0,119683915
+1007100000.0ns,s42,0,124855319
+1007200000.0ns,s42,0,130027353
+1007300000.0ns,s42,0,135201105
+1007400000.0ns,s42,0,140372962
+1007500000.0ns,s42,0,145545072
+1007600000.0ns,s42,0,150156212
+1007700000.0ns,s42,0,153954518
+1007800000.0ns,s42,0,157735598
+1007900000.0ns,s42,0,158008976
+1008000000.0ns,s42,0,158008976
+1008100000.0ns,s42,0,158008976
+1008200000.0ns,s42,0,158008976
+1008300000.0ns,s42,0,158008976
+1008400000.0ns,s42,0,158008976
+1008500000.0ns,s42,0,158008976
+1008600000.0ns,s42,0,158008976
+1008700000.0ns,s42,0,158008976
+1008800000.0ns,s42,0,159471205
+1008900000.0ns,s42,0,164644002
+1009000000.0ns,s42,0,169816603
+1009100000.0ns,s42,0,174989212
+1009200000.0ns,s42,0,180160196
+1009300000.0ns,s42,0,185333948
+1009400000.0ns,s42,0,190505352
+1009500000.0ns,s42,0,195578713
+1009600000.0ns,s42,0,200621359
+1009700000.0ns,s42,0,205663385
+1009800000.0ns,s42,0,207476145
+1009900000.0ns,s42,0,207476145
+1010000000.0ns,s42,0,207476145
+1010100000.0ns,s42,0,207476145
+1010200000.0ns,s42,0,207476145
+1010300000.0ns,s42,0,207476145
+1010400000.0ns,s42,0,207476145
+1010500000.0ns,s42,0,207476145
+1010600000.0ns,s42,0,207476145
+1010700000.0ns,s42,0,207476145
+1010800000.0ns,s42,0,207476145
+1010900000.0ns,s42,0,212560833
+1011000000.0ns,s42,0,217734393
+1011100000.0ns,s42,0,221781465
+1011200000.0ns,s42,0,225746932
+1011300000.0ns,s42,0,229946612
+1011400000.0ns,s42,0,234472150
+1011500000.0ns,s42,0,239118532
+1011600000.0ns,s42,0,243839104
+1011700000.0ns,s42,0,247130380
+1011800000.0ns,s42,0,247130380
+1011900000.0ns,s42,0,247130380
+1012000000.0ns,s42,0,251074411
+1012100000.0ns,s42,0,254855122
+1012200000.0ns,s42,0,258637229
+1012300000.0ns,s42,0,261138787
+1012400000.0ns,s42,0,261138787
+1012500000.0ns,s42,0,261198787
+1012600000.0ns,s42,0,266371476
+1012700000.0ns,s42,0,270924399
+1012800000.0ns,s42,0,275329924
+1012900000.0ns,s42,0,275446924
+1013000000.0ns,s42,0,275446924
+1013100000.0ns,s42,0,275910424
+1013200000.0ns,s42,0,280384582
+1013300000.0ns,s42,0,284167122
+1013400000.0ns,s42,0,285896622
+1013500000.0ns,s42,0,285896622
+1013600000.0ns,s42,0,285896622
+1013700000.0ns,s42,0,287839420
+1013800000.0ns,s42,0,291906468
+1013900000.0ns,s42,0,295977384
+1014000000.0ns,s42,0,300413357
+1014100000.0ns,s42,0,302433857
+1014200000.0ns,s42,0,306928112
+1014300000.0ns,s42,0,311771349
+1014400000.0ns,s42,0,315917349
+1014500000.0ns,s42,0,320211603
+1014600000.0ns,s42,0,324792562
+1014700000.0ns,s42,0,327577838
+1014800000.0ns,s42,0,327577838
+1014900000.0ns,s42,0,327577838
+1015000000.0ns,s42,0,327577838
+1015100000.0ns,s42,0,327577838
+1015200000.0ns,s42,0,327577838
+1015300000.0ns,s42,0,327577838
+1015400000.0ns,s42,0,327577838
+1015500000.0ns,s42,0,327577838
+1015600000.0ns,s42,0,327577838
+1015700000.0ns,s42,0,330627576
+1015800000.0ns,s42,0,335798796
+1015900000.0ns,s42,0,340971638
+1016000000.0ns,s42,0,346144597
+1016100000.0ns,s42,0,351316536
+1016200000.0ns,s42,0,356488782
+1016300000.0ns,s42,0,361278538
+1016400000.0ns,s42,0,365975014
+1016500000.0ns,s42,0,370673865
+1016600000.0ns,s42,0,371371365
+1016700000.0ns,s42,0,371371365
+1016800000.0ns,s42,0,371371365
+1016900000.0ns,s42,0,371371365
+1017000000.0ns,s42,0,371371365
+1017100000.0ns,s42,0,371371365
+1017200000.0ns,s42,0,371371365
+1017300000.0ns,s42,0,371371365
+1017400000.0ns,s42,0,371371365
+1017500000.0ns,s42,0,371371365
+1017600000.0ns,s42,0,376087859
+1017700000.0ns,s42,0,380704045
+1017800000.0ns,s42,0,385746127
+1017900000.0ns,s42,0,390787902
+1018000000.0ns,s42,0,395829056
+1018100000.0ns,s42,0,400871088
+1018200000.0ns,s42,0,405913821
+1018300000.0ns,s42,0,410240584
+1018400000.0ns,s42,0,414228142
+1018500000.0ns,s42,0,414228142
+1018600000.0ns,s42,0,414228142
+1018700000.0ns,s42,0,414228142
+1018800000.0ns,s42,0,414228142
+1018900000.0ns,s42,0,414228142
+1019000000.0ns,s42,0,414228142
+1019100000.0ns,s42,0,414228142
+1019200000.0ns,s42,0,414228142
+1019300000.0ns,s42,0,414228142
+1019400000.0ns,s42,0,414228142
+1019500000.0ns,s42,0,417346650
+1019600000.0ns,s42,0,422519957
+1019700000.0ns,s42,0,427691957
+1019800000.0ns,s42,0,432863719
+1019900000.0ns,s42,0,438036974
+1020000000.0ns,s42,0,443208746
+1020100000.0ns,s42,0,447811623
+1020200000.0ns,s42,0,452173808
+1020300000.0ns,s42,0,457007152
+1020400000.0ns,s42,0,460727493
+1020500000.0ns,s42,0,460727493
+1020600000.0ns,s42,0,460727493
+1020700000.0ns,s42,0,460727493
+1020800000.0ns,s42,0,460727493
+1020900000.0ns,s42,0,460727493
+1021000000.0ns,s42,0,460727493
+1021100000.0ns,s42,0,460727493
+1021200000.0ns,s42,0,460727493
+1021300000.0ns,s42,0,460727493
+1021400000.0ns,s42,0,461307993
+1021500000.0ns,s42,0,466480572
+1021600000.0ns,s42,0,471652287
+1021700000.0ns,s42,0,476825358
+1021800000.0ns,s42,0,481997395
+1021900000.0ns,s42,0,487169895
+1022000000.0ns,s42,0,492341193
+1022100000.0ns,s42,0,497494178
+1022200000.0ns,s42,0,502537029
+1022300000.0ns,s42,0,507578205
+1022400000.0ns,s42,0,511516882
+1022500000.0ns,s42,0,511516882
+1022600000.0ns,s42,0,511516882
+1022700000.0ns,s42,0,511516882
+1022800000.0ns,s42,0,511516882
+1022900000.0ns,s42,0,511516882
+1023000000.0ns,s42,0,511516882
+1023100000.0ns,s42,0,511516882
+1023200000.0ns,s42,0,511516882
+1023300000.0ns,s42,0,511516882
+1023400000.0ns,s42,0,514796723
+1023500000.0ns,s42,0,519969978
+1023600000.0ns,s42,0,525141030
+1023700000.0ns,s42,0,530314611
+1023800000.0ns,s42,0,535486484
+1023900000.0ns,s42,0,540643682
+1024000000.0ns,s42,0,544576093
+1024100000.0ns,s42,0,548088645
+1024200000.0ns,s42,0,551679237
+1024300000.0ns,s42,0,552438237
+1024400000.0ns,s42,0,552438237
+1024500000.0ns,s42,0,552438237
+1024600000.0ns,s42,0,552438237
+1024700000.0ns,s42,0,552438237
+1024800000.0ns,s42,0,552438237
+1024900000.0ns,s42,0,552438237
+1025000000.0ns,s42,0,552438237
+1025100000.0ns,s42,0,552438237
+1025200000.0ns,s42,0,552438237
+1025300000.0ns,s42,0,552438237
+1025400000.0ns,s42,0,556716825
+1025500000.0ns,s42,0,560582407
+1025600000.0ns,s42,0,564625074
+1025700000.0ns,s42,0,568847206
+1025800000.0ns,s42,0,573027997
+1025900000.0ns,s42,0,577124497
+1026000000.0ns,s42,0,581327975
+1026100000.0ns,s42,0,585582224
+1026200000.0ns,s42,0,589378611
+1026300000.0ns,s42,0,589378611
+1026400000.0ns,s42,0,589378611
+1026500000.0ns,s42,0,589378611
+1026600000.0ns,s42,0,589378611
+1026700000.0ns,s42,0,589378611
+1026800000.0ns,s42,0,589378611
+1026900000.0ns,s42,0,589378611
+1027000000.0ns,s42,0,589378611
+1027100000.0ns,s42,0,589378611
+1027200000.0ns,s42,0,589378611
+1027300000.0ns,s42,0,589378611
+1027400000.0ns,s42,0,589378611
+1027500000.0ns,s42,0,593657164
+1027600000.0ns,s42,0,598688684
+1027700000.0ns,s42,0,603168647
+1027800000.0ns,s42,0,607245715
+1027900000.0ns,s42,0,610852418
+1028000000.0ns,s42,0,614304017
+1028100000.0ns,s42,0,618179798
+1028200000.0ns,s42,0,622243696
+1028300000.0ns,s42,0,626397541
+1028400000.0ns,s42,0,627257041
+1028500000.0ns,s42,0,627257041
+1028600000.0ns,s42,0,628290541
+1028700000.0ns,s42,0,633462268
+1028800000.0ns,s42,0,638147389
+1028900000.0ns,s42,0,642049705
+1029000000.0ns,s42,0,646493829
+1029100000.0ns,s42,0,651028072
+1029200000.0ns,s42,0,655504744
+1029300000.0ns,s42,0,660054965
+1029400000.0ns,s42,0,664844453
+1029500000.0ns,s42,0,666624953
+1029600000.0ns,s42,0,666624953
+1029700000.0ns,s42,0,671153619
+1029800000.0ns,s42,0,672821886
+1029900000.0ns,s42,0,672821886
+1030000000.0ns,s42,0,672821886
+1030100000.0ns,s42,0,672821886
+1030200000.0ns,s42,0,672821886
+1030300000.0ns,s42,0,673021386
+1030400000.0ns,s42,0,678193459
+1030500000.0ns,s42,0,682993340
+1030600000.0ns,s42,0,685974788
+1030700000.0ns,s42,0,689016788
+1030800000.0ns,s42,0,692244767
+1030900000.0ns,s42,0,695334943
+1031000000.0ns,s42,0,698674083
+1031100000.0ns,s42,0,702421550
+1031200000.0ns,s42,0,705759303
+1031300000.0ns,s42,0,708028723
+1031400000.0ns,s42,0,711272460
+1031500000.0ns,s42,0,714662576
+1031600000.0ns,s42,0,718194305
+1031700000.0ns,s42,0,721896343
+1031800000.0ns,s42,0,725721343
+1031900000.0ns,s42,0,729583688
