FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h10,h3,1,10,312,0,+1007843282.0ns,+1007988139.0ns,144857
h12,h3,1,15,295,0,+1006442379.0ns,+1007988710.0ns,1546331
h25,h23,3,15,39273,0,+1007965181.0ns,+1007988819.0ns,23638
h12,h1,1,17,480,0,+1006538061.0ns,+1007988889.0ns,1450828
h12,h2,1,14,677,0,+1006589022.0ns,+1007989129.0ns,1400107
h12,h3,1,17,415,0,+1006992663.0ns,+1007989497.0ns,996834
h12,h15,1,15,43663,0,+1006124632.0ns,+1007989599.0ns,1864967
h12,h9,1,12,1774,0,+1005591763.0ns,+1007990552.0ns,2398789
h2,h12,1,17,1819,0,+1006209932.0ns,+1007990594.0ns,1780662
h19,h22,3,19,2231,0,+1007505243.0ns,+1007992055.0ns,486812
h26,h30,3,14,371,0,+1007944643.0ns,+1007992731.0ns,48088
h12,h13,1,15,45587,0,+1005637087.0ns,+1007992774.0ns,2355687
h2,h4,1,14,44493,0,+1006684814.0ns,+1007992981.0ns,1308167
h11,h4,1,13,4869,0,+1005261537.0ns,+1007993909.0ns,2732372
h16,h12,1,8,507804,0,+1005821213.0ns,+1007995036.0ns,2173823
h16,h11,1,15,664,0,+1006047218.0ns,+1007995331.0ns,1948113
h15,h11,1,10,691,0,+1006153042.0ns,+1007995390.0ns,1842348
h15,h10,1,13,686,0,+1006227359.0ns,+1007995460.0ns,1768101
h15,h12,1,15,658,0,+1006382401.0ns,+1007995496.0ns,1613095
h5,h16,1,19,33682,0,+1006469332.0ns,+1007995625.0ns,1526293
h14,h22,2,24,354,0,+1004780221.0ns,+1007995776.0ns,3215555
h23,h20,3,13,2911,0,+1007951484.0ns,+1007996050.0ns,44566
h13,h15,1,10,560,0,+1006157668.0ns,+1007996087.0ns,1838419
h10,h8,1,12,40857,0,+1007241844.0ns,+1007996300.0ns,754456
h13,h16,1,7,1412,0,+1006184260.0ns,+1007996461.0ns,1812201
h1,h13,1,12,65192,0,+1006152220.0ns,+1007996722.0ns,1844502
h1,h14,1,23,30599,0,+1007500627.0ns,+1007997080.0ns,496453
h1,h13,1,15,6454,0,+1006568844.0ns,+1007997301.0ns,1428457
h5,h11,1,13,290,0,+1007914062.0ns,+1007997818.0ns,83756
h13,h1,1,13,1113,0,+1006063110.0ns,+1007998299.0ns,1935189
h13,h15,1,14,168,0,+1007016141.0ns,+1007998737.0ns,982596
h13,h16,1,9,993,0,+1007109245.0ns,+1007999125.0ns,889880
h16,h12,1,10,39185,0,+1006494957.0ns,+1007999441.0ns,1504484
h10,h6,1,6,48646,0,+1005787409.0ns,+1008000512.0ns,2213103
h6,h11,1,19,81689,0,+1006722206.0ns,+1008000564.0ns,1278358
h13,h3,1,13,321,0,+1006846587.0ns,+1008000596.0ns,1154009
h21,h31,3,13,822,0,+1007941317.0ns,+1008000731.0ns,59414
h13,h1,1,15,375,0,+1007093880.0ns,+1008001174.0ns,907294
h13,h4,1,14,456,0,+1007221754.0ns,+1008001416.0ns,779662
h27,h22,3,17,912,0,+1007752762.0ns,+1008001684.0ns,248922
h1,h10,1,14,1537,0,+1007215900.0ns,+1008001766.0ns,785866
h8,h5,1,17,50703,0,+1007704408.0ns,+1008002991.0ns,298583
h15,h10,1,15,265,0,+1006519324.0ns,+1008003327.0ns,1484003
h8,h6,1,13,607,0,+1007999146.0ns,+1008003952.0ns,4806
h13,h6,1,7,578,0,+1004989598.0ns,+1008004002.0ns,3014404
h26,h29,3,12,843,0,+1007997592.0ns,+1008004053.0ns,6461
h14,h6,1,10,1874,0,+1004994063.0ns,+1008004506.0ns,3010443
h10,h4,1,15,373,0,+1007858573.0ns,+1008004885.0ns,146312
h21,h20,3,16,429,0,+1007959008.0ns,+1008004894.0ns,45886
h10,h13,1,7,49710,0,+1005426025.0ns,+1008005667.0ns,2579642
