Time,Node,PortIndex,RxByte
+1000000000.0ns,s42,0,0
+1000100000.0ns,s42,0,0
+1000200000.0ns,s42,0,0
+1000300000.0ns,s42,0,0
+1000400000.0ns,s42,0,0
+1000500000.0ns,s42,0,0
+1000600000.0ns,s42,0,0
+1000700000.0ns,s42,0,1652550
+1000800000.0ns,s42,0,3806326
+1000900000.0ns,s42,0,5197770
+1001000000.0ns,s42,0,6497555
+1001100000.0ns,s42,0,7443080
+1001200000.0ns,s42,0,8812865
+1001300000.0ns,s42,0,10072865
+1001400000.0ns,s42,0,11332865
+1001500000.0ns,s42,0,12594365
+1001600000.0ns,s42,0,13128851
+1001700000.0ns,s42,0,13128851
+1001800000.0ns,s42,0,13128851
+1001900000.0ns,s42,0,13128851
+1002000000.0ns,s42,0,13128851
+1002100000.0ns,s42,0,13128851
+1002200000.0ns,s42,0,13128851
+1002300000.0ns,s42,0,13128851
+1002400000.0ns,s42,0,17296782
+1002500000.0ns,s42,0,22469400
+1002600000.0ns,s42,0,27601618
+1002700000.0ns,s42,0,32643729
+1002800000.0ns,s42,0,37686729
+1002900000.0ns,s42,0,42728229
+1003000000.0ns,s42,0,47769279
+1003100000.0ns,s42,0,52811222
+1003200000.0ns,s42,0,57250525
+1003300000.0ns,s42,0,57250525
+1003400000.0ns,s42,0,57250525
+1003500000.0ns,s42,0,57250525
+1003600000.0ns,s42,0,57250525
+1003700000.0ns,s42,0,57250525
+1003800000.0ns,s42,0,57250525
+1003900000.0ns,s42,0,57250525
+1004000000.0ns,s42,0,57250525
+1004100000.0ns,s42,0,57250525
+1004200000.0ns,s42,0,57250525
+1004300000.0ns,s42,0,57250525
+1004400000.0ns,s42,0,57250525
+1004500000.0ns,s42,0,57498025
+1004600000.0ns,s42,0,62670494
+1004700000.0ns,s42,0,67843041
+1004800000.0ns,s42,0,73016534
+1004900000.0ns,s42,0,78187618
+1005000000.0ns,s42,0,83361397
+1005100000.0ns,s42,0,88532331
+1005200000.0ns,s42,0,93705285
+1005300000.0ns,s42,0,98877650
+1005400000.0ns,s42,0,103125157
+1005500000.0ns,s42,0,103125157
+1005600000.0ns,s42,0,103125157
+1005700000.0ns,s42,0,103125157
+1005800000.0ns,s42,0,103125157
+1005900000.0ns,s42,0,103125157
+1006000000.0ns,s42,0,103125157
+1006100000.0ns,s42,0,103125157
+1006200000.0ns,s42,0,103125157
+1006300000.0ns,s42,0,103125157
+1006400000.0ns,s42,0,103125157
+1006500000.0ns,s42,0,103125157
+1006600000.0ns,s42,0,103125157
+1006700000.0ns,s42,0,103125157
+1006800000.0ns,s42,0,105214512
+1006900000.0ns,s42,0,110386835
+1007000000.0ns,s42,0,115560335
+1007100000.0ns,s42,0,120732926
+1007200000.0ns,s42,0,125905095
+1007300000.0ns,s42,0,131077095
+1007400000.0ns,s42,0,136249859
+1007500000.0ns,s42,0,141422697
+1007600000.0ns,s42,0,146549982
+1007700000.0ns,s42,0,148143446
+1007800000.0ns,s42,0,148143446
+1007900000.0ns,s42,0,148143446
+1008000000.0ns,s42,0,148143446
+1008100000.0ns,s42,0,148143446
+1008200000.0ns,s42,0,148143446
+1008300000.0ns,s42,0,148143446
+1008400000.0ns,s42,0,148143446
+1008500000.0ns,s42,0,148143446
+1008600000.0ns,s42,0,148143446
+1008700000.0ns,s42,0,148143446
+1008800000.0ns,s42,0,148143446
+1008900000.0ns,s42,0,149487446
+1009000000.0ns,s42,0,154658688
+1009100000.0ns,s42,0,159831628
+1009200000.0ns,s42,0,165004072
+1009300000.0ns,s42,0,170176347
+1009400000.0ns,s42,0,175349039
+1009500000.0ns,s42,0,180521407
+1009600000.0ns,s42,0,185693228
+1009700000.0ns,s42,0,190842678
+1009800000.0ns,s42,0,195884109
+1009900000.0ns,s42,0,196708113
+1010000000.0ns,s42,0,196708113
+1010100000.0ns,s42,0,196708113
+1010200000.0ns,s42,0,196708113
+1010300000.0ns,s42,0,196708113
+1010400000.0ns,s42,0,196708113
+1010500000.0ns,s42,0,196708113
+1010600000.0ns,s42,0,196708113
+1010700000.0ns,s42,0,196708113
+1010800000.0ns,s42,0,196708113
+1010900000.0ns,s42,0,201837623
+1011000000.0ns,s42,0,207009179
+1011100000.0ns,s42,0,212181181
+1011200000.0ns,s42,0,217353963
+1011300000.0ns,s42,0,222526998
+1011400000.0ns,s42,0,227698780
+1011500000.0ns,s42,0,232871747
+1011600000.0ns,s42,0,238043526
+1011700000.0ns,s42,0,242953767
+1011800000.0ns,s42,0,242953767
+1011900000.0ns,s42,0,242953767
+1012000000.0ns,s42,0,242953767
+1012100000.0ns,s42,0,242953767
+1012200000.0ns,s42,0,242953767
+1012300000.0ns,s42,0,242953767
+1012400000.0ns,s42,0,242953767
+1012500000.0ns,s42,0,242953767
+1012600000.0ns,s42,0,242953767
+1012700000.0ns,s42,0,242953767
+1012800000.0ns,s42,0,247246785
+1012900000.0ns,s42,0,252418942
+1013000000.0ns,s42,0,257591033
+1013100000.0ns,s42,0,262764302
+1013200000.0ns,s42,0,267935267
+1013300000.0ns,s42,0,273108685
+1013400000.0ns,s42,0,277465703
+1013500000.0ns,s42,0,281448996
+1013600000.0ns,s42,0,285692520
+1013700000.0ns,s42,0,286039020
+1013800000.0ns,s42,0,286039020
+1013900000.0ns,s42,0,286039020
+1014000000.0ns,s42,0,286039020
+1014100000.0ns,s42,0,286039020
+1014200000.0ns,s42,0,286039020
+1014300000.0ns,s42,0,286039020
+1014400000.0ns,s42,0,286039020
+1014500000.0ns,s42,0,286039020
+1014600000.0ns,s42,0,286039020
+1014700000.0ns,s42,0,286039020
+1014800000.0ns,s42,0,287210107
+1014900000.0ns,s42,0,292382761
+1015000000.0ns,s42,0,297554131
+1015100000.0ns,s42,0,302726150
+1015200000.0ns,s42,0,307898778
+1015300000.0ns,s42,0,313071556
+1015400000.0ns,s42,0,317305038
+1015500000.0ns,s42,0,321088695
+1015600000.0ns,s42,0,324870696
+1015700000.0ns,s42,0,326493696
+1015800000.0ns,s42,0,326493696
+1015900000.0ns,s42,0,326493696
+1016000000.0ns,s42,0,326493696
+1016100000.0ns,s42,0,326493696
+1016200000.0ns,s42,0,326493696
+1016300000.0ns,s42,0,326493696
+1016400000.0ns,s42,0,326493696
+1016500000.0ns,s42,0,326493696
+1016600000.0ns,s42,0,326493696
+1016700000.0ns,s42,0,326493696
+1016800000.0ns,s42,0,329660100
+1016900000.0ns,s42,0,334832432
+1017000000.0ns,s42,0,339364581
+1017100000.0ns,s42,0,343778717
+1017200000.0ns,s42,0,348348317
+1017300000.0ns,s42,0,352319177
+1017400000.0ns,s42,0,356101018
+1017500000.0ns,s42,0,359882573
+1017600000.0ns,s42,0,363663614
+1017700000.0ns,s42,0,363965114
+1017800000.0ns,s42,0,363965114
+1017900000.0ns,s42,0,363965114
+1018000000.0ns,s42,0,363965114
+1018100000.0ns,s42,0,363965114
+1018200000.0ns,s42,0,363965114
+1018300000.0ns,s42,0,363965114
+1018400000.0ns,s42,0,363965114
+1018500000.0ns,s42,0,363965114
+1018600000.0ns,s42,0,363965114
+1018700000.0ns,s42,0,367440677
+1018800000.0ns,s42,0,372053275
+1018900000.0ns,s42,0,376465032
+1019000000.0ns,s42,0,381104224
+1019100000.0ns,s42,0,385510821
+1019200000.0ns,s42,0,389798152
+1019300000.0ns,s42,0,394211715
+1019400000.0ns,s42,0,398623215
+1019500000.0ns,s42,0,402607973
+1019600000.0ns,s42,0,403999973
+1019700000.0ns,s42,0,403999973
+1019800000.0ns,s42,0,403999973
+1019900000.0ns,s42,0,403999973
+1020000000.0ns,s42,0,403999973
+1020100000.0ns,s42,0,403999973
+1020200000.0ns,s42,0,403999973
+1020300000.0ns,s42,0,403999973
+1020400000.0ns,s42,0,404157473
+1020500000.0ns,s42,0,409330163
+1020600000.0ns,s42,0,414503075
+1020700000.0ns,s42,0,419675778
+1020800000.0ns,s42,0,424848025
+1020900000.0ns,s42,0,430020415
+1021000000.0ns,s42,0,435192648
+1021100000.0ns,s42,0,440361584
+1021200000.0ns,s42,0,445404384
+1021300000.0ns,s42,0,448484132
+1021400000.0ns,s42,0,448484132
+1021500000.0ns,s42,0,448484132
+1021600000.0ns,s42,0,448484132
+1021700000.0ns,s42,0,448484132
+1021800000.0ns,s42,0,448484132
+1021900000.0ns,s42,0,448484132
+1022000000.0ns,s42,0,448484132
+1022100000.0ns,s42,0,448484132
+1022200000.0ns,s42,0,448484132
+1022300000.0ns,s42,0,450305132
+1022400000.0ns,s42,0,455477194
+1022500000.0ns,s42,0,460650694
+1022600000.0ns,s42,0,465822667
+1022700000.0ns,s42,0,470994667
+1022800000.0ns,s42,0,476167001
+1022900000.0ns,s42,0,481340685
+1023000000.0ns,s42,0,486511697
+1023100000.0ns,s42,0,491648574
+1023200000.0ns,s42,0,493765862
+1023300000.0ns,s42,0,493765862
+1023400000.0ns,s42,0,493765862
+1023500000.0ns,s42,0,493765862
+1023600000.0ns,s42,0,493765862
+1023700000.0ns,s42,0,493765862
+1023800000.0ns,s42,0,493765862
+1023900000.0ns,s42,0,493765862
+1024000000.0ns,s42,0,493765862
+1024100000.0ns,s42,0,493765862
+1024200000.0ns,s42,0,494325362
+1024300000.0ns,s42,0,499498378
+1024400000.0ns,s42,0,504669938
+1024500000.0ns,s42,0,509842910
+1024600000.0ns,s42,0,515015511
+1024700000.0ns,s42,0,520188135
+1024800000.0ns,s42,0,525360372
+1024900000.0ns,s42,0,530532220
+1025000000.0ns,s42,0,535697206
+1025100000.0ns,s42,0,540740825
+1025200000.0ns,s42,0,540875825
+1025300000.0ns,s42,0,540875825
+1025400000.0ns,s42,0,540875825
+1025500000.0ns,s42,0,540875825
+1025600000.0ns,s42,0,540875825
+1025700000.0ns,s42,0,540875825
+1025800000.0ns,s42,0,540875825
+1025900000.0ns,s42,0,540875825
+1026000000.0ns,s42,0,540875825
+1026100000.0ns,s42,0,540875825
+1026200000.0ns,s42,0,545312572
+1026300000.0ns,s42,0,550485534
+1026400000.0ns,s42,0,555658531
+1026500000.0ns,s42,0,560831320
+1026600000.0ns,s42,0,566003101
+1026700000.0ns,s42,0,571175101
+1026800000.0ns,s42,0,576347255
+1026900000.0ns,s42,0,581520706
+1027000000.0ns,s42,0,585966106
+1027100000.0ns,s42,0,585966106
+1027200000.0ns,s42,0,585966106
+1027300000.0ns,s42,0,585966106
+1027400000.0ns,s42,0,585966106
+1027500000.0ns,s42,0,585966106
+1027600000.0ns,s42,0,585966106
+1027700000.0ns,s42,0,585966106
+1027800000.0ns,s42,0,585966106
+1027900000.0ns,s42,0,585966106
+1028000000.0ns,s42,0,585966106
+1028100000.0ns,s42,0,585966106
+1028200000.0ns,s42,0,585966106
+1028300000.0ns,s42,0,585966106
+1028400000.0ns,s42,0,589909071
+1028500000.0ns,s42,0,595080196
+1028600000.0ns,s42,0,600253114
+1028700000.0ns,s42,0,605426452
+1028800000.0ns,s42,0,610597787
+1028900000.0ns,s42,0,615770846
+1029000000.0ns,s42,0,620943698
+1029100000.0ns,s42,0,626115930
+1029200000.0ns,s42,0,631198161
+1029300000.0ns,s42,0,631609161
+1029400000.0ns,s42,0,631609161
+1029500000.0ns,s42,0,631609161
+1029600000.0ns,s42,0,631609161
+1029700000.0ns,s42,0,631609161
+1029800000.0ns,s42,0,631609161
+1029900000.0ns,s42,0,631609161
+1030000000.0ns,s42,0,631609161
+1030100000.0ns,s42,0,631609161
+1030200000.0ns,s42,0,631609161
+1030300000.0ns,s42,0,634441161
+1030400000.0ns,s42,0,639613101
+1030500000.0ns,s42,0,644764101
+1030600000.0ns,s42,0,649541563
+1030700000.0ns,s42,0,653790791
+1030800000.0ns,s42,0,658203791
+1030900000.0ns,s42,0,662613970
+1031000000.0ns,s42,0,667468624
+1031100000.0ns,s42,0,672293704
+1031200000.0ns,s42,0,673295770
+1031300000.0ns,s42,0,673295770
+1031400000.0ns,s42,0,673295770
+1031500000.0ns,s42,0,673295770
+1031600000.0ns,s42,0,673295770
+1031700000.0ns,s42,0,673295770
+1031800000.0ns,s42,0,673295770
+1031900000.0ns,s42,0,673295770
