Time,Node,IfIndex,qIndex,PfcType,Time
+1007181751.0ns,h18,0,0,P,0
+1007182076.0ns,s14,0,0,R,0
+1007185100.0ns,h3,0,0,R,0
+1007185765.0ns,s13,0,0,R,0
+1007186338.0ns,s14,0,0,P,0
+1007186360.0ns,s14,0,0,R,0
+1007186457.0ns,s14,0,0,P,0
+1007188273.0ns,s12,0,0,R,0
+1007188432.0ns,h1,0,0,R,0
+1007189212.0ns,h17,0,0,P,0
+1007189664.0ns,h3,0,0,P,0
+1007190082.0ns,h18,0,0,R,0
+1007190384.0ns,s13,0,0,P,0
+1007190406.0ns,s13,0,0,R,0
+1007190503.0ns,s13,0,0,P,0
+1007190525.0ns,s13,0,0,R,0
+1007190622.0ns,s13,0,0,P,0
+1007191953.0ns,s14,0,0,R,0
+1007193754.0ns,h1,0,0,P,0
+1007193976.0ns,s13,0,0,R,0
+1007194558.0ns,s12,0,0,P,0
+1007195075.0ns,s14,0,0,P,0
+1007195770.0ns,s6,0,0,R,0
+1007196028.0ns,h3,0,0,R,0
+1007196591.0ns,h17,0,0,R,0
+1007197000.0ns,h1,0,0,R,0
+1007197937.0ns,h18,0,0,P,0
+1007198154.0ns,h3,0,0,P,0
+1007200142.0ns,s13,0,0,P,0
+1007200402.0ns,s14,0,0,R,0
+1007200768.0ns,s12,0,0,R,0
+1007201223.0ns,h2,0,0,R,0
+1007201450.0ns,s15,0,0,R,0
+1007202985.0ns,h17,0,0,P,0
+1007203046.0ns,h6,0,0,R,0
+1007203402.0ns,h3,0,0,R,0
+1007203654.0ns,h10,0,0,R,0
+1007203768.0ns,h1,0,0,P,0
+1007203769.0ns,h18,0,0,R,0
+1007204487.0ns,h11,0,0,R,0
+1007204592.0ns,h4,0,0,R,0
+1007204662.0ns,s12,0,0,P,0
+1007206922.0ns,h11,0,0,P,0
+1007207226.0ns,h4,0,0,P,0
+1007207998.0ns,h10,0,0,P,0
+1007209804.0ns,h12,0,0,R,0
+1007210636.0ns,s13,0,0,R,0
+1007211167.0ns,s12,0,0,R,0
+1007211203.0ns,s14,0,0,P,0
+1007211231.0ns,s14,0,0,R,0
+1007211322.0ns,s14,0,0,P,0
+1007211984.0ns,h10,0,0,R,0
+1007211984.0ns,h11,0,0,R,0
+1007212541.0ns,h12,0,0,P,0
+1007212592.0ns,h3,0,0,P,0
+1007212661.0ns,h12,0,0,R,0
+1007212662.0ns,h12,0,0,P,0
+1007212776.0ns,h17,0,0,R,0
+1007213660.0ns,h1,0,0,R,0
+1007214182.0ns,s12,0,0,P,0
+1007214411.0ns,h18,0,0,P,0
+1007214844.0ns,h11,0,0,P,0
+1007215301.0ns,s9,0,0,R,0
+1007215627.0ns,h10,0,0,P,0
+1007216088.0ns,s13,0,0,P,0
+1007216110.0ns,s13,0,0,R,0
+1007216207.0ns,s13,0,0,P,0
+1007216229.0ns,s13,0,0,R,0
+1007216326.0ns,s13,0,0,P,0
+1007216420.0ns,s18,0,0,R,0
+1007216897.0ns,s17,0,0,R,0
+1007217776.0ns,s14,0,0,R,0
+1007218418.0ns,h1,0,0,P,0
+1007218785.0ns,h11,0,0,R,0
+1007219310.0ns,h17,0,0,P,0
+1007219323.0ns,s13,0,0,R,0
+1007219752.0ns,s18,0,0,P,0
+1007219767.0ns,h18,0,0,R,0
+1007220106.0ns,h9,0,0,R,0
+1007220561.0ns,s9,0,0,P,0
+1007220562.0ns,s9,0,0,R,0
+1007220634.0ns,s9,0,0,P,0
+1007220752.0ns,h12,0,0,R,0
+1007220775.0ns,h3,0,0,R,0
+1007221443.0ns,s14,0,0,P,0
+1007222014.0ns,h10,0,0,R,0
+1007222512.0ns,s12,0,0,R,0
+1007222891.0ns,s17,0,0,P,0
+1007223727.0ns,h12,0,0,P,0
+1007223728.0ns,h3,0,0,P,0
+1007224831.0ns,h1,0,0,R,0
+1007225632.0ns,h10,0,0,P,0
+1007225747.0ns,h17,0,0,R,0
+1007225997.0ns,h11,0,0,P,0
+1007226741.0ns,h9,0,0,P,0
+1007227359.0ns,s9,0,0,R,0
+1007227391.0ns,s12,0,0,P,0
+1007227511.0ns,s12,0,0,R,0
+1007227512.0ns,s12,0,0,P,0
+1007228051.0ns,h18,0,0,P,0
+1007229834.0ns,h10,0,0,R,0
+1007230413.0ns,h12,0,0,R,0
+1007231024.0ns,h11,0,0,R,0
+1007231318.0ns,s12,0,0,R,0
+1007231549.0ns,h18,0,0,R,0
+1007231555.0ns,s17,0,0,R,0
+1007231677.0ns,s13,0,0,P,0
+1007231794.0ns,h17,0,0,P,0
+1007232668.0ns,s19,0,0,R,0
+1007232887.0ns,s14,0,0,R,0
+1007233263.0ns,h10,0,0,P,0
+1007233269.0ns,h12,0,0,P,0
+1007233408.0ns,h11,0,0,P,0
+1007234018.0ns,s12,0,0,P,0
+1007234292.0ns,s18,0,0,R,0
+1007234482.0ns,s9,0,0,P,0
+1007234483.0ns,s9,0,0,R,0
+1007234697.0ns,h9,0,0,R,0
+1007234722.0ns,s9,0,0,P,0
+1007234723.0ns,s9,0,0,R,0
+1007234791.0ns,h17,0,0,R,0
+1007234843.0ns,s9,0,0,P,0
+1007235865.0ns,h3,0,0,R,0
+1007236293.0ns,s17,0,0,P,0
+1007236429.0ns,h18,0,0,P,0
+1007236430.0ns,h18,0,0,R,0
+1007236630.0ns,h2,0,0,P,0
+1007236669.0ns,h18,0,0,P,0
+1007236709.0ns,s9,0,0,R,0
+1007236738.0ns,s9,0,0,P,0
+1007236879.0ns,s9,0,0,R,0
+1007236880.0ns,s9,0,0,P,0
+1007237000.0ns,s9,0,0,R,0
+1007237027.0ns,h18,0,0,R,0
+1007237028.0ns,h18,0,0,P,0
+1007237079.0ns,h12,0,0,R,0
+1007237171.0ns,s13,0,0,R,0
+1007237226.0ns,h4,0,0,R,0
+1007237331.0ns,h11,0,0,R,0
+1007237505.0ns,h18,0,0,R,0
+1007237506.0ns,h18,0,0,P,0
+1007237626.0ns,h18,0,0,R,0
+1007237627.0ns,h18,0,0,P,0
+1007237926.0ns,h10,0,0,R,0
+1007237985.0ns,h18,0,0,R,0
+1007237986.0ns,h18,0,0,P,0
+1007238106.0ns,h18,0,0,R,0
+1007238107.0ns,s14,0,0,P,0
+1007238107.0ns,h18,0,0,P,0
+1007238113.0ns,s14,0,0,R,0
+1007238226.0ns,s14,0,0,P,0
+1007238227.0ns,h18,0,0,R,0
+1007238228.0ns,h18,0,0,P,0
+1007238348.0ns,h18,0,0,R,0
+1007238349.0ns,h18,0,0,P,0
+1007238350.0ns,h18,0,0,R,0
+1007238589.0ns,h18,0,0,P,0
+1007238709.0ns,h18,0,0,R,0
+1007238710.0ns,h18,0,0,P,0
+1007238830.0ns,h18,0,0,R,0
+1007238831.0ns,h18,0,0,P,0
+1007238832.0ns,h18,0,0,R,0
+1007239493.0ns,h17,0,0,P,0
+1007239664.0ns,s18,0,0,P,0
+1007239665.0ns,s18,0,0,R,0
+1007239785.0ns,s18,0,0,P,0
+1007239786.0ns,s18,0,0,R,0
+1007239863.0ns,s18,0,0,P,0
+1007239864.0ns,s18,0,0,R,0
+1007240021.0ns,s18,0,0,P,0
+1007240065.0ns,s9,0,0,P,0
+1007240174.0ns,h4,0,0,P,0
+1007240195.0ns,h2,0,0,R,0
+1007240245.0ns,h3,0,0,P,0
+1007240381.0ns,s17,0,0,R,0
+1007240433.0ns,h9,0,0,P,0
+1007240719.0ns,s13,0,0,P,0
+1007240727.0ns,s12,0,0,R,0
+1007241268.0ns,s14,0,0,R,0
+1007241384.0ns,h10,0,0,P,0
+1007243096.0ns,s17,0,0,P,0
+1007243359.0ns,h17,0,0,R,0
+1007243593.0ns,h18,0,0,P,0
+1007243643.0ns,h9,0,0,R,0
+1007244102.0ns,h11,0,0,P,0
+1007244515.0ns,s12,0,0,P,0
+1007244529.0ns,h3,0,0,R,0
+1007244695.0ns,h2,0,0,P,0
+1007244696.0ns,h5,0,0,R,0
+1007244704.0ns,s13,0,0,R,0
+1007244794.0ns,h2,0,0,R,0
+1007244814.0ns,h2,0,0,P,0
+1007244985.0ns,s14,0,0,P,0
+1007245141.0ns,h18,0,0,R,0
+1007245142.0ns,h18,0,0,P,0
+1007245262.0ns,h18,0,0,R,0
+1007246019.0ns,h12,0,0,P,0
+1007246872.0ns,h9,0,0,P,0
+1007246873.0ns,h9,0,0,R,0
+1007246993.0ns,h9,0,0,P,0
+1007247113.0ns,h9,0,0,R,0
+1007247115.0ns,h9,0,0,P,0
+1007247922.0ns,h10,0,0,R,0
+1007248196.0ns,h3,0,0,P,0
+1007248197.0ns,h3,0,0,R,0
+1007248315.0ns,h3,0,0,P,0
+1007249428.0ns,h18,0,0,P,0
+1007249429.0ns,h18,0,0,R,0
+1007249525.0ns,h17,0,0,P,0
+1007249526.0ns,h17,0,0,R,0
+1007249668.0ns,h18,0,0,P,0
+1007250778.0ns,h11,0,0,R,0
+1007251232.0ns,h10,0,0,P,0
+1007252389.0ns,s12,0,0,R,0
+1007252464.0ns,h12,0,0,R,0
+1007252605.0ns,h2,0,0,R,0
+1007252915.0ns,s14,0,0,R,0
+1007253095.0ns,h17,0,0,P,0
+1007253096.0ns,h17,0,0,R,0
+1007253214.0ns,h17,0,0,P,0
+1007253367.0ns,s13,0,0,P,0
+1007253596.0ns,h18,0,0,R,0
+1007254010.0ns,h11,0,0,P,0
+1007254584.0ns,h12,0,0,P,0
+1007255538.0ns,h10,0,0,R,0
+1007255681.0ns,h14,0,0,R,0
+1007256372.0ns,h17,0,0,R,0
+1007256979.0ns,s12,0,0,P,0
+1007258270.0ns,s13,0,0,R,0
+1007258435.0ns,s14,0,0,P,0
+1007258591.0ns,h5,0,0,P,0
+1007258595.0ns,h18,0,0,P,0
+1007258618.0ns,h5,0,0,R,0
+1007258829.0ns,h5,0,0,P,0
+1007258856.0ns,h5,0,0,R,0
+1007259305.0ns,h5,0,0,P,0
+1007259332.0ns,h5,0,0,R,0
+1007259513.0ns,h12,0,0,R,0
+1007259543.0ns,h5,0,0,P,0
+1007259570.0ns,h5,0,0,R,0
+1007260157.0ns,h10,0,0,P,0
+1007260495.0ns,h5,0,0,P,0
+1007262364.0ns,s9,0,0,R,0
+1007262404.0ns,h18,0,0,R,0
+1007262579.0ns,h12,0,0,P,0
+1007264261.0ns,h5,0,0,R,0
+1007264344.0ns,h10,0,0,R,0
+1007265547.0ns,s12,0,0,R,0
+1007265745.0ns,s17,0,0,R,0
+1007266221.0ns,s18,0,0,R,0
+1007266486.0ns,h12,0,0,R,0
+1007266908.0ns,h17,0,0,P,0
+1007266909.0ns,h17,0,0,R,0
+1007267146.0ns,h17,0,0,P,0
+1007267201.0ns,h17,0,0,R,0
+1007267265.0ns,h17,0,0,P,0
+1007267547.0ns,h9,0,0,R,0
+1007268368.0ns,h10,0,0,P,0
+1007270069.0ns,s12,0,0,P,0
+1007270166.0ns,h11,0,0,R,0
+1007270695.0ns,s9,0,0,P,0
+1007270815.0ns,s9,0,0,R,0
+1007270816.0ns,s9,0,0,P,0
+1007270817.0ns,s9,0,0,R,0
+1007270937.0ns,s9,0,0,P,0
+1007270972.0ns,s8,0,0,R,0
+1007271078.0ns,s17,0,0,P,0
+1007271176.0ns,s9,0,0,R,0
+1007271177.0ns,s9,0,0,P,0
+1007272048.0ns,h16,0,0,R,0
+1007272773.0ns,s18,0,0,P,0
+1007273272.0ns,h10,0,0,R,0
+1007274437.0ns,h12,0,0,P,0
+1007274579.0ns,h17,0,0,R,0
+1007274606.0ns,h12,0,0,R,0
+1007274607.0ns,h12,0,0,P,0
+1007274880.0ns,h9,0,0,P,0
+1007275329.0ns,h1,0,0,P,0
+1007275413.0ns,h1,0,0,R,0
+1007275448.0ns,h1,0,0,P,0
+1007275462.0ns,s9,0,0,R,0
+1007277335.0ns,h16,0,0,P,0
+1007277534.0ns,h10,0,0,P,0
+1007278062.0ns,h18,0,0,P,0
+1007278063.0ns,h18,0,0,R,0
+1007278183.0ns,h18,0,0,P,0
+1007278184.0ns,h18,0,0,R,0
+1007278304.0ns,h18,0,0,P,0
+1007278486.0ns,s17,0,0,R,0
+1007278647.0ns,h11,0,0,P,0
+1007279221.0ns,h1,0,0,R,0
+1007279628.0ns,s9,0,0,P,0
+1007279748.0ns,s9,0,0,R,0
+1007279749.0ns,s9,0,0,P,0
+1007281629.0ns,h9,0,0,R,0
+1007282033.0ns,h10,0,0,R,0
+1007282612.0ns,s12,0,0,R,0
+1007282867.0ns,s17,0,0,P,0
+1007282946.0ns,h18,0,0,R,0
+1007283297.0ns,h12,0,0,R,0
+1007283482.0ns,h17,0,0,P,0
+1007284039.0ns,h4,0,0,R,0
+1007285625.0ns,h1,0,0,P,0
+1007285826.0ns,s12,0,0,P,0
+1007286176.0ns,s9,0,0,R,0
+1007286244.0ns,h8,0,0,R,0
+1007286272.0ns,h9,0,0,P,0
+1007286677.0ns,h10,0,0,P,0
+1007286867.0ns,h12,0,0,P,0
+1007288740.0ns,h17,0,0,R,0
+1007290322.0ns,h11,0,0,R,0
+1007290628.0ns,s17,0,0,R,0
+1007291274.0ns,h10,0,0,R,0
+1007291342.0ns,s18,0,0,R,0
+1007292848.0ns,s12,0,0,R,0
+1007293059.0ns,h9,0,0,R,0
+1007293597.0ns,h17,0,0,P,0
+1007294991.0ns,s12,0,0,P,0
+1007295031.0ns,s18,0,0,P,0
+1007295774.0ns,h10,0,0,P,0
+1007297649.0ns,s17,0,0,P,0
+1007297650.0ns,s17,0,0,R,0
+1007297746.0ns,s17,0,0,P,0
+1007297784.0ns,h17,0,0,R,0
+1007299701.0ns,h10,0,0,R,0
+1007301367.0ns,h9,0,0,P,0
+1007301413.0ns,s17,0,0,R,0
+1007301961.0ns,h17,0,0,P,0
+1007302096.0ns,h11,0,0,P,0
+1007302103.0ns,h11,0,0,R,0
+1007302215.0ns,h11,0,0,P,0
+1007302222.0ns,h12,0,0,R,0
+1007302528.0ns,s18,0,0,R,0
+1007302598.0ns,s14,0,0,R,0
+1007303963.0ns,h10,0,0,P,0
+1007304420.0ns,s8,0,0,P,0
+1007304599.0ns,h9,0,0,R,0
+1007304718.0ns,h12,0,0,P,0
+1007305076.0ns,h11,0,0,R,0
+1007305255.0ns,s20,0,0,R,0
+1007305548.0ns,h17,0,0,R,0
+1007305957.0ns,s18,0,0,P,0
+1007307267.0ns,s8,0,0,R,0
+1007307597.0ns,s9,0,0,P,0
+1007308271.0ns,h10,0,0,R,0
+1007309007.0ns,s17,0,0,P,0
+1007309397.0ns,s14,0,0,P,0
+1007309398.0ns,s14,0,0,R,0
+1007309453.0ns,h17,0,0,P,0
+1007309516.0ns,s14,0,0,P,0
+1007310014.0ns,h12,0,0,R,0
+1007310457.0ns,h16,0,0,R,0
+1007310766.0ns,h11,0,0,P,0
+1007310825.0ns,s13,0,0,P,0
+1007310847.0ns,h11,0,0,R,0
+1007310873.0ns,s9,0,0,R,0
+1007310885.0ns,h11,0,0,P,0
+1007311111.0ns,h3,0,0,R,0
+1007312098.0ns,s14,0,0,R,0
+1007312278.0ns,h12,0,0,P,0
+1007312414.0ns,h10,0,0,P,0
+1007313113.0ns,h9,0,0,P,0
+1007313336.0ns,s12,0,0,R,0
+1007315033.0ns,s17,0,0,R,0
+1007315068.0ns,h17,0,0,R,0
+1007315566.0ns,h16,0,0,P,0
+1007316837.0ns,h10,0,0,R,0
+1007316984.0ns,s20,0,0,P,0
+1007317056.0ns,s12,0,0,P,0
+1007317294.0ns,s18,0,0,R,0
+1007318413.0ns,h12,0,0,R,0
+1007318651.0ns,h11,0,0,R,0
+1007319723.0ns,h9,0,0,R,0
+1007319746.0ns,h17,0,0,P,0
+1007320128.0ns,s17,0,0,P,0
+1007320204.0ns,s17,0,0,R,0
+1007320247.0ns,s17,0,0,P,0
+1007320323.0ns,s17,0,0,R,0
+1007320366.0ns,s17,0,0,P,0
+1007320507.0ns,s18,0,0,P,0
+1007321269.0ns,h12,0,0,P,0
+1007321359.0ns,h2,0,0,P,0
+1007322584.0ns,s17,0,0,R,0
+1007323271.0ns,h9,0,0,P,0
+1007323746.0ns,h11,0,0,P,0
+1007325374.0ns,h17,0,0,R,0
+1007325474.0ns,s12,0,0,R,0
+1007325489.0ns,h9,0,0,R,0
+1007327251.0ns,h11,0,0,R,0
+1007327594.0ns,s12,0,0,P,0
+1007328869.0ns,s17,0,0,P,0
+1007328891.0ns,s17,0,0,R,0
+1007328988.0ns,s17,0,0,P,0
+1007329010.0ns,s18,0,0,R,0
+1007329490.0ns,h11,0,0,P,0
+1007330262.0ns,h10,0,0,P,0
+1007330591.0ns,s9,0,0,P,0
+1007330592.0ns,s9,0,0,R,0
+1007330605.0ns,s9,0,0,P,0
+1007330689.0ns,s9,0,0,R,0
+1007330724.0ns,s9,0,0,P,0
+1007332081.0ns,h11,0,0,R,0
+1007332305.0ns,s18,0,0,P,0
+1007332448.0ns,h17,0,0,P,0
+1007332587.0ns,h9,0,0,P,0
+1007334042.0ns,s9,0,0,R,0
+1007334730.0ns,h10,0,0,R,0
+1007335995.0ns,s17,0,0,R,0
+1007337551.0ns,h3,0,0,P,0
+1007338465.0ns,h17,0,0,R,0
+1007338513.0ns,h11,0,0,P,0
+1007338541.0ns,h11,0,0,R,0
+1007338632.0ns,h11,0,0,P,0
+1007339094.0ns,h9,0,0,R,0
+1007340063.0ns,h10,0,0,P,0
+1007340111.0ns,s9,0,0,P,0
+1007340112.0ns,s9,0,0,R,0
+1007340160.0ns,s18,0,0,R,0
+1007340208.0ns,s9,0,0,P,0
+1007340220.0ns,s9,0,0,R,0
+1007340270.0ns,h10,0,0,R,0
+1007340301.0ns,h10,0,0,P,0
+1007340468.0ns,s9,0,0,P,0
+1007340469.0ns,s9,0,0,R,0
+1007340565.0ns,s9,0,0,P,0
+1007340706.0ns,s9,0,0,R,0
+1007340733.0ns,s17,0,0,P,0
+1007340755.0ns,s17,0,0,R,0
+1007340803.0ns,s9,0,0,P,0
+1007340852.0ns,s17,0,0,P,0
+1007341798.0ns,h17,0,0,P,0
+1007342589.0ns,h11,0,0,R,0
+1007342721.0ns,h12,0,0,R,0
+1007342875.0ns,s18,0,0,P,0
+1007343078.0ns,h10,0,0,R,0
+1007343216.0ns,s15,0,0,P,0
+1007343336.0ns,s15,0,0,R,0
+1007343337.0ns,s15,0,0,P,0
+1007343457.0ns,s15,0,0,R,0
+1007343458.0ns,s15,0,0,P,0
+1007343578.0ns,s15,0,0,R,0
+1007343579.0ns,s15,0,0,P,0
+1007343699.0ns,s15,0,0,R,0
+1007343700.0ns,s15,0,0,P,0
+1007343820.0ns,s15,0,0,R,0
+1007343821.0ns,s15,0,0,P,0
+1007343941.0ns,s15,0,0,R,0
+1007343942.0ns,s15,0,0,P,0
+1007344062.0ns,s15,0,0,R,0
+1007344063.0ns,s15,0,0,P,0
+1007344183.0ns,s15,0,0,R,0
+1007344184.0ns,s15,0,0,P,0
+1007344546.0ns,h9,0,0,P,0
+1007344625.0ns,h9,0,0,R,0
+1007344665.0ns,h9,0,0,P,0
+1007345732.0ns,s15,0,0,R,0
+1007345733.0ns,s15,0,0,P,0
+1007345853.0ns,s15,0,0,R,0
+1007345854.0ns,s15,0,0,P,0
+1007345912.0ns,h12,0,0,P,0
+1007345974.0ns,s15,0,0,R,0
+1007345975.0ns,s15,0,0,P,0
+1007346095.0ns,s15,0,0,R,0
+1007346096.0ns,s15,0,0,P,0
+1007346216.0ns,s15,0,0,R,0
+1007346217.0ns,s15,0,0,P,0
+1007346337.0ns,s15,0,0,R,0
+1007346338.0ns,s15,0,0,P,0
+1007346577.0ns,s15,0,0,R,0
+1007346841.0ns,h17,0,0,R,0
+1007347446.0ns,h11,0,0,P,0
+1007347924.0ns,h3,0,0,R,0
+1007347935.0ns,h10,0,0,P,0
+1007348125.0ns,s9,0,0,R,0
+1007349978.0ns,h18,0,0,P,0
+1007351982.0ns,s17,0,0,R,0
+1007352003.0ns,h10,0,0,R,0
+1007352087.0ns,s9,0,0,P,0
+1007352307.0ns,s12,0,0,R,0
+1007352814.0ns,h6,0,0,P,0
+1007352831.0ns,h6,0,0,R,0
+1007353052.0ns,h6,0,0,P,0
+1007353053.0ns,h6,0,0,R,0
+1007353292.0ns,h6,0,0,P,0
+1007353293.0ns,h6,0,0,R,0
+1007353307.0ns,h6,0,0,P,0
+1007353525.0ns,h11,0,0,R,0
+1007353981.0ns,h18,0,0,R,0
+1007354368.0ns,h17,0,0,P,0
+1007354411.0ns,h9,0,0,R,0
+1007354697.0ns,s17,0,0,P,0
+1007355722.0ns,h12,0,0,R,0
+1007356954.0ns,h11,0,0,P,0
+1007357402.0ns,s12,0,0,P,0
+1007357541.0ns,h3,0,0,P,0
+1007357571.0ns,h3,0,0,R,0
+1007357602.0ns,h9,0,0,P,0
+1007357619.0ns,h10,0,0,P,0
+1007357660.0ns,h3,0,0,P,0
+1007357809.0ns,h3,0,0,R,0
+1007357842.0ns,h12,0,0,P,0
+1007357898.0ns,h3,0,0,P,0
+1007358384.0ns,h17,0,0,R,0
+1007360719.0ns,h10,0,0,R,0
+1007360895.0ns,h3,0,0,R,0
+1007362051.0ns,h17,0,0,P,0
+1007362757.0ns,h11,0,0,R,0
+1007363967.0ns,h3,0,0,P,0
+1007363997.0ns,h3,0,0,R,0
+1007364086.0ns,h3,0,0,P,0
+1007365357.0ns,h12,0,0,R,0
+1007365456.0ns,s15,0,0,P,0
+1007365576.0ns,s15,0,0,R,0
+1007365696.0ns,s15,0,0,P,0
+1007365816.0ns,s15,0,0,R,0
+1007365817.0ns,s15,0,0,P,0
+1007365833.0ns,s12,0,0,R,0
+1007365937.0ns,s15,0,0,R,0
+1007365938.0ns,s15,0,0,P,0
+1007366058.0ns,s15,0,0,R,0
+1007366059.0ns,s15,0,0,P,0
+1007366179.0ns,s15,0,0,R,0
+1007366180.0ns,s15,0,0,P,0
+1007366300.0ns,s15,0,0,R,0
+1007366301.0ns,s15,0,0,P,0
+1007366357.0ns,h17,0,0,R,0
+1007366421.0ns,s15,0,0,R,0
+1007366422.0ns,s15,0,0,P,0
+1007366542.0ns,s15,0,0,R,0
+1007366543.0ns,s15,0,0,P,0
+1007366662.0ns,h11,0,0,P,0
+1007366663.0ns,s15,0,0,R,0
+1007366664.0ns,s15,0,0,P,0
+1007366784.0ns,s15,0,0,R,0
+1007366785.0ns,s15,0,0,P,0
+1007366885.0ns,h10,0,0,P,0
+1007366886.0ns,h10,0,0,R,0
+1007366905.0ns,s15,0,0,R,0
+1007366906.0ns,s15,0,0,P,0
+1007367004.0ns,h10,0,0,P,0
+1007367026.0ns,s15,0,0,R,0
+1007367027.0ns,s15,0,0,P,0
+1007367147.0ns,s15,0,0,R,0
+1007367148.0ns,s15,0,0,P,0
+1007367268.0ns,s15,0,0,R,0
+1007367269.0ns,s15,0,0,P,0
+1007367389.0ns,s15,0,0,R,0
+1007367390.0ns,s15,0,0,P,0
+1007367510.0ns,s15,0,0,R,0
+1007367511.0ns,s15,0,0,P,0
+1007367561.0ns,h13,0,0,R,0
+1007367596.0ns,h12,0,0,P,0
+1007367631.0ns,s15,0,0,R,0
+1007367632.0ns,s15,0,0,P,0
+1007367752.0ns,s15,0,0,R,0
+1007367753.0ns,s15,0,0,P,0
+1007368230.0ns,s15,0,0,R,0
+1007368231.0ns,s15,0,0,P,0
+1007368273.0ns,h3,0,0,R,0
+1007368351.0ns,s15,0,0,R,0
+1007368352.0ns,s15,0,0,P,0
+1007368472.0ns,s15,0,0,R,0
+1007368473.0ns,s15,0,0,P,0
+1007368593.0ns,s15,0,0,R,0
+1007368779.0ns,h2,0,0,R,0
+1007370738.0ns,h17,0,0,P,0
+1007370750.0ns,h3,0,0,P,0
+1007370889.0ns,h3,0,0,R,0
+1007370890.0ns,h3,0,0,P,0
+1007371043.0ns,h10,0,0,R,0
+1007371307.0ns,s12,0,0,P,0
+1007371935.0ns,h2,0,0,P,0
+1007372850.0ns,h11,0,0,R,0
+1007372969.0ns,s9,0,0,R,0
+1007373445.0ns,h12,0,0,R,0
+1007374864.0ns,s18,0,0,R,0
+1007375533.0ns,h17,0,0,R,0
+1007375750.0ns,s12,0,0,R,0
+1007375900.0ns,h10,0,0,P,0
+1007376484.0ns,h3,0,0,R,0
+1007376636.0ns,h12,0,0,P,0
+1007377540.0ns,s17,0,0,R,0
+1007378888.0ns,s18,0,0,P,0
+1007379053.0ns,s18,0,0,R,0
+1007379054.0ns,s18,0,0,P,0
+1007379839.0ns,h1,0,0,R,0
+1007379968.0ns,h10,0,0,R,0
+1007380152.0ns,h17,0,0,P,0
+1007380174.0ns,h17,0,0,R,0
+1007380271.0ns,h17,0,0,P,0
+1007380406.0ns,s13,0,0,R,0
+1007380445.0ns,h9,0,0,R,0
+1007380470.0ns,s12,0,0,P,0
+1007381683.0ns,s17,0,0,P,0
+1007381705.0ns,s17,0,0,R,0
+1007381802.0ns,s17,0,0,P,0
+1007381906.0ns,h2,0,0,R,0
+1007382936.0ns,h11,0,0,P,0
+1007382943.0ns,h12,0,0,R,0
+1007383291.0ns,h1,0,0,P,0
+1007384051.0ns,s18,0,0,R,0
+1007384673.0ns,h3,0,0,P,0
+1007384696.0ns,h17,0,0,R,0
+1007384757.0ns,h3,0,0,R,0
+1007384792.0ns,h3,0,0,P,0
+1007384834.0ns,h10,0,0,P,0
+1007384874.0ns,h3,0,0,R,0
+1007384911.0ns,h3,0,0,P,0
+1007384995.0ns,h3,0,0,R,0
+1007385030.0ns,h3,0,0,P,0
+1007385049.0ns,h9,0,0,P,0
+1007385112.0ns,h3,0,0,R,0
+1007385268.0ns,h3,0,0,P,0
+1007385364.0ns,s12,0,0,R,0
+1007385394.0ns,s17,0,0,R,0
+1007386598.0ns,h12,0,0,P,0
+1007387028.0ns,h11,0,0,R,0
+1007387611.0ns,h3,0,0,R,0
+1007388079.0ns,s12,0,0,P,0
+1007388266.0ns,s18,0,0,P,0
+1007388454.0ns,s18,0,0,R,0
+1007388455.0ns,s18,0,0,P,0
+1007388566.0ns,h9,0,0,R,0
+1007388893.0ns,h10,0,0,R,0
+1007389573.0ns,h12,0,0,R,0
+1007389645.0ns,h8,0,0,P,0
+1007389646.0ns,h8,0,0,R,0
+1007389672.0ns,h17,0,0,P,0
+1007389707.0ns,h8,0,0,P,0
+1007389764.0ns,h8,0,0,R,0
+1007389826.0ns,h8,0,0,P,0
+1007389923.0ns,s17,0,0,P,0
+1007389937.0ns,h1,0,0,R,0
+1007390035.0ns,s17,0,0,R,0
+1007390042.0ns,s17,0,0,P,0
+1007390058.0ns,h2,0,0,P,0
+1007390078.0ns,s19,0,0,P,0
+1007392969.0ns,h12,0,0,P,0
+1007392970.0ns,h11,0,0,P,0
+1007393439.0ns,h9,0,0,P,0
+1007393452.0ns,s18,0,0,R,0
+1007393720.0ns,h10,0,0,P,0
+1007393748.0ns,h2,0,0,R,0
+1007393939.0ns,h17,0,0,R,0
+1007394200.0ns,s17,0,0,R,0
+1007395066.0ns,h6,0,0,R,0
+1007396238.0ns,h11,0,0,R,0
+1007396915.0ns,s17,0,0,P,0
+1007397224.0ns,h9,0,0,R,0
+1007397303.0ns,s13,0,0,P,0
+1007397304.0ns,s13,0,0,R,0
+1007397347.0ns,h3,0,0,P,0
+1007397348.0ns,h3,0,0,R,0
+1007397422.0ns,s13,0,0,P,0
+1007397470.0ns,h3,0,0,P,0
+1007397641.0ns,h10,0,0,R,0
+1007397766.0ns,h14,0,0,P,0
+1007397936.0ns,h3,0,0,R,0
+1007397942.0ns,h3,0,0,P,0
+1007398065.0ns,h3,0,0,R,0
+1007398066.0ns,h3,0,0,P,0
+1007398067.0ns,h3,0,0,R,0
+1007398082.0ns,h17,0,0,P,0
+1007398152.0ns,h2,0,0,P,0
+1007400213.0ns,h1,0,0,P,0
