Time,Node,PortIndex,RxByte
+1000000000.0ns,s42,0,0
+1000100000.0ns,s42,0,0
+1000200000.0ns,s42,0,0
+1000300000.0ns,s42,0,0
+1000400000.0ns,s42,0,0
+1000500000.0ns,s42,0,0
+1000600000.0ns,s42,0,0
+1000700000.0ns,s42,0,1652550
+1000800000.0ns,s42,0,3779326
+1000900000.0ns,s42,0,5170770
+1001000000.0ns,s42,0,6529055
+1001100000.0ns,s42,0,7443080
+1001200000.0ns,s42,0,8841365
+1001300000.0ns,s42,0,10102865
+1001400000.0ns,s42,0,11362865
+1001500000.0ns,s42,0,12622865
+1001600000.0ns,s42,0,14779782
+1001700000.0ns,s42,0,18372675
+1001800000.0ns,s42,0,20892675
+1001900000.0ns,s42,0,24200400
+1002000000.0ns,s42,0,28612965
+1002100000.0ns,s42,0,32953618
+1002200000.0ns,s42,0,36493471
+1002300000.0ns,s42,0,40000200
+1002400000.0ns,s42,0,44008643
+1002500000.0ns,s42,0,48409643
+1002600000.0ns,s42,0,53335343
+1002700000.0ns,s42,0,58376843
+1002800000.0ns,s42,0,62207698
+1002900000.0ns,s42,0,62207698
+1003000000.0ns,s42,0,62207698
+1003100000.0ns,s42,0,62207698
+1003200000.0ns,s42,0,62207698
+1003300000.0ns,s42,0,62207698
+1003400000.0ns,s42,0,62207698
+1003500000.0ns,s42,0,62207698
+1003600000.0ns,s42,0,62207698
+1003700000.0ns,s42,0,62207698
+1003800000.0ns,s42,0,62207698
+1003900000.0ns,s42,0,62207698
+1004000000.0ns,s42,0,65649743
+1004100000.0ns,s42,0,70094415
+1004200000.0ns,s42,0,74077167
+1004300000.0ns,s42,0,77994103
+1004400000.0ns,s42,0,81776700
+1004500000.0ns,s42,0,85576609
+1004600000.0ns,s42,0,89357305
+1004700000.0ns,s42,0,93139780
+1004800000.0ns,s42,0,96201427
+1004900000.0ns,s42,0,96201427
+1005000000.0ns,s42,0,96201427
+1005100000.0ns,s42,0,96201427
+1005200000.0ns,s42,0,97221427
+1005300000.0ns,s42,0,101537813
+1005400000.0ns,s42,0,103702313
+1005500000.0ns,s42,0,105911865
+1005600000.0ns,s42,0,109987215
+1005700000.0ns,s42,0,113768715
+1005800000.0ns,s42,0,117550133
+1005900000.0ns,s42,0,121331633
+1006000000.0ns,s42,0,125176461
+1006100000.0ns,s42,0,126547740
+1006200000.0ns,s42,0,128560533
+1006300000.0ns,s42,0,132609705
+1006400000.0ns,s42,0,133091205
+1006500000.0ns,s42,0,133091205
+1006600000.0ns,s42,0,133091205
+1006700000.0ns,s42,0,133091205
+1006800000.0ns,s42,0,133091205
+1006900000.0ns,s42,0,133091205
+1007000000.0ns,s42,0,133091205
+1007100000.0ns,s42,0,133091205
+1007200000.0ns,s42,0,133091205
+1007300000.0ns,s42,0,135489583
+1007400000.0ns,s42,0,139986278
+1007500000.0ns,s42,0,143768146
+1007600000.0ns,s42,0,147549475
+1007700000.0ns,s42,0,151353889
+1007800000.0ns,s42,0,155137385
+1007900000.0ns,s42,0,158917135
+1008000000.0ns,s42,0,162777984
+1008100000.0ns,s42,0,166566472
+1008200000.0ns,s42,0,166587472
+1008300000.0ns,s42,0,166587472
+1008400000.0ns,s42,0,166587472
+1008500000.0ns,s42,0,166587472
+1008600000.0ns,s42,0,166587472
+1008700000.0ns,s42,0,166587472
+1008800000.0ns,s42,0,166587472
+1008900000.0ns,s42,0,166587472
+1009000000.0ns,s42,0,166587472
+1009100000.0ns,s42,0,171696906
+1009200000.0ns,s42,0,176868906
+1009300000.0ns,s42,0,182042653
+1009400000.0ns,s42,0,187214653
+1009500000.0ns,s42,0,192386653
+1009600000.0ns,s42,0,197558653
+1009700000.0ns,s42,0,202681153
+1009800000.0ns,s42,0,207722235
+1009900000.0ns,s42,0,210595183
+1010000000.0ns,s42,0,210595183
+1010100000.0ns,s42,0,210595183
+1010200000.0ns,s42,0,210595183
+1010300000.0ns,s42,0,210595183
+1010400000.0ns,s42,0,210595183
+1010500000.0ns,s42,0,210595183
+1010600000.0ns,s42,0,210595183
+1010700000.0ns,s42,0,210595183
+1010800000.0ns,s42,0,210595183
+1010900000.0ns,s42,0,210595183
+1011000000.0ns,s42,0,210595183
+1011100000.0ns,s42,0,210595183
+1011200000.0ns,s42,0,213946323
+1011300000.0ns,s42,0,219118673
+1011400000.0ns,s42,0,224291026
+1011500000.0ns,s42,0,229462964
+1011600000.0ns,s42,0,234492807
+1011700000.0ns,s42,0,238694571
+1011800000.0ns,s42,0,242588752
+1011900000.0ns,s42,0,246676647
+1012000000.0ns,s42,0,250627364
+1012100000.0ns,s42,0,251692364
+1012200000.0ns,s42,0,251692364
+1012300000.0ns,s42,0,251692364
+1012400000.0ns,s42,0,251692364
+1012500000.0ns,s42,0,251692364
+1012600000.0ns,s42,0,251692364
+1012700000.0ns,s42,0,251692364
+1012800000.0ns,s42,0,251692364
+1012900000.0ns,s42,0,251692364
+1013000000.0ns,s42,0,253759163
+1013100000.0ns,s42,0,258932663
+1013200000.0ns,s42,0,264104871
+1013300000.0ns,s42,0,268046305
+1013400000.0ns,s42,0,272256202
+1013500000.0ns,s42,0,276793110
+1013600000.0ns,s42,0,281331903
+1013700000.0ns,s42,0,286221473
+1013800000.0ns,s42,0,291263751
+1013900000.0ns,s42,0,292640751
+1014000000.0ns,s42,0,292640751
+1014100000.0ns,s42,0,292640751
+1014200000.0ns,s42,0,292640751
+1014300000.0ns,s42,0,292640751
+1014400000.0ns,s42,0,292640751
+1014500000.0ns,s42,0,292640751
+1014600000.0ns,s42,0,292640751
+1014700000.0ns,s42,0,292640751
+1014800000.0ns,s42,0,292640751
+1014900000.0ns,s42,0,293528751
+1015000000.0ns,s42,0,298700751
+1015100000.0ns,s42,0,303872751
+1015200000.0ns,s42,0,309045431
+1015300000.0ns,s42,0,314217260
+1015400000.0ns,s42,0,319389826
+1015500000.0ns,s42,0,324563251
+1015600000.0ns,s42,0,329735018
+1015700000.0ns,s42,0,334893938
+1015800000.0ns,s42,0,339937379
+1015900000.0ns,s42,0,340259879
+1016000000.0ns,s42,0,340259879
+1016100000.0ns,s42,0,340259879
+1016200000.0ns,s42,0,340259879
+1016300000.0ns,s42,0,340259879
+1016400000.0ns,s42,0,340259879
+1016500000.0ns,s42,0,340259879
+1016600000.0ns,s42,0,340259879
+1016700000.0ns,s42,0,340259879
+1016800000.0ns,s42,0,340259879
+1016900000.0ns,s42,0,341138879
+1017000000.0ns,s42,0,346311438
+1017100000.0ns,s42,0,351483287
+1017200000.0ns,s42,0,356656151
+1017300000.0ns,s42,0,361828874
+1017400000.0ns,s42,0,367001779
+1017500000.0ns,s42,0,372173875
+1017600000.0ns,s42,0,377345477
+1017700000.0ns,s42,0,382506204
+1017800000.0ns,s42,0,383689704
+1017900000.0ns,s42,0,383689704
+1018000000.0ns,s42,0,383689704
+1018100000.0ns,s42,0,383689704
+1018200000.0ns,s42,0,383689704
+1018300000.0ns,s42,0,383689704
+1018400000.0ns,s42,0,383689704
+1018500000.0ns,s42,0,383689704
+1018600000.0ns,s42,0,383689704
+1018700000.0ns,s42,0,383689704
+1018800000.0ns,s42,0,384364704
+1018900000.0ns,s42,0,389536829
+1019000000.0ns,s42,0,394709240
+1019100000.0ns,s42,0,399882414
+1019200000.0ns,s42,0,405054852
+1019300000.0ns,s42,0,410226852
+1019400000.0ns,s42,0,415399227
+1019500000.0ns,s42,0,420571839
+1019600000.0ns,s42,0,425736399
+1019700000.0ns,s42,0,429669304
+1019800000.0ns,s42,0,429669304
+1019900000.0ns,s42,0,429669304
+1020000000.0ns,s42,0,429669304
+1020100000.0ns,s42,0,429669304
+1020200000.0ns,s42,0,429669304
+1020300000.0ns,s42,0,429669304
+1020400000.0ns,s42,0,429669304
+1020500000.0ns,s42,0,429669304
+1020600000.0ns,s42,0,429669304
+1020700000.0ns,s42,0,429669304
+1020800000.0ns,s42,0,429669304
+1020900000.0ns,s42,0,429669304
+1021000000.0ns,s42,0,429669304
+1021100000.0ns,s42,0,431847304
+1021200000.0ns,s42,0,437020381
+1021300000.0ns,s42,0,442193524
+1021400000.0ns,s42,0,447364735
+1021500000.0ns,s42,0,452537616
+1021600000.0ns,s42,0,457710123
+1021700000.0ns,s42,0,462793412
+1021800000.0ns,s42,0,466575535
+1021900000.0ns,s42,0,470357643
+1022000000.0ns,s42,0,473688550
+1022100000.0ns,s42,0,473688550
+1022200000.0ns,s42,0,473688550
+1022300000.0ns,s42,0,473688550
+1022400000.0ns,s42,0,473688550
+1022500000.0ns,s42,0,473688550
+1022600000.0ns,s42,0,473688550
+1022700000.0ns,s42,0,473688550
+1022800000.0ns,s42,0,473688550
+1022900000.0ns,s42,0,473688550
+1023000000.0ns,s42,0,476803769
+1023100000.0ns,s42,0,481975449
+1023200000.0ns,s42,0,486640340
+1023300000.0ns,s42,0,491682570
+1023400000.0ns,s42,0,496723072
+1023500000.0ns,s42,0,501329629
+1023600000.0ns,s42,0,505111480
+1023700000.0ns,s42,0,508892830
+1023800000.0ns,s42,0,512674211
+1023900000.0ns,s42,0,513490084
+1024000000.0ns,s42,0,513490084
+1024100000.0ns,s42,0,513490084
+1024200000.0ns,s42,0,513490084
+1024300000.0ns,s42,0,513490084
+1024400000.0ns,s42,0,513490084
+1024500000.0ns,s42,0,513490084
+1024600000.0ns,s42,0,513490084
+1024700000.0ns,s42,0,513490084
+1024800000.0ns,s42,0,518528245
+1024900000.0ns,s42,0,523700885
+1025000000.0ns,s42,0,528873980
+1025100000.0ns,s42,0,534045849
+1025200000.0ns,s42,0,539217849
+1025300000.0ns,s42,0,544390813
+1025400000.0ns,s42,0,549515148
+1025500000.0ns,s42,0,554555707
+1025600000.0ns,s42,0,559471407
+1025700000.0ns,s42,0,559471407
+1025800000.0ns,s42,0,559471407
+1025900000.0ns,s42,0,559471407
+1026000000.0ns,s42,0,559471407
+1026100000.0ns,s42,0,559471407
+1026200000.0ns,s42,0,559471407
+1026300000.0ns,s42,0,559471407
+1026400000.0ns,s42,0,559471407
+1026500000.0ns,s42,0,559471407
+1026600000.0ns,s42,0,559471407
+1026700000.0ns,s42,0,559471407
+1026800000.0ns,s42,0,562891416
+1026900000.0ns,s42,0,568063471
+1027000000.0ns,s42,0,573236624
+1027100000.0ns,s42,0,578407589
+1027200000.0ns,s42,0,583580599
+1027300000.0ns,s42,0,588753234
+1027400000.0ns,s42,0,593924936
+1027500000.0ns,s42,0,599098290
+1027600000.0ns,s42,0,604191775
+1027700000.0ns,s42,0,608357275
+1027800000.0ns,s42,0,608357275
+1027900000.0ns,s42,0,608357275
+1028000000.0ns,s42,0,608357275
+1028100000.0ns,s42,0,608357275
+1028200000.0ns,s42,0,608357275
+1028300000.0ns,s42,0,608357275
+1028400000.0ns,s42,0,608357275
+1028500000.0ns,s42,0,608357275
+1028600000.0ns,s42,0,608357275
+1028700000.0ns,s42,0,608357275
+1028800000.0ns,s42,0,608357275
+1028900000.0ns,s42,0,608357275
+1029000000.0ns,s42,0,610540205
+1029100000.0ns,s42,0,615712519
+1029200000.0ns,s42,0,620885031
+1029300000.0ns,s42,0,626058062
+1029400000.0ns,s42,0,631230169
+1029500000.0ns,s42,0,636402544
+1029600000.0ns,s42,0,641574825
+1029700000.0ns,s42,0,646747278
+1029800000.0ns,s42,0,651873205
+1029900000.0ns,s42,0,656915959
+1030000000.0ns,s42,0,657278959
+1030100000.0ns,s42,0,657278959
+1030200000.0ns,s42,0,657278959
+1030300000.0ns,s42,0,657278959
+1030400000.0ns,s42,0,657278959
+1030500000.0ns,s42,0,657278959
+1030600000.0ns,s42,0,657278959
+1030700000.0ns,s42,0,657278959
+1030800000.0ns,s42,0,657278959
+1030900000.0ns,s42,0,657278959
+1031000000.0ns,s42,0,657278959
+1031100000.0ns,s42,0,662156519
+1031200000.0ns,s42,0,667329405
+1031300000.0ns,s42,0,672500862
+1031400000.0ns,s42,0,677673973
+1031500000.0ns,s42,0,682845698
+1031600000.0ns,s42,0,688018074
+1031700000.0ns,s42,0,693191602
+1031800000.0ns,s42,0,698363493
+1031900000.0ns,s42,0,702865030
