Time,Node,IfIndex,qIndex,PfcType,Time
+1035653015.0ns,s8,0,0,P,0
+1035653037.0ns,s8,0,0,R,0
+1035653134.0ns,s8,0,0,P,0
+1035653156.0ns,s8,0,0,R,0
+1035653253.0ns,s8,0,0,P,0
+1035653275.0ns,s8,0,0,R,0
+1035653372.0ns,s8,0,0,P,0
+1035653394.0ns,s8,0,0,R,0
+1035653491.0ns,s8,0,0,P,0
+1035656131.0ns,s8,0,0,R,0
+1035657869.0ns,s6,0,0,P,0
+1035667057.0ns,s8,0,0,P,0
+1035667079.0ns,s8,0,0,R,0
+1035667176.0ns,s8,0,0,P,0
+1035667895.0ns,s7,0,0,R,0
+1035668388.0ns,s6,0,0,R,0
+1035670919.0ns,s15,0,0,R,0
+1035671125.0ns,s8,0,0,R,0
+1035672650.0ns,s6,0,0,P,0
+1035672672.0ns,s6,0,0,R,0
+1035672769.0ns,s6,0,0,P,0
+1035673943.0ns,h5,0,0,R,0
+1035674911.0ns,s8,0,0,P,0
+1035674933.0ns,s8,0,0,R,0
+1035675030.0ns,s8,0,0,P,0
+1035677194.0ns,s6,0,0,R,0
+1035678979.0ns,s8,0,0,R,0
+1035681456.0ns,s6,0,0,P,0
+1035681478.0ns,s6,0,0,R,0
+1035681575.0ns,s6,0,0,P,0
+1035682765.0ns,s8,0,0,P,0
+1035682787.0ns,s8,0,0,R,0
+1035682884.0ns,s8,0,0,P,0
+1035686000.0ns,s6,0,0,R,0
+1035686833.0ns,s8,0,0,R,0
+1035690024.0ns,s6,0,0,P,0
+1035690046.0ns,s6,0,0,R,0
+1035690143.0ns,s6,0,0,P,0
+1035690857.0ns,s8,0,0,P,0
+1035690879.0ns,s8,0,0,R,0
+1035690976.0ns,s8,0,0,P,0
+1035694330.0ns,s6,0,0,R,0
+1035695163.0ns,s8,0,0,R,0
+1035698354.0ns,s6,0,0,P,0
+1035698376.0ns,s6,0,0,R,0
+1035698473.0ns,s6,0,0,P,0
+1035699187.0ns,s8,0,0,P,0
+1035699209.0ns,s8,0,0,R,0
+1035699306.0ns,s8,0,0,P,0
+1035702660.0ns,s6,0,0,R,0
+1035703493.0ns,s8,0,0,R,0
+1035706684.0ns,s6,0,0,P,0
+1035706706.0ns,s6,0,0,R,0
+1035706803.0ns,s6,0,0,P,0
+1035707517.0ns,s8,0,0,P,0
+1035707539.0ns,s8,0,0,R,0
+1035707636.0ns,s8,0,0,P,0
+1035710990.0ns,s6,0,0,R,0
+1035711823.0ns,s8,0,0,R,0
+1035715014.0ns,s6,0,0,P,0
+1035715036.0ns,s6,0,0,R,0
+1035715133.0ns,s6,0,0,P,0
+1035715847.0ns,s8,0,0,P,0
+1035715869.0ns,s8,0,0,R,0
+1035715966.0ns,s8,0,0,P,0
+1035719320.0ns,s6,0,0,R,0
+1035720153.0ns,s8,0,0,R,0
+1035723344.0ns,s6,0,0,P,0
+1035723366.0ns,s6,0,0,R,0
+1035723463.0ns,s6,0,0,P,0
+1035724177.0ns,s8,0,0,P,0
+1035724199.0ns,s8,0,0,R,0
+1035724296.0ns,s8,0,0,P,0
+1035727650.0ns,s6,0,0,R,0
+1035728483.0ns,s8,0,0,R,0
+1035731674.0ns,s6,0,0,P,0
+1035731696.0ns,s6,0,0,R,0
+1035731793.0ns,s6,0,0,P,0
+1035732507.0ns,s8,0,0,P,0
+1035732529.0ns,s8,0,0,R,0
+1035732626.0ns,s8,0,0,P,0
+1035735980.0ns,s6,0,0,R,0
+1035736813.0ns,s8,0,0,R,0
+1035737469.0ns,h7,0,0,P,0
+1035740004.0ns,s6,0,0,P,0
+1035740026.0ns,s6,0,0,R,0
+1035740123.0ns,s6,0,0,P,0
+1035740837.0ns,s8,0,0,P,0
+1035740859.0ns,s8,0,0,R,0
+1035740956.0ns,s8,0,0,P,0
+1035742861.0ns,h7,0,0,R,0
+1035744310.0ns,s6,0,0,R,0
+1035745143.0ns,s8,0,0,R,0
+1035747004.0ns,h7,0,0,P,0
+1035748334.0ns,s6,0,0,P,0
+1035748356.0ns,s6,0,0,R,0
+1035748453.0ns,s6,0,0,P,0
+1035749167.0ns,s8,0,0,P,0
+1035749189.0ns,s8,0,0,R,0
+1035749286.0ns,s8,0,0,P,0
+1035751191.0ns,h7,0,0,R,0
+1035752640.0ns,s6,0,0,R,0
+1035753473.0ns,s8,0,0,R,0
+1035755334.0ns,h7,0,0,P,0
+1035756664.0ns,s6,0,0,P,0
+1035756686.0ns,s6,0,0,R,0
+1035756783.0ns,s6,0,0,P,0
+1035757497.0ns,s8,0,0,P,0
+1035757519.0ns,s8,0,0,R,0
+1035757616.0ns,s8,0,0,P,0
+1035759521.0ns,h7,0,0,R,0
+1035760970.0ns,s6,0,0,R,0
+1035761803.0ns,s8,0,0,R,0
+1035763664.0ns,h7,0,0,P,0
+1035764994.0ns,s6,0,0,P,0
+1035765016.0ns,s6,0,0,R,0
+1035765113.0ns,s6,0,0,P,0
+1035765827.0ns,s8,0,0,P,0
+1035765849.0ns,s8,0,0,R,0
+1035765946.0ns,s8,0,0,P,0
+1035767851.0ns,h7,0,0,R,0
+1035769300.0ns,s6,0,0,R,0
+1035770133.0ns,s8,0,0,R,0
+1035771994.0ns,h7,0,0,P,0
+1035773324.0ns,s6,0,0,P,0
+1035773346.0ns,s6,0,0,R,0
+1035773443.0ns,s6,0,0,P,0
+1035774157.0ns,s8,0,0,P,0
+1035774179.0ns,s8,0,0,R,0
+1035774276.0ns,s8,0,0,P,0
+1035776181.0ns,h7,0,0,R,0
+1035777630.0ns,s6,0,0,R,0
+1035778463.0ns,s8,0,0,R,0
+1035780324.0ns,h7,0,0,P,0
+1035781654.0ns,s6,0,0,P,0
+1035781676.0ns,s6,0,0,R,0
+1035781773.0ns,s6,0,0,P,0
+1035782487.0ns,s8,0,0,P,0
+1035782509.0ns,s8,0,0,R,0
+1035782606.0ns,s8,0,0,P,0
+1035784511.0ns,h7,0,0,R,0
+1035785960.0ns,s6,0,0,R,0
+1035786793.0ns,s8,0,0,R,0
+1035788654.0ns,h7,0,0,P,0
+1035789984.0ns,s6,0,0,P,0
+1035790006.0ns,s6,0,0,R,0
+1035790103.0ns,s6,0,0,P,0
+1035790817.0ns,s8,0,0,P,0
+1035790839.0ns,s8,0,0,R,0
+1035790936.0ns,s8,0,0,P,0
+1035792841.0ns,h7,0,0,R,0
+1035794290.0ns,s6,0,0,R,0
+1035795123.0ns,s8,0,0,R,0
+1035796984.0ns,h7,0,0,P,0
+1035798314.0ns,s6,0,0,P,0
+1035798336.0ns,s6,0,0,R,0
+1035798433.0ns,s6,0,0,P,0
+1035799147.0ns,s8,0,0,P,0
+1035799169.0ns,s8,0,0,R,0
+1035799266.0ns,s8,0,0,P,0
+1035801171.0ns,h7,0,0,R,0
+1035802620.0ns,s6,0,0,R,0
+1035803453.0ns,s8,0,0,R,0
+1035805314.0ns,h7,0,0,P,0
+1035806644.0ns,s6,0,0,P,0
+1035806666.0ns,s6,0,0,R,0
+1035806763.0ns,s6,0,0,P,0
+1035807477.0ns,s8,0,0,P,0
+1035807499.0ns,s8,0,0,R,0
+1035807596.0ns,s8,0,0,P,0
+1035809501.0ns,h7,0,0,R,0
+1035810950.0ns,s6,0,0,R,0
+1035811783.0ns,s8,0,0,R,0
+1035813644.0ns,h7,0,0,P,0
+1035814974.0ns,s6,0,0,P,0
+1035814996.0ns,s6,0,0,R,0
+1035815093.0ns,s6,0,0,P,0
+1035815807.0ns,s8,0,0,P,0
+1035815829.0ns,s8,0,0,R,0
+1035815926.0ns,s8,0,0,P,0
+1035817831.0ns,h7,0,0,R,0
+1035819280.0ns,s6,0,0,R,0
+1035820113.0ns,s8,0,0,R,0
+1035821974.0ns,h7,0,0,P,0
+1035823304.0ns,s6,0,0,P,0
+1035823326.0ns,s6,0,0,R,0
+1035823423.0ns,s6,0,0,P,0
+1035824137.0ns,s8,0,0,P,0
+1035824159.0ns,s8,0,0,R,0
+1035824256.0ns,s8,0,0,P,0
+1035826161.0ns,h7,0,0,R,0
+1035827610.0ns,s6,0,0,R,0
+1035828443.0ns,s8,0,0,R,0
+1035830304.0ns,h7,0,0,P,0
+1035831634.0ns,s6,0,0,P,0
+1035831656.0ns,s6,0,0,R,0
+1035831753.0ns,s6,0,0,P,0
+1035832467.0ns,s8,0,0,P,0
+1035832489.0ns,s8,0,0,R,0
+1035832586.0ns,s8,0,0,P,0
+1035834491.0ns,h7,0,0,R,0
+1035835940.0ns,s6,0,0,R,0
+1035836773.0ns,s8,0,0,R,0
+1035838634.0ns,h7,0,0,P,0
+1035839964.0ns,s6,0,0,P,0
+1035839986.0ns,s6,0,0,R,0
+1035840083.0ns,s6,0,0,P,0
+1035840797.0ns,s8,0,0,P,0
+1035840819.0ns,s8,0,0,R,0
+1035840916.0ns,s8,0,0,P,0
+1035842821.0ns,h7,0,0,R,0
+1035844270.0ns,s6,0,0,R,0
+1035845103.0ns,s8,0,0,R,0
+1035846964.0ns,h7,0,0,P,0
+1035848294.0ns,s6,0,0,P,0
+1035848316.0ns,s6,0,0,R,0
+1035848413.0ns,s6,0,0,P,0
+1035849127.0ns,s8,0,0,P,0
+1035849149.0ns,s8,0,0,R,0
+1035849246.0ns,s8,0,0,P,0
+1035851151.0ns,h7,0,0,R,0
+1035852461.0ns,s7,0,0,P,0
+1035852464.0ns,s7,0,0,R,0
+1035852580.0ns,s7,0,0,P,0
+1035852583.0ns,s7,0,0,R,0
+1035852600.0ns,s6,0,0,R,0
+1035852699.0ns,s7,0,0,P,0
+1035852702.0ns,s7,0,0,R,0
+1035852818.0ns,s7,0,0,P,0
+1035852821.0ns,s7,0,0,R,0
+1035852937.0ns,s7,0,0,P,0
+1035852940.0ns,s7,0,0,R,0
+1035853056.0ns,s7,0,0,P,0
+1035853433.0ns,s8,0,0,R,0
+1035855294.0ns,h7,0,0,P,0
+1035855677.0ns,s7,0,0,R,0
+1035856061.0ns,s15,0,0,P,0
+1035856624.0ns,s6,0,0,P,0
+1035856646.0ns,s6,0,0,R,0
+1035856743.0ns,s6,0,0,P,0
+1035857457.0ns,s8,0,0,P,0
+1035857479.0ns,s8,0,0,R,0
+1035857576.0ns,s8,0,0,P,0
+1035858701.0ns,s15,0,0,R,0
+1035859013.0ns,h5,0,0,P,0
+1035859481.0ns,h7,0,0,R,0
+1035860930.0ns,s6,0,0,R,0
+1035861725.0ns,h5,0,0,R,0
+1035861763.0ns,s8,0,0,R,0
+1035863624.0ns,h7,0,0,P,0
+1035864954.0ns,s6,0,0,P,0
+1035864976.0ns,s6,0,0,R,0
+1035865073.0ns,s6,0,0,P,0
+1035865651.0ns,s7,0,0,P,0
+1035865673.0ns,s7,0,0,R,0
+1035865770.0ns,s7,0,0,P,0
+1035865787.0ns,s8,0,0,P,0
+1035865792.0ns,s7,0,0,R,0
+1035865809.0ns,s8,0,0,R,0
+1035865889.0ns,s7,0,0,P,0
+1035865906.0ns,s8,0,0,P,0
+1035865911.0ns,s7,0,0,R,0
+1035866008.0ns,s7,0,0,P,0
+1035866030.0ns,s7,0,0,R,0
+1035866127.0ns,s7,0,0,P,0
+1035867811.0ns,h7,0,0,R,0
+1035868767.0ns,s7,0,0,R,0
+1035869151.0ns,s15,0,0,P,0
+1035869260.0ns,s6,0,0,R,0
+1035870093.0ns,s8,0,0,R,0
+1035871791.0ns,s15,0,0,R,0
+1035871954.0ns,h7,0,0,P,0
+1035872175.0ns,h5,0,0,P,0
+1035873284.0ns,s6,0,0,P,0
+1035873306.0ns,s6,0,0,R,0
+1035873403.0ns,s6,0,0,P,0
+1035874117.0ns,s8,0,0,P,0
+1035874139.0ns,s8,0,0,R,0
+1035874236.0ns,s8,0,0,P,0
+1035874815.0ns,h5,0,0,R,0
+1035876141.0ns,h7,0,0,R,0
+1035877590.0ns,s6,0,0,R,0
+1035878423.0ns,s8,0,0,R,0
+1035878741.0ns,s7,0,0,P,0
+1035878763.0ns,s7,0,0,R,0
+1035878860.0ns,s7,0,0,P,0
+1035878882.0ns,s7,0,0,R,0
+1035878979.0ns,s7,0,0,P,0
+1035879001.0ns,s7,0,0,R,0
+1035879098.0ns,s7,0,0,P,0
+1035879120.0ns,s7,0,0,R,0
+1035879217.0ns,s7,0,0,P,0
+1035880284.0ns,h7,0,0,P,0
+1035881614.0ns,s6,0,0,P,0
+1035881636.0ns,s6,0,0,R,0
+1035881733.0ns,s6,0,0,P,0
+1035881857.0ns,s7,0,0,R,0
+1035882241.0ns,s15,0,0,P,0
+1035882447.0ns,s8,0,0,P,0
+1035882469.0ns,s8,0,0,R,0
+1035882566.0ns,s8,0,0,P,0
+1035884471.0ns,h7,0,0,R,0
+1035884881.0ns,s15,0,0,R,0
+1035885265.0ns,h5,0,0,P,0
+1035885920.0ns,s6,0,0,R,0
+1035886753.0ns,s8,0,0,R,0
+1035887905.0ns,h5,0,0,R,0
+1035888614.0ns,h7,0,0,P,0
+1035888963.0ns,s41,0,0,P,0
+1035889041.0ns,s41,0,0,R,0
+1035889053.0ns,s41,0,0,P,0
+1035889944.0ns,s6,0,0,P,0
+1035889966.0ns,s6,0,0,R,0
+1035890063.0ns,s6,0,0,P,0
+1035890777.0ns,s8,0,0,P,0
+1035890799.0ns,s8,0,0,R,0
+1035890896.0ns,s8,0,0,P,0
+1035891831.0ns,s7,0,0,P,0
+1035891853.0ns,s7,0,0,R,0
+1035891950.0ns,s7,0,0,P,0
+1035891972.0ns,s7,0,0,R,0
+1035892069.0ns,s7,0,0,P,0
+1035892091.0ns,s7,0,0,R,0
+1035892188.0ns,s7,0,0,P,0
+1035892229.0ns,s7,0,0,R,0
+1035892307.0ns,s7,0,0,P,0
+1035892348.0ns,s7,0,0,R,0
+1035892426.0ns,s7,0,0,P,0
+1035892801.0ns,h7,0,0,R,0
+1035894250.0ns,s6,0,0,R,0
+1035895083.0ns,s8,0,0,R,0
+1035895085.0ns,s7,0,0,R,0
+1035895450.0ns,s15,0,0,P,0
+1035896944.0ns,h7,0,0,P,0
+1035898109.0ns,s15,0,0,R,0
+1035898274.0ns,s6,0,0,P,0
+1035898296.0ns,s6,0,0,R,0
+1035898393.0ns,s6,0,0,P,0
+1035898474.0ns,h5,0,0,P,0
+1035898626.0ns,s9,0,0,P,0
+1035899107.0ns,s8,0,0,P,0
+1035899129.0ns,s8,0,0,R,0
+1035899226.0ns,s8,0,0,P,0
+1035901131.0ns,h7,0,0,R,0
+1035901133.0ns,h5,0,0,R,0
+1035902580.0ns,s6,0,0,R,0
+1035903413.0ns,s8,0,0,R,0
+1035905274.0ns,h7,0,0,P,0
+1035906604.0ns,s6,0,0,P,0
+1035906626.0ns,s6,0,0,R,0
+1035906723.0ns,s6,0,0,P,0
+1035907437.0ns,s8,0,0,P,0
+1035907459.0ns,s8,0,0,R,0
+1035907556.0ns,s8,0,0,P,0
+1035909461.0ns,h7,0,0,R,0
+1035909938.0ns,s7,0,0,P,0
+1035909960.0ns,s7,0,0,R,0
+1035910057.0ns,s7,0,0,P,0
+1035910910.0ns,s6,0,0,R,0
+1035911743.0ns,s8,0,0,R,0
+1035911983.0ns,s9,0,0,R,0
+1035912862.0ns,s3,0,0,P,0
+1035912864.0ns,s1,0,0,P,0
+1035913081.0ns,s15,0,0,P,0
+1035913604.0ns,h7,0,0,P,0
+1035914458.0ns,s6,0,0,P,0
+1035914815.0ns,s8,0,0,P,0
+1035914936.0ns,s9,0,0,P,0
+1035916105.0ns,h5,0,0,P,0
+1035917791.0ns,h7,0,0,R,0
+1035920863.0ns,h7,0,0,P,0
+1036056027.0ns,h4,0,0,P,0
+1036084099.0ns,s18,0,0,P,0
+1036169904.0ns,s41,0,0,R,0
+1036169917.0ns,s41,0,0,P,0
+1036170023.0ns,s41,0,0,R,0
+1036170036.0ns,s41,0,0,P,0
+1036170036.0ns,s41,0,0,R,0
+1036170121.0ns,s41,0,0,P,0
+1036170121.0ns,s41,0,0,R,0
+1036170240.0ns,s41,0,0,P,0
+1036170240.0ns,s41,0,0,R,0
+1036171981.0ns,s3,0,0,R,0
+1036172010.0ns,s1,0,0,R,0
+1036173130.0ns,s7,0,0,R,0
+1036176154.0ns,s15,0,0,R,0
+1036176790.0ns,s6,0,0,R,0
+1036177057.0ns,s9,0,0,R,0
+1036177154.0ns,s7,0,0,P,0
+1036177176.0ns,s7,0,0,R,0
+1036177273.0ns,s7,0,0,P,0
+1036179178.0ns,h5,0,0,R,0
+1036179765.0ns,s8,0,0,R,0
+1036180081.0ns,s18,0,0,R,0
+1036180297.0ns,s15,0,0,P,0
+1036180843.0ns,s9,0,0,P,0
+1036180865.0ns,s9,0,0,R,0
+1036180962.0ns,s9,0,0,P,0
+1036181410.0ns,h4,0,0,R,0
+1036181460.0ns,s7,0,0,R,0
+1036183194.0ns,s6,0,0,P,0
+1036183216.0ns,s6,0,0,R,0
+1036183313.0ns,s6,0,0,P,0
+1036183321.0ns,h5,0,0,P,0
+1036183789.0ns,s8,0,0,P,0
+1036183811.0ns,s8,0,0,R,0
+1036183908.0ns,s8,0,0,P,0
+1036183986.0ns,s18,0,0,P,0
+1036184484.0ns,s15,0,0,R,0
+1036184911.0ns,s9,0,0,R,0
+1036185484.0ns,s7,0,0,P,0
+1036185506.0ns,s7,0,0,R,0
+1036185553.0ns,h4,0,0,P,0
+1036185603.0ns,s7,0,0,P,0
+1036185813.0ns,h7,0,0,R,0
+1036187500.0ns,s6,0,0,R,0
+1036187508.0ns,h5,0,0,R,0
+1036187935.0ns,s18,0,0,R,0
+1036188095.0ns,s8,0,0,R,0
+1036188627.0ns,s15,0,0,P,0
+1036188697.0ns,s9,0,0,P,0
+1036188719.0ns,s9,0,0,R,0
+1036188816.0ns,s9,0,0,P,0
+1036189790.0ns,s7,0,0,R,0
+1036189956.0ns,h7,0,0,P,0
+1036191524.0ns,s6,0,0,P,0
+1036191546.0ns,s6,0,0,R,0
+1036191643.0ns,s6,0,0,P,0
+1036191651.0ns,h5,0,0,P,0
+1036191840.0ns,s18,0,0,P,0
+1036192119.0ns,s8,0,0,P,0
+1036192141.0ns,s8,0,0,R,0
+1036192238.0ns,s8,0,0,P,0
+1036192527.0ns,s9,0,0,R,0
+1036192814.0ns,s15,0,0,R,0
+1036193814.0ns,s7,0,0,P,0
+1036193836.0ns,s7,0,0,R,0
+1036193905.0ns,h4,0,0,R,0
+1036193933.0ns,s7,0,0,P,0
+1036194074.0ns,s7,0,0,R,0
+1036194143.0ns,h7,0,0,R,0
+1036194171.0ns,s7,0,0,P,0
+1036195551.0ns,s18,0,0,R,0
+1036195830.0ns,s6,0,0,R,0
+1036195838.0ns,h5,0,0,R,0
+1036196075.0ns,s9,0,0,P,0
+1036196097.0ns,s9,0,0,R,0
+1036196194.0ns,s9,0,0,P,0
+1036196425.0ns,s8,0,0,R,0
+1036196858.0ns,h4,0,0,P,0
+1036197076.0ns,s15,0,0,P,0
+1036198286.0ns,h7,0,0,P,0
+1036198358.0ns,s7,0,0,R,0
+1036199218.0ns,s18,0,0,P,0
+1036199854.0ns,s6,0,0,P,0
+1036199876.0ns,s6,0,0,R,0
+1036199973.0ns,s6,0,0,P,0
+1036200100.0ns,h5,0,0,P,0
+1036200143.0ns,s9,0,0,R,0
+1036200330.0ns,s8,0,0,P,0
+1036201382.0ns,s15,0,0,R,0
+1036202137.0ns,s6,0,0,R,0
+1036202473.0ns,h7,0,0,R,0
+1036202620.0ns,s7,0,0,P,0
+1036202642.0ns,s7,0,0,R,0
+1036202739.0ns,s7,0,0,P,0
+1036203167.0ns,s18,0,0,R,0
+1036203929.0ns,s9,0,0,P,0
+1036203951.0ns,s9,0,0,R,0
+1036204048.0ns,s9,0,0,P,0
+1036204406.0ns,h5,0,0,R,0
+1036205763.0ns,s15,0,0,P,0
+1036206162.0ns,h4,0,0,R,0
+1036206378.0ns,h7,0,0,P,0
+1036206756.0ns,s6,0,0,P,0
+1036206778.0ns,s6,0,0,R,0
+1036206875.0ns,s6,0,0,P,0
+1036206897.0ns,s8,0,0,R,0
+1036207072.0ns,s18,0,0,P,0
+1036207130.0ns,s41,0,0,P,0
+1036207151.0ns,s41,0,0,R,0
+1036207164.0ns,s41,0,0,P,0
+1036207164.0ns,s41,0,0,R,0
+1036207164.0ns,s7,0,0,R,0
+1036207193.0ns,s41,0,0,P,0
+1036207997.0ns,s9,0,0,R,0
+1036208787.0ns,h5,0,0,P,0
+1036210067.0ns,h4,0,0,P,0
+1036210188.0ns,s15,0,0,R,0
+1036210683.0ns,s8,0,0,P,0
+1036210705.0ns,s8,0,0,R,0
+1036210802.0ns,s8,0,0,P,0
+1036211021.0ns,s18,0,0,R,0
+1036211062.0ns,s6,0,0,R,0
+1036211188.0ns,s7,0,0,P,0
+1036211210.0ns,s7,0,0,R,0
+1036211307.0ns,s7,0,0,P,0
+1036212021.0ns,s9,0,0,P,0
+1036212043.0ns,s9,0,0,R,0
+1036212140.0ns,s9,0,0,P,0
+1036212945.0ns,h7,0,0,R,0
+1036213212.0ns,h5,0,0,R,0
+1036214331.0ns,s15,0,0,P,0
+1036214751.0ns,s8,0,0,R,0
+1036215086.0ns,s6,0,0,P,0
+1036215108.0ns,s6,0,0,R,0
+1036215164.0ns,s18,0,0,P,0
+1036215205.0ns,s6,0,0,P,0
+1036215494.0ns,s7,0,0,R,0
+1036216327.0ns,s9,0,0,R,0
+1036216850.0ns,h7,0,0,P,0
+1036217355.0ns,h5,0,0,P,0
+1036218181.0ns,h4,0,0,R,0
+1036218518.0ns,s15,0,0,R,0
+1036218537.0ns,s8,0,0,P,0
+1036218559.0ns,s8,0,0,R,0
+1036218656.0ns,s8,0,0,P,0
+1036219351.0ns,s18,0,0,R,0
+1036219392.0ns,s6,0,0,R,0
+1036219518.0ns,s7,0,0,P,0
+1036219540.0ns,s7,0,0,R,0
+1036219637.0ns,s7,0,0,P,0
+1036220351.0ns,s9,0,0,P,0
+1036220373.0ns,s9,0,0,R,0
+1036220470.0ns,s9,0,0,P,0
+1036220777.0ns,h4,0,0,P,0
+1036220799.0ns,h7,0,0,R,0
+1036221542.0ns,h5,0,0,R,0
+1036222605.0ns,s8,0,0,R,0
+1036222661.0ns,s15,0,0,P,0
+1036223416.0ns,s6,0,0,P,0
+1036223438.0ns,s6,0,0,R,0
+1036223494.0ns,s18,0,0,P,0
+1036223535.0ns,s6,0,0,P,0
+1036223824.0ns,s7,0,0,R,0
+1036224657.0ns,s9,0,0,R,0
+1036224704.0ns,h7,0,0,P,0
+1036225082.0ns,s8,0,0,P,0
+1036225685.0ns,h5,0,0,P,0
+1036225699.0ns,s6,0,0,R,0
+1036226848.0ns,s15,0,0,R,0
+1036227681.0ns,s18,0,0,R,0
+1036227848.0ns,s7,0,0,P,0
+1036227870.0ns,s7,0,0,R,0
+1036227967.0ns,s7,0,0,P,0
+1036228653.0ns,h7,0,0,R,0
+1036228681.0ns,s9,0,0,P,0
+1036228703.0ns,s9,0,0,R,0
+1036228800.0ns,s9,0,0,P,0
+1036229724.0ns,h4,0,0,R,0
+1036229872.0ns,h5,0,0,R,0
+1036229961.0ns,s6,0,0,P,0
+1036229983.0ns,s8,0,0,R,0
+1036230991.0ns,s15,0,0,P,0
+1036231102.0ns,s3,0,0,P,0
+1036231130.0ns,h7,0,0,P,0
+1036231131.0ns,s1,0,0,P,0
+1036231824.0ns,s18,0,0,P,0
+1036233867.0ns,h4,0,0,P,0
+1036234007.0ns,s8,0,0,P,0
+1036234015.0ns,h5,0,0,P,0
+1036236031.0ns,h7,0,0,R,0
+1036240055.0ns,h7,0,0,P,0
+1036240442.0ns,s2,0,0,P,0
+1036294569.0ns,h11,0,0,P,0
+1036441985.0ns,s41,0,0,R,0
+1036441998.0ns,s41,0,0,P,0
+1036442024.0ns,s41,0,0,R,0
+1036442036.0ns,s41,0,0,P,0
+1036442036.0ns,s41,0,0,R,0
+1036443982.0ns,s3,0,0,R,0
+1036444011.0ns,s1,0,0,R,0
+1036445012.0ns,s7,0,0,R,0
+1036445845.0ns,s9,0,0,R,0
+1036447006.0ns,s8,0,0,R,0
+1036448036.0ns,s15,0,0,R,0
+1036448869.0ns,s18,0,0,R,0
+1036449036.0ns,s7,0,0,P,0
+1036449057.0ns,s2,0,0,R,0
+1036449058.0ns,s7,0,0,R,0
+1036449155.0ns,s7,0,0,P,0
+1036449869.0ns,s9,0,0,P,0
+1036449891.0ns,s9,0,0,R,0
+1036449988.0ns,s9,0,0,P,0
+1036451060.0ns,h5,0,0,R,0
+1036451893.0ns,h11,0,0,R,0
+1036452179.0ns,s15,0,0,P,0
+1036453012.0ns,s18,0,0,P,0
+1036453054.0ns,h7,0,0,R,0
+1036453342.0ns,s7,0,0,R,0
+1036453908.0ns,s6,0,0,R,0
+1036454124.0ns,s8,0,0,P,0
+1036454175.0ns,s9,0,0,R,0
+1036455311.0ns,h5,0,0,P,0
+1036456036.0ns,h11,0,0,P,0
+1036456366.0ns,s15,0,0,R,0
+1036457199.0ns,s18,0,0,R,0
+1036457366.0ns,s7,0,0,P,0
+1036457388.0ns,s7,0,0,R,0
+1036457485.0ns,s7,0,0,P,0
+1036458199.0ns,s9,0,0,P,0
+1036458221.0ns,s9,0,0,R,0
+1036458289.0ns,s6,0,0,P,0
+1036458318.0ns,s9,0,0,P,0
+1036458430.0ns,s8,0,0,R,0
+1036459390.0ns,h5,0,0,R,0
+1036460172.0ns,h7,0,0,P,0
+1036460223.0ns,h11,0,0,R,0
+1036460509.0ns,s15,0,0,P,0
+1036461342.0ns,s18,0,0,P,0
+1036461672.0ns,s7,0,0,R,0
+1036461979.0ns,h4,0,0,R,0
+1036462335.0ns,s8,0,0,P,0
+1036462357.0ns,s8,0,0,R,0
+1036462454.0ns,s8,0,0,P,0
+1036462476.0ns,s6,0,0,R,0
+1036462505.0ns,s9,0,0,R,0
+1036462595.0ns,s8,0,0,R,0
+1036462692.0ns,s8,0,0,P,0
+1036463533.0ns,h5,0,0,P,0
+1036464218.0ns,h4,0,0,P,0
+1036464366.0ns,h11,0,0,P,0
+1036464478.0ns,h7,0,0,R,0
+1036464696.0ns,s15,0,0,R,0
+1036465529.0ns,s18,0,0,R,0
+1036465696.0ns,s7,0,0,P,0
+1036465718.0ns,s7,0,0,R,0
+1036465815.0ns,s7,0,0,P,0
+1036466262.0ns,s6,0,0,P,0
+1036466284.0ns,s6,0,0,R,0
+1036466381.0ns,s6,0,0,P,0
+1036466529.0ns,s9,0,0,P,0
+1036466551.0ns,s9,0,0,R,0
+1036466641.0ns,s8,0,0,R,0
+1036466648.0ns,s9,0,0,P,0
+1036467720.0ns,h5,0,0,R,0
+1036468553.0ns,h11,0,0,R,0
+1036468621.0ns,h7,0,0,P,0
+1036468839.0ns,s15,0,0,P,0
+1036469672.0ns,s18,0,0,P,0
+1036470002.0ns,s7,0,0,R,0
+1036470806.0ns,s6,0,0,R,0
+1036470835.0ns,s9,0,0,R,0
+1036471141.0ns,s8,0,0,P,0
+1036471163.0ns,s8,0,0,R,0
+1036471260.0ns,s8,0,0,P,0
+1036471863.0ns,h5,0,0,P,0
+1036472689.0ns,h7,0,0,R,0
+1036472696.0ns,h11,0,0,P,0
+1036473026.0ns,s15,0,0,R,0
+1036473859.0ns,s18,0,0,R,0
+1036474026.0ns,s7,0,0,P,0
+1036474048.0ns,s7,0,0,R,0
+1036474145.0ns,s7,0,0,P,0
+1036474592.0ns,s6,0,0,P,0
+1036474614.0ns,s6,0,0,R,0
+1036474711.0ns,s6,0,0,P,0
+1036474859.0ns,s9,0,0,P,0
+1036474881.0ns,s9,0,0,R,0
+1036474978.0ns,s9,0,0,P,0
+1036475069.0ns,h4,0,0,R,0
+1036475447.0ns,s8,0,0,R,0
+1036476050.0ns,h5,0,0,R,0
+1036476883.0ns,h11,0,0,R,0
+1036477169.0ns,s15,0,0,P,0
