Time,Node,PortIndex,RxByte
+1000000000.0ns,s42,0,0
+1000100000.0ns,s42,0,0
+1000200000.0ns,s42,0,0
+1000300000.0ns,s42,0,0
+1000400000.0ns,s42,0,0
+1000500000.0ns,s42,0,0
+1000600000.0ns,s42,0,0
+1000700000.0ns,s42,0,883050
+1000800000.0ns,s42,0,2728050
+1000900000.0ns,s42,0,3553770
+1001000000.0ns,s42,0,5440696
+1001100000.0ns,s42,0,7443080
+1001200000.0ns,s42,0,7807865
+1001300000.0ns,s42,0,8307365
+1001400000.0ns,s42,0,8647865
+1001500000.0ns,s42,0,9172865
+1001600000.0ns,s42,0,10563282
+1001700000.0ns,s42,0,12235776
+1001800000.0ns,s42,0,13446276
+1001900000.0ns,s42,0,13731276
+1002000000.0ns,s42,0,16631001
+1002100000.0ns,s42,0,20044531
+1002200000.0ns,s42,0,22828219
+1002300000.0ns,s42,0,24868219
+1002400000.0ns,s42,0,27396162
+1002500000.0ns,s42,0,30082662
+1002600000.0ns,s42,0,33527258
+1002700000.0ns,s42,0,36911961
+1002800000.0ns,s42,0,41370545
+1002900000.0ns,s42,0,45615095
+1003000000.0ns,s42,0,49995095
+1003100000.0ns,s42,0,54827289
+1003200000.0ns,s42,0,59658853
+1003300000.0ns,s42,0,63705119
+1003400000.0ns,s42,0,67439892
+1003500000.0ns,s42,0,71138237
+1003600000.0ns,s42,0,74461984
+1003700000.0ns,s42,0,77597559
+1003800000.0ns,s42,0,80125458
+1003900000.0ns,s42,0,80245458
+1004000000.0ns,s42,0,80245458
+1004100000.0ns,s42,0,80245458
+1004200000.0ns,s42,0,80245458
+1004300000.0ns,s42,0,80245458
+1004400000.0ns,s42,0,80245458
+1004500000.0ns,s42,0,80245458
+1004600000.0ns,s42,0,80245458
+1004700000.0ns,s42,0,80245458
+1004800000.0ns,s42,0,80245458
+1004900000.0ns,s42,0,80245458
+1005000000.0ns,s42,0,80245458
+1005100000.0ns,s42,0,80245458
+1005200000.0ns,s42,0,80245458
+1005300000.0ns,s42,0,80245458
+1005400000.0ns,s42,0,80245458
+1005500000.0ns,s42,0,80245458
+1005600000.0ns,s42,0,80245458
+1005700000.0ns,s42,0,80245458
+1005800000.0ns,s42,0,80245458
+1005900000.0ns,s42,0,80245458
+1006000000.0ns,s42,0,80245458
+1006100000.0ns,s42,0,80245458
+1006200000.0ns,s42,0,80245458
+1006300000.0ns,s42,0,80245458
+1006400000.0ns,s42,0,80245458
+1006500000.0ns,s42,0,80245458
+1006600000.0ns,s42,0,80245458
+1006700000.0ns,s42,0,80245458
+1006800000.0ns,s42,0,80245458
+1006900000.0ns,s42,0,83343189
+1007000000.0ns,s42,0,88515939
+1007100000.0ns,s42,0,93687717
+1007200000.0ns,s42,0,98860420
+1007300000.0ns,s42,0,104031833
+1007400000.0ns,s42,0,109204207
+1007500000.0ns,s42,0,114376566
+1007600000.0ns,s42,0,119471587
+1007700000.0ns,s42,0,124514536
+1007800000.0ns,s42,0,126426723
+1007900000.0ns,s42,0,126426723
+1008000000.0ns,s42,0,126426723
+1008100000.0ns,s42,0,126426723
+1008200000.0ns,s42,0,126426723
+1008300000.0ns,s42,0,126426723
+1008400000.0ns,s42,0,126426723
+1008500000.0ns,s42,0,126426723
+1008600000.0ns,s42,0,126426723
+1008700000.0ns,s42,0,126426723
+1008800000.0ns,s42,0,126426723
+1008900000.0ns,s42,0,126426723
+1009000000.0ns,s42,0,126426723
+1009100000.0ns,s42,0,126684723
+1009200000.0ns,s42,0,131857139
+1009300000.0ns,s42,0,137028845
+1009400000.0ns,s42,0,142201426
+1009500000.0ns,s42,0,147374862
+1009600000.0ns,s42,0,152546479
+1009700000.0ns,s42,0,157719091
+1009800000.0ns,s42,0,162891882
+1009900000.0ns,s42,0,168063579
+1010000000.0ns,s42,0,173107310
+1010100000.0ns,s42,0,173683236
+1010200000.0ns,s42,0,173683236
+1010300000.0ns,s42,0,173683236
+1010400000.0ns,s42,0,173683236
+1010500000.0ns,s42,0,173683236
+1010600000.0ns,s42,0,173683236
+1010700000.0ns,s42,0,173683236
+1010800000.0ns,s42,0,173683236
+1010900000.0ns,s42,0,173683236
+1011000000.0ns,s42,0,173683236
+1011100000.0ns,s42,0,173683236
+1011200000.0ns,s42,0,174838236
+1011300000.0ns,s42,0,180010393
+1011400000.0ns,s42,0,185183876
+1011500000.0ns,s42,0,190354875
+1011600000.0ns,s42,0,195528604
+1011700000.0ns,s42,0,200700337
+1011800000.0ns,s42,0,205873051
+1011900000.0ns,s42,0,211044741
+1012000000.0ns,s42,0,216198289
+1012100000.0ns,s42,0,221239800
+1012200000.0ns,s42,0,223863720
+1012300000.0ns,s42,0,223863720
+1012400000.0ns,s42,0,223863720
+1012500000.0ns,s42,0,223863720
+1012600000.0ns,s42,0,223863720
+1012700000.0ns,s42,0,223863720
+1012800000.0ns,s42,0,223863720
+1012900000.0ns,s42,0,223863720
+1013000000.0ns,s42,0,223863720
+1013100000.0ns,s42,0,223863720
+1013200000.0ns,s42,0,223863720
+1013300000.0ns,s42,0,223863720
+1013400000.0ns,s42,0,223863720
+1013500000.0ns,s42,0,223863720
+1013600000.0ns,s42,0,223863720
+1013700000.0ns,s42,0,223863720
+1013800000.0ns,s42,0,223863720
+1013900000.0ns,s42,0,223863720
+1014000000.0ns,s42,0,223863720
+1014100000.0ns,s42,0,223863720
+1014200000.0ns,s42,0,223863720
+1014300000.0ns,s42,0,223863720
+1014400000.0ns,s42,0,223863720
+1014500000.0ns,s42,0,223863720
+1014600000.0ns,s42,0,223863720
+1014700000.0ns,s42,0,223863720
+1014800000.0ns,s42,0,223863720
+1014900000.0ns,s42,0,223863720
+1015000000.0ns,s42,0,223863720
+1015100000.0ns,s42,0,227101080
+1015200000.0ns,s42,0,232274073
+1015300000.0ns,s42,0,237446499
+1015400000.0ns,s42,0,242618389
+1015500000.0ns,s42,0,247791196
+1015600000.0ns,s42,0,252614797
+1015700000.0ns,s42,0,256836758
+1015800000.0ns,s42,0,261372552
+1015900000.0ns,s42,0,265702553
+1016000000.0ns,s42,0,266853672
+1016100000.0ns,s42,0,266853672
+1016200000.0ns,s42,0,266853672
+1016300000.0ns,s42,0,266853672
+1016400000.0ns,s42,0,266853672
+1016500000.0ns,s42,0,266853672
+1016600000.0ns,s42,0,266853672
+1016700000.0ns,s42,0,266853672
+1016800000.0ns,s42,0,266853672
+1016900000.0ns,s42,0,266853672
+1017000000.0ns,s42,0,266853672
+1017100000.0ns,s42,0,269221078
+1017200000.0ns,s42,0,274393066
+1017300000.0ns,s42,0,279565944
+1017400000.0ns,s42,0,284261674
+1017500000.0ns,s42,0,288934277
+1017600000.0ns,s42,0,293582362
+1017700000.0ns,s42,0,297998362
+1017800000.0ns,s42,0,302495506
+1017900000.0ns,s42,0,307046240
+1018000000.0ns,s42,0,310325860
+1018100000.0ns,s42,0,310325860
+1018200000.0ns,s42,0,310325860
+1018300000.0ns,s42,0,310325860
+1018400000.0ns,s42,0,310325860
+1018500000.0ns,s42,0,310325860
+1018600000.0ns,s42,0,310325860
+1018700000.0ns,s42,0,310325860
+1018800000.0ns,s42,0,310325860
+1018900000.0ns,s42,0,311564884
+1019000000.0ns,s42,0,316737922
+1019100000.0ns,s42,0,321910192
+1019200000.0ns,s42,0,327081974
+1019300000.0ns,s42,0,332255196
+1019400000.0ns,s42,0,336880134
+1019500000.0ns,s42,0,341078147
+1019600000.0ns,s42,0,345337143
+1019700000.0ns,s42,0,349656375
+1019800000.0ns,s42,0,353120279
+1019900000.0ns,s42,0,353120279
+1020000000.0ns,s42,0,353120279
+1020100000.0ns,s42,0,353120279
+1020200000.0ns,s42,0,353120279
+1020300000.0ns,s42,0,353120279
+1020400000.0ns,s42,0,353120279
+1020500000.0ns,s42,0,353120279
+1020600000.0ns,s42,0,353120279
+1020700000.0ns,s42,0,353120279
+1020800000.0ns,s42,0,353120279
+1020900000.0ns,s42,0,353120279
+1021000000.0ns,s42,0,353654279
+1021100000.0ns,s42,0,358826488
+1021200000.0ns,s42,0,363999007
+1021300000.0ns,s42,0,369171657
+1021400000.0ns,s42,0,374344000
+1021500000.0ns,s42,0,379065748
+1021600000.0ns,s42,0,383826919
+1021700000.0ns,s42,0,388549391
+1021800000.0ns,s42,0,393077301
+1021900000.0ns,s42,0,396710231
+1022000000.0ns,s42,0,396710231
+1022100000.0ns,s42,0,396710231
+1022200000.0ns,s42,0,396710231
+1022300000.0ns,s42,0,396710231
+1022400000.0ns,s42,0,396710231
+1022500000.0ns,s42,0,396710231
+1022600000.0ns,s42,0,396710231
+1022700000.0ns,s42,0,396710231
+1022800000.0ns,s42,0,396710231
+1022900000.0ns,s42,0,398310635
+1023000000.0ns,s42,0,403483227
+1023100000.0ns,s42,0,408655561
+1023200000.0ns,s42,0,413827405
+1023300000.0ns,s42,0,419000609
+1023400000.0ns,s42,0,424172914
+1023500000.0ns,s42,0,429345994
+1023600000.0ns,s42,0,434411982
+1023700000.0ns,s42,0,438956907
+1023800000.0ns,s42,0,443427056
+1023900000.0ns,s42,0,446654841
+1024000000.0ns,s42,0,446654841
+1024100000.0ns,s42,0,446654841
+1024200000.0ns,s42,0,446654841
+1024300000.0ns,s42,0,446654841
+1024400000.0ns,s42,0,446654841
+1024500000.0ns,s42,0,446654841
+1024600000.0ns,s42,0,446654841
+1024700000.0ns,s42,0,446654841
+1024800000.0ns,s42,0,446654841
+1024900000.0ns,s42,0,447097341
+1025000000.0ns,s42,0,452268795
+1025100000.0ns,s42,0,457441698
+1025200000.0ns,s42,0,462613672
+1025300000.0ns,s42,0,467256177
+1025400000.0ns,s42,0,471689648
+1025500000.0ns,s42,0,476203218
+1025600000.0ns,s42,0,480548602
+1025700000.0ns,s42,0,484815719
+1025800000.0ns,s42,0,489134781
+1025900000.0ns,s42,0,490036812
+1026000000.0ns,s42,0,490036812
+1026100000.0ns,s42,0,490036812
+1026200000.0ns,s42,0,490036812
+1026300000.0ns,s42,0,490036812
+1026400000.0ns,s42,0,490036812
+1026500000.0ns,s42,0,490036812
+1026600000.0ns,s42,0,490036812
+1026700000.0ns,s42,0,490036812
+1026800000.0ns,s42,0,490036812
+1026900000.0ns,s42,0,490036812
+1027000000.0ns,s42,0,490036812
+1027100000.0ns,s42,0,490036812
+1027200000.0ns,s42,0,490036812
+1027300000.0ns,s42,0,490036812
+1027400000.0ns,s42,0,493412244
+1027500000.0ns,s42,0,498584342
+1027600000.0ns,s42,0,503757407
+1027700000.0ns,s42,0,508930464
+1027800000.0ns,s42,0,514102715
+1027900000.0ns,s42,0,519275319
+1028000000.0ns,s42,0,524217333
+1028100000.0ns,s42,0,528984037
+1028200000.0ns,s42,0,533715541
+1028300000.0ns,s42,0,538532744
+1028400000.0ns,s42,0,539362244
+1028500000.0ns,s42,0,539362244
+1028600000.0ns,s42,0,539362244
+1028700000.0ns,s42,0,539362244
+1028800000.0ns,s42,0,539362244
+1028900000.0ns,s42,0,539362244
+1029000000.0ns,s42,0,539362244
+1029100000.0ns,s42,0,539362244
+1029200000.0ns,s42,0,539362244
+1029300000.0ns,s42,0,540646244
+1029400000.0ns,s42,0,545818548
+1029500000.0ns,s42,0,550990819
+1029600000.0ns,s42,0,556162298
+1029700000.0ns,s42,0,560869398
+1029800000.0ns,s42,0,565623544
+1029900000.0ns,s42,0,570319395
+1030000000.0ns,s42,0,574961606
+1030100000.0ns,s42,0,579650464
+1030200000.0ns,s42,0,584640280
+1030300000.0ns,s42,0,587679527
+1030400000.0ns,s42,0,587679527
+1030500000.0ns,s42,0,587679527
+1030600000.0ns,s42,0,587679527
+1030700000.0ns,s42,0,587679527
+1030800000.0ns,s42,0,587679527
+1030900000.0ns,s42,0,587679527
+1031000000.0ns,s42,0,587679527
+1031100000.0ns,s42,0,587679527
+1031200000.0ns,s42,0,587679527
+1031300000.0ns,s42,0,588860392
+1031400000.0ns,s42,0,594032700
+1031500000.0ns,s42,0,599204386
+1031600000.0ns,s42,0,604377130
+1031700000.0ns,s42,0,609549951
+1031800000.0ns,s42,0,614722619
+1031900000.0ns,s42,0,619595926
