Time,Node,PortIndex,DropPacket
+1002000000.0ns,s1,1,239
+1002000000.0ns,s1,2,150
+1002000000.0ns,s1,3,236
+1002100000.0ns,s1,1,557
+1002100000.0ns,s1,2,470
+1002100000.0ns,s1,3,573
+1002100000.0ns,s3,4,198
+1002100000.0ns,s3,1,242
+1002100000.0ns,s3,2,244
+1002200000.0ns,s1,1,899
+1002200000.0ns,s1,2,790
+1002200000.0ns,s1,3,967
+1002200000.0ns,s3,4,533
+1002200000.0ns,s3,1,663
+1002200000.0ns,s3,2,563
+1002300000.0ns,s1,1,1351
+1002300000.0ns,s1,2,1195
+1002300000.0ns,s1,3,1375
+1002300000.0ns,s3,4,718
+1002300000.0ns,s3,1,909
+1002300000.0ns,s3,2,740
+1002400000.0ns,s1,1,1784
+1002400000.0ns,s1,2,1602
+1002400000.0ns,s1,3,1694
+1002400000.0ns,s3,4,1074
+1002400000.0ns,s3,1,1303
+1002400000.0ns,s3,2,942
+1002500000.0ns,s1,1,2265
+1002500000.0ns,s1,2,1991
+1002500000.0ns,s1,3,2127
+1002500000.0ns,s3,4,1564
+1002500000.0ns,s3,1,1776
+1002500000.0ns,s3,2,1296
+1002600000.0ns,s1,1,2700
+1002600000.0ns,s1,2,2309
+1002600000.0ns,s1,3,2510
+1002600000.0ns,s3,4,2034
+1002600000.0ns,s3,1,2190
+1002600000.0ns,s3,2,1563
+1002700000.0ns,s1,1,3183
+1002700000.0ns,s1,2,2677
+1002700000.0ns,s1,3,2950
+1002700000.0ns,s3,4,2513
+1002700000.0ns,s3,1,2636
+1002700000.0ns,s3,2,1804
+1002800000.0ns,s1,1,3635
+1002800000.0ns,s1,2,2986
+1002800000.0ns,s1,3,3385
+1002800000.0ns,s3,4,3023
+1002800000.0ns,s3,1,3161
+1002800000.0ns,s3,2,2168
+1002900000.0ns,s1,1,4047
+1002900000.0ns,s1,2,3290
+1002900000.0ns,s1,3,3754
+1002900000.0ns,s3,4,3539
+1002900000.0ns,s3,1,3694
+1002900000.0ns,s3,2,2502
+1003000000.0ns,s1,1,4506
+1003000000.0ns,s1,2,3627
+1003000000.0ns,s1,3,4136
+1003000000.0ns,s3,4,3947
+1003000000.0ns,s3,1,4108
+1003000000.0ns,s3,2,2771
+1003100000.0ns,s1,1,4916
+1003100000.0ns,s1,2,3925
+1003100000.0ns,s1,3,4556
+1003100000.0ns,s3,4,4441
+1003100000.0ns,s3,1,4602
+1003100000.0ns,s3,2,3144
+1003200000.0ns,s1,1,5395
+1003200000.0ns,s1,2,4295
+1003200000.0ns,s1,3,5002
+1003200000.0ns,s3,4,4943
+1003200000.0ns,s3,1,5158
+1003200000.0ns,s3,2,3555
+1003300000.0ns,s1,1,5898
+1003300000.0ns,s1,2,4710
+1003300000.0ns,s1,3,5527
+1003300000.0ns,s3,4,5446
+1003300000.0ns,s3,1,5648
+1003300000.0ns,s3,2,3981
+1003400000.0ns,s1,1,6374
+1003400000.0ns,s1,2,5118
+1003400000.0ns,s1,3,5914
+1003400000.0ns,s3,4,5910
+1003400000.0ns,s3,1,6165
+1003400000.0ns,s3,2,4336
+1003500000.0ns,s1,1,6892
+1003500000.0ns,s1,2,5538
+1003500000.0ns,s1,3,6463
+1003500000.0ns,s3,4,6403
+1003500000.0ns,s3,1,6655
+1003500000.0ns,s3,2,4763
+1003500000.0ns,s34,0,165
+1003500000.0ns,s34,1,208
+1003600000.0ns,s1,1,7327
+1003600000.0ns,s1,2,5855
+1003600000.0ns,s1,3,6879
+1003600000.0ns,s3,4,6920
+1003600000.0ns,s3,1,7193
+1003600000.0ns,s3,2,5329
+1003600000.0ns,s34,0,448
+1003600000.0ns,s34,1,474
+1003700000.0ns,s1,1,7806
+1003700000.0ns,s1,2,6197
+1003700000.0ns,s1,3,7319
+1003700000.0ns,s3,4,7399
+1003700000.0ns,s3,1,7670
+1003700000.0ns,s3,2,5751
+1003700000.0ns,s34,0,731
+1003700000.0ns,s34,1,748
+1003800000.0ns,s1,1,8299
+1003800000.0ns,s1,2,6489
+1003800000.0ns,s1,3,7722
+1003800000.0ns,s3,4,7898
+1003800000.0ns,s3,1,8152
+1003800000.0ns,s3,2,6140
+1003800000.0ns,s34,0,885
+1003800000.0ns,s34,1,914
+1003900000.0ns,s1,1,8798
+1003900000.0ns,s1,2,6801
+1003900000.0ns,s1,3,8169
+1003900000.0ns,s3,4,8449
+1003900000.0ns,s3,1,8679
+1003900000.0ns,s3,2,6565
+1003900000.0ns,s12,2,172
+1003900000.0ns,s12,3,164
+1003900000.0ns,s34,0,1135
+1003900000.0ns,s34,1,1140
+1004000000.0ns,s1,1,9259
+1004000000.0ns,s1,2,7148
+1004000000.0ns,s1,3,8631
+1004000000.0ns,s3,4,9001
+1004000000.0ns,s3,1,9194
+1004000000.0ns,s3,2,6996
+1004000000.0ns,s4,2,169
+1004000000.0ns,s4,3,188
+1004000000.0ns,s12,2,625
+1004000000.0ns,s12,3,630
+1004000000.0ns,s34,0,1307
+1004000000.0ns,s34,1,1374
+1004100000.0ns,s1,1,9757
+1004100000.0ns,s1,2,7442
+1004100000.0ns,s1,3,9034
+1004100000.0ns,s3,4,9515
+1004100000.0ns,s3,1,9728
+1004100000.0ns,s3,2,7484
+1004100000.0ns,s4,2,418
+1004100000.0ns,s4,3,418
+1004100000.0ns,s12,2,1112
+1004100000.0ns,s12,3,1050
+1004100000.0ns,s34,0,1568
+1004100000.0ns,s34,1,1594
+1004200000.0ns,s1,1,10276
+1004200000.0ns,s1,2,7809
+1004200000.0ns,s1,3,9487
+1004200000.0ns,s3,4,10033
+1004200000.0ns,s3,1,10241
+1004200000.0ns,s3,2,8005
+1004200000.0ns,s4,2,655
+1004200000.0ns,s4,3,737
+1004200000.0ns,s12,2,1576
+1004200000.0ns,s12,3,1479
+1004200000.0ns,s34,0,1895
+1004200000.0ns,s34,1,1915
+1004300000.0ns,s1,1,10787
+1004300000.0ns,s1,2,8147
+1004300000.0ns,s1,3,9948
+1004300000.0ns,s3,4,10491
+1004300000.0ns,s3,1,10768
+1004300000.0ns,s3,2,8538
+1004300000.0ns,s6,2,299
+1004300000.0ns,s6,3,267
+1004300000.0ns,s4,2,884
+1004300000.0ns,s4,3,1000
+1004300000.0ns,s5,2,93
+1004300000.0ns,s5,3,122
+1004300000.0ns,s12,2,1997
+1004300000.0ns,s12,3,1936
+1004300000.0ns,s34,0,2201
+1004300000.0ns,s34,1,2226
+1004400000.0ns,s1,1,11352
+1004400000.0ns,s1,2,8549
+1004400000.0ns,s1,3,10445
+1004400000.0ns,s3,4,11002
+1004400000.0ns,s3,1,11316
+1004400000.0ns,s3,2,9053
+1004400000.0ns,s6,2,603
+1004400000.0ns,s6,3,634
+1004400000.0ns,s4,2,1275
+1004400000.0ns,s4,3,1323
+1004400000.0ns,s5,2,366
+1004400000.0ns,s5,3,453
+1004400000.0ns,s12,2,2454
+1004400000.0ns,s12,3,2399
+1004400000.0ns,s34,0,2507
+1004400000.0ns,s34,1,2490
+1004500000.0ns,s1,1,11862
+1004500000.0ns,s1,2,8918
+1004500000.0ns,s1,3,10879
+1004500000.0ns,s3,4,11496
+1004500000.0ns,s3,1,11868
+1004500000.0ns,s3,2,9574
+1004500000.0ns,s6,2,920
+1004500000.0ns,s6,3,1011
+1004500000.0ns,s4,2,1523
+1004500000.0ns,s4,3,1586
+1004500000.0ns,s5,2,616
+1004500000.0ns,s5,3,750
+1004500000.0ns,s12,2,2868
+1004500000.0ns,s12,3,2874
+1004500000.0ns,s34,0,2854
+1004500000.0ns,s34,1,2830
+1004600000.0ns,s1,1,12437
+1004600000.0ns,s1,2,9400
+1004600000.0ns,s1,3,11433
+1004600000.0ns,s3,4,12012
+1004600000.0ns,s3,1,12390
+1004600000.0ns,s3,2,10100
+1004600000.0ns,s6,2,1365
+1004600000.0ns,s6,3,1476
+1004600000.0ns,s4,2,1844
+1004600000.0ns,s4,3,1934
+1004600000.0ns,s5,2,860
+1004600000.0ns,s5,3,1012
+1004600000.0ns,s12,2,3369
+1004600000.0ns,s12,3,3249
+1004600000.0ns,s34,0,3167
+1004600000.0ns,s34,1,3130
+1004700000.0ns,s1,1,12978
+1004700000.0ns,s1,2,9837
+1004700000.0ns,s1,3,11929
+1004700000.0ns,s3,4,12556
+1004700000.0ns,s3,1,12876
+1004700000.0ns,s3,2,10589
+1004700000.0ns,s6,2,1828
+1004700000.0ns,s6,3,1946
+1004700000.0ns,s2,4,173
+1004700000.0ns,s2,2,218
+1004700000.0ns,s4,2,2050
+1004700000.0ns,s4,3,2153
+1004700000.0ns,s5,2,1042
+1004700000.0ns,s5,3,1204
+1004700000.0ns,s12,2,3840
+1004700000.0ns,s12,3,3662
+1004700000.0ns,s34,0,3482
+1004700000.0ns,s34,1,3415
+1004800000.0ns,s1,1,13552
+1004800000.0ns,s1,2,10423
+1004800000.0ns,s1,3,12503
+1004800000.0ns,s3,4,13077
+1004800000.0ns,s3,1,13403
+1004800000.0ns,s3,2,11081
+1004800000.0ns,s6,2,2273
+1004800000.0ns,s6,3,2365
+1004800000.0ns,s2,4,487
+1004800000.0ns,s2,2,577
+1004800000.0ns,s4,2,2382
+1004800000.0ns,s4,3,2427
+1004800000.0ns,s5,2,1320
+1004800000.0ns,s5,3,1500
+1004800000.0ns,s12,2,4252
+1004800000.0ns,s12,3,4111
+1004800000.0ns,s34,0,3885
+1004800000.0ns,s34,1,3807
+1004900000.0ns,s1,1,14085
+1004900000.0ns,s1,2,10935
+1004900000.0ns,s1,3,13010
+1004900000.0ns,s3,4,13556
+1004900000.0ns,s3,1,13924
+1004900000.0ns,s3,2,11608
+1004900000.0ns,s6,2,2728
+1004900000.0ns,s6,3,2794
+1004900000.0ns,s2,4,679
+1004900000.0ns,s2,2,819
+1004900000.0ns,s4,2,2599
+1004900000.0ns,s4,3,2693
+1004900000.0ns,s5,2,1551
+1004900000.0ns,s5,3,1798
+1004900000.0ns,s12,2,4722
+1004900000.0ns,s12,3,4534
+1004900000.0ns,s27,0,191
+1004900000.0ns,s27,1,285
+1004900000.0ns,s27,3,75
+1004900000.0ns,s34,0,4287
+1004900000.0ns,s34,1,4228
+1005000000.0ns,s1,1,14617
+1005000000.0ns,s1,2,11476
+1005000000.0ns,s1,3,13548
+1005000000.0ns,s3,4,14112
+1005000000.0ns,s3,1,14471
+1005000000.0ns,s3,2,12115
+1005000000.0ns,s6,2,3159
+1005000000.0ns,s6,3,3270
+1005000000.0ns,s2,4,949
+1005000000.0ns,s2,2,1186
+1005000000.0ns,s4,2,2764
+1005000000.0ns,s4,3,2904
+1005000000.0ns,s5,2,1747
+1005000000.0ns,s5,3,1976
+1005000000.0ns,s12,2,5141
+1005000000.0ns,s12,3,4901
+1005000000.0ns,s27,0,523
+1005000000.0ns,s27,1,629
+1005000000.0ns,s27,3,222
+1005000000.0ns,s34,0,4539
+1005000000.0ns,s34,1,4468
+1005100000.0ns,s1,1,15182
+1005100000.0ns,s1,2,12019
+1005100000.0ns,s1,3,14021
+1005100000.0ns,s3,4,14678
+1005100000.0ns,s3,1,14986
+1005100000.0ns,s3,2,12623
+1005100000.0ns,s6,2,3603
+1005100000.0ns,s6,3,3707
+1005100000.0ns,s2,4,1168
+1005100000.0ns,s2,2,1403
+1005100000.0ns,s4,2,3160
+1005100000.0ns,s4,3,3154
+1005100000.0ns,s5,2,1969
+1005100000.0ns,s5,3,2218
+1005100000.0ns,s9,2,186
+1005100000.0ns,s9,3,220
+1005100000.0ns,s12,2,5631
+1005100000.0ns,s12,3,5287
+1005100000.0ns,s27,0,734
+1005100000.0ns,s27,1,875
+1005100000.0ns,s27,3,320
+1005100000.0ns,s34,0,4917
+1005100000.0ns,s34,1,4840
+1005200000.0ns,s1,1,15749
+1005200000.0ns,s1,2,12544
+1005200000.0ns,s1,3,14518
+1005200000.0ns,s3,4,15219
+1005200000.0ns,s3,1,15560
+1005200000.0ns,s3,2,13157
+1005200000.0ns,s6,2,4082
+1005200000.0ns,s6,3,4118
+1005200000.0ns,s2,4,1430
+1005200000.0ns,s2,2,1638
+1005200000.0ns,s4,2,3342
+1005200000.0ns,s4,3,3364
+1005200000.0ns,s5,2,2184
+1005200000.0ns,s5,3,2451
+1005200000.0ns,s9,2,604
+1005200000.0ns,s9,3,715
+1005200000.0ns,s12,2,6005
+1005200000.0ns,s12,3,5715
+1005200000.0ns,s27,0,1028
+1005200000.0ns,s27,1,1177
+1005200000.0ns,s27,3,466
+1005200000.0ns,s34,0,5216
+1005200000.0ns,s34,1,5130
+1005300000.0ns,s1,1,16315
+1005300000.0ns,s1,2,13090
+1005300000.0ns,s1,3,14996
+1005300000.0ns,s3,4,15780
+1005300000.0ns,s3,1,16132
+1005300000.0ns,s3,2,13682
+1005300000.0ns,s6,2,4528
+1005300000.0ns,s6,3,4577
+1005300000.0ns,s2,4,1624
+1005300000.0ns,s2,2,1805
+1005300000.0ns,s4,2,3702
+1005300000.0ns,s4,3,3770
+1005300000.0ns,s5,2,2431
+1005300000.0ns,s5,3,2698
+1005300000.0ns,s9,2,1020
+1005300000.0ns,s9,3,1139
+1005300000.0ns,s12,2,6421
+1005300000.0ns,s12,3,6195
+1005300000.0ns,s27,0,1363
+1005300000.0ns,s27,1,1565
+1005300000.0ns,s27,3,635
+1005300000.0ns,s34,0,5485
+1005300000.0ns,s34,1,5373
+1005300000.0ns,s34,2,54
+1005400000.0ns,s1,1,16876
+1005400000.0ns,s1,2,13658
+1005400000.0ns,s1,3,15547
+1005400000.0ns,s3,4,16327
+1005400000.0ns,s3,1,16658
+1005400000.0ns,s3,2,14205
+1005400000.0ns,s6,2,4976
+1005400000.0ns,s6,3,5026
+1005400000.0ns,s2,4,1883
+1005400000.0ns,s2,2,2052
+1005400000.0ns,s4,2,3908
+1005400000.0ns,s4,3,4031
+1005400000.0ns,s5,2,2640
+1005400000.0ns,s5,3,2914
+1005400000.0ns,s9,2,1431
+1005400000.0ns,s9,3,1479
+1005400000.0ns,s12,2,6888
+1005400000.0ns,s12,3,6644
+1005400000.0ns,s27,0,1675
+1005400000.0ns,s27,1,1867
+1005400000.0ns,s27,3,702
+1005400000.0ns,s34,0,5823
+1005400000.0ns,s34,1,5695
+1005400000.0ns,s34,2,169
+1005500000.0ns,s1,1,17453
+1005500000.0ns,s1,2,14193
+1005500000.0ns,s1,3,16109
+1005500000.0ns,s3,4,16865
+1005500000.0ns,s3,1,17179
+1005500000.0ns,s3,2,14711
+1005500000.0ns,s6,2,5451
+1005500000.0ns,s6,3,5463
+1005500000.0ns,s2,4,2182
+1005500000.0ns,s2,2,2292
+1005500000.0ns,s4,2,4153
+1005500000.0ns,s4,3,4311
+1005500000.0ns,s5,2,2938
+1005500000.0ns,s5,3,3244
+1005500000.0ns,s9,2,1883
+1005500000.0ns,s9,3,1914
+1005500000.0ns,s12,2,7342
+1005500000.0ns,s12,3,7107
+1005500000.0ns,s27,0,2047
+1005500000.0ns,s27,1,2238
+1005500000.0ns,s27,3,882
+1005500000.0ns,s34,0,6006
+1005500000.0ns,s34,1,5899
+1005500000.0ns,s34,2,282
+1005600000.0ns,s1,1,18001
+1005600000.0ns,s1,2,14765
+1005600000.0ns,s1,3,16651
+1005600000.0ns,s3,4,17348
+1005600000.0ns,s3,1,17644
+1005600000.0ns,s3,2,15215
+1005600000.0ns,s6,2,5922
+1005600000.0ns,s6,3,5912
+1005600000.0ns,s2,4,2322
+1005600000.0ns,s2,2,2389
+1005600000.0ns,s4,2,4440
+1005600000.0ns,s4,3,4583
+1005600000.0ns,s5,2,3246
+1005600000.0ns,s5,3,3549
+1005600000.0ns,s9,2,2264
+1005600000.0ns,s9,3,2267
+1005600000.0ns,s12,2,7797
+1005600000.0ns,s12,3,7554
+1005600000.0ns,s27,0,2409
+1005600000.0ns,s27,1,2628
+1005600000.0ns,s27,3,1195
+1005600000.0ns,s34,0,6189
+1005600000.0ns,s34,1,6116
+1005600000.0ns,s34,2,381
+1005700000.0ns,s1,1,18602
+1005700000.0ns,s1,2,15333
+1005700000.0ns,s1,3,17206
+1005700000.0ns,s3,4,17867
+1005700000.0ns,s3,1,18183
+1005700000.0ns,s3,2,15704
+1005700000.0ns,s6,2,6356
+1005700000.0ns,s6,3,6402
+1005700000.0ns,s2,4,2498
+1005700000.0ns,s2,2,2539
+1005700000.0ns,s4,2,4695
+1005700000.0ns,s4,3,4872
+1005700000.0ns,s5,2,3519
+1005700000.0ns,s5,3,3782
+1005700000.0ns,s9,2,2676
+1005700000.0ns,s9,3,2667
+1005700000.0ns,s10,2,82
+1005700000.0ns,s10,3,53
+1005700000.0ns,s12,2,8256
+1005700000.0ns,s12,3,8010
+1005700000.0ns,s27,0,2689
+1005700000.0ns,s27,1,2912
+1005700000.0ns,s27,3,1326
+1005700000.0ns,s34,0,6449
+1005700000.0ns,s34,1,6401
+1005700000.0ns,s34,2,506
+1005800000.0ns,s1,1,19206
+1005800000.0ns,s1,2,15904
+1005800000.0ns,s1,3,17724
+1005800000.0ns,s3,4,18350
+1005800000.0ns,s3,1,18648
+1005800000.0ns,s3,2,16193
+1005800000.0ns,s6,2,6805
+1005800000.0ns,s6,3,6847
+1005800000.0ns,s2,4,2668
+1005800000.0ns,s2,2,2714
+1005800000.0ns,s4,2,4945
+1005800000.0ns,s4,3,5090
+1005800000.0ns,s5,2,3859
+1005800000.0ns,s5,3,4068
+1005800000.0ns,s9,2,3086
+1005800000.0ns,s9,3,3077
+1005800000.0ns,s10,2,357
+1005800000.0ns,s10,3,385
+1005800000.0ns,s12,2,8713
+1005800000.0ns,s12,3,8476
+1005800000.0ns,s27,0,2984
+1005800000.0ns,s27,1,3235
+1005800000.0ns,s27,3,1447
+1005800000.0ns,s34,0,6642
+1005800000.0ns,s34,1,6660
+1005800000.0ns,s34,2,654
+1005900000.0ns,s1,1,19838
+1005900000.0ns,s1,2,16470
+1005900000.0ns,s1,3,18260
+1005900000.0ns,s3,4,18845
+1005900000.0ns,s3,1,19154
+1005900000.0ns,s3,2,16706
+1005900000.0ns,s6,2,7269
+1005900000.0ns,s6,3,7285
+1005900000.0ns,s2,4,2798
+1005900000.0ns,s2,2,2803
+1005900000.0ns,s4,2,5148
+1005900000.0ns,s4,3,5335
+1005900000.0ns,s5,2,4198
+1005900000.0ns,s5,3,4383
+1005900000.0ns,s9,2,3500
+1005900000.0ns,s9,3,3440
+1005900000.0ns,s10,2,668
+1005900000.0ns,s10,3,741
+1005900000.0ns,s12,2,9167
+1005900000.0ns,s12,3,8924
+1005900000.0ns,s27,0,3250
+1005900000.0ns,s27,1,3552
+1005900000.0ns,s27,3,1586
+1005900000.0ns,s34,0,6933
+1005900000.0ns,s34,1,6967
+1005900000.0ns,s34,2,818
+1006000000.0ns,s1,1,20439
+1006000000.0ns,s1,2,17054
+1006000000.0ns,s1,3,18852
+1006000000.0ns,s3,4,19327
+1006000000.0ns,s3,1,19707
+1006000000.0ns,s3,2,17245
+1006000000.0ns,s6,2,7718
+1006000000.0ns,s6,3,7732
+1006000000.0ns,s2,4,3018
+1006000000.0ns,s2,2,2975
+1006000000.0ns,s4,2,5458
+1006000000.0ns,s4,3,5641
+1006000000.0ns,s5,2,4545
+1006000000.0ns,s5,3,4694
+1006000000.0ns,s9,2,3879
+1006000000.0ns,s9,3,3772
+1006000000.0ns,s10,2,1018
+1006000000.0ns,s10,3,1121
+1006000000.0ns,s12,2,9623
+1006000000.0ns,s12,3,9375
+1006000000.0ns,s27,0,3662
+1006000000.0ns,s27,1,4001
+1006000000.0ns,s27,3,1751
+1006000000.0ns,s34,0,7167
+1006000000.0ns,s34,1,7302
+1006000000.0ns,s34,2,868
+1006100000.0ns,s1,1,21007
+1006100000.0ns,s1,2,17640
+1006100000.0ns,s1,3,19434
+1006100000.0ns,s3,4,19860
+1006100000.0ns,s3,1,20245
+1006100000.0ns,s3,2,17732
+1006100000.0ns,s6,2,8136
+1006100000.0ns,s6,3,8213
+1006100000.0ns,s2,4,3305
+1006100000.0ns,s2,2,3201
+1006100000.0ns,s4,2,5710
+1006100000.0ns,s4,3,5934
+1006100000.0ns,s5,2,4874
+1006100000.0ns,s5,3,5022
+1006100000.0ns,s9,2,4248
+1006100000.0ns,s9,3,4141
+1006100000.0ns,s10,2,1258
+1006100000.0ns,s10,3,1447
+1006100000.0ns,s12,2,10084
+1006100000.0ns,s12,3,9796
+1006100000.0ns,s27,0,3987
+1006100000.0ns,s27,1,4354
+1006100000.0ns,s27,3,1843
+1006100000.0ns,s34,0,7529
+1006100000.0ns,s34,1,7691
+1006100000.0ns,s34,2,953
+1006200000.0ns,s1,1,21591
+1006200000.0ns,s1,2,18228
+1006200000.0ns,s1,3,19987
+1006200000.0ns,s3,4,20325
+1006200000.0ns,s3,1,20775
+1006200000.0ns,s3,2,18233
+1006200000.0ns,s6,2,8613
+1006200000.0ns,s6,3,8643
+1006200000.0ns,s2,4,3618
+1006200000.0ns,s2,2,3461
+1006200000.0ns,s4,2,5967
+1006200000.0ns,s4,3,6192
+1006200000.0ns,s5,2,5179
+1006200000.0ns,s5,3,5334
+1006200000.0ns,s9,2,4632
+1006200000.0ns,s9,3,4536
+1006200000.0ns,s10,2,1606
+1006200000.0ns,s10,3,1778
+1006200000.0ns,s12,2,10516
+1006200000.0ns,s12,3,10259
+1006200000.0ns,s19,2,44
+1006200000.0ns,s19,3,64
+1006200000.0ns,s27,0,4310
+1006200000.0ns,s27,1,4650
+1006200000.0ns,s27,3,2021
+1006200000.0ns,s34,0,7814
+1006200000.0ns,s34,1,8028
+1006200000.0ns,s34,2,1111
+1006300000.0ns,s1,1,22179
+1006300000.0ns,s1,2,18781
+1006300000.0ns,s1,3,20609
+1006300000.0ns,s3,4,20854
+1006300000.0ns,s3,1,21302
+1006300000.0ns,s3,2,18795
+1006300000.0ns,s6,2,9061
+1006300000.0ns,s6,3,9093
+1006300000.0ns,s2,4,3858
+1006300000.0ns,s2,2,3677
+1006300000.0ns,s4,2,6259
+1006300000.0ns,s4,3,6535
+1006300000.0ns,s5,2,5461
+1006300000.0ns,s5,3,5682
+1006300000.0ns,s9,2,4985
+1006300000.0ns,s9,3,4894
+1006300000.0ns,s10,2,1994
+1006300000.0ns,s10,3,2183
+1006300000.0ns,s12,2,10990
+1006300000.0ns,s12,3,10670
+1006300000.0ns,s19,2,296
+1006300000.0ns,s19,3,327
+1006300000.0ns,s27,0,4554
+1006300000.0ns,s27,1,4909
+1006300000.0ns,s27,3,2151
+1006300000.0ns,s34,0,8104
+1006300000.0ns,s34,1,8413
+1006300000.0ns,s34,2,1261
+1006400000.0ns,s1,1,22756
+1006400000.0ns,s1,2,19361
+1006400000.0ns,s1,3,21191
+1006400000.0ns,s3,4,21370
+1006400000.0ns,s3,1,21870
+1006400000.0ns,s3,2,19280
+1006400000.0ns,s6,2,9510
+1006400000.0ns,s6,3,9538
+1006400000.0ns,s2,4,4104
+1006400000.0ns,s2,2,3932
+1006400000.0ns,s4,2,6524
+1006400000.0ns,s4,3,6847
+1006400000.0ns,s5,2,5773
+1006400000.0ns,s5,3,5981
+1006400000.0ns,s9,2,5363
+1006400000.0ns,s9,3,5225
+1006400000.0ns,s10,2,2274
+1006400000.0ns,s10,3,2484
+1006400000.0ns,s12,2,11446
+1006400000.0ns,s12,3,11133
+1006400000.0ns,s19,2,458
+1006400000.0ns,s19,3,476
+1006400000.0ns,s27,0,4864
+1006400000.0ns,s27,1,5236
+1006400000.0ns,s27,3,2305
+1006400000.0ns,s34,0,8512
+1006400000.0ns,s34,1,8833
+1006400000.0ns,s34,2,1527
+1006500000.0ns,s1,1,23352
+1006500000.0ns,s1,2,19935
+1006500000.0ns,s1,3,21768
+1006500000.0ns,s3,4,21877
+1006500000.0ns,s3,1,22409
+1006500000.0ns,s3,2,19791
+1006500000.0ns,s6,2,9981
+1006500000.0ns,s6,3,9957
+1006500000.0ns,s2,4,4445
+1006500000.0ns,s2,2,4208
+1006500000.0ns,s4,2,6808
+1006500000.0ns,s4,3,7158
+1006500000.0ns,s5,2,6096
+1006500000.0ns,s5,3,6307
+1006500000.0ns,s9,2,5772
+1006500000.0ns,s9,3,5627
+1006500000.0ns,s10,2,2560
+1006500000.0ns,s10,3,2805
+1006500000.0ns,s12,2,11900
+1006500000.0ns,s12,3,11597
+1006500000.0ns,s19,2,665
+1006500000.0ns,s19,3,713
+1006500000.0ns,s27,0,5083
+1006500000.0ns,s27,1,5484
+1006500000.0ns,s27,3,2392
+1006500000.0ns,s34,0,8906
+1006500000.0ns,s34,1,9255
+1006500000.0ns,s34,2,1609
+1006600000.0ns,s1,1,23980
+1006600000.0ns,s1,2,20533
+1006600000.0ns,s1,3,22335
+1006600000.0ns,s3,4,22431
+1006600000.0ns,s3,1,22977
+1006600000.0ns,s3,2,20337
+1006600000.0ns,s6,2,10454
+1006600000.0ns,s6,3,10373
+1006600000.0ns,s2,4,4781
+1006600000.0ns,s2,2,4545
+1006600000.0ns,s4,2,7130
+1006600000.0ns,s4,3,7542
+1006600000.0ns,s5,2,6459
+1006600000.0ns,s5,3,6583
+1006600000.0ns,s9,2,6099
+1006600000.0ns,s9,3,6003
+1006600000.0ns,s10,2,2917
+1006600000.0ns,s10,3,3167
+1006600000.0ns,s12,2,12328
+1006600000.0ns,s12,3,12030
+1006600000.0ns,s19,2,966
+1006600000.0ns,s19,3,1042
+1006600000.0ns,s27,0,5435
+1006600000.0ns,s27,1,5895
+1006600000.0ns,s27,3,2627
+1006600000.0ns,s34,0,9127
+1006600000.0ns,s34,1,9561
+1006600000.0ns,s34,2,1698
+1006700000.0ns,s1,1,24604
+1006700000.0ns,s1,2,21126
+1006700000.0ns,s1,3,22908
+1006700000.0ns,s3,4,22981
+1006700000.0ns,s3,1,23528
+1006700000.0ns,s3,2,20878
+1006700000.0ns,s6,2,10966
+1006700000.0ns,s6,3,10764
+1006700000.0ns,s2,4,5115
+1006700000.0ns,s2,2,4804
+1006700000.0ns,s4,2,7444
+1006700000.0ns,s4,3,7889
+1006700000.0ns,s5,2,6769
+1006700000.0ns,s5,3,6911
+1006700000.0ns,s9,2,6456
+1006700000.0ns,s9,3,6348
+1006700000.0ns,s10,2,3285
+1006700000.0ns,s10,3,3523
+1006700000.0ns,s12,2,12778
+1006700000.0ns,s12,3,12449
+1006700000.0ns,s19,2,1236
+1006700000.0ns,s19,3,1340
+1006700000.0ns,s27,0,5672
+1006700000.0ns,s27,1,6167
+1006700000.0ns,s27,3,2734
+1006700000.0ns,s34,0,9497
+1006700000.0ns,s34,1,9986
+1006700000.0ns,s34,2,1698
+1006800000.0ns,s1,1,25233
+1006800000.0ns,s1,2,21682
+1006800000.0ns,s1,3,23481
+1006800000.0ns,s3,4,23529
+1006800000.0ns,s3,1,24088
+1006800000.0ns,s3,2,21450
+1006800000.0ns,s6,2,11439
+1006800000.0ns,s6,3,11192
+1006800000.0ns,s2,4,5457
+1006800000.0ns,s2,2,5111
+1006800000.0ns,s4,2,7768
+1006800000.0ns,s4,3,8248
+1006800000.0ns,s5,2,7060
+1006800000.0ns,s5,3,7214
+1006800000.0ns,s9,2,6876
+1006800000.0ns,s9,3,6661
+1006800000.0ns,s10,2,3573
+1006800000.0ns,s10,3,3853
+1006800000.0ns,s12,2,13188
+1006800000.0ns,s12,3,12883
+1006800000.0ns,s19,2,1480
+1006800000.0ns,s19,3,1701
+1006800000.0ns,s27,0,5977
+1006800000.0ns,s27,1,6502
+1006800000.0ns,s27,3,2927
+1006800000.0ns,s34,0,9871
+1006800000.0ns,s34,1,10411
+1006800000.0ns,s34,2,1707
+1006900000.0ns,s1,1,25865
+1006900000.0ns,s1,2,22257
+1006900000.0ns,s1,3,24052
+1006900000.0ns,s3,4,24080
+1006900000.0ns,s3,1,24656
+1006900000.0ns,s3,2,21990
+1006900000.0ns,s6,2,11839
