Time,Node,PortIndex,DropPacket
+1011200000.0ns,s27,0,1100
+1011200000.0ns,s27,1,2080
+1011300000.0ns,s27,0,1100
+1011300000.0ns,s27,1,2080
+1011400000.0ns,s27,0,1100
+1011400000.0ns,s27,1,2080
+1011500000.0ns,s27,0,1100
+1011500000.0ns,s27,1,2080
+1011600000.0ns,s27,0,1100
+1011600000.0ns,s27,1,2080
+1011700000.0ns,s27,0,1100
+1011700000.0ns,s27,1,2080
+1011800000.0ns,s27,0,1100
+1011800000.0ns,s27,1,2080
+1011900000.0ns,s27,0,1100
+1011900000.0ns,s27,1,2080
+1012000000.0ns,s27,0,1100
+1012000000.0ns,s27,1,2080
+1012100000.0ns,s27,0,1100
+1012100000.0ns,s27,1,2080
+1012200000.0ns,s27,0,1100
+1012200000.0ns,s27,1,2080
+1012300000.0ns,s27,0,1100
+1012300000.0ns,s27,1,2080
+1012400000.0ns,s27,0,1100
+1012400000.0ns,s27,1,2080
+1012500000.0ns,s27,0,1100
+1012500000.0ns,s27,1,2080
+1012600000.0ns,s27,0,1100
+1012600000.0ns,s27,1,2080
+1012700000.0ns,s27,0,1100
+1012700000.0ns,s27,1,2080
+1012800000.0ns,s27,0,1100
+1012800000.0ns,s27,1,2080
+1012900000.0ns,s27,0,1100
+1012900000.0ns,s27,1,2080
+1013000000.0ns,s27,0,1100
+1013000000.0ns,s27,1,2080
+1013100000.0ns,s27,0,1100
+1013100000.0ns,s27,1,2080
+1013200000.0ns,s27,0,1100
+1013200000.0ns,s27,1,2080
+1013300000.0ns,s27,0,1100
+1013300000.0ns,s27,1,2080
+1013400000.0ns,s27,0,1100
+1013400000.0ns,s27,1,2080
+1013500000.0ns,s27,0,1100
+1013500000.0ns,s27,1,2080
+1013600000.0ns,s27,0,1100
+1013600000.0ns,s27,1,2080
+1013700000.0ns,s27,0,1100
+1013700000.0ns,s27,1,2080
+1013800000.0ns,s27,0,1100
+1013800000.0ns,s27,1,2080
+1013900000.0ns,s27,0,1100
+1013900000.0ns,s27,1,2080
+1014000000.0ns,s27,0,1100
+1014000000.0ns,s27,1,2080
+1014100000.0ns,s27,0,1100
+1014100000.0ns,s27,1,2080
+1014200000.0ns,s27,0,1100
+1014200000.0ns,s27,1,2080
+1014300000.0ns,s27,0,1100
+1014300000.0ns,s27,1,2080
+1014400000.0ns,s27,0,1100
+1014400000.0ns,s27,1,2080
+1014500000.0ns,s27,0,1100
+1014500000.0ns,s27,1,2080
+1014600000.0ns,s27,0,1100
+1014600000.0ns,s27,1,2080
+1014700000.0ns,s27,0,1100
+1014700000.0ns,s27,1,2080
+1014800000.0ns,s27,0,1100
+1014800000.0ns,s27,1,2080
+1014900000.0ns,s27,0,1100
+1014900000.0ns,s27,1,2080
+1015000000.0ns,s27,0,1100
+1015000000.0ns,s27,1,2080
+1015100000.0ns,s27,0,1100
+1015100000.0ns,s27,1,2080
+1015200000.0ns,s27,0,1100
+1015200000.0ns,s27,1,2080
+1015300000.0ns,s27,0,1100
+1015300000.0ns,s27,1,2080
+1015400000.0ns,s27,0,1100
+1015400000.0ns,s27,1,2080
+1015500000.0ns,s27,0,1100
+1015500000.0ns,s27,1,2080
+1015600000.0ns,s27,0,1100
+1015600000.0ns,s27,1,2080
+1015700000.0ns,s27,0,1100
+1015700000.0ns,s27,1,2080
+1015800000.0ns,s27,0,1100
+1015800000.0ns,s27,1,2080
+1015800000.0ns,s34,0,9
+1015800000.0ns,s34,1,287
+1015900000.0ns,s27,0,1100
+1015900000.0ns,s27,1,2080
+1015900000.0ns,s34,0,174
+1015900000.0ns,s34,1,568
+1016000000.0ns,s27,0,1100
+1016000000.0ns,s27,1,2080
+1016000000.0ns,s34,0,504
+1016000000.0ns,s34,1,568
+1016100000.0ns,s27,0,1100
+1016100000.0ns,s27,1,2080
+1016100000.0ns,s34,0,504
+1016100000.0ns,s34,1,568
+1016200000.0ns,s27,0,1100
+1016200000.0ns,s27,1,2080
+1016200000.0ns,s34,0,504
+1016200000.0ns,s34,1,568
+1016300000.0ns,s27,0,1100
+1016300000.0ns,s27,1,2080
+1016300000.0ns,s34,0,504
+1016300000.0ns,s34,1,568
+1016400000.0ns,s27,0,1100
+1016400000.0ns,s27,1,2080
+1016400000.0ns,s34,0,504
+1016400000.0ns,s34,1,568
+1016500000.0ns,s27,0,1100
+1016500000.0ns,s27,1,2080
+1016500000.0ns,s34,0,504
+1016500000.0ns,s34,1,568
+1016600000.0ns,s27,0,1100
+1016600000.0ns,s27,1,2080
+1016600000.0ns,s34,0,504
+1016600000.0ns,s34,1,568
+1016700000.0ns,s27,0,1100
+1016700000.0ns,s27,1,2080
+1016700000.0ns,s34,0,504
+1016700000.0ns,s34,1,568
+1016800000.0ns,s27,0,1100
+1016800000.0ns,s27,1,2080
+1016800000.0ns,s34,0,504
+1016800000.0ns,s34,1,568
+1016900000.0ns,s27,0,1100
+1016900000.0ns,s27,1,2080
+1016900000.0ns,s34,0,504
+1016900000.0ns,s34,1,568
+1017000000.0ns,s27,0,1100
+1017000000.0ns,s27,1,2080
+1017000000.0ns,s34,0,504
+1017000000.0ns,s34,1,568
+1017100000.0ns,s27,0,1100
+1017100000.0ns,s27,1,2080
+1017100000.0ns,s34,0,504
+1017100000.0ns,s34,1,568
+1017200000.0ns,s27,0,1100
+1017200000.0ns,s27,1,2080
+1017200000.0ns,s34,0,504
+1017200000.0ns,s34,1,568
+1017300000.0ns,s27,0,1100
+1017300000.0ns,s27,1,2080
+1017300000.0ns,s34,0,504
+1017300000.0ns,s34,1,568
+1017400000.0ns,s27,0,1100
+1017400000.0ns,s27,1,2080
+1017400000.0ns,s34,0,504
+1017400000.0ns,s34,1,568
+1017500000.0ns,s27,0,1100
+1017500000.0ns,s27,1,2080
+1017500000.0ns,s34,0,504
+1017500000.0ns,s34,1,568
+1017600000.0ns,s27,0,1100
+1017600000.0ns,s27,1,2080
+1017600000.0ns,s34,0,504
+1017600000.0ns,s34,1,568
+1017700000.0ns,s27,0,1100
+1017700000.0ns,s27,1,2080
+1017700000.0ns,s34,0,504
+1017700000.0ns,s34,1,568
+1017800000.0ns,s27,0,1100
+1017800000.0ns,s27,1,2080
+1017800000.0ns,s34,0,504
+1017800000.0ns,s34,1,568
+1017900000.0ns,s27,0,1100
+1017900000.0ns,s27,1,2080
+1017900000.0ns,s34,0,504
+1017900000.0ns,s34,1,568
+1018000000.0ns,s27,0,1100
+1018000000.0ns,s27,1,2080
+1018000000.0ns,s34,0,504
+1018000000.0ns,s34,1,568
+1018100000.0ns,s27,0,1100
+1018100000.0ns,s27,1,2080
+1018100000.0ns,s34,0,504
+1018100000.0ns,s34,1,568
+1018200000.0ns,s27,0,1100
+1018200000.0ns,s27,1,2080
+1018200000.0ns,s34,0,504
+1018200000.0ns,s34,1,568
+1018300000.0ns,s27,0,1100
+1018300000.0ns,s27,1,2080
+1018300000.0ns,s34,0,504
+1018300000.0ns,s34,1,568
+1018400000.0ns,s27,0,1100
+1018400000.0ns,s27,1,2080
+1018400000.0ns,s34,0,504
+1018400000.0ns,s34,1,568
+1018500000.0ns,s27,0,1100
+1018500000.0ns,s27,1,2080
+1018500000.0ns,s34,0,504
+1018500000.0ns,s34,1,568
+1018600000.0ns,s27,0,1100
+1018600000.0ns,s27,1,2080
+1018600000.0ns,s34,0,504
+1018600000.0ns,s34,1,568
+1018700000.0ns,s27,0,1100
+1018700000.0ns,s27,1,2080
+1018700000.0ns,s34,0,504
+1018700000.0ns,s34,1,568
+1018800000.0ns,s27,0,1100
+1018800000.0ns,s27,1,2080
+1018800000.0ns,s34,0,504
+1018800000.0ns,s34,1,568
+1018900000.0ns,s27,0,1100
+1018900000.0ns,s27,1,2080
+1018900000.0ns,s34,0,504
+1018900000.0ns,s34,1,568
+1019000000.0ns,s27,0,1100
+1019000000.0ns,s27,1,2080
+1019000000.0ns,s34,0,504
+1019000000.0ns,s34,1,568
+1019100000.0ns,s27,0,1100
+1019100000.0ns,s27,1,2080
+1019100000.0ns,s34,0,504
+1019100000.0ns,s34,1,568
+1019200000.0ns,s27,0,1100
+1019200000.0ns,s27,1,2080
+1019200000.0ns,s34,0,504
+1019200000.0ns,s34,1,568
+1019300000.0ns,s27,0,1100
+1019300000.0ns,s27,1,2080
+1019300000.0ns,s34,0,504
+1019300000.0ns,s34,1,568
+1019400000.0ns,s27,0,1100
+1019400000.0ns,s27,1,2080
+1019400000.0ns,s34,0,504
+1019400000.0ns,s34,1,568
+1019500000.0ns,s27,0,1100
+1019500000.0ns,s27,1,2080
+1019500000.0ns,s34,0,504
+1019500000.0ns,s34,1,568
+1019600000.0ns,s27,0,1100
+1019600000.0ns,s27,1,2080
+1019600000.0ns,s34,0,504
+1019600000.0ns,s34,1,568
+1019700000.0ns,s27,0,1100
+1019700000.0ns,s27,1,2080
+1019700000.0ns,s34,0,504
+1019700000.0ns,s34,1,568
+1019800000.0ns,s27,0,1100
+1019800000.0ns,s27,1,2080
+1019800000.0ns,s34,0,504
+1019800000.0ns,s34,1,568
+1019900000.0ns,s27,0,1100
+1019900000.0ns,s27,1,2080
+1019900000.0ns,s34,0,504
+1019900000.0ns,s34,1,568
+1020000000.0ns,s27,0,1100
+1020000000.0ns,s27,1,2080
+1020000000.0ns,s34,0,504
+1020000000.0ns,s34,1,568
+1020100000.0ns,s27,0,1100
+1020100000.0ns,s27,1,2080
+1020100000.0ns,s34,0,504
+1020100000.0ns,s34,1,568
+1020200000.0ns,s27,0,1100
+1020200000.0ns,s27,1,2080
+1020200000.0ns,s34,0,504
+1020200000.0ns,s34,1,568
+1020300000.0ns,s27,0,1100
+1020300000.0ns,s27,1,2080
+1020300000.0ns,s34,0,504
+1020300000.0ns,s34,1,568
+1020400000.0ns,s27,0,1100
+1020400000.0ns,s27,1,2080
+1020400000.0ns,s34,0,504
+1020400000.0ns,s34,1,568
+1020500000.0ns,s27,0,1100
+1020500000.0ns,s27,1,2080
+1020500000.0ns,s34,0,504
+1020500000.0ns,s34,1,568
+1020600000.0ns,s27,0,1100
+1020600000.0ns,s27,1,2080
+1020600000.0ns,s34,0,504
+1020600000.0ns,s34,1,568
+1020700000.0ns,s1,1,1
+1020700000.0ns,s1,2,420
+1020700000.0ns,s1,3,277
+1020700000.0ns,s27,0,1100
+1020700000.0ns,s27,1,2080
+1020700000.0ns,s34,0,504
+1020700000.0ns,s34,1,568
+1020800000.0ns,s1,1,825
+1020800000.0ns,s1,2,697
+1020800000.0ns,s1,3,278
+1020800000.0ns,s27,0,1100
+1020800000.0ns,s27,1,2080
+1020800000.0ns,s34,0,504
+1020800000.0ns,s34,1,568
+1020900000.0ns,s1,1,1398
+1020900000.0ns,s1,2,990
+1020900000.0ns,s1,3,278
+1020900000.0ns,s27,0,1100
+1020900000.0ns,s27,1,2080
+1020900000.0ns,s34,0,504
+1020900000.0ns,s34,1,568
+1021000000.0ns,s1,1,1398
+1021000000.0ns,s1,2,990
+1021000000.0ns,s1,3,278
+1021000000.0ns,s27,0,1100
+1021000000.0ns,s27,1,2080
+1021000000.0ns,s34,0,504
+1021000000.0ns,s34,1,568
+1021100000.0ns,s1,1,1398
+1021100000.0ns,s1,2,1008
+1021100000.0ns,s1,3,552
+1021100000.0ns,s27,0,1100
+1021100000.0ns,s27,1,2080
+1021100000.0ns,s34,0,504
+1021100000.0ns,s34,1,568
+1021200000.0ns,s1,1,1399
+1021200000.0ns,s1,2,1317
+1021200000.0ns,s1,3,963
+1021200000.0ns,s27,0,1100
+1021200000.0ns,s27,1,2080
+1021200000.0ns,s34,0,504
+1021200000.0ns,s34,1,568
+1021300000.0ns,s1,1,1399
+1021300000.0ns,s1,2,1525
+1021300000.0ns,s1,3,1100
+1021300000.0ns,s27,0,1100
+1021300000.0ns,s27,1,2080
+1021300000.0ns,s34,0,504
+1021300000.0ns,s34,1,568
+1021400000.0ns,s1,1,1399
+1021400000.0ns,s1,2,1661
+1021400000.0ns,s1,3,1100
+1021400000.0ns,s27,0,1100
+1021400000.0ns,s27,1,2080
+1021400000.0ns,s34,0,504
+1021400000.0ns,s34,1,568
+1021500000.0ns,s1,1,1399
+1021500000.0ns,s1,2,1661
+1021500000.0ns,s1,3,1100
+1021500000.0ns,s27,0,1100
+1021500000.0ns,s27,1,2080
+1021500000.0ns,s34,0,504
+1021500000.0ns,s34,1,568
+1021600000.0ns,s1,1,1399
+1021600000.0ns,s1,2,1661
+1021600000.0ns,s1,3,1100
+1021600000.0ns,s27,0,1100
+1021600000.0ns,s27,1,2080
+1021600000.0ns,s34,0,504
+1021600000.0ns,s34,1,568
+1021700000.0ns,s1,1,1399
+1021700000.0ns,s1,2,1661
+1021700000.0ns,s1,3,1100
+1021700000.0ns,s27,0,1100
+1021700000.0ns,s27,1,2080
+1021700000.0ns,s34,0,504
+1021700000.0ns,s34,1,568
+1021800000.0ns,s1,1,1399
+1021800000.0ns,s1,2,1661
+1021800000.0ns,s1,3,1100
+1021800000.0ns,s27,0,1100
+1021800000.0ns,s27,1,2080
+1021800000.0ns,s34,0,504
+1021800000.0ns,s34,1,568
+1021900000.0ns,s1,1,1399
+1021900000.0ns,s1,2,1661
+1021900000.0ns,s1,3,1100
+1021900000.0ns,s27,0,1100
+1021900000.0ns,s27,1,2080
+1021900000.0ns,s34,0,504
+1021900000.0ns,s34,1,568
+1022000000.0ns,s1,1,1399
+1022000000.0ns,s1,2,1661
+1022000000.0ns,s1,3,1100
+1022000000.0ns,s27,0,1100
+1022000000.0ns,s27,1,2080
+1022000000.0ns,s34,0,504
+1022000000.0ns,s34,1,568
+1022100000.0ns,s1,1,1486
+1022100000.0ns,s1,2,2159
+1022100000.0ns,s1,3,1100
+1022100000.0ns,s27,0,1100
+1022100000.0ns,s27,1,2080
+1022100000.0ns,s34,0,504
+1022100000.0ns,s34,1,568
+1022200000.0ns,s1,1,1709
+1022200000.0ns,s1,2,2391
+1022200000.0ns,s1,3,1100
+1022200000.0ns,s27,0,1100
+1022200000.0ns,s27,1,2080
+1022200000.0ns,s34,0,504
+1022200000.0ns,s34,1,568
+1022300000.0ns,s1,1,1875
+1022300000.0ns,s1,2,2654
+1022300000.0ns,s1,3,1100
+1022300000.0ns,s27,0,1100
+1022300000.0ns,s27,1,2080
+1022300000.0ns,s34,0,504
+1022300000.0ns,s34,1,568
+1022400000.0ns,s1,1,2328
+1022400000.0ns,s1,2,2951
+1022400000.0ns,s1,3,1100
+1022400000.0ns,s27,0,1100
+1022400000.0ns,s27,1,2080
+1022400000.0ns,s34,0,504
+1022400000.0ns,s34,1,568
+1022500000.0ns,s1,1,2404
+1022500000.0ns,s1,2,3760
+1022500000.0ns,s1,3,1112
+1022500000.0ns,s27,0,1100
+1022500000.0ns,s27,1,2080
+1022500000.0ns,s34,0,504
+1022500000.0ns,s34,1,568
+1022600000.0ns,s1,1,2405
+1022600000.0ns,s1,2,4599
+1022600000.0ns,s1,3,1112
+1022600000.0ns,s27,0,1100
+1022600000.0ns,s27,1,2080
+1022600000.0ns,s34,0,504
+1022600000.0ns,s34,1,568
+1022700000.0ns,s1,1,2830
+1022700000.0ns,s1,2,4819
+1022700000.0ns,s1,3,1112
+1022700000.0ns,s27,0,1100
+1022700000.0ns,s27,1,2080
+1022700000.0ns,s34,0,504
+1022700000.0ns,s34,1,568
+1022800000.0ns,s1,1,3266
+1022800000.0ns,s1,2,4912
+1022800000.0ns,s1,3,1152
+1022800000.0ns,s27,0,1100
+1022800000.0ns,s27,1,2080
+1022800000.0ns,s34,0,504
+1022800000.0ns,s34,1,568
+1022900000.0ns,s1,1,3748
+1022900000.0ns,s1,2,4917
+1022900000.0ns,s1,3,1187
+1022900000.0ns,s27,0,1100
+1022900000.0ns,s27,1,2080
+1022900000.0ns,s34,0,504
+1022900000.0ns,s34,1,568
+1023000000.0ns,s1,1,3793
+1023000000.0ns,s1,2,5101
+1023000000.0ns,s1,3,1191
+1023000000.0ns,s27,0,1100
+1023000000.0ns,s27,1,2080
+1023000000.0ns,s34,0,504
+1023000000.0ns,s34,1,568
+1023100000.0ns,s1,1,4171
+1023100000.0ns,s1,2,5210
+1023100000.0ns,s1,3,1328
+1023100000.0ns,s27,0,1100
+1023100000.0ns,s27,1,2080
+1023100000.0ns,s34,0,504
+1023100000.0ns,s34,1,568
+1023200000.0ns,s1,1,4320
+1023200000.0ns,s1,2,5754
+1023200000.0ns,s1,3,1328
+1023200000.0ns,s27,0,1100
+1023200000.0ns,s27,1,2080
+1023200000.0ns,s34,0,504
+1023200000.0ns,s34,1,568
+1023300000.0ns,s1,1,5142
+1023300000.0ns,s1,2,5775
+1023300000.0ns,s1,3,1328
+1023300000.0ns,s27,0,1100
+1023300000.0ns,s27,1,2080
+1023300000.0ns,s34,0,504
+1023300000.0ns,s34,1,568
+1023400000.0ns,s1,1,5982
+1023400000.0ns,s1,2,5775
+1023400000.0ns,s1,3,1328
+1023400000.0ns,s27,0,1100
+1023400000.0ns,s27,1,2080
+1023400000.0ns,s34,0,504
+1023400000.0ns,s34,1,711
+1023500000.0ns,s1,1,6697
+1023500000.0ns,s1,2,5901
+1023500000.0ns,s1,3,1329
+1023500000.0ns,s27,0,1100
+1023500000.0ns,s27,1,2080
+1023500000.0ns,s34,0,729
+1023500000.0ns,s34,1,1083
+1023600000.0ns,s1,1,6700
+1023600000.0ns,s1,2,6741
+1023600000.0ns,s1,3,1431
+1023600000.0ns,s27,0,1100
+1023600000.0ns,s27,1,2080
+1023600000.0ns,s34,0,911
+1023600000.0ns,s34,1,1298
+1023700000.0ns,s1,1,6910
+1023700000.0ns,s1,2,7371
+1023700000.0ns,s1,3,1431
+1023700000.0ns,s27,0,1100
+1023700000.0ns,s27,1,2080
+1023700000.0ns,s34,0,1343
+1023700000.0ns,s34,1,1330
+1023800000.0ns,s1,1,7750
+1023800000.0ns,s1,2,7372
+1023800000.0ns,s1,3,1431
+1023800000.0ns,s27,0,1100
+1023800000.0ns,s27,1,2080
+1023800000.0ns,s34,0,1357
+1023800000.0ns,s34,1,1538
+1023900000.0ns,s1,1,8055
+1023900000.0ns,s1,2,8074
+1023900000.0ns,s1,3,1432
+1023900000.0ns,s27,0,1100
+1023900000.0ns,s27,1,2080
+1023900000.0ns,s34,0,1379
+1023900000.0ns,s34,1,1655
+1024000000.0ns,s1,1,8224
+1024000000.0ns,s1,2,8784
+1024000000.0ns,s1,3,1432
+1024000000.0ns,s27,0,1100
+1024000000.0ns,s27,1,2080
+1024000000.0ns,s34,0,1704
+1024000000.0ns,s34,1,1778
+1024100000.0ns,s1,1,8550
+1024100000.0ns,s1,2,9068
+1024100000.0ns,s1,3,1432
+1024100000.0ns,s27,0,1100
+1024100000.0ns,s27,1,2080
+1024100000.0ns,s34,0,1704
+1024100000.0ns,s34,1,2164
+1024200000.0ns,s1,1,8552
+1024200000.0ns,s1,2,9082
+1024200000.0ns,s1,3,1432
+1024200000.0ns,s27,0,1100
+1024200000.0ns,s27,1,2080
+1024200000.0ns,s34,0,1704
+1024200000.0ns,s34,1,2164
+1024300000.0ns,s1,1,8554
+1024300000.0ns,s1,2,9348
+1024300000.0ns,s1,3,1432
+1024300000.0ns,s27,0,1100
+1024300000.0ns,s27,1,2080
+1024300000.0ns,s34,0,1704
+1024300000.0ns,s34,1,2164
+1024400000.0ns,s1,1,8554
+1024400000.0ns,s1,2,9388
+1024400000.0ns,s1,3,1435
+1024400000.0ns,s27,0,1100
+1024400000.0ns,s27,1,2080
+1024400000.0ns,s34,0,1704
+1024400000.0ns,s34,1,2164
+1024500000.0ns,s1,1,8554
+1024500000.0ns,s1,2,9388
+1024500000.0ns,s1,3,1438
+1024500000.0ns,s27,0,1100
+1024500000.0ns,s27,1,2080
+1024500000.0ns,s34,0,1704
+1024500000.0ns,s34,1,2164
+1024600000.0ns,s1,1,8554
+1024600000.0ns,s1,2,9388
+1024600000.0ns,s1,3,1438
+1024600000.0ns,s27,0,1100
+1024600000.0ns,s27,1,2080
+1024600000.0ns,s34,0,2004
+1024600000.0ns,s34,1,2164
+1024700000.0ns,s1,1,8554
+1024700000.0ns,s1,2,9388
+1024700000.0ns,s1,3,1438
+1024700000.0ns,s27,0,1100
+1024700000.0ns,s27,1,2080
+1024700000.0ns,s34,0,2220
+1024700000.0ns,s34,1,2375
+1024800000.0ns,s1,1,8554
+1024800000.0ns,s1,2,9388
+1024800000.0ns,s1,3,1438
+1024800000.0ns,s27,0,1100
+1024800000.0ns,s27,1,2080
+1024800000.0ns,s34,0,2220
+1024800000.0ns,s34,1,2796
+1024900000.0ns,s1,1,8554
+1024900000.0ns,s1,2,9388
+1024900000.0ns,s1,3,1438
+1024900000.0ns,s27,0,1100
+1024900000.0ns,s27,1,2080
+1024900000.0ns,s34,0,2385
+1024900000.0ns,s34,1,3051
+1025000000.0ns,s1,1,8554
+1025000000.0ns,s1,2,9388
+1025000000.0ns,s1,3,1438
+1025000000.0ns,s27,0,1100
+1025000000.0ns,s27,1,2080
+1025000000.0ns,s34,0,2464
+1025000000.0ns,s34,1,3082
+1025100000.0ns,s1,1,8554
+1025100000.0ns,s1,2,9388
+1025100000.0ns,s1,3,1438
+1025100000.0ns,s27,0,1100
+1025100000.0ns,s27,1,2080
+1025100000.0ns,s34,0,2464
+1025100000.0ns,s34,1,3082
+1025200000.0ns,s1,1,8554
+1025200000.0ns,s1,2,9388
+1025200000.0ns,s1,3,1438
+1025200000.0ns,s27,0,1100
+1025200000.0ns,s27,1,2080
+1025200000.0ns,s34,0,2468
+1025200000.0ns,s34,1,3603
+1025300000.0ns,s1,1,8643
+1025300000.0ns,s1,2,9392
+1025300000.0ns,s1,3,1438
+1025300000.0ns,s27,0,1100
+1025300000.0ns,s27,1,2080
+1025300000.0ns,s34,0,2532
+1025300000.0ns,s34,1,3945
+1025400000.0ns,s1,1,9483
+1025400000.0ns,s1,2,9392
+1025400000.0ns,s1,3,1438
+1025400000.0ns,s27,0,1100
+1025400000.0ns,s27,1,2080
+1025400000.0ns,s34,0,2768
+1025400000.0ns,s34,1,3945
+1025500000.0ns,s1,1,10323
+1025500000.0ns,s1,2,9392
+1025500000.0ns,s1,3,1443
+1025500000.0ns,s27,0,1100
+1025500000.0ns,s27,1,2080
+1025500000.0ns,s34,0,2885
+1025500000.0ns,s34,1,4008
+1025600000.0ns,s1,1,11164
+1025600000.0ns,s1,2,9417
+1025600000.0ns,s1,3,1446
+1025600000.0ns,s27,0,1100
+1025600000.0ns,s27,1,2080
+1025600000.0ns,s34,0,2885
+1025600000.0ns,s34,1,4008
+1025700000.0ns,s1,1,11465
+1025700000.0ns,s1,2,10083
+1025700000.0ns,s1,3,1446
+1025700000.0ns,s27,0,1100
+1025700000.0ns,s27,1,2080
+1025700000.0ns,s34,0,2885
+1025700000.0ns,s34,1,4050
+1025800000.0ns,s1,1,11964
+1025800000.0ns,s1,2,10425
+1025800000.0ns,s1,3,1446
+1025800000.0ns,s27,0,1100
+1025800000.0ns,s27,1,2080
+1025800000.0ns,s34,0,3395
+1025800000.0ns,s34,1,4050
+1025900000.0ns,s1,1,12439
+1025900000.0ns,s1,2,10790
+1025900000.0ns,s1,3,1446
+1025900000.0ns,s27,0,1100
+1025900000.0ns,s27,1,2080
+1025900000.0ns,s34,0,3675
+1025900000.0ns,s34,1,4050
+1026000000.0ns,s1,1,12612
+1026000000.0ns,s1,2,11461
+1026000000.0ns,s1,3,1446
+1026000000.0ns,s27,0,1100
+1026000000.0ns,s27,1,2080
+1026000000.0ns,s34,0,3855
+1026000000.0ns,s34,1,4050
+1026100000.0ns,s1,1,12711
+1026100000.0ns,s1,2,11463
+1026100000.0ns,s1,3,1446
+1026100000.0ns,s27,0,1100
+1026100000.0ns,s27,1,2080
+1026100000.0ns,s34,0,4010
+1026100000.0ns,s34,1,4100
+1026200000.0ns,s1,1,12711
+1026200000.0ns,s1,2,11519
+1026200000.0ns,s1,3,1446
+1026200000.0ns,s27,0,1100
+1026200000.0ns,s27,1,2080
+1026200000.0ns,s34,0,4096
+1026200000.0ns,s34,1,4215
+1026300000.0ns,s1,1,12711
+1026300000.0ns,s1,2,11519
+1026300000.0ns,s1,3,1446
+1026300000.0ns,s27,0,1100
+1026300000.0ns,s27,1,2080
+1026300000.0ns,s34,0,4169
+1026300000.0ns,s34,1,4304
+1026400000.0ns,s1,1,12711
+1026400000.0ns,s1,2,11519
+1026400000.0ns,s1,3,1446
+1026400000.0ns,s27,0,1100
+1026400000.0ns,s27,1,2080
+1026400000.0ns,s34,0,4306
+1026400000.0ns,s34,1,4336
+1026500000.0ns,s1,1,12711
+1026500000.0ns,s1,2,11519
+1026500000.0ns,s1,3,1446
