Time,Node,PortIndex,DropPacket
+1011900000.0ns,s1,2,7165
+1011900000.0ns,s1,3,7536
+1011900000.0ns,s6,2,9318
+1011900000.0ns,s6,3,8437
+1011900000.0ns,s21,0,3223
+1011900000.0ns,s21,4,1172
+1011900000.0ns,s21,1,2539
+1011900000.0ns,s21,3,3262
+1011900000.0ns,s9,2,6046
+1011900000.0ns,s9,3,6164
+1011900000.0ns,s27,0,3840
+1011900000.0ns,s27,1,2850
+1011900000.0ns,s28,0,909
+1011900000.0ns,s28,1,1330
+1011900000.0ns,s28,3,1102
+1011900000.0ns,s35,0,3174
+1011900000.0ns,s35,1,4242
+1011900000.0ns,s35,3,45
+1012000000.0ns,s1,1,9564
+1012000000.0ns,s1,2,7187
+1012000000.0ns,s1,3,7591
+1012000000.0ns,s6,2,9318
+1012000000.0ns,s6,3,8437
+1012000000.0ns,s21,0,3223
+1012000000.0ns,s21,4,1172
+1012000000.0ns,s21,1,2539
+1012000000.0ns,s21,3,3262
+1012000000.0ns,s9,2,6046
+1012000000.0ns,s9,3,6164
+1012000000.0ns,s27,0,3840
+1012000000.0ns,s27,1,2850
+1012000000.0ns,s28,0,909
+1012000000.0ns,s28,1,1330
+1012000000.0ns,s28,3,1102
+1012000000.0ns,s35,0,3174
+1012000000.0ns,s35,1,4242
+1012000000.0ns,s35,3,45
+1012100000.0ns,s1,1,9848
+1012100000.0ns,s1,2,7206
+1012100000.0ns,s1,3,7619
+1012100000.0ns,s6,2,9318
+1012100000.0ns,s6,3,8437
+1012100000.0ns,s21,0,3223
+1012100000.0ns,s21,4,1172
+1012100000.0ns,s21,1,2539
+1012100000.0ns,s21,3,3262
+1012100000.0ns,s9,2,6046
+1012100000.0ns,s9,3,6164
+1012100000.0ns,s27,0,3840
+1012100000.0ns,s27,1,2850
+1012100000.0ns,s28,0,909
+1012100000.0ns,s28,1,1330
+1012100000.0ns,s28,3,1102
+1012100000.0ns,s35,0,3174
+1012100000.0ns,s35,1,4242
+1012100000.0ns,s35,3,45
+1012200000.0ns,s1,1,10025
+1012200000.0ns,s1,2,7225
+1012200000.0ns,s1,3,7679
+1012200000.0ns,s6,2,9318
+1012200000.0ns,s6,3,8437
+1012200000.0ns,s21,0,3223
+1012200000.0ns,s21,4,1172
+1012200000.0ns,s21,1,2539
+1012200000.0ns,s21,3,3262
+1012200000.0ns,s9,2,6046
+1012200000.0ns,s9,3,6164
+1012200000.0ns,s27,0,3840
+1012200000.0ns,s27,1,2850
+1012200000.0ns,s28,0,909
+1012200000.0ns,s28,1,1330
+1012200000.0ns,s28,3,1102
+1012200000.0ns,s35,0,3174
+1012200000.0ns,s35,1,4242
+1012200000.0ns,s35,3,45
+1012300000.0ns,s1,1,10174
+1012300000.0ns,s1,2,7295
+1012300000.0ns,s1,3,7758
+1012300000.0ns,s6,2,9318
+1012300000.0ns,s6,3,8437
+1012300000.0ns,s21,0,3223
+1012300000.0ns,s21,4,1172
+1012300000.0ns,s21,1,2539
+1012300000.0ns,s21,3,3262
+1012300000.0ns,s9,2,6046
+1012300000.0ns,s9,3,6164
+1012300000.0ns,s27,0,3840
+1012300000.0ns,s27,1,2850
+1012300000.0ns,s28,0,909
+1012300000.0ns,s28,1,1330
+1012300000.0ns,s28,3,1102
+1012300000.0ns,s35,0,3174
+1012300000.0ns,s35,1,4242
+1012300000.0ns,s35,3,45
+1012400000.0ns,s1,1,10249
+1012400000.0ns,s1,2,7300
+1012400000.0ns,s1,3,7807
+1012400000.0ns,s6,2,9318
+1012400000.0ns,s6,3,8437
+1012400000.0ns,s21,0,3223
+1012400000.0ns,s21,4,1172
+1012400000.0ns,s21,1,2539
+1012400000.0ns,s21,3,3262
+1012400000.0ns,s9,2,6046
+1012400000.0ns,s9,3,6164
+1012400000.0ns,s27,0,3840
+1012400000.0ns,s27,1,2850
+1012400000.0ns,s28,0,909
+1012400000.0ns,s28,1,1330
+1012400000.0ns,s28,3,1102
+1012400000.0ns,s35,0,3174
+1012400000.0ns,s35,1,4242
+1012400000.0ns,s35,3,45
+1012500000.0ns,s1,1,10249
+1012500000.0ns,s1,2,7300
+1012500000.0ns,s1,3,7807
+1012500000.0ns,s6,2,9318
+1012500000.0ns,s6,3,8437
+1012500000.0ns,s21,0,3223
+1012500000.0ns,s21,4,1172
+1012500000.0ns,s21,1,2539
+1012500000.0ns,s21,3,3262
+1012500000.0ns,s9,2,6046
+1012500000.0ns,s9,3,6164
+1012500000.0ns,s27,0,3840
+1012500000.0ns,s27,1,2850
+1012500000.0ns,s28,0,909
+1012500000.0ns,s28,1,1330
+1012500000.0ns,s28,3,1102
+1012500000.0ns,s35,0,3174
+1012500000.0ns,s35,1,4242
+1012500000.0ns,s35,3,45
+1012600000.0ns,s1,1,10249
+1012600000.0ns,s1,2,7300
+1012600000.0ns,s1,3,7807
+1012600000.0ns,s6,2,9318
+1012600000.0ns,s6,3,8437
+1012600000.0ns,s21,0,3223
+1012600000.0ns,s21,4,1172
+1012600000.0ns,s21,1,2539
+1012600000.0ns,s21,3,3262
+1012600000.0ns,s9,2,6046
+1012600000.0ns,s9,3,6164
+1012600000.0ns,s27,0,3840
+1012600000.0ns,s27,1,2850
+1012600000.0ns,s28,0,909
+1012600000.0ns,s28,1,1330
+1012600000.0ns,s28,3,1102
+1012600000.0ns,s35,0,3174
+1012600000.0ns,s35,1,4242
+1012600000.0ns,s35,3,45
+1012700000.0ns,s1,1,10249
+1012700000.0ns,s1,2,7300
+1012700000.0ns,s1,3,7807
+1012700000.0ns,s6,2,9318
+1012700000.0ns,s6,3,8437
+1012700000.0ns,s21,0,3223
+1012700000.0ns,s21,4,1172
+1012700000.0ns,s21,1,2539
+1012700000.0ns,s21,3,3262
+1012700000.0ns,s9,2,6046
+1012700000.0ns,s9,3,6164
+1012700000.0ns,s27,0,3840
+1012700000.0ns,s27,1,2850
+1012700000.0ns,s28,0,909
+1012700000.0ns,s28,1,1330
+1012700000.0ns,s28,3,1102
+1012700000.0ns,s35,0,3174
+1012700000.0ns,s35,1,4242
+1012700000.0ns,s35,3,45
+1012800000.0ns,s1,1,10249
+1012800000.0ns,s1,2,7300
+1012800000.0ns,s1,3,7807
+1012800000.0ns,s6,2,9318
+1012800000.0ns,s6,3,8437
+1012800000.0ns,s21,0,3223
+1012800000.0ns,s21,4,1172
+1012800000.0ns,s21,1,2539
+1012800000.0ns,s21,3,3262
+1012800000.0ns,s9,2,6046
+1012800000.0ns,s9,3,6164
+1012800000.0ns,s27,0,3840
+1012800000.0ns,s27,1,2850
+1012800000.0ns,s28,0,909
+1012800000.0ns,s28,1,1330
+1012800000.0ns,s28,3,1102
+1012800000.0ns,s35,0,3174
+1012800000.0ns,s35,1,4242
+1012800000.0ns,s35,3,45
+1012900000.0ns,s1,1,10249
+1012900000.0ns,s1,2,7300
+1012900000.0ns,s1,3,7807
+1012900000.0ns,s6,2,9318
+1012900000.0ns,s6,3,8437
+1012900000.0ns,s21,0,3223
+1012900000.0ns,s21,4,1172
+1012900000.0ns,s21,1,2539
+1012900000.0ns,s21,3,3262
+1012900000.0ns,s9,2,6046
+1012900000.0ns,s9,3,6164
+1012900000.0ns,s27,0,3840
+1012900000.0ns,s27,1,2850
+1012900000.0ns,s28,0,909
+1012900000.0ns,s28,1,1330
+1012900000.0ns,s28,3,1102
+1012900000.0ns,s35,0,3174
+1012900000.0ns,s35,1,4242
+1012900000.0ns,s35,3,45
+1013000000.0ns,s1,1,10249
+1013000000.0ns,s1,2,7300
+1013000000.0ns,s1,3,7807
+1013000000.0ns,s6,2,9318
+1013000000.0ns,s6,3,8437
+1013000000.0ns,s21,0,3223
+1013000000.0ns,s21,4,1172
+1013000000.0ns,s21,1,2539
+1013000000.0ns,s21,3,3262
+1013000000.0ns,s9,2,6046
+1013000000.0ns,s9,3,6164
+1013000000.0ns,s27,0,3840
+1013000000.0ns,s27,1,2850
+1013000000.0ns,s28,0,909
+1013000000.0ns,s28,1,1330
+1013000000.0ns,s28,3,1102
+1013000000.0ns,s35,0,3174
+1013000000.0ns,s35,1,4242
+1013000000.0ns,s35,3,45
+1013100000.0ns,s1,1,10249
+1013100000.0ns,s1,2,7300
+1013100000.0ns,s1,3,7807
+1013100000.0ns,s6,2,9318
+1013100000.0ns,s6,3,8437
+1013100000.0ns,s21,0,3223
+1013100000.0ns,s21,4,1172
+1013100000.0ns,s21,1,2539
+1013100000.0ns,s21,3,3262
+1013100000.0ns,s9,2,6046
+1013100000.0ns,s9,3,6164
+1013100000.0ns,s27,0,3840
+1013100000.0ns,s27,1,2850
+1013100000.0ns,s28,0,909
+1013100000.0ns,s28,1,1330
+1013100000.0ns,s28,3,1102
+1013100000.0ns,s35,0,3174
+1013100000.0ns,s35,1,4242
+1013100000.0ns,s35,3,45
+1013200000.0ns,s1,1,10249
+1013200000.0ns,s1,2,7300
+1013200000.0ns,s1,3,7807
+1013200000.0ns,s6,2,9318
+1013200000.0ns,s6,3,8437
+1013200000.0ns,s21,0,3223
+1013200000.0ns,s21,4,1172
+1013200000.0ns,s21,1,2539
+1013200000.0ns,s21,3,3262
+1013200000.0ns,s9,2,6046
+1013200000.0ns,s9,3,6164
+1013200000.0ns,s27,0,3840
+1013200000.0ns,s27,1,2850
+1013200000.0ns,s28,0,909
+1013200000.0ns,s28,1,1330
+1013200000.0ns,s28,3,1102
+1013200000.0ns,s35,0,3174
+1013200000.0ns,s35,1,4242
+1013200000.0ns,s35,3,45
+1013300000.0ns,s1,1,10249
+1013300000.0ns,s1,2,7300
+1013300000.0ns,s1,3,7807
+1013300000.0ns,s6,2,9318
+1013300000.0ns,s6,3,8437
+1013300000.0ns,s21,0,3223
+1013300000.0ns,s21,4,1172
+1013300000.0ns,s21,1,2539
+1013300000.0ns,s21,3,3262
+1013300000.0ns,s9,2,6046
+1013300000.0ns,s9,3,6164
+1013300000.0ns,s27,0,3840
+1013300000.0ns,s27,1,2850
+1013300000.0ns,s28,0,909
+1013300000.0ns,s28,1,1330
+1013300000.0ns,s28,3,1102
+1013300000.0ns,s35,0,3174
+1013300000.0ns,s35,1,4242
+1013300000.0ns,s35,3,45
+1013400000.0ns,s1,1,10249
+1013400000.0ns,s1,2,7300
+1013400000.0ns,s1,3,7807
+1013400000.0ns,s6,2,9318
+1013400000.0ns,s6,3,8437
+1013400000.0ns,s21,0,3223
+1013400000.0ns,s21,4,1172
+1013400000.0ns,s21,1,2539
+1013400000.0ns,s21,3,3262
+1013400000.0ns,s9,2,6046
+1013400000.0ns,s9,3,6164
+1013400000.0ns,s27,0,3840
+1013400000.0ns,s27,1,2850
+1013400000.0ns,s28,0,909
+1013400000.0ns,s28,1,1330
+1013400000.0ns,s28,3,1102
+1013400000.0ns,s35,0,3174
+1013400000.0ns,s35,1,4242
+1013400000.0ns,s35,3,45
+1013500000.0ns,s1,1,10249
+1013500000.0ns,s1,2,7300
+1013500000.0ns,s1,3,7807
+1013500000.0ns,s6,2,9318
+1013500000.0ns,s6,3,8437
+1013500000.0ns,s21,0,3223
+1013500000.0ns,s21,4,1172
+1013500000.0ns,s21,1,2539
+1013500000.0ns,s21,3,3262
+1013500000.0ns,s9,2,6046
+1013500000.0ns,s9,3,6164
+1013500000.0ns,s27,0,3840
+1013500000.0ns,s27,1,2850
+1013500000.0ns,s28,0,909
+1013500000.0ns,s28,1,1330
+1013500000.0ns,s28,3,1102
+1013500000.0ns,s35,0,3174
+1013500000.0ns,s35,1,4242
+1013500000.0ns,s35,3,45
+1013600000.0ns,s1,1,10249
+1013600000.0ns,s1,2,7300
+1013600000.0ns,s1,3,7807
+1013600000.0ns,s6,2,9318
+1013600000.0ns,s6,3,8437
+1013600000.0ns,s21,0,3223
+1013600000.0ns,s21,4,1172
+1013600000.0ns,s21,1,2539
+1013600000.0ns,s21,3,3262
+1013600000.0ns,s9,2,6046
+1013600000.0ns,s9,3,6164
+1013600000.0ns,s27,0,3840
+1013600000.0ns,s27,1,2850
+1013600000.0ns,s28,0,909
+1013600000.0ns,s28,1,1330
+1013600000.0ns,s28,3,1102
+1013600000.0ns,s35,0,3174
+1013600000.0ns,s35,1,4242
+1013600000.0ns,s35,3,45
+1013700000.0ns,s1,1,10249
+1013700000.0ns,s1,2,7300
+1013700000.0ns,s1,3,7807
+1013700000.0ns,s6,2,9318
+1013700000.0ns,s6,3,8437
+1013700000.0ns,s21,0,3223
+1013700000.0ns,s21,4,1172
+1013700000.0ns,s21,1,2539
+1013700000.0ns,s21,3,3262
+1013700000.0ns,s9,2,6046
+1013700000.0ns,s9,3,6164
+1013700000.0ns,s27,0,3840
+1013700000.0ns,s27,1,2850
+1013700000.0ns,s28,0,909
+1013700000.0ns,s28,1,1330
+1013700000.0ns,s28,3,1102
+1013700000.0ns,s35,0,3174
+1013700000.0ns,s35,1,4242
+1013700000.0ns,s35,3,45
+1013800000.0ns,s1,1,10249
+1013800000.0ns,s1,2,7300
+1013800000.0ns,s1,3,7807
+1013800000.0ns,s6,2,9318
+1013800000.0ns,s6,3,8437
+1013800000.0ns,s21,0,3223
+1013800000.0ns,s21,4,1172
+1013800000.0ns,s21,1,2539
+1013800000.0ns,s21,3,3262
+1013800000.0ns,s9,2,6046
+1013800000.0ns,s9,3,6164
+1013800000.0ns,s27,0,3840
+1013800000.0ns,s27,1,2850
+1013800000.0ns,s28,0,909
+1013800000.0ns,s28,1,1330
+1013800000.0ns,s28,3,1102
+1013800000.0ns,s35,0,3174
+1013800000.0ns,s35,1,4242
+1013800000.0ns,s35,3,45
+1013900000.0ns,s1,1,10249
+1013900000.0ns,s1,2,7300
+1013900000.0ns,s1,3,7807
+1013900000.0ns,s6,2,9318
+1013900000.0ns,s6,3,8437
+1013900000.0ns,s21,0,3223
+1013900000.0ns,s21,4,1172
+1013900000.0ns,s21,1,2539
+1013900000.0ns,s21,3,3262
+1013900000.0ns,s9,2,6046
+1013900000.0ns,s9,3,6164
+1013900000.0ns,s27,0,3840
+1013900000.0ns,s27,1,2850
+1013900000.0ns,s28,0,909
+1013900000.0ns,s28,1,1330
+1013900000.0ns,s28,3,1102
+1013900000.0ns,s35,0,3174
+1013900000.0ns,s35,1,4242
+1013900000.0ns,s35,3,45
+1014000000.0ns,s1,1,10249
+1014000000.0ns,s1,2,7300
+1014000000.0ns,s1,3,7807
+1014000000.0ns,s6,2,9318
+1014000000.0ns,s6,3,8437
+1014000000.0ns,s21,0,3223
+1014000000.0ns,s21,4,1172
+1014000000.0ns,s21,1,2539
+1014000000.0ns,s21,3,3262
+1014000000.0ns,s9,2,6046
+1014000000.0ns,s9,3,6164
+1014000000.0ns,s27,0,3840
+1014000000.0ns,s27,1,2850
+1014000000.0ns,s28,0,909
+1014000000.0ns,s28,1,1330
+1014000000.0ns,s28,3,1102
+1014000000.0ns,s35,0,3174
+1014000000.0ns,s35,1,4242
+1014000000.0ns,s35,3,45
+1014100000.0ns,s1,1,10249
+1014100000.0ns,s1,2,7300
+1014100000.0ns,s1,3,7807
+1014100000.0ns,s6,2,9318
+1014100000.0ns,s6,3,8437
+1014100000.0ns,s21,0,3223
+1014100000.0ns,s21,4,1172
+1014100000.0ns,s21,1,2539
+1014100000.0ns,s21,3,3262
+1014100000.0ns,s9,2,6046
+1014100000.0ns,s9,3,6164
+1014100000.0ns,s27,0,3840
+1014100000.0ns,s27,1,2850
+1014100000.0ns,s28,0,909
+1014100000.0ns,s28,1,1330
+1014100000.0ns,s28,3,1102
+1014100000.0ns,s35,0,3174
+1014100000.0ns,s35,1,4242
+1014100000.0ns,s35,3,45
+1014200000.0ns,s1,1,10249
+1014200000.0ns,s1,2,7300
+1014200000.0ns,s1,3,7807
+1014200000.0ns,s6,2,9318
+1014200000.0ns,s6,3,8437
+1014200000.0ns,s21,0,3223
+1014200000.0ns,s21,4,1172
+1014200000.0ns,s21,1,2539
+1014200000.0ns,s21,3,3262
+1014200000.0ns,s9,2,6046
+1014200000.0ns,s9,3,6164
+1014200000.0ns,s27,0,3840
+1014200000.0ns,s27,1,2850
+1014200000.0ns,s28,0,909
+1014200000.0ns,s28,1,1330
+1014200000.0ns,s28,3,1102
+1014200000.0ns,s35,0,3174
+1014200000.0ns,s35,1,4242
+1014200000.0ns,s35,3,45
+1014300000.0ns,s1,1,10249
+1014300000.0ns,s1,2,7300
+1014300000.0ns,s1,3,7807
+1014300000.0ns,s6,2,9318
+1014300000.0ns,s6,3,8437
+1014300000.0ns,s21,0,3223
+1014300000.0ns,s21,4,1172
+1014300000.0ns,s21,1,2539
+1014300000.0ns,s21,3,3262
+1014300000.0ns,s9,2,6046
+1014300000.0ns,s9,3,6164
+1014300000.0ns,s27,0,3840
+1014300000.0ns,s27,1,2850
+1014300000.0ns,s28,0,909
+1014300000.0ns,s28,1,1330
+1014300000.0ns,s28,3,1102
+1014300000.0ns,s35,0,3174
+1014300000.0ns,s35,1,4242
+1014300000.0ns,s35,3,45
+1014400000.0ns,s1,1,10249
+1014400000.0ns,s1,2,7300
+1014400000.0ns,s1,3,7807
+1014400000.0ns,s6,2,9318
+1014400000.0ns,s6,3,8437
+1014400000.0ns,s21,0,3223
+1014400000.0ns,s21,4,1172
+1014400000.0ns,s21,1,2539
+1014400000.0ns,s21,3,3262
+1014400000.0ns,s9,2,6046
+1014400000.0ns,s9,3,6164
+1014400000.0ns,s27,0,3840
+1014400000.0ns,s27,1,2850
+1014400000.0ns,s28,0,909
+1014400000.0ns,s28,1,1330
+1014400000.0ns,s28,3,1102
+1014400000.0ns,s35,0,3174
+1014400000.0ns,s35,1,4242
+1014400000.0ns,s35,3,45
+1014500000.0ns,s1,1,10249
+1014500000.0ns,s1,2,7300
+1014500000.0ns,s1,3,7807
+1014500000.0ns,s6,2,9318
+1014500000.0ns,s6,3,8437
+1014500000.0ns,s21,0,3223
+1014500000.0ns,s21,4,1172
+1014500000.0ns,s21,1,2539
+1014500000.0ns,s21,3,3262
+1014500000.0ns,s9,2,6046
+1014500000.0ns,s9,3,6164
+1014500000.0ns,s27,0,3840
+1014500000.0ns,s27,1,2850
+1014500000.0ns,s28,0,909
+1014500000.0ns,s28,1,1330
+1014500000.0ns,s28,3,1102
+1014500000.0ns,s35,0,3174
+1014500000.0ns,s35,1,4242
+1014500000.0ns,s35,3,45
+1014600000.0ns,s1,1,10249
+1014600000.0ns,s1,2,7300
+1014600000.0ns,s1,3,7807
+1014600000.0ns,s6,2,9318
+1014600000.0ns,s6,3,8437
+1014600000.0ns,s21,0,3223
+1014600000.0ns,s21,4,1172
+1014600000.0ns,s21,1,2539
+1014600000.0ns,s21,3,3262
+1014600000.0ns,s9,2,6046
+1014600000.0ns,s9,3,6164
+1014600000.0ns,s27,0,3840
+1014600000.0ns,s27,1,2850
+1014600000.0ns,s28,0,909
+1014600000.0ns,s28,1,1330
+1014600000.0ns,s28,3,1102
+1014600000.0ns,s35,0,3174
+1014600000.0ns,s35,1,4242
+1014600000.0ns,s35,3,45
+1014700000.0ns,s1,1,10249
+1014700000.0ns,s1,2,7300
+1014700000.0ns,s1,3,7807
+1014700000.0ns,s6,2,9318
+1014700000.0ns,s6,3,8437
+1014700000.0ns,s21,0,3223
+1014700000.0ns,s21,4,1172
+1014700000.0ns,s21,1,2539
+1014700000.0ns,s21,3,3262
+1014700000.0ns,s9,2,6046
+1014700000.0ns,s9,3,6164
+1014700000.0ns,s27,0,3840
+1014700000.0ns,s27,1,2850
+1014700000.0ns,s28,0,909
+1014700000.0ns,s28,1,1330
+1014700000.0ns,s28,3,1102
+1014700000.0ns,s35,0,3174
+1014700000.0ns,s35,1,4242
+1014700000.0ns,s35,3,45
+1014800000.0ns,s1,1,10249
+1014800000.0ns,s1,2,7300
+1014800000.0ns,s1,3,7807
+1014800000.0ns,s6,2,9318
+1014800000.0ns,s6,3,8437
+1014800000.0ns,s21,0,3223
+1014800000.0ns,s21,4,1172
+1014800000.0ns,s21,1,2539
+1014800000.0ns,s21,3,3262
+1014800000.0ns,s9,2,6046
+1014800000.0ns,s9,3,6164
+1014800000.0ns,s27,0,3840
+1014800000.0ns,s27,1,2850
+1014800000.0ns,s28,0,909
+1014800000.0ns,s28,1,1330
+1014800000.0ns,s28,3,1102
+1014800000.0ns,s35,0,3174
+1014800000.0ns,s35,1,4242
+1014800000.0ns,s35,3,45
+1014900000.0ns,s1,1,10249
+1014900000.0ns,s1,2,7300
+1014900000.0ns,s1,3,7807
+1014900000.0ns,s6,2,9318
+1014900000.0ns,s6,3,8437
+1014900000.0ns,s21,0,3223
+1014900000.0ns,s21,4,1172
+1014900000.0ns,s21,1,2539
+1014900000.0ns,s21,3,3262
+1014900000.0ns,s9,2,6046
+1014900000.0ns,s9,3,6164
+1014900000.0ns,s27,0,3840
+1014900000.0ns,s27,1,2850
+1014900000.0ns,s28,0,909
+1014900000.0ns,s28,1,1330
+1014900000.0ns,s28,3,1102
+1014900000.0ns,s35,0,3174
+1014900000.0ns,s35,1,4242
+1014900000.0ns,s35,3,45
+1015000000.0ns,s1,1,10249
+1015000000.0ns,s1,2,7300
+1015000000.0ns,s1,3,7807
+1015000000.0ns,s6,2,9318
+1015000000.0ns,s6,3,8437
+1015000000.0ns,s21,0,3223
+1015000000.0ns,s21,4,1172
+1015000000.0ns,s21,1,2539
+1015000000.0ns,s21,3,3262
+1015000000.0ns,s9,2,6046
+1015000000.0ns,s9,3,6164
+1015000000.0ns,s27,0,3840
+1015000000.0ns,s27,1,2850
+1015000000.0ns,s28,0,909
+1015000000.0ns,s28,1,1330
+1015000000.0ns,s28,3,1102
+1015000000.0ns,s35,0,3174
+1015000000.0ns,s35,1,4242
+1015000000.0ns,s35,3,45
+1015100000.0ns,s1,1,10249
+1015100000.0ns,s1,2,7300
+1015100000.0ns,s1,3,7807
+1015100000.0ns,s6,2,9318
+1015100000.0ns,s6,3,8437
+1015100000.0ns,s21,0,3223
+1015100000.0ns,s21,4,1172
+1015100000.0ns,s21,1,2539
+1015100000.0ns,s21,3,3262
+1015100000.0ns,s9,2,6046
+1015100000.0ns,s9,3,6164
+1015100000.0ns,s27,0,3840
+1015100000.0ns,s27,1,2850
+1015100000.0ns,s28,0,909
+1015100000.0ns,s28,1,1330
+1015100000.0ns,s28,3,1102
+1015100000.0ns,s35,0,3174
+1015100000.0ns,s35,1,4242
+1015100000.0ns,s35,3,45
+1015200000.0ns,s1,1,10249
+1015200000.0ns,s1,2,7300
+1015200000.0ns,s1,3,7807
+1015200000.0ns,s6,2,9318
+1015200000.0ns,s6,3,8437
+1015200000.0ns,s21,0,3223
+1015200000.0ns,s21,4,1172
+1015200000.0ns,s21,1,2539
+1015200000.0ns,s21,3,3262
+1015200000.0ns,s9,2,6046
+1015200000.0ns,s9,3,6164
+1015200000.0ns,s27,0,3840
+1015200000.0ns,s27,1,2850
+1015200000.0ns,s28,0,909
+1015200000.0ns,s28,1,1330
+1015200000.0ns,s28,3,1102
+1015200000.0ns,s35,0,3174
+1015200000.0ns,s35,1,4242
+1015200000.0ns,s35,3,45
+1015300000.0ns,s1,1,10249
+1015300000.0ns,s1,2,7300
+1015300000.0ns,s1,3,7807
+1015300000.0ns,s6,2,9318
+1015300000.0ns,s6,3,8437
+1015300000.0ns,s21,0,3223
+1015300000.0ns,s21,4,1172
+1015300000.0ns,s21,1,2539
+1015300000.0ns,s21,3,3262
+1015300000.0ns,s9,2,6046
+1015300000.0ns,s9,3,6164
+1015300000.0ns,s27,0,3840
+1015300000.0ns,s27,1,2850
+1015300000.0ns,s28,0,909
+1015300000.0ns,s28,1,1330
+1015300000.0ns,s28,3,1102
+1015300000.0ns,s35,0,3174
+1015300000.0ns,s35,1,4242
+1015300000.0ns,s35,3,45
+1015400000.0ns,s1,1,10249
+1015400000.0ns,s1,2,7300
+1015400000.0ns,s1,3,7807
+1015400000.0ns,s6,2,9318
+1015400000.0ns,s6,3,8437
+1015400000.0ns,s21,0,3223
+1015400000.0ns,s21,4,1172
+1015400000.0ns,s21,1,2539
+1015400000.0ns,s21,3,3262
+1015400000.0ns,s9,2,6046
+1015400000.0ns,s9,3,6164
+1015400000.0ns,s27,0,3840
+1015400000.0ns,s27,1,2850
+1015400000.0ns,s28,0,909
+1015400000.0ns,s28,1,1330
+1015400000.0ns,s28,3,1102
+1015400000.0ns,s35,0,3174
+1015400000.0ns,s35,1,4242
+1015400000.0ns,s35,3,45
+1015500000.0ns,s1,1,10249
+1015500000.0ns,s1,2,7300
+1015500000.0ns,s1,3,7807
+1015500000.0ns,s6,2,9318
+1015500000.0ns,s6,3,8437
+1015500000.0ns,s21,0,3223
+1015500000.0ns,s21,4,1172
+1015500000.0ns,s21,1,2539
+1015500000.0ns,s21,3,3262
+1015500000.0ns,s9,2,6046
+1015500000.0ns,s9,3,6164
+1015500000.0ns,s27,0,3840
+1015500000.0ns,s27,1,2850
+1015500000.0ns,s28,0,909
+1015500000.0ns,s28,1,1330
+1015500000.0ns,s28,3,1102
+1015500000.0ns,s35,0,3174
+1015500000.0ns,s35,1,4242
+1015500000.0ns,s35,3,45
+1015600000.0ns,s1,1,10249
+1015600000.0ns,s1,2,7300
+1015600000.0ns,s1,3,7807
+1015600000.0ns,s6,2,9318
+1015600000.0ns,s6,3,8437
+1015600000.0ns,s21,0,3223
+1015600000.0ns,s21,4,1172
+1015600000.0ns,s21,1,2539
+1015600000.0ns,s21,3,3262
+1015600000.0ns,s9,2,6046
+1015600000.0ns,s9,3,6164
+1015600000.0ns,s27,0,3840
+1015600000.0ns,s27,1,2850
+1015600000.0ns,s28,0,909
+1015600000.0ns,s28,1,1330
+1015600000.0ns,s28,3,1102
+1015600000.0ns,s35,0,3174
+1015600000.0ns,s35,1,4242
+1015600000.0ns,s35,3,45
+1015700000.0ns,s1,1,10249
+1015700000.0ns,s1,2,7300
+1015700000.0ns,s1,3,7807
+1015700000.0ns,s6,2,9318
+1015700000.0ns,s6,3,8437
+1015700000.0ns,s21,0,3223
+1015700000.0ns,s21,4,1172
+1015700000.0ns,s21,1,2539
+1015700000.0ns,s21,3,3262
+1015700000.0ns,s9,2,6046
+1015700000.0ns,s9,3,6164
+1015700000.0ns,s27,0,3840
+1015700000.0ns,s27,1,2850
+1015700000.0ns,s28,0,909
+1015700000.0ns,s28,1,1330
+1015700000.0ns,s28,3,1102
+1015700000.0ns,s35,0,3174
+1015700000.0ns,s35,1,4242
+1015700000.0ns,s35,3,45
+1015800000.0ns,s1,1,10249
+1015800000.0ns,s1,2,7300
+1015800000.0ns,s1,3,7807
+1015800000.0ns,s6,2,9318
+1015800000.0ns,s6,3,8437
+1015800000.0ns,s21,0,3223
+1015800000.0ns,s21,4,1172
+1015800000.0ns,s21,1,2539
+1015800000.0ns,s21,3,3262
+1015800000.0ns,s9,2,6046
+1015800000.0ns,s9,3,6164
+1015800000.0ns,s27,0,3840
+1015800000.0ns,s27,1,2850
+1015800000.0ns,s28,0,909
+1015800000.0ns,s28,1,1330
+1015800000.0ns,s28,3,1102
+1015800000.0ns,s35,0,3174
+1015800000.0ns,s35,1,4242
+1015800000.0ns,s35,3,45
+1015900000.0ns,s1,1,10249
+1015900000.0ns,s1,2,7300
+1015900000.0ns,s1,3,7807
+1015900000.0ns,s6,2,9318
+1015900000.0ns,s6,3,8437
+1015900000.0ns,s21,0,3223
+1015900000.0ns,s21,4,1172
+1015900000.0ns,s21,1,2539
+1015900000.0ns,s21,3,3262
+1015900000.0ns,s9,2,6046
+1015900000.0ns,s9,3,6164
+1015900000.0ns,s27,0,3840
+1015900000.0ns,s27,1,2850
+1015900000.0ns,s28,0,909
+1015900000.0ns,s28,1,1330
+1015900000.0ns,s28,3,1102
+1015900000.0ns,s35,0,3174
+1015900000.0ns,s35,1,4242
+1015900000.0ns,s35,3,45
+1016000000.0ns,s1,1,10249
+1016000000.0ns,s1,2,7300
+1016000000.0ns,s1,3,7807
