Time,Node,PortIndex,DropPacket
+1016800000.0ns,s34,1,2782
+1016800000.0ns,s34,2,152
+1016900000.0ns,s3,4,373
+1016900000.0ns,s3,1,350
+1016900000.0ns,s3,2,225
+1016900000.0ns,s34,0,2845
+1016900000.0ns,s34,1,2782
+1016900000.0ns,s34,2,152
+1017000000.0ns,s3,4,373
+1017000000.0ns,s3,1,350
+1017000000.0ns,s3,2,225
+1017000000.0ns,s34,0,2845
+1017000000.0ns,s34,1,2782
+1017000000.0ns,s34,2,152
+1017100000.0ns,s3,4,373
+1017100000.0ns,s3,1,350
+1017100000.0ns,s3,2,225
+1017100000.0ns,s34,0,2845
+1017100000.0ns,s34,1,2782
+1017100000.0ns,s34,2,152
+1017200000.0ns,s3,4,373
+1017200000.0ns,s3,1,350
+1017200000.0ns,s3,2,225
+1017200000.0ns,s34,0,2845
+1017200000.0ns,s34,1,2782
+1017200000.0ns,s34,2,152
+1017300000.0ns,s3,4,373
+1017300000.0ns,s3,1,350
+1017300000.0ns,s3,2,225
+1017300000.0ns,s34,0,2845
+1017300000.0ns,s34,1,2782
+1017300000.0ns,s34,2,152
+1017400000.0ns,s3,4,373
+1017400000.0ns,s3,1,350
+1017400000.0ns,s3,2,225
+1017400000.0ns,s34,0,2845
+1017400000.0ns,s34,1,2782
+1017400000.0ns,s34,2,152
+1017500000.0ns,s3,4,373
+1017500000.0ns,s3,1,350
+1017500000.0ns,s3,2,225
+1017500000.0ns,s34,0,2845
+1017500000.0ns,s34,1,2782
+1017500000.0ns,s34,2,152
+1017600000.0ns,s3,4,583
+1017600000.0ns,s3,1,600
+1017600000.0ns,s3,2,225
+1017600000.0ns,s34,0,2845
+1017600000.0ns,s34,1,2782
+1017600000.0ns,s34,2,152
+1017700000.0ns,s3,4,612
+1017700000.0ns,s3,1,656
+1017700000.0ns,s3,2,225
+1017700000.0ns,s34,0,2845
+1017700000.0ns,s34,1,2782
+1017700000.0ns,s34,2,152
+1017800000.0ns,s3,4,612
+1017800000.0ns,s3,1,656
+1017800000.0ns,s3,2,225
+1017800000.0ns,s34,0,3060
+1017800000.0ns,s34,1,2945
+1017800000.0ns,s34,2,152
+1017900000.0ns,s3,4,612
+1017900000.0ns,s3,1,656
+1017900000.0ns,s3,2,225
+1017900000.0ns,s34,0,3389
+1017900000.0ns,s34,1,3174
+1017900000.0ns,s34,2,152
+1018000000.0ns,s3,4,612
+1018000000.0ns,s3,1,656
+1018000000.0ns,s3,2,225
+1018000000.0ns,s34,0,3413
+1018000000.0ns,s34,1,3230
+1018000000.0ns,s34,2,152
+1018100000.0ns,s3,4,612
+1018100000.0ns,s3,1,656
+1018100000.0ns,s3,2,225
+1018100000.0ns,s34,0,3500
+1018100000.0ns,s34,1,3258
+1018100000.0ns,s34,2,152
+1018200000.0ns,s3,4,612
+1018200000.0ns,s3,1,656
+1018200000.0ns,s3,2,225
+1018200000.0ns,s34,0,3550
+1018200000.0ns,s34,1,3323
+1018200000.0ns,s34,2,152
+1018300000.0ns,s3,4,612
+1018300000.0ns,s3,1,656
+1018300000.0ns,s3,2,225
+1018300000.0ns,s34,0,3556
+1018300000.0ns,s34,1,3341
+1018300000.0ns,s34,2,152
+1018400000.0ns,s3,4,612
+1018400000.0ns,s3,1,656
+1018400000.0ns,s3,2,225
+1018400000.0ns,s34,0,3556
+1018400000.0ns,s34,1,3341
+1018400000.0ns,s34,2,152
+1018500000.0ns,s3,4,612
+1018500000.0ns,s3,1,656
+1018500000.0ns,s3,2,225
+1018500000.0ns,s34,0,3556
+1018500000.0ns,s34,1,3341
+1018500000.0ns,s34,2,152
+1018600000.0ns,s3,4,612
+1018600000.0ns,s3,1,656
+1018600000.0ns,s3,2,225
+1018600000.0ns,s5,2,522
+1018600000.0ns,s5,3,191
+1018600000.0ns,s34,0,3556
+1018600000.0ns,s34,1,3341
+1018600000.0ns,s34,2,152
+1018700000.0ns,s3,4,612
+1018700000.0ns,s3,1,656
+1018700000.0ns,s3,2,225
+1018700000.0ns,s5,2,650
+1018700000.0ns,s5,3,202
+1018700000.0ns,s34,0,3556
+1018700000.0ns,s34,1,3341
+1018700000.0ns,s34,2,152
+1018800000.0ns,s3,4,612
+1018800000.0ns,s3,1,656
+1018800000.0ns,s3,2,225
+1018800000.0ns,s5,2,650
+1018800000.0ns,s5,3,202
+1018800000.0ns,s34,0,3556
+1018800000.0ns,s34,1,3341
+1018800000.0ns,s34,2,152
+1018900000.0ns,s3,4,612
+1018900000.0ns,s3,1,656
+1018900000.0ns,s3,2,225
+1018900000.0ns,s5,2,655
+1018900000.0ns,s5,3,202
+1018900000.0ns,s34,0,3556
+1018900000.0ns,s34,1,3341
+1018900000.0ns,s34,2,152
+1019000000.0ns,s3,4,612
+1019000000.0ns,s3,1,656
+1019000000.0ns,s3,2,225
+1019000000.0ns,s5,2,689
+1019000000.0ns,s5,3,269
+1019000000.0ns,s34,0,3556
+1019000000.0ns,s34,1,3341
+1019000000.0ns,s34,2,152
+1019100000.0ns,s3,4,612
+1019100000.0ns,s3,1,656
+1019100000.0ns,s3,2,225
+1019100000.0ns,s5,2,718
+1019100000.0ns,s5,3,754
+1019100000.0ns,s34,0,3556
+1019100000.0ns,s34,1,3341
+1019100000.0ns,s34,2,152
+1019200000.0ns,s1,1,313
+1019200000.0ns,s1,3,81
+1019200000.0ns,s3,4,612
+1019200000.0ns,s3,1,656
+1019200000.0ns,s3,2,225
+1019200000.0ns,s5,2,718
+1019200000.0ns,s5,3,754
+1019200000.0ns,s34,0,3556
+1019200000.0ns,s34,1,3341
+1019200000.0ns,s34,2,152
+1019300000.0ns,s1,1,624
+1019300000.0ns,s1,3,81
+1019300000.0ns,s3,4,674
+1019300000.0ns,s3,1,698
+1019300000.0ns,s3,2,225
+1019300000.0ns,s5,2,718
+1019300000.0ns,s5,3,754
+1019300000.0ns,s34,0,3606
+1019300000.0ns,s34,1,3516
+1019300000.0ns,s34,2,152
+1019400000.0ns,s1,1,624
+1019400000.0ns,s1,3,81
+1019400000.0ns,s3,4,929
+1019400000.0ns,s3,1,861
+1019400000.0ns,s3,2,225
+1019400000.0ns,s5,2,718
+1019400000.0ns,s5,3,754
+1019400000.0ns,s34,0,3958
+1019400000.0ns,s34,1,3719
+1019400000.0ns,s34,2,152
+1019500000.0ns,s1,1,624
+1019500000.0ns,s1,3,81
+1019500000.0ns,s3,4,931
+1019500000.0ns,s3,1,868
+1019500000.0ns,s3,2,225
+1019500000.0ns,s5,2,718
+1019500000.0ns,s5,3,754
+1019500000.0ns,s34,0,4437
+1019500000.0ns,s34,1,3790
+1019500000.0ns,s34,2,152
+1019600000.0ns,s1,1,624
+1019600000.0ns,s1,3,81
+1019600000.0ns,s3,4,931
+1019600000.0ns,s3,1,868
+1019600000.0ns,s3,2,225
+1019600000.0ns,s5,2,1188
+1019600000.0ns,s5,3,875
+1019600000.0ns,s34,0,4863
+1019600000.0ns,s34,1,3903
+1019600000.0ns,s34,2,152
+1019700000.0ns,s1,1,624
+1019700000.0ns,s1,3,81
+1019700000.0ns,s3,4,931
+1019700000.0ns,s3,1,868
+1019700000.0ns,s3,2,225
+1019700000.0ns,s5,2,1371
+1019700000.0ns,s5,3,1523
+1019700000.0ns,s34,0,5007
+1019700000.0ns,s34,1,4178
+1019700000.0ns,s34,2,152
+1019800000.0ns,s1,1,624
+1019800000.0ns,s1,3,81
+1019800000.0ns,s3,4,931
+1019800000.0ns,s3,1,868
+1019800000.0ns,s3,2,225
+1019800000.0ns,s22,0,273
+1019800000.0ns,s22,4,230
+1019800000.0ns,s5,2,1609
+1019800000.0ns,s5,3,2109
+1019800000.0ns,s34,0,5265
+1019800000.0ns,s34,1,4417
+1019800000.0ns,s34,2,152
+1019900000.0ns,s1,1,624
+1019900000.0ns,s1,3,81
+1019900000.0ns,s3,4,931
+1019900000.0ns,s3,1,868
+1019900000.0ns,s3,2,225
+1019900000.0ns,s22,0,676
+1019900000.0ns,s22,4,500
+1019900000.0ns,s5,2,2090
+1019900000.0ns,s5,3,2468
+1019900000.0ns,s34,0,5993
+1019900000.0ns,s34,1,4477
+1019900000.0ns,s34,2,152
+1020000000.0ns,s1,1,624
+1020000000.0ns,s1,3,81
+1020000000.0ns,s3,4,931
+1020000000.0ns,s3,1,868
+1020000000.0ns,s3,2,225
+1020000000.0ns,s22,0,1032
+1020000000.0ns,s22,4,767
+1020000000.0ns,s5,2,2336
+1020000000.0ns,s5,3,2666
+1020000000.0ns,s34,0,6448
+1020000000.0ns,s34,1,4584
+1020000000.0ns,s34,2,152
+1020100000.0ns,s1,1,624
+1020100000.0ns,s1,3,81
+1020100000.0ns,s3,4,931
+1020100000.0ns,s3,1,868
+1020100000.0ns,s3,2,225
+1020100000.0ns,s22,0,1216
+1020100000.0ns,s22,4,850
+1020100000.0ns,s5,2,2336
+1020100000.0ns,s5,3,2666
+1020100000.0ns,s34,0,6716
+1020100000.0ns,s34,1,4751
+1020100000.0ns,s34,2,152
+1020200000.0ns,s1,1,624
+1020200000.0ns,s1,3,81
+1020200000.0ns,s3,4,931
+1020200000.0ns,s3,1,868
+1020200000.0ns,s3,2,225
+1020200000.0ns,s22,0,1216
+1020200000.0ns,s22,4,850
+1020200000.0ns,s5,2,2338
+1020200000.0ns,s5,3,2717
+1020200000.0ns,s34,0,6859
+1020200000.0ns,s34,1,5202
+1020200000.0ns,s34,2,152
+1020300000.0ns,s1,1,624
+1020300000.0ns,s1,3,81
+1020300000.0ns,s3,4,931
+1020300000.0ns,s3,1,868
+1020300000.0ns,s3,2,225
+1020300000.0ns,s22,0,1216
+1020300000.0ns,s22,4,850
+1020300000.0ns,s5,2,3037
+1020300000.0ns,s5,3,2857
+1020300000.0ns,s34,0,7076
+1020300000.0ns,s34,1,5741
+1020300000.0ns,s34,2,152
+1020400000.0ns,s1,1,903
+1020400000.0ns,s1,2,287
+1020400000.0ns,s1,3,221
+1020400000.0ns,s3,4,931
+1020400000.0ns,s3,1,868
+1020400000.0ns,s3,2,225
+1020400000.0ns,s22,0,1216
+1020400000.0ns,s22,4,850
+1020400000.0ns,s5,2,3465
+1020400000.0ns,s5,3,3269
+1020400000.0ns,s34,0,7220
+1020400000.0ns,s34,1,6428
+1020400000.0ns,s34,2,152
+1020500000.0ns,s1,1,1420
+1020500000.0ns,s1,2,723
+1020500000.0ns,s1,3,803
+1020500000.0ns,s3,4,931
+1020500000.0ns,s3,1,868
+1020500000.0ns,s3,2,225
+1020500000.0ns,s22,0,1216
+1020500000.0ns,s22,4,850
+1020500000.0ns,s5,2,3817
+1020500000.0ns,s5,3,3649
+1020500000.0ns,s34,0,7687
+1020500000.0ns,s34,1,6773
+1020500000.0ns,s34,2,152
+1020600000.0ns,s1,1,2051
+1020600000.0ns,s1,2,1332
+1020600000.0ns,s1,3,1091
+1020600000.0ns,s3,4,931
+1020600000.0ns,s3,1,868
+1020600000.0ns,s3,2,225
+1020600000.0ns,s22,0,1216
+1020600000.0ns,s22,4,850
+1020600000.0ns,s5,2,4135
+1020600000.0ns,s5,3,4021
+1020600000.0ns,s34,0,8026
+1020600000.0ns,s34,1,6939
+1020600000.0ns,s34,2,152
+1020700000.0ns,s1,1,2427
+1020700000.0ns,s1,2,1717
+1020700000.0ns,s1,3,1205
+1020700000.0ns,s3,4,931
+1020700000.0ns,s3,1,868
+1020700000.0ns,s3,2,225
+1020700000.0ns,s22,0,1216
+1020700000.0ns,s22,4,850
+1020700000.0ns,s5,2,4337
+1020700000.0ns,s5,3,4304
+1020700000.0ns,s34,0,8151
+1020700000.0ns,s34,1,7358
+1020700000.0ns,s34,2,152
+1020800000.0ns,s1,1,2776
+1020800000.0ns,s1,2,2001
+1020800000.0ns,s1,3,1205
+1020800000.0ns,s3,4,931
+1020800000.0ns,s3,1,868
+1020800000.0ns,s3,2,225
+1020800000.0ns,s22,0,1216
+1020800000.0ns,s22,4,850
+1020800000.0ns,s5,2,4543
+1020800000.0ns,s5,3,4488
+1020800000.0ns,s34,0,8543
+1020800000.0ns,s34,1,7707
+1020800000.0ns,s34,2,152
+1020900000.0ns,s1,1,3117
+1020900000.0ns,s1,2,2222
+1020900000.0ns,s1,3,1205
+1020900000.0ns,s3,4,931
+1020900000.0ns,s3,1,868
+1020900000.0ns,s3,2,225
+1020900000.0ns,s22,0,1216
+1020900000.0ns,s22,4,850
+1020900000.0ns,s5,2,4560
+1020900000.0ns,s5,3,4488
+1020900000.0ns,s34,0,8823
+1020900000.0ns,s34,1,8258
+1020900000.0ns,s34,2,152
+1021000000.0ns,s1,1,3360
+1021000000.0ns,s1,2,2342
+1021000000.0ns,s1,3,1205
+1021000000.0ns,s3,4,931
+1021000000.0ns,s3,1,868
+1021000000.0ns,s3,2,225
+1021000000.0ns,s22,0,1216
+1021000000.0ns,s22,4,850
+1021000000.0ns,s5,2,4691
+1021000000.0ns,s5,3,4636
+1021000000.0ns,s34,0,9019
+1021000000.0ns,s34,1,8741
+1021000000.0ns,s34,2,152
+1021100000.0ns,s1,1,3503
+1021100000.0ns,s1,2,2367
+1021100000.0ns,s1,3,1205
+1021100000.0ns,s3,4,931
+1021100000.0ns,s3,1,868
+1021100000.0ns,s3,2,225
+1021100000.0ns,s22,0,1216
+1021100000.0ns,s22,4,850
+1021100000.0ns,s5,2,4796
+1021100000.0ns,s5,3,4654
+1021100000.0ns,s34,0,9134
+1021100000.0ns,s34,1,9336
+1021100000.0ns,s34,2,152
+1021200000.0ns,s1,1,3739
+1021200000.0ns,s1,2,2512
+1021200000.0ns,s1,3,1380
+1021200000.0ns,s3,4,931
+1021200000.0ns,s3,1,868
+1021200000.0ns,s3,2,225
+1021200000.0ns,s22,0,1216
+1021200000.0ns,s22,4,850
+1021200000.0ns,s5,2,4796
+1021200000.0ns,s5,3,4654
+1021200000.0ns,s34,0,9278
+1021200000.0ns,s34,1,9909
+1021200000.0ns,s34,2,152
+1021300000.0ns,s1,1,3739
+1021300000.0ns,s1,2,2518
+1021300000.0ns,s1,3,1380
+1021300000.0ns,s3,4,931
+1021300000.0ns,s3,1,868
+1021300000.0ns,s3,2,225
+1021300000.0ns,s22,0,1216
+1021300000.0ns,s22,4,850
+1021300000.0ns,s5,2,4796
+1021300000.0ns,s5,3,4654
+1021300000.0ns,s34,0,9590
+1021300000.0ns,s34,1,10342
+1021300000.0ns,s34,2,152
+1021400000.0ns,s1,1,3739
+1021400000.0ns,s1,2,2518
+1021400000.0ns,s1,3,1380
+1021400000.0ns,s3,4,931
+1021400000.0ns,s3,1,868
+1021400000.0ns,s3,2,225
+1021400000.0ns,s22,0,1216
+1021400000.0ns,s22,4,850
+1021400000.0ns,s5,2,4796
+1021400000.0ns,s5,3,4654
+1021400000.0ns,s34,0,9898
+1021400000.0ns,s34,1,10728
+1021400000.0ns,s34,2,166
+1021500000.0ns,s1,1,3739
+1021500000.0ns,s1,2,2518
+1021500000.0ns,s1,3,1380
+1021500000.0ns,s3,4,931
+1021500000.0ns,s3,1,868
+1021500000.0ns,s3,2,225
+1021500000.0ns,s22,0,1216
+1021500000.0ns,s22,4,850
+1021500000.0ns,s5,2,4796
+1021500000.0ns,s5,3,4654
+1021500000.0ns,s34,0,10055
+1021500000.0ns,s34,1,10786
+1021500000.0ns,s34,2,166
+1021600000.0ns,s1,1,3739
+1021600000.0ns,s1,2,2518
+1021600000.0ns,s1,3,1380
+1021600000.0ns,s3,4,931
+1021600000.0ns,s3,1,868
+1021600000.0ns,s3,2,225
+1021600000.0ns,s22,0,1216
+1021600000.0ns,s22,4,850
+1021600000.0ns,s5,2,4796
+1021600000.0ns,s5,3,4654
+1021600000.0ns,s34,0,10384
+1021600000.0ns,s34,1,10945
+1021600000.0ns,s34,2,166
+1021700000.0ns,s1,1,3739
+1021700000.0ns,s1,2,2518
+1021700000.0ns,s1,3,1380
+1021700000.0ns,s3,4,931
+1021700000.0ns,s3,1,868
+1021700000.0ns,s3,2,225
+1021700000.0ns,s22,0,1216
+1021700000.0ns,s22,4,850
+1021700000.0ns,s5,2,4796
+1021700000.0ns,s5,3,4654
+1021700000.0ns,s34,0,10486
+1021700000.0ns,s34,1,11061
+1021700000.0ns,s34,2,166
+1021800000.0ns,s1,1,3739
+1021800000.0ns,s1,2,2518
+1021800000.0ns,s1,3,1380
+1021800000.0ns,s3,4,931
+1021800000.0ns,s3,1,868
+1021800000.0ns,s3,2,225
+1021800000.0ns,s22,0,1216
+1021800000.0ns,s22,4,850
+1021800000.0ns,s5,2,4796
+1021800000.0ns,s5,3,4654
+1021800000.0ns,s34,0,10565
+1021800000.0ns,s34,1,11269
+1021800000.0ns,s34,2,166
+1021900000.0ns,s1,1,3739
+1021900000.0ns,s1,2,2518
+1021900000.0ns,s1,3,1380
+1021900000.0ns,s3,4,931
+1021900000.0ns,s3,1,868
+1021900000.0ns,s3,2,225
+1021900000.0ns,s22,0,1216
+1021900000.0ns,s22,4,850
+1021900000.0ns,s5,2,4796
+1021900000.0ns,s5,3,4654
+1021900000.0ns,s34,0,10575
+1021900000.0ns,s34,1,11273
+1021900000.0ns,s34,2,166
+1022000000.0ns,s1,1,3739
+1022000000.0ns,s1,2,2518
+1022000000.0ns,s1,3,1380
+1022000000.0ns,s3,4,931
+1022000000.0ns,s3,1,868
+1022000000.0ns,s3,2,225
+1022000000.0ns,s22,0,1216
+1022000000.0ns,s22,4,850
+1022000000.0ns,s5,2,4796
+1022000000.0ns,s5,3,4654
+1022000000.0ns,s34,0,10733
+1022000000.0ns,s34,1,11418
+1022000000.0ns,s34,2,166
+1022100000.0ns,s1,1,3739
+1022100000.0ns,s1,2,2518
+1022100000.0ns,s1,3,1380
+1022100000.0ns,s3,4,931
+1022100000.0ns,s3,1,868
+1022100000.0ns,s3,2,225
+1022100000.0ns,s22,0,1216
+1022100000.0ns,s22,4,850
+1022100000.0ns,s5,2,4796
+1022100000.0ns,s5,3,4654
+1022100000.0ns,s34,0,11152
+1022100000.0ns,s34,1,11462
+1022100000.0ns,s34,2,166
+1022200000.0ns,s1,1,3739
+1022200000.0ns,s1,2,2518
+1022200000.0ns,s1,3,1380
+1022200000.0ns,s3,4,931
+1022200000.0ns,s3,1,868
+1022200000.0ns,s3,2,225
+1022200000.0ns,s22,0,1216
+1022200000.0ns,s22,4,850
+1022200000.0ns,s5,2,4796
+1022200000.0ns,s5,3,4654
+1022200000.0ns,s34,0,11331
+1022200000.0ns,s34,1,11787
+1022200000.0ns,s34,2,166
+1022300000.0ns,s1,1,3739
+1022300000.0ns,s1,2,2518
+1022300000.0ns,s1,3,1380
+1022300000.0ns,s3,4,931
+1022300000.0ns,s3,1,868
+1022300000.0ns,s3,2,225
+1022300000.0ns,s22,0,1216
+1022300000.0ns,s22,4,850
+1022300000.0ns,s5,2,4796
+1022300000.0ns,s5,3,4654
+1022300000.0ns,s34,0,11331
+1022300000.0ns,s34,1,11794
+1022300000.0ns,s34,2,166
+1022400000.0ns,s1,1,3739
+1022400000.0ns,s1,2,2518
+1022400000.0ns,s1,3,1380
+1022400000.0ns,s3,4,931
+1022400000.0ns,s3,1,868
+1022400000.0ns,s3,2,225
+1022400000.0ns,s22,0,1216
+1022400000.0ns,s22,4,850
+1022400000.0ns,s23,0,375
+1022400000.0ns,s23,4,252
+1022400000.0ns,s5,2,4796
+1022400000.0ns,s5,3,4654
+1022400000.0ns,s34,0,11413
+1022400000.0ns,s34,1,11805
+1022400000.0ns,s34,2,166
+1022500000.0ns,s1,1,4004
+1022500000.0ns,s1,2,2557
+1022500000.0ns,s1,3,1410
+1022500000.0ns,s3,4,931
+1022500000.0ns,s3,1,868
+1022500000.0ns,s3,2,225
+1022500000.0ns,s22,0,1216
+1022500000.0ns,s22,4,850
+1022500000.0ns,s23,0,601
+1022500000.0ns,s23,4,405
+1022500000.0ns,s5,2,4796
+1022500000.0ns,s5,3,4654
+1022500000.0ns,s34,0,11568
+1022500000.0ns,s34,1,11845
+1022500000.0ns,s34,2,166
+1022600000.0ns,s1,1,4207
+1022600000.0ns,s1,2,3045
+1022600000.0ns,s1,3,1612
+1022600000.0ns,s3,4,931
+1022600000.0ns,s3,1,868
+1022600000.0ns,s3,2,225
+1022600000.0ns,s22,0,1264
+1022600000.0ns,s22,4,850
+1022600000.0ns,s22,3,229
+1022600000.0ns,s23,0,718
+1022600000.0ns,s23,4,489
+1022600000.0ns,s5,2,4796
+1022600000.0ns,s5,3,4654
+1022600000.0ns,s34,0,11578
+1022600000.0ns,s34,1,11845
+1022600000.0ns,s34,2,166
+1022700000.0ns,s1,1,4488
+1022700000.0ns,s1,2,3475
+1022700000.0ns,s1,3,1736
+1022700000.0ns,s3,4,931
+1022700000.0ns,s3,1,868
+1022700000.0ns,s3,2,225
+1022700000.0ns,s22,0,1632
+1022700000.0ns,s22,4,850
+1022700000.0ns,s22,3,256
+1022700000.0ns,s23,0,718
+1022700000.0ns,s23,4,489
+1022700000.0ns,s5,2,4796
+1022700000.0ns,s5,3,4654
+1022700000.0ns,s34,0,11699
+1022700000.0ns,s34,1,11901
+1022700000.0ns,s34,2,166
+1022800000.0ns,s1,1,4760
+1022800000.0ns,s1,2,3971
+1022800000.0ns,s1,3,2172
+1022800000.0ns,s3,4,931
+1022800000.0ns,s3,1,868
+1022800000.0ns,s3,2,225
+1022800000.0ns,s22,0,1751
+1022800000.0ns,s22,4,850
+1022800000.0ns,s22,3,508
+1022800000.0ns,s23,0,718
+1022800000.0ns,s23,4,489
+1022800000.0ns,s5,2,4796
+1022800000.0ns,s5,3,4654
+1022800000.0ns,s15,2,4
+1022800000.0ns,s15,3,1
+1022800000.0ns,s34,0,11804
+1022800000.0ns,s34,1,11941
+1022800000.0ns,s34,2,166
+1022900000.0ns,s1,1,5390
+1022900000.0ns,s1,2,4327
+1022900000.0ns,s1,3,2545
+1022900000.0ns,s3,4,931
+1022900000.0ns,s3,1,868
+1022900000.0ns,s3,2,225
+1022900000.0ns,s22,0,1754
+1022900000.0ns,s22,4,850
+1022900000.0ns,s22,3,910
+1022900000.0ns,s23,0,718
+1022900000.0ns,s23,4,489
+1022900000.0ns,s5,2,4796
+1022900000.0ns,s5,3,4654
+1022900000.0ns,s15,2,4
+1022900000.0ns,s15,3,1
+1022900000.0ns,s34,0,11937
+1022900000.0ns,s34,1,12025
+1022900000.0ns,s34,2,166
+1023000000.0ns,s1,1,5667
+1023000000.0ns,s1,2,4997
+1023000000.0ns,s1,3,2717
+1023000000.0ns,s3,4,931
+1023000000.0ns,s3,1,868
+1023000000.0ns,s3,2,225
+1023000000.0ns,s22,0,1754
+1023000000.0ns,s22,4,850
+1023000000.0ns,s22,3,1450
+1023000000.0ns,s23,0,718
+1023000000.0ns,s23,4,489
+1023000000.0ns,s5,2,4796
+1023000000.0ns,s5,3,4654
+1023000000.0ns,s15,2,4
+1023000000.0ns,s15,3,1
+1023000000.0ns,s34,0,12093
+1023000000.0ns,s34,1,12182
+1023000000.0ns,s34,2,166
+1023100000.0ns,s1,1,6129
+1023100000.0ns,s1,2,5492
+1023100000.0ns,s1,3,2787
+1023100000.0ns,s3,4,931
+1023100000.0ns,s3,1,868
+1023100000.0ns,s3,2,225
+1023100000.0ns,s22,0,2042
+1023100000.0ns,s22,4,850
+1023100000.0ns,s22,3,1986
+1023100000.0ns,s23,0,718
+1023100000.0ns,s23,4,489
+1023100000.0ns,s5,2,4796
+1023100000.0ns,s5,3,4654
+1023100000.0ns,s15,2,4
+1023100000.0ns,s15,3,1
+1023100000.0ns,s34,0,12108
+1023100000.0ns,s34,1,12213
+1023100000.0ns,s34,2,166
+1023200000.0ns,s1,1,6378
+1023200000.0ns,s1,2,5909
+1023200000.0ns,s1,3,2792
+1023200000.0ns,s3,4,931
+1023200000.0ns,s3,1,868
+1023200000.0ns,s3,2,225
+1023200000.0ns,s22,0,2042
+1023200000.0ns,s22,4,850
+1023200000.0ns,s22,3,2095
+1023200000.0ns,s23,0,718
+1023200000.0ns,s23,4,489
+1023200000.0ns,s5,2,4796
+1023200000.0ns,s5,3,4654
+1023200000.0ns,s15,2,4
+1023200000.0ns,s15,3,1
+1023200000.0ns,s34,0,12317
+1023200000.0ns,s34,1,12511
+1023200000.0ns,s34,2,166
+1023300000.0ns,s1,1,6729
+1023300000.0ns,s1,2,6032
+1023300000.0ns,s1,3,2796
+1023300000.0ns,s3,4,931
+1023300000.0ns,s3,1,868
+1023300000.0ns,s3,2,225
+1023300000.0ns,s22,0,2042
+1023300000.0ns,s22,4,850
+1023300000.0ns,s22,3,2095
+1023300000.0ns,s23,0,718
+1023300000.0ns,s23,4,489
+1023300000.0ns,s5,2,4796
+1023300000.0ns,s5,3,4654
+1023300000.0ns,s15,2,4
+1023300000.0ns,s15,3,1
+1023300000.0ns,s34,0,12460
+1023300000.0ns,s34,1,12838
+1023300000.0ns,s34,2,166
+1023400000.0ns,s1,1,6952
+1023400000.0ns,s1,2,6341
+1023400000.0ns,s1,3,2821
+1023400000.0ns,s3,4,931
+1023400000.0ns,s3,1,868
+1023400000.0ns,s3,2,225
+1023400000.0ns,s22,0,2042
+1023400000.0ns,s22,4,850
+1023400000.0ns,s22,3,2095
+1023400000.0ns,s23,0,718
+1023400000.0ns,s23,4,489
+1023400000.0ns,s5,2,4796
+1023400000.0ns,s5,3,4654
+1023400000.0ns,s15,2,4
+1023400000.0ns,s15,3,1
+1023400000.0ns,s34,0,12663
+1023400000.0ns,s34,1,13152
+1023400000.0ns,s34,2,166
+1023500000.0ns,s1,1,7211
+1023500000.0ns,s1,2,6481
+1023500000.0ns,s1,3,3013
+1023500000.0ns,s3,4,931
