FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h13,h20,2,3,101,0,+1009738791.0ns,+1010146904.0ns,408113
h10,h23,2,3,36880,0,+1009774696.0ns,+1010261683.0ns,486987
h9,h21,2,5,829,0,+1008949981.0ns,+1010268186.0ns,1318205
h10,h23,2,2,3046,0,+1009037629.0ns,+1010299007.0ns,1261378
h2,h23,2,4,368614,0,+1009520909.0ns,+1010303482.0ns,782573
h9,h21,2,6,18461,0,+1009773105.0ns,+1010314091.0ns,540986
h16,h20,2,3,53324,0,+1009953634.0ns,+1010388882.0ns,435248
h6,h23,2,3,606662,0,+1009714384.0ns,+1010458027.0ns,743643
h8,h20,2,3,50523,0,+1010000423.0ns,+1010477417.0ns,476994
h15,h23,2,3,53327,0,+1009702399.0ns,+1010516572.0ns,814173
h13,h21,2,4,45729,0,+1009873033.0ns,+1010534977.0ns,661944
h6,h22,2,4,54206,0,+1010241731.0ns,+1010655050.0ns,413319
h9,h20,2,3,60465,0,+1010359719.0ns,+1010773551.0ns,413832
h5,h22,2,3,499195,0,+1009839074.0ns,+1010801122.0ns,962048
h4,h23,2,5,25922,0,+1010373373.0ns,+1010854760.0ns,481387
h4,h20,2,4,79439,0,+1010441554.0ns,+1010859014.0ns,417460
h12,h20,2,1,23941,0,+1009819473.0ns,+1010993811.0ns,1174338
h12,h21,2,5,8350416,0,+1009416900.0ns,+1011093548.0ns,1676648
h14,h20,2,3,133837,0,+1010454935.0ns,+1011126935.0ns,672000
h15,h23,2,4,1018296,0,+1010163495.0ns,+1011128016.0ns,964521
h12,h20,2,2,32411,0,+1010761528.0ns,+1011176019.0ns,414491
h15,h21,2,1,8794952,0,+1009292665.0ns,+1011242710.0ns,1950045
h7,h21,2,2,11537,0,+1010406870.0ns,+1011244016.0ns,837146
h16,h21,2,1,70138,0,+1010445716.0ns,+1011249782.0ns,804066
h11,h23,2,3,9753493,0,+1008300956.0ns,+1011251520.0ns,2950564
