FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h12,h16,1,2,32029,0,+1000846281.0ns,+1000855512.0ns,9231
h4,h23,2,1,1579544,0,+1000234405.0ns,+1000917118.0ns,682713
h13,h7,1,1,6713,0,+1000909963.0ns,+1000917550.0ns,7587
h29,h23,3,1,6713,0,+1000909963.0ns,+1000924216.0ns,14253
h29,h27,3,1,66648,0,+1000909442.0ns,+1000925663.0ns,16221
h13,h11,1,1,66648,0,+1000909442.0ns,+1000925789.0ns,16347
h31,h30,3,1,871871,0,+1000870312.0ns,+1000946513.0ns,76201
h14,h16,1,1,57885,0,+1000939122.0ns,+1000948373.0ns,9251
h30,h32,3,1,57885,0,+1000939122.0ns,+1000948393.0ns,9271
h15,h14,1,1,871871,0,+1000870312.0ns,+1000954326.0ns,84014
h17,h20,3,1,1298317,0,+1000849057.0ns,+1000961710.0ns,112653
h16,h23,2,1,3332655,0,+1000225577.0ns,+1001051618.0ns,826041
h12,h23,2,1,30662,0,+1000549606.0ns,+1001091618.0ns,542012
h5,h22,2,1,67676,0,+1000560081.0ns,+1001108927.0ns,548846
h17,h31,3,1,287095,0,+1001081269.0ns,+1001111461.0ns,30192
h1,h15,1,1,287095,0,+1001081269.0ns,+1001124137.0ns,42868
h15,h22,2,1,74158,0,+1000753576.0ns,+1001176597.0ns,423021
h10,h21,2,2,28183,0,+1000767989.0ns,+1001179854.0ns,411865
h9,h22,2,1,1837985,0,+1000506454.0ns,+1001212658.0ns,706204
h22,h21,3,1,5579491,0,+1000406300.0ns,+1001213003.0ns,806703
h10,h21,2,1,171512,0,+1000684958.0ns,+1001219723.0ns,534765
h17,h19,3,1,67771,0,+1001208857.0ns,+1001220576.0ns,11719
h1,h3,1,1,67771,0,+1001208857.0ns,+1001222000.0ns,13143
h24,h32,3,1,26049,0,+1001225665.0ns,+1001235765.0ns,10100
h8,h16,1,1,26049,0,+1001225665.0ns,+1001236588.0ns,10923
h6,h5,1,1,5579491,0,+1000406300.0ns,+1001240691.0ns,834391
h1,h4,1,1,1298317,0,+1000849057.0ns,+1001265849.0ns,416792
h27,h24,3,1,112055,0,+1001268852.0ns,+1001294327.0ns,25475
h11,h8,1,1,112055,0,+1001268852.0ns,+1001294351.0ns,25499
h1,h11,1,1,936,0,+1001305617.0ns,+1001314643.0ns,9026
h17,h27,3,1,936,0,+1001305617.0ns,+1001330466.0ns,24849
h24,h23,3,1,49764,0,+1001350069.0ns,+1001356280.0ns,6211
h8,h7,1,1,49764,0,+1001350069.0ns,+1001356348.0ns,6279
h22,h19,3,1,2306517,0,+1000803872.0ns,+1001405525.0ns,601653
h12,h5,1,1,76,0,+1001426696.0ns,+1001432762.0ns,6066
h28,h21,3,1,76,0,+1001426696.0ns,+1001432825.0ns,6129
h23,h31,3,1,71594,0,+1001444952.0ns,+1001468935.0ns,23983
h7,h15,1,1,71594,0,+1001444952.0ns,+1001471003.0ns,26051
h16,h13,1,1,3332655,0,+1000131587.0ns,+1001480091.0ns,1348504
h25,h19,3,1,1197046,0,+1001340906.0ns,+1001505675.0ns,164769
h9,h8,1,1,745225,0,+1001379176.0ns,+1001511950.0ns,132774
h9,h3,1,1,1197046,0,+1001340906.0ns,+1001512182.0ns,171276
h2,h21,2,1,25050,0,+1001109773.0ns,+1001533080.0ns,423307
h24,h19,3,1,24391,0,+1001526096.0ns,+1001536910.0ns,10814
h8,h3,1,1,24391,0,+1001526096.0ns,+1001540484.0ns,14388
h14,h22,2,1,346951,0,+1001102854.0ns,+1001542808.0ns,439954
h13,h1,1,1,3959297,0,+1001220445.0ns,+1001556075.0ns,335630
h18,h27,3,1,35040,0,+1001562214.0ns,+1001573128.0ns,10914
h2,h11,1,1,35040,0,+1001562214.0ns,+1001573514.0ns,11300
h25,h24,3,1,745225,0,+1001379176.0ns,+1001576493.0ns,197317
h1,h4,1,2,18213,0,+1001576748.0ns,+1001583382.0ns,6634
h17,h20,3,2,18213,0,+1001576748.0ns,+1001585186.0ns,8438
h27,h25,3,1,5929360,0,+1001089356.0ns,+1001601962.0ns,512606
h13,h10,1,1,144304,0,+1001602942.0ns,+1001624503.0ns,21561
h29,h26,3,1,144304,0,+1001602942.0ns,+1001631150.0ns,28208
h19,h26,3,1,23861,0,+1001647658.0ns,+1001660122.0ns,12464
h3,h10,1,1,23861,0,+1001647658.0ns,+1001662115.0ns,14457
h5,h20,2,1,1558042,0,+1001059906.0ns,+1001700743.0ns,640837
h22,h26,3,1,5696161,0,+1000666165.0ns,+1001741317.0ns,1075152
h3,h12,1,1,4965148,0,+1000852688.0ns,+1001822752.0ns,970064
h12,h23,2,2,32029,0,+1001450769.0ns,+1001864689.0ns,413920
h30,h23,3,1,61069,0,+1001861804.0ns,+1001874623.0ns,12819
h14,h7,1,1,61069,0,+1001861804.0ns,+1001877134.0ns,15330
h24,h26,3,1,5363,0,+1001887893.0ns,+1001895341.0ns,7448
h8,h10,1,1,5363,0,+1001887893.0ns,+1001899368.0ns,11475
h5,h4,1,1,1558042,0,+1000618278.0ns,+1001899874.0ns,1281596
h26,h32,3,1,4114136,0,+1001562347.0ns,+1001913201.0ns,350854
h26,h31,3,1,34010,0,+1001916984.0ns,+1001926400.0ns,9416
h10,h15,1,1,34010,0,+1001916984.0ns,+1001926436.0ns,9452
h10,h16,1,1,4114136,0,+1001562347.0ns,+1001928811.0ns,366464
h16,h11,1,1,2150834,0,+1001229128.0ns,+1001960329.0ns,731201
h13,h22,2,1,66648,0,+1001559044.0ns,+1001979565.0ns,420521
h15,h3,1,1,74909,0,+1001965970.0ns,+1001981817.0ns,15847
h31,h19,3,1,74909,0,+1001965970.0ns,+1001997539.0ns,31569
h19,h28,3,1,4965148,0,+1000852688.0ns,+1002007584.0ns,1154896
h27,h24,3,2,7270,0,+1002010604.0ns,+1002018277.0ns,7673
h11,h8,1,2,7270,0,+1002010604.0ns,+1002020290.0ns,9686
h14,h23,2,1,57885,0,+1001609925.0ns,+1002027877.0ns,417952
h11,h9,1,1,5929360,0,+1001089356.0ns,+1002030404.0ns,941048
h13,h21,2,1,6713,0,+1001559938.0ns,+1002032719.0ns,472781
h19,h27,3,1,5154710,0,+1000846235.0ns,+1002037715.0ns,1191480
h15,h23,2,1,871871,0,+1001491964.0ns,+1002038295.0ns,546331
h13,h10,1,2,116458,0,+1002024724.0ns,+1002044109.0ns,19385
h29,h26,3,2,116458,0,+1002024724.0ns,+1002050921.0ns,26197
h29,h17,3,1,3959297,0,+1001220445.0ns,+1002056638.0ns,836193
h19,h23,3,1,109898,0,+1002051879.0ns,+1002067785.0ns,15906
h10,h2,1,1,97629,0,+1002073485.0ns,+1002089675.0ns,16190
h3,h7,1,1,109898,0,+1002051879.0ns,+1002091630.0ns,39751
h26,h18,3,1,97629,0,+1002073485.0ns,+1002093987.0ns,20502
h22,h21,3,2,60382,0,+1002099617.0ns,+1002113462.0ns,13845
h4,h16,1,1,225485,0,+1002084682.0ns,+1002120870.0ns,36188
h19,h21,3,1,178772,0,+1002094828.0ns,+1002123600.0ns,28772
h20,h32,3,1,225485,0,+1002084682.0ns,+1002130103.0ns,45421
h6,h5,1,2,60382,0,+1002099617.0ns,+1002137119.0ns,37502
h3,h5,1,1,178772,0,+1002094828.0ns,+1002145886.0ns,51058
h6,h3,1,1,2306517,0,+1000803872.0ns,+1002158172.0ns,1354300
h5,h2,1,1,193634,0,+1002169532.0ns,+1002198361.0ns,28829
h21,h18,3,1,193634,0,+1002169532.0ns,+1002200457.0ns,30925
h1,h20,2,1,1298317,0,+1001455526.0ns,+1002201585.0ns,746059
h7,h3,1,1,46980,0,+1002224541.0ns,+1002240075.0ns,15534
h32,h27,3,1,2150834,0,+1001229128.0ns,+1002249690.0ns,1020562
h23,h19,3,1,46980,0,+1002224541.0ns,+1002256331.0ns,31790
h31,h24,3,1,2745349,0,+1001373685.0ns,+1002269488.0ns,895803
h8,h13,1,1,158258,0,+1002279061.0ns,+1002299022.0ns,19961
h24,h29,3,1,158258,0,+1002279061.0ns,+1002311544.0ns,32483
h1,h23,2,1,287095,0,+1001853605.0ns,+1002319085.0ns,465480
h2,h9,1,1,29032,0,+1002330917.0ns,+1002342152.0ns,11235
h18,h25,3,1,29032,0,+1002330917.0ns,+1002343010.0ns,12093
h28,h24,3,1,17878,0,+1002334269.0ns,+1002343732.0ns,9463
h12,h8,1,1,17878,0,+1002334269.0ns,+1002431384.0ns,97115
h27,h23,3,1,17345,0,+1002443547.0ns,+1002451818.0ns,8271
h7,h11,1,1,2095384,0,+1001810624.0ns,+1002487069.0ns,676445
h7,h14,1,1,302185,0,+1002451075.0ns,+1002518271.0ns,67196
h8,h23,2,1,26049,0,+1002101141.0ns,+1002518393.0ns,417252
h13,h15,1,1,67660,0,+1002512559.0ns,+1002525386.0ns,12827
h29,h31,3,1,67660,0,+1002512559.0ns,+1002527951.0ns,15392
h5,h16,1,1,5988,0,+1002524483.0ns,+1002531988.0ns,7505
h23,h30,3,1,302185,0,+1002451075.0ns,+1002533847.0ns,82772
h21,h32,3,1,5988,0,+1002524483.0ns,+1002537590.0ns,13107
h23,h27,3,1,2095384,0,+1001810624.0ns,+1002562125.0ns,751501
h2,h9,1,2,653275,0,+1002478065.0ns,+1002568473.0ns,90408
h11,h7,1,1,17345,0,+1002443547.0ns,+1002585571.0ns,142024
h18,h25,3,2,653275,0,+1002478065.0ns,+1002588529.0ns,110464
h3,h11,1,1,5154710,0,+1000846235.0ns,+1002603234.0ns,1756999
h1,h20,2,2,67771,0,+1002072328.0ns,+1002610876.0ns,538548
h11,h23,2,1,112055,0,+1002175176.0ns,+1002611602.0ns,436426
h25,h28,3,1,1576039,0,+1002611543.0ns,+1002746557.0ns,135014
h28,h19,3,1,4028083,0,+1001479391.0ns,+1002849668.0ns,1370277
h1,h22,2,1,936,0,+1002238203.0ns,+1002887952.0ns,649749
h9,h21,2,1,1197046,0,+1002298697.0ns,+1002917060.0ns,618363
h21,h23,3,1,98171,0,+1002920021.0ns,+1002933563.0ns,13542
h5,h7,1,1,98171,0,+1002920021.0ns,+1002937716.0ns,17695
h25,h24,3,2,48259,0,+1002924051.0ns,+1002938423.0ns,14372
h9,h8,1,2,48259,0,+1002924051.0ns,+1002938839.0ns,14788
h7,h21,2,1,71594,0,+1002477062.0ns,+1002949004.0ns,471942
h8,h22,2,2,49764,0,+1002314405.0ns,+1002962861.0ns,648456
h26,h25,3,1,27563,0,+1003028912.0ns,+1003033300.0ns,4388
h10,h9,1,1,27563,0,+1003028912.0ns,+1003033868.0ns,4956
h20,h29,3,1,7345273,0,+1001990362.0ns,+1003069017.0ns,1078655
h8,h23,2,2,24391,0,+1002616166.0ns,+1003069363.0ns,453197
h20,h17,3,1,1052833,0,+1002928021.0ns,+1003089057.0ns,161036
h4,h1,1,1,1052833,0,+1002928021.0ns,+1003111182.0ns,183161
h13,h23,2,1,144304,0,+1002747903.0ns,+1003171363.0ns,423460
h16,h20,2,1,2150834,0,+1002107075.0ns,+1003232234.0ns,1125159
h3,h6,1,1,182516,0,+1003194163.0ns,+1003235015.0ns,40852
h25,h18,3,1,61668,0,+1003228149.0ns,+1003240124.0ns,11975
h1,h14,1,1,165191,0,+1003218726.0ns,+1003246007.0ns,27281
h9,h2,1,1,61668,0,+1003228149.0ns,+1003247952.0ns,19803
h17,h30,3,1,165191,0,+1003218726.0ns,+1003252554.0ns,33828
h6,h10,1,1,5696161,0,+1000666165.0ns,+1003275064.0ns,2608899
h18,h32,3,1,4945193,0,+1002884709.0ns,+1003303182.0ns,418473
h9,h12,1,1,1576039,0,+1002611543.0ns,+1003311671.0ns,700128
h19,h17,3,1,5491,0,+1003307813.0ns,+1003312626.0ns,4813
h3,h1,1,1,5491,0,+1003307813.0ns,+1003313067.0ns,5254
h9,h21,2,2,745225,0,+1002364304.0ns,+1003337175.0ns,972871
h22,h23,3,1,69948,0,+1003342332.0ns,+1003354110.0ns,11778
h6,h7,1,1,69948,0,+1003342332.0ns,+1003359656.0ns,17324
h12,h21,2,1,76,0,+1002445767.0ns,+1003375622.0ns,929855
h20,h19,3,1,24303,0,+1003394261.0ns,+1003400476.0ns,6215
h4,h3,1,1,24303,0,+1003394261.0ns,+1003402460.0ns,8199
h14,h4,1,1,681963,0,+1003255848.0ns,+1003411389.0ns,155541
h11,h4,1,1,302264,0,+1003328827.0ns,+1003411725.0ns,82898
h19,h22,3,1,182516,0,+1003194163.0ns,+1003438732.0ns,244569
h7,h4,1,2,7808,0,+1003479726.0ns,+1003488444.0ns,8718
h5,h4,1,2,441178,0,+1003352976.0ns,+1003507187.0ns,154211
h17,h28,3,1,1314892,0,+1003403207.0ns,+1003543311.0ns,140104
h3,h22,2,2,4965148,0,+1001461750.0ns,+1003564792.0ns,2103042
h1,h22,2,2,18213,0,+1002702999.0ns,+1003573555.0ns,870556
h11,h22,2,1,5929360,0,+1001867468.0ns,+1003574627.0ns,1707159
h18,h17,3,1,22046,0,+1003604167.0ns,+1003608121.0ns,3954
h2,h1,1,1,22046,0,+1003604167.0ns,+1003608968.0ns,4801
h4,h13,1,1,7345273,0,+1001990362.0ns,+1003616548.0ns,1626186
h30,h20,3,1,681963,0,+1003255848.0ns,+1003630889.0ns,375041
h20,h29,3,2,3352327,0,+1003381913.0ns,+1003677131.0ns,295218
h12,h6,1,2,36507,0,+1003696060.0ns,+1003705802.0ns,9742
h10,h21,2,3,34010,0,+1003286259.0ns,+1003709843.0ns,423584
h8,h22,2,3,5363,0,+1003236391.0ns,+1003709919.0ns,473528
h19,h32,3,1,6707,0,+1003713982.0ns,+1003721621.0ns,7639
h3,h16,1,1,6707,0,+1003713982.0ns,+1003722066.0ns,8084
h19,h23,3,2,9757,0,+1003723963.0ns,+1003732151.0ns,8188
h3,h7,1,2,9757,0,+1003723963.0ns,+1003732869.0ns,8906
h28,h22,3,2,36507,0,+1003696060.0ns,+1003773661.0ns,77601
h18,h17,3,2,3015,0,+1003830636.0ns,+1003833022.0ns,2386
h2,h1,1,2,3015,0,+1003830636.0ns,+1003833133.0ns,2497
h3,h20,2,1,23861,0,+1002824557.0ns,+1003859827.0ns,1035270
h12,h6,1,1,1065614,0,+1002038895.0ns,+1003878198.0ns,1839303
h13,h3,1,1,1779,0,+1003877470.0ns,+1003884306.0ns,6836
h29,h19,3,1,1779,0,+1003877470.0ns,+1003884576.0ns,7106
h23,h19,3,2,87196,0,+1003871219.0ns,+1003887402.0ns,16183
h7,h3,1,2,87196,0,+1003871219.0ns,+1003898647.0ns,27428
h12,h21,2,2,4028083,0,+1002536102.0ns,+1003899220.0ns,1363118
h15,h22,2,3,74909,0,+1003370235.0ns,+1003910441.0ns,540206
h6,h2,1,2,48241,0,+1003901911.0ns,+1003931093.0ns,29182
h14,h4,1,2,155198,0,+1003850118.0ns,+1003932573.0ns,82455
h17,h31,3,2,44027,0,+1003921964.0ns,+1003932672.0ns,10708
h21,h30,3,1,250707,0,+1003884294.0ns,+1003936628.0ns,52334
h22,h18,3,1,9757597,0,+1001166940.0ns,+1003940440.0ns,2773500
h2,h6,1,1,158776,0,+1003890994.0ns,+1003941589.0ns,50595
h22,h18,3,2,48241,0,+1003901911.0ns,+1003942146.0ns,40235
h7,h22,2,1,2095384,0,+1003103929.0ns,+1003945603.0ns,841674
h5,h14,1,1,250707,0,+1003884294.0ns,+1003948197.0ns,63903
h17,h18,3,1,981365,0,+1003828629.0ns,+1003948899.0ns,120270
h26,h28,3,1,479999,0,+1003879896.0ns,+1003953461.0ns,73565
h10,h4,1,1,2426,0,+1003928736.0ns,+1003960000.0ns,31264
h30,h29,3,1,1442,0,+1003958019.0ns,+1003960329.0ns,2310
h14,h13,1,1,1442,0,+1003958019.0ns,+1003960354.0ns,2335
h13,h23,2,2,116458,0,+1003470959.0ns,+1003960416.0ns,489457
h3,h21,2,1,109898,0,+1003517507.0ns,+1003968249.0ns,450742
h10,h12,1,1,479999,0,+1003879896.0ns,+1003973563.0ns,93667
h1,h15,1,2,44027,0,+1003921964.0ns,+1003978424.0ns,56460
h30,h25,3,2,9559896,0,+1002083569.0ns,+1003982293.0ns,1898724
h30,h25,3,3,16994,0,+1003976352.0ns,+1003984472.0ns,8120
h14,h9,1,3,16994,0,+1003976352.0ns,+1003986105.0ns,9753
h18,h22,3,1,158776,0,+1003890994.0ns,+1003986903.0ns,95909
h5,h8,1,1,844713,0,+1003873778.0ns,+1004001220.0ns,127442
h25,h28,3,2,8259,0,+1004000423.0ns,+1004006156.0ns,5733
h18,h32,3,2,21057,0,+1004004860.0ns,+1004013235.0ns,8375
h9,h11,1,1,6648745,0,+1002884823.0ns,+1004017267.0ns,1132444
h9,h12,1,2,8259,0,+1004000423.0ns,+1004024537.0ns,24114
h17,h20,3,3,2348861,0,+1003091665.0ns,+1004032631.0ns,940966
h21,h18,3,2,1518,0,+1004021648.0ns,+1004033443.0ns,11795
h15,h20,2,1,2745349,0,+1002354889.0ns,+1004050362.0ns,1695473
h6,h22,2,2,60382,0,+1003599349.0ns,+1004054356.0ns,455007
h1,h12,1,1,1314892,0,+1003403207.0ns,+1004062169.0ns,658962
h4,h21,2,1,225485,0,+1003573742.0ns,+1004068934.0ns,495192
h5,h2,1,2,1518,0,+1004021648.0ns,+1004073106.0ns,51458
h2,h16,1,2,21057,0,+1004004860.0ns,+1004074827.0ns,69967
h11,h2,1,1,1933250,0,+1003307704.0ns,+1004081117.0ns,773413
h3,h12,1,2,4851169,0,+1003137312.0ns,+1004081699.0ns,944387
h9,h6,1,1,55912,0,+1004101883.0ns,+1004114419.0ns,12536
h13,h20,2,2,3959297,0,+1002092193.0ns,+1004137392.0ns,2045199
h31,h19,3,2,4303111,0,+1002708493.0ns,+1004137575.0ns,1429082
h13,h11,1,2,25991,0,+1004130489.0ns,+1004140396.0ns,9907
h29,h27,3,2,25991,0,+1004130489.0ns,+1004140606.0ns,10117
h1,h4,1,3,2348861,0,+1003091665.0ns,+1004144688.0ns,1053023
h25,h22,3,1,55912,0,+1004101883.0ns,+1004147093.0ns,45210
h17,h22,3,1,6766,0,+1004118751.0ns,+1004156510.0ns,37759
h1,h6,1,1,6766,0,+1004118751.0ns,+1004186891.0ns,68140
h2,h16,1,1,4945193,0,+1002884709.0ns,+1004189251.0ns,1304542
h5,h23,2,1,193634,0,+1003719200.0ns,+1004192486.0ns,473286
h6,h7,1,2,1945829,0,+1003690968.0ns,+1004194081.0ns,503113
h9,h4,1,1,22082,0,+1004186595.0ns,+1004196651.0ns,10056
h9,h6,1,2,40058,0,+1004213885.0ns,+1004224398.0ns,10513
h27,h18,3,1,1933250,0,+1003307704.0ns,+1004237540.0ns,929836
h25,h22,3,2,40058,0,+1004213885.0ns,+1004252237.0ns,38352
h10,h1,1,1,16063,0,+1004248373.0ns,+1004256767.0ns,8394
h26,h17,3,1,16063,0,+1004248373.0ns,+1004256819.0ns,8446
h18,h31,3,1,575405,0,+1004207486.0ns,+1004263212.0ns,55726
h27,h20,3,1,302264,0,+1003328827.0ns,+1004265177.0ns,936350
h21,h20,3,2,441178,0,+1003352976.0ns,+1004299532.0ns,946556
h2,h15,1,1,575405,0,+1004207486.0ns,+1004329529.0ns,122043
h19,h20,3,1,2477392,0,+1003697066.0ns,+1004338078.0ns,641012
h23,h20,3,2,7808,0,+1003479726.0ns,+1004364307.0ns,884581
h10,h21,2,4,97629,0,+1003554547.0ns,+1004367371.0ns,812824
h22,h32,3,2,73916,0,+1004376989.0ns,+1004396104.0ns,19115
h4,h13,1,2,3352327,0,+1003381913.0ns,+1004397293.0ns,1015380
h2,h20,2,1,35040,0,+1002678082.0ns,+1004400175.0ns,1722093
h12,h22,2,1,1065614,0,+1003495252.0ns,+1004401206.0ns,905954
h6,h16,1,2,73916,0,+1004376989.0ns,+1004401692.0ns,24703
h6,h2,1,1,9757597,0,+1001166940.0ns,+1004423193.0ns,3256253
h1,h2,1,1,981365,0,+1003828629.0ns,+1004423459.0ns,594830
h27,h30,3,1,2625,0,+1004427734.0ns,+1004434546.0ns,6812
h11,h14,1,1,2625,0,+1004427734.0ns,+1004434546.0ns,6812
h10,h12,1,2,6728,0,+1004439588.0ns,+1004444500.0ns,4912
h26,h28,3,2,6728,0,+1004439588.0ns,+1004444504.0ns,4916
h3,h4,1,1,2477392,0,+1003697066.0ns,+1004445815.0ns,748749
h2,h21,2,2,29032,0,+1003995859.0ns,+1004469830.0ns,473971
h15,h3,1,2,4303111,0,+1002708493.0ns,+1004473398.0ns,1764905
h3,h20,2,2,178772,0,+1003591133.0ns,+1004484175.0ns,893042
h12,h21,2,3,17878,0,+1004001607.0ns,+1004488429.0ns,486822
h28,h24,3,2,3484578,0,+1003096044.0ns,+1004544484.0ns,1448440
h4,h9,1,2,19871,0,+1004590326.0ns,+1004600039.0ns,9713
h20,h25,3,2,19871,0,+1004590326.0ns,+1004600111.0ns,9785
h6,h5,1,4,41711,0,+1004596371.0ns,+1004608597.0ns,12226
h22,h21,3,4,41711,0,+1004596371.0ns,+1004618872.0ns,22501
h15,h22,2,4,2434005,0,+1003534491.0ns,+1004636511.0ns,1102020
h21,h24,3,1,844713,0,+1003873778.0ns,+1004643198.0ns,769420
h25,h20,3,1,22082,0,+1004186595.0ns,+1004647797.0ns,461202
h11,h20,2,1,7270,0,+1003446752.0ns,+1004663049.0ns,1216297
h7,h20,2,2,46980,0,+1003813501.0ns,+1004693715.0ns,880214
h30,h20,3,2,155198,0,+1003850118.0ns,+1004726894.0ns,876776
h2,h11,1,2,13884,0,+1004722063.0ns,+1004730994.0ns,8931
h13,h22,2,2,67660,0,+1004307247.0ns,+1004731866.0ns,424619
h18,h27,3,2,13884,0,+1004722063.0ns,+1004733906.0ns,11843
h14,h20,2,1,61069,0,+1003191666.0ns,+1004784875.0ns,1593209
h26,h20,3,1,2426,0,+1003928736.0ns,+1004791130.0ns,862394
h8,h20,2,1,158258,0,+1003906965.0ns,+1004812948.0ns,905983
h2,h23,2,1,653275,0,+1004248113.0ns,+1004835075.0ns,586962
h5,h21,2,1,5988,0,+1004327688.0ns,+1004836571.0ns,508883
h8,h5,1,1,3870,0,+1004852099.0ns,+1004857239.0ns,5140
h10,h12,1,3,38462,0,+1004882064.0ns,+1004892762.0ns,10698
h26,h28,3,3,38462,0,+1004882064.0ns,+1004903428.0ns,21364
h1,h15,1,3,3149796,0,+1004628336.0ns,+1004907395.0ns,279059
h17,h31,3,3,3149796,0,+1004628336.0ns,+1004910174.0ns,281838
h24,h21,3,1,3870,0,+1004852099.0ns,+1004925546.0ns,73447
h2,h10,1,1,25068,0,+1004923692.0ns,+1004932636.0ns,8944
h18,h26,3,1,25068,0,+1004923692.0ns,+1004933434.0ns,9742
h31,h17,3,1,1315983,0,+1004614300.0ns,+1004957172.0ns,342872
h1,h5,1,1,59764,0,+1004952559.0ns,+1004966699.0ns,14140
h10,h8,1,1,809614,0,+1004876354.0ns,+1004969714.0ns,93360
h18,h28,3,1,194499,0,+1004945036.0ns,+1004973172.0ns,28136
h27,h26,3,1,14963,0,+1004974068.0ns,+1004979697.0ns,5629
h11,h10,1,1,14963,0,+1004974068.0ns,+1004979804.0ns,5736
h2,h12,1,1,194499,0,+1004945036.0ns,+1004983874.0ns,38838
h22,h18,3,3,781124,0,+1004837074.0ns,+1004994275.0ns,157201
h22,h23,3,2,1945829,0,+1003690968.0ns,+1005001949.0ns,1310981
h31,h29,3,1,66528,0,+1004998491.0ns,+1005027694.0ns,29203
h6,h2,1,3,781124,0,+1004837074.0ns,+1005036181.0ns,199107
h25,h27,3,1,6648745,0,+1002884823.0ns,+1005048794.0ns,2163971
h10,h20,2,1,4114136,0,+1002678310.0ns,+1005051862.0ns,2373552
h15,h13,1,1,66528,0,+1004998491.0ns,+1005067128.0ns,68637
h25,h30,3,1,52285,0,+1005065892.0ns,+1005081973.0ns,16081
h9,h14,1,1,52285,0,+1005065892.0ns,+1005086695.0ns,20803
h17,h21,3,1,59764,0,+1004952559.0ns,+1005087183.0ns,134624
h17,h23,3,1,75061,0,+1005077871.0ns,+1005093611.0ns,15740
h1,h7,1,1,75061,0,+1005077871.0ns,+1005094977.0ns,17106
h15,h4,1,1,9824303,0,+1001697296.0ns,+1005097428.0ns,3400132
h10,h3,1,2,147050,0,+1005068862.0ns,+1005099377.0ns,30515
h26,h19,3,2,147050,0,+1005068862.0ns,+1005101562.0ns,32700
h18,h27,3,3,32289,0,+1005095503.0ns,+1005109883.0ns,14380
h11,h20,2,2,17345,0,+1004188941.0ns,+1005129075.0ns,940134
h15,h1,1,1,1315983,0,+1004614300.0ns,+1005137811.0ns,523511
h23,h22,3,1,41430,0,+1005132584.0ns,+1005141552.0ns,8968
h7,h6,1,1,41430,0,+1005132584.0ns,+1005142130.0ns,9546
h9,h21,2,3,1576039,0,+1004476933.0ns,+1005160064.0ns,683131
h7,h4,1,1,18523650,0,+1000698894.0ns,+1005214021.0ns,4515127
h3,h15,1,1,132457,0,+1005204762.0ns,+1005222369.0ns,17607
h31,h24,3,2,25093,0,+1005196636.0ns,+1005223862.0ns,27226
h25,h29,3,1,829,0,+1005220819.0ns,+1005227239.0ns,6420
