FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h28,h17,3,12,498,0,+1005168389.0ns,+1005174647.0ns,6258
h21,h30,3,12,645,0,+1005170379.0ns,+1005176855.0ns,6476
h28,h22,3,9,596,0,+1003881361.0ns,+1005176942.0ns,1295581
h29,h30,3,11,506,0,+1005175368.0ns,+1005177456.0ns,2088
h32,h26,3,11,1509,0,+1005171626.0ns,+1005178349.0ns,6723
h21,h29,3,11,757,0,+1005154700.0ns,+1005178351.0ns,23651
h18,h32,3,14,436,0,+1005173190.0ns,+1005179470.0ns,6280
h16,h23,2,12,460,0,+1002946792.0ns,+1005181903.0ns,2235111
h18,h26,3,12,649,0,+1005178801.0ns,+1005185137.0ns,6336
h19,h29,3,15,19427,0,+1005158783.0ns,+1005185928.0ns,27145
h26,h23,3,10,776,0,+1004892782.0ns,+1005186708.0ns,293926
h4,h23,2,20,657,0,+1003113511.0ns,+1005187107.0ns,2073596
h31,h32,3,9,586,0,+1005185525.0ns,+1005187627.0ns,2102
h27,h28,3,6,1618,0,+1005186836.0ns,+1005189194.0ns,2358
h2,h7,1,3,36686,0,+1002640069.0ns,+1005191102.0ns,2551033
h17,h21,3,4,109497,0,+1003401599.0ns,+1005191970.0ns,1790371
h30,h20,3,15,452,0,+1004305229.0ns,+1005195344.0ns,890115
h12,h23,2,17,90,0,+1003312330.0ns,+1005196626.0ns,1884296
h29,h26,3,18,300,0,+1005190973.0ns,+1005197248.0ns,6275
h9,h22,2,13,421,0,+1002760899.0ns,+1005197521.0ns,2436622
h29,h30,3,12,1161,0,+1005196048.0ns,+1005198242.0ns,2194
h27,h29,3,14,567,0,+1005177293.0ns,+1005200754.0ns,23461
h10,h6,1,3,449,0,+1004395575.0ns,+1005200837.0ns,805262
h32,h28,3,7,1314,0,+1005195032.0ns,+1005201686.0ns,6654
h29,h18,3,14,623,0,+1005195545.0ns,+1005202101.0ns,6556
h21,h31,3,10,906,0,+1005197402.0ns,+1005203858.0ns,6456
h27,h19,3,6,808,0,+1004836910.0ns,+1005204204.0ns,367294
h28,h31,3,11,752,0,+1005198732.0ns,+1005205126.0ns,6394
h32,h19,3,5,75,0,+1005201092.0ns,+1005207729.0ns,6637
h1,h4,1,7,482,0,+1004964103.0ns,+1005208640.0ns,244537
h32,h24,3,11,328,0,+1005202109.0ns,+1005209350.0ns,7241
h14,h23,2,12,311,0,+1002588131.0ns,+1005209450.0ns,2621319
h18,h27,3,11,584,0,+1005203812.0ns,+1005212555.0ns,8743
h10,h22,2,12,433,0,+1002767694.0ns,+1005215442.0ns,2447748
h19,h27,3,10,746,0,+1005208645.0ns,+1005215774.0ns,7129
h5,h23,2,12,40582,0,+1003185153.0ns,+1005218147.0ns,2032994
h25,h30,3,11,41347,0,+1005191478.0ns,+1005221714.0ns,30236
h1,h11,1,11,148,0,+1004220695.0ns,+1005222457.0ns,1001762
h1,h12,1,10,937,0,+1004239774.0ns,+1005222728.0ns,982954
h12,h15,1,10,641,0,+1004492460.0ns,+1005225477.0ns,733017
h12,h20,2,12,1865,0,+1002759738.0ns,+1005225479.0ns,2465741
h23,h17,3,10,205506,0,+1004191403.0ns,+1005225735.0ns,1034332
h2,h20,2,15,773,0,+1002548804.0ns,+1005225996.0ns,2677192
h8,h20,2,15,484,0,+1002722394.0ns,+1005228037.0ns,2505643
h31,h29,3,12,206432,0,+1005167818.0ns,+1005230415.0ns,62597
h24,h29,3,12,169138,0,+1004484095.0ns,+1005230772.0ns,746677
h2,h13,1,3,31575,0,+1002658152.0ns,+1005231193.0ns,2573041
h26,h29,3,6,684,0,+1005206132.0ns,+1005231663.0ns,25531
h18,h26,3,13,360,0,+1005200097.0ns,+1005232804.0ns,32707
h22,h21,3,20,531,0,+1004343138.0ns,+1005235449.0ns,892311
h1,h10,1,7,633,0,+1004003215.0ns,+1005236617.0ns,1233402
h25,h19,3,16,371,0,+1005213570.0ns,+1005237214.0ns,23644
h13,h21,2,9,683,0,+1002061336.0ns,+1005238744.0ns,3177408
h20,h23,3,10,32585,0,+1004677652.0ns,+1005238836.0ns,561184
h1,h11,1,10,326,0,+1004009337.0ns,+1005240635.0ns,1231298
h22,h21,3,21,625,0,+1004348580.0ns,+1005240899.0ns,892319
h6,h23,2,22,330,0,+1003775105.0ns,+1005241495.0ns,1466390
h2,h22,2,9,589,0,+1002360417.0ns,+1005241936.0ns,2881519
h24,h30,3,18,1314,0,+1005235450.0ns,+1005242364.0ns,6914
h27,h17,3,12,237,0,+1005233367.0ns,+1005245088.0ns,11721
h11,h22,2,9,329,0,+1002857255.0ns,+1005245105.0ns,2387850
h5,h21,2,7,620,0,+1001959801.0ns,+1005245802.0ns,3286001
h22,h26,3,6,530,0,+1005241385.0ns,+1005247776.0ns,6391
h8,h20,2,16,34384,0,+1002737511.0ns,+1005250764.0ns,2513253
h29,h31,3,9,41872,0,+1005242231.0ns,+1005253579.0ns,11348
h23,h17,3,13,670,0,+1005208609.0ns,+1005253976.0ns,45367
h18,h30,3,7,510,0,+1005235055.0ns,+1005254752.0ns,19697
h10,h15,1,7,313,0,+1004395616.0ns,+1005256478.0ns,860862
h32,h18,3,9,1585,0,+1005249681.0ns,+1005256488.0ns,6807
h21,h22,3,17,193464,0,+1005236987.0ns,+1005260594.0ns,23607
h22,h26,3,7,338,0,+1005244628.0ns,+1005263536.0ns,18908
h30,h21,3,11,636,0,+1003695130.0ns,+1005265208.0ns,1570078
h27,h18,3,12,16774,0,+1005219334.0ns,+1005265410.0ns,46076
h17,h22,3,9,515,0,+1004344816.0ns,+1005265587.0ns,920771
h21,h32,3,15,38235,0,+1005256350.0ns,+1005267209.0ns,10859
h17,h18,3,9,872,0,+1005266547.0ns,+1005268897.0ns,2350
h27,h26,3,12,952,0,+1005263431.0ns,+1005269498.0ns,6067
h6,h21,2,11,614,0,+1002621875.0ns,+1005269667.0ns,2647792
h15,h20,2,17,215,0,+1002965982.0ns,+1005272951.0ns,2306969
h10,h20,2,7,553,0,+1002849760.0ns,+1005273118.0ns,2423358
h19,h22,3,10,592,0,+1004239688.0ns,+1005273711.0ns,1034023
h22,h27,3,12,323,0,+1005268530.0ns,+1005274837.0ns,6307
h22,h25,3,8,652,0,+1005268526.0ns,+1005274950.0ns,6424
h27,h23,3,11,537,0,+1004541868.0ns,+1005275282.0ns,733414
h8,h22,2,17,283,0,+1002967507.0ns,+1005276333.0ns,2308826
h19,h24,3,6,1180,0,+1004957265.0ns,+1005276918.0ns,319653
h1,h2,1,9,872,0,+1005266547.0ns,+1005278248.0ns,11701
h11,h23,2,10,43335,0,+1002496155.0ns,+1005279952.0ns,2783797
h30,h21,3,9,46371,0,+1003307359.0ns,+1005281057.0ns,1973698
h4,h23,2,21,254,0,+1003130823.0ns,+1005281168.0ns,2150345
h28,h26,3,11,67443,0,+1005262040.0ns,+1005283287.0ns,21247
h3,h5,1,11,301,0,+1004004392.0ns,+1005284664.0ns,1280272
h19,h26,3,13,610,0,+1005262273.0ns,+1005287983.0ns,25710
h20,h19,3,17,303,0,+1005288767.0ns,+1005290823.0ns,2056
h22,h31,3,10,197169,0,+1004960815.0ns,+1005291827.0ns,331012
h14,h21,2,14,942,0,+1001899608.0ns,+1005291992.0ns,3392384
h1,h10,1,8,310,0,+1004314546.0ns,+1005293164.0ns,978618
h1,h7,1,5,317,0,+1004237965.0ns,+1005294021.0ns,1056056
h25,h26,3,13,3296,0,+1005291662.0ns,+1005294331.0ns,2669
h1,h4,1,10,1716,0,+1005075245.0ns,+1005294364.0ns,219119
h8,h23,2,17,32543,0,+1003121507.0ns,+1005295024.0ns,2173517
h6,h23,2,19,560,0,+1003550103.0ns,+1005295072.0ns,1744969
h24,h32,3,12,554,0,+1005261641.0ns,+1005295111.0ns,33470
h30,h18,3,13,1011,0,+1005289729.0ns,+1005296669.0ns,6940
h32,h29,3,14,323,0,+1005288428.0ns,+1005297787.0ns,9359
h28,h17,3,13,873,0,+1005291526.0ns,+1005297970.0ns,6444
