Time,Node,PortIndex,DropPacket
+1018400000.0ns,s10,3,48878
+1018400000.0ns,s11,2,15705
+1018400000.0ns,s11,3,15925
+1018400000.0ns,s12,2,67323
+1018400000.0ns,s12,3,68447
+1018400000.0ns,s13,2,3839
+1018400000.0ns,s13,3,4505
+1018400000.0ns,s14,2,13653
+1018400000.0ns,s14,3,17588
+1018400000.0ns,s15,2,5425
+1018400000.0ns,s15,3,5603
+1018400000.0ns,s16,2,549
+1018400000.0ns,s16,3,571
+1018400000.0ns,s17,2,12388
+1018400000.0ns,s17,3,10934
+1018400000.0ns,s18,2,7000
+1018400000.0ns,s18,3,8951
+1018400000.0ns,s19,2,19460
+1018400000.0ns,s19,3,21606
+1018400000.0ns,s20,2,22323
+1018400000.0ns,s20,3,24678
+1018400000.0ns,s26,0,5467
+1018400000.0ns,s26,1,8878
+1018400000.0ns,s26,2,10914
+1018400000.0ns,s27,0,56230
+1018400000.0ns,s27,1,54659
+1018400000.0ns,s27,3,32790
+1018400000.0ns,s28,0,43035
+1018400000.0ns,s28,1,39284
+1018400000.0ns,s28,3,20283
+1018400000.0ns,s34,0,29746
+1018400000.0ns,s34,1,34641
+1018400000.0ns,s34,2,2758
+1018400000.0ns,s35,0,31021
+1018400000.0ns,s35,1,30787
+1018400000.0ns,s35,3,18938
+1018400000.0ns,s42,0,10011
+1018500000.0ns,s1,1,97777
+1018500000.0ns,s1,2,92518
+1018500000.0ns,s1,3,95427
+1018500000.0ns,s6,2,66717
+1018500000.0ns,s6,3,66277
+1018500000.0ns,s22,0,40361
+1018500000.0ns,s22,4,23196
+1018500000.0ns,s22,1,28829
+1018500000.0ns,s22,3,28873
+1018500000.0ns,s2,4,60998
+1018500000.0ns,s2,2,60071
+1018500000.0ns,s3,4,93922
+1018500000.0ns,s3,1,94128
+1018500000.0ns,s3,2,88907
+1018500000.0ns,s4,2,54581
+1018500000.0ns,s4,3,58401
+1018500000.0ns,s21,0,39549
+1018500000.0ns,s21,4,13926
+1018500000.0ns,s21,1,26975
+1018500000.0ns,s21,3,27403
+1018500000.0ns,s23,0,30230
+1018500000.0ns,s23,4,22833
+1018500000.0ns,s23,1,18396
+1018500000.0ns,s23,3,13532
+1018500000.0ns,s5,2,44048
+1018500000.0ns,s5,3,41401
+1018500000.0ns,s9,2,51821
+1018500000.0ns,s9,3,48289
+1018500000.0ns,s10,2,47075
+1018500000.0ns,s10,3,49122
+1018500000.0ns,s11,2,15773
+1018500000.0ns,s11,3,15976
+1018500000.0ns,s12,2,67700
+1018500000.0ns,s12,3,68854
+1018500000.0ns,s13,2,3949
+1018500000.0ns,s13,3,4640
+1018500000.0ns,s14,2,13821
+1018500000.0ns,s14,3,17772
+1018500000.0ns,s15,2,5565
+1018500000.0ns,s15,3,5720
+1018500000.0ns,s16,2,618
+1018500000.0ns,s16,3,636
+1018500000.0ns,s17,2,12509
+1018500000.0ns,s17,3,11086
+1018500000.0ns,s18,2,7000
+1018500000.0ns,s18,3,8951
+1018500000.0ns,s19,2,19620
+1018500000.0ns,s19,3,21727
+1018500000.0ns,s20,2,22539
+1018500000.0ns,s20,3,24925
+1018500000.0ns,s26,0,5467
+1018500000.0ns,s26,1,8878
+1018500000.0ns,s26,2,10914
+1018500000.0ns,s27,0,56534
+1018500000.0ns,s27,1,54913
+1018500000.0ns,s27,3,32817
+1018500000.0ns,s28,0,43216
+1018500000.0ns,s28,1,39426
+1018500000.0ns,s28,3,20376
+1018500000.0ns,s34,0,29895
+1018500000.0ns,s34,1,34837
+1018500000.0ns,s34,2,2758
+1018500000.0ns,s35,0,31178
+1018500000.0ns,s35,1,30926
+1018500000.0ns,s35,3,18941
+1018500000.0ns,s42,0,10700
+1018600000.0ns,s1,1,98251
+1018600000.0ns,s1,2,92959
+1018600000.0ns,s1,3,95924
+1018600000.0ns,s6,2,67159
+1018600000.0ns,s6,3,66748
+1018600000.0ns,s22,0,40402
+1018600000.0ns,s22,4,23238
+1018600000.0ns,s22,1,28908
+1018600000.0ns,s22,3,28887
+1018600000.0ns,s2,4,61053
+1018600000.0ns,s2,2,60094
+1018600000.0ns,s3,4,94386
+1018600000.0ns,s3,1,94553
+1018600000.0ns,s3,2,89283
+1018600000.0ns,s4,2,54756
+1018600000.0ns,s4,3,58565
+1018600000.0ns,s21,0,39722
+1018600000.0ns,s21,4,13974
+1018600000.0ns,s21,1,27071
+1018600000.0ns,s21,3,27476
+1018600000.0ns,s23,0,30265
+1018600000.0ns,s23,4,22872
+1018600000.0ns,s23,1,18411
+1018600000.0ns,s23,3,13534
+1018600000.0ns,s5,2,44197
+1018600000.0ns,s5,3,41552
+1018600000.0ns,s9,2,52249
+1018600000.0ns,s9,3,48615
+1018600000.0ns,s10,2,47314
+1018600000.0ns,s10,3,49404
+1018600000.0ns,s11,2,15822
+1018600000.0ns,s11,3,16033
+1018600000.0ns,s12,2,68113
+1018600000.0ns,s12,3,69254
+1018600000.0ns,s13,2,4047
+1018600000.0ns,s13,3,4770
+1018600000.0ns,s14,2,14001
+1018600000.0ns,s14,3,17966
+1018600000.0ns,s15,2,5696
+1018600000.0ns,s15,3,5821
+1018600000.0ns,s16,2,747
+1018600000.0ns,s16,3,715
+1018600000.0ns,s17,2,12642
+1018600000.0ns,s17,3,11201
+1018600000.0ns,s18,2,7000
+1018600000.0ns,s18,3,8951
+1018600000.0ns,s19,2,19718
+1018600000.0ns,s19,3,21881
+1018600000.0ns,s20,2,22770
+1018600000.0ns,s20,3,25133
+1018600000.0ns,s26,0,5467
+1018600000.0ns,s26,1,8878
+1018600000.0ns,s26,2,10914
+1018600000.0ns,s27,0,56778
+1018600000.0ns,s27,1,55211
+1018600000.0ns,s27,3,32882
+1018600000.0ns,s28,0,43374
+1018600000.0ns,s28,1,39524
+1018600000.0ns,s28,3,20504
+1018600000.0ns,s34,0,30012
+1018600000.0ns,s34,1,35023
+1018600000.0ns,s34,2,2758
+1018600000.0ns,s35,0,31338
+1018600000.0ns,s35,1,31102
+1018600000.0ns,s35,3,18978
+1018600000.0ns,s42,0,11383
+1018700000.0ns,s1,1,98760
+1018700000.0ns,s1,2,93394
+1018700000.0ns,s1,3,96396
+1018700000.0ns,s6,2,67582
+1018700000.0ns,s6,3,67230
+1018700000.0ns,s22,0,40517
+1018700000.0ns,s22,4,23314
+1018700000.0ns,s22,1,29039
+1018700000.0ns,s22,3,29026
+1018700000.0ns,s2,4,61089
+1018700000.0ns,s2,2,60132
+1018700000.0ns,s3,4,94890
+1018700000.0ns,s3,1,94968
+1018700000.0ns,s3,2,89732
+1018700000.0ns,s4,2,54889
+1018700000.0ns,s4,3,58725
+1018700000.0ns,s21,0,39911
+1018700000.0ns,s21,4,14031
+1018700000.0ns,s21,1,27150
+1018700000.0ns,s21,3,27619
+1018700000.0ns,s23,0,30318
+1018700000.0ns,s23,4,22880
+1018700000.0ns,s23,1,18443
+1018700000.0ns,s23,3,13542
+1018700000.0ns,s5,2,44345
+1018700000.0ns,s5,3,41718
+1018700000.0ns,s9,2,52675
+1018700000.0ns,s9,3,48952
+1018700000.0ns,s10,2,47514
+1018700000.0ns,s10,3,49675
+1018700000.0ns,s11,2,15868
+1018700000.0ns,s11,3,16074
+1018700000.0ns,s12,2,68489
+1018700000.0ns,s12,3,69674
+1018700000.0ns,s13,2,4131
+1018700000.0ns,s13,3,4863
+1018700000.0ns,s14,2,14217
+1018700000.0ns,s14,3,18182
+1018700000.0ns,s15,2,5819
+1018700000.0ns,s15,3,5933
+1018700000.0ns,s16,2,841
+1018700000.0ns,s16,3,816
+1018700000.0ns,s17,2,12752
+1018700000.0ns,s17,3,11346
+1018700000.0ns,s18,2,7000
+1018700000.0ns,s18,3,8951
+1018700000.0ns,s19,2,19888
+1018700000.0ns,s19,3,22071
+1018700000.0ns,s20,2,23008
+1018700000.0ns,s20,3,25312
+1018700000.0ns,s26,0,5467
+1018700000.0ns,s26,1,8878
+1018700000.0ns,s26,2,10914
+1018700000.0ns,s27,0,57095
+1018700000.0ns,s27,1,55504
+1018700000.0ns,s27,3,32916
+1018700000.0ns,s28,0,43445
+1018700000.0ns,s28,1,39579
+1018700000.0ns,s28,3,20511
+1018700000.0ns,s34,0,30194
+1018700000.0ns,s34,1,35224
+1018700000.0ns,s34,2,2758
+1018700000.0ns,s35,0,31457
+1018700000.0ns,s35,1,31236
+1018700000.0ns,s35,3,19031
+1018700000.0ns,s42,0,12014
+1018800000.0ns,s1,1,99286
+1018800000.0ns,s1,2,93793
+1018800000.0ns,s1,3,96864
+1018800000.0ns,s6,2,67996
+1018800000.0ns,s6,3,67716
+1018800000.0ns,s22,0,40595
+1018800000.0ns,s22,4,23369
+1018800000.0ns,s22,1,29051
+1018800000.0ns,s22,3,29045
+1018800000.0ns,s2,4,61089
+1018800000.0ns,s2,2,60132
+1018800000.0ns,s3,4,95333
+1018800000.0ns,s3,1,95398
+1018800000.0ns,s3,2,90175
+1018800000.0ns,s4,2,55058
+1018800000.0ns,s4,3,58882
+1018800000.0ns,s21,0,40143
+1018800000.0ns,s21,4,14066
+1018800000.0ns,s21,1,27259
+1018800000.0ns,s21,3,27689
+1018800000.0ns,s23,0,30402
+1018800000.0ns,s23,4,22920
+1018800000.0ns,s23,1,18473
+1018800000.0ns,s23,3,13553
+1018800000.0ns,s5,2,44466
+1018800000.0ns,s5,3,41853
+1018800000.0ns,s9,2,53113
+1018800000.0ns,s9,3,49288
+1018800000.0ns,s10,2,47790
+1018800000.0ns,s10,3,49928
+1018800000.0ns,s11,2,15884
+1018800000.0ns,s11,3,16095
+1018800000.0ns,s12,2,68870
+1018800000.0ns,s12,3,70076
+1018800000.0ns,s13,2,4252
+1018800000.0ns,s13,3,5009
+1018800000.0ns,s14,2,14395
+1018800000.0ns,s14,3,18403
+1018800000.0ns,s15,2,5919
+1018800000.0ns,s15,3,6061
+1018800000.0ns,s16,2,924
+1018800000.0ns,s16,3,926
+1018800000.0ns,s17,2,12893
+1018800000.0ns,s17,3,11485
+1018800000.0ns,s18,2,7000
+1018800000.0ns,s18,3,8951
+1018800000.0ns,s19,2,20056
+1018800000.0ns,s19,3,22335
+1018800000.0ns,s20,2,23176
+1018800000.0ns,s20,3,25559
+1018800000.0ns,s26,0,5467
+1018800000.0ns,s26,1,8878
+1018800000.0ns,s26,2,10914
+1018800000.0ns,s27,0,57381
+1018800000.0ns,s27,1,55752
+1018800000.0ns,s27,3,32959
+1018800000.0ns,s28,0,43617
+1018800000.0ns,s28,1,39709
+1018800000.0ns,s28,3,20612
+1018800000.0ns,s34,0,30287
+1018800000.0ns,s34,1,35364
+1018800000.0ns,s34,2,2758
+1018800000.0ns,s35,0,31629
+1018800000.0ns,s35,1,31417
+1018800000.0ns,s35,3,19064
+1018800000.0ns,s42,0,12663
+1018900000.0ns,s1,1,99801
+1018900000.0ns,s1,2,94201
+1018900000.0ns,s1,3,97313
+1018900000.0ns,s6,2,68478
+1018900000.0ns,s6,3,68133
+1018900000.0ns,s22,0,40661
+1018900000.0ns,s22,4,23427
+1018900000.0ns,s22,1,29079
+1018900000.0ns,s22,3,29119
+1018900000.0ns,s2,4,61089
+1018900000.0ns,s2,2,60132
+1018900000.0ns,s3,4,95854
+1018900000.0ns,s3,1,95838
+1018900000.0ns,s3,2,90550
+1018900000.0ns,s4,2,55214
+1018900000.0ns,s4,3,59025
+1018900000.0ns,s21,0,40402
+1018900000.0ns,s21,4,14109
+1018900000.0ns,s21,1,27331
+1018900000.0ns,s21,3,27765
+1018900000.0ns,s23,0,30484
+1018900000.0ns,s23,4,22971
+1018900000.0ns,s23,1,18507
+1018900000.0ns,s23,3,13553
+1018900000.0ns,s5,2,44546
+1018900000.0ns,s5,3,41943
+1018900000.0ns,s9,2,53444
+1018900000.0ns,s9,3,49680
+1018900000.0ns,s10,2,48045
+1018900000.0ns,s10,3,50225
+1018900000.0ns,s11,2,15915
+1018900000.0ns,s11,3,16120
+1018900000.0ns,s12,2,69200
+1018900000.0ns,s12,3,70531
+1018900000.0ns,s13,2,4396
+1018900000.0ns,s13,3,5169
+1018900000.0ns,s14,2,14555
+1018900000.0ns,s14,3,18656
+1018900000.0ns,s15,2,6019
+1018900000.0ns,s15,3,6142
+1018900000.0ns,s16,2,1059
+1018900000.0ns,s16,3,1017
+1018900000.0ns,s17,2,12999
+1018900000.0ns,s17,3,11628
+1018900000.0ns,s18,2,7000
+1018900000.0ns,s18,3,8951
+1018900000.0ns,s19,2,20254
+1018900000.0ns,s19,3,22567
+1018900000.0ns,s20,2,23383
+1018900000.0ns,s20,3,25775
+1018900000.0ns,s26,0,5467
+1018900000.0ns,s26,1,8878
+1018900000.0ns,s26,2,10914
+1018900000.0ns,s27,0,57685
+1018900000.0ns,s27,1,56087
+1018900000.0ns,s27,3,33008
+1018900000.0ns,s28,0,43716
+1018900000.0ns,s28,1,39805
+1018900000.0ns,s28,3,20663
+1018900000.0ns,s34,0,30361
+1018900000.0ns,s34,1,35456
+1018900000.0ns,s34,2,2758
+1018900000.0ns,s35,0,31727
+1018900000.0ns,s35,1,31559
+1018900000.0ns,s35,3,19064
+1018900000.0ns,s42,0,13378
+1019000000.0ns,s1,1,100254
+1019000000.0ns,s1,2,94611
+1019000000.0ns,s1,3,97806
+1019000000.0ns,s6,2,68912
+1019000000.0ns,s6,3,68604
+1019000000.0ns,s22,0,40715
+1019000000.0ns,s22,4,23446
+1019000000.0ns,s22,1,29094
+1019000000.0ns,s22,3,29241
+1019000000.0ns,s2,4,61098
+1019000000.0ns,s2,2,60145
+1019000000.0ns,s3,4,96346
+1019000000.0ns,s3,1,96245
+1019000000.0ns,s3,2,90945
+1019000000.0ns,s4,2,55353
+1019000000.0ns,s4,3,59128
+1019000000.0ns,s21,0,40683
+1019000000.0ns,s21,4,14187
+1019000000.0ns,s21,1,27459
+1019000000.0ns,s21,3,27859
+1019000000.0ns,s23,0,30500
+1019000000.0ns,s23,4,22978
+1019000000.0ns,s23,1,18513
+1019000000.0ns,s23,3,13553
+1019000000.0ns,s5,2,44586
+1019000000.0ns,s5,3,41994
+1019000000.0ns,s9,2,53835
+1019000000.0ns,s9,3,50019
+1019000000.0ns,s10,2,48301
+1019000000.0ns,s10,3,50465
+1019000000.0ns,s11,2,15945
+1019000000.0ns,s11,3,16155
+1019000000.0ns,s12,2,69596
+1019000000.0ns,s12,3,70938
+1019000000.0ns,s13,2,4581
+1019000000.0ns,s13,3,5366
+1019000000.0ns,s14,2,14723
+1019000000.0ns,s14,3,18939
+1019000000.0ns,s15,2,6202
+1019000000.0ns,s15,3,6295
+1019000000.0ns,s16,2,1258
+1019000000.0ns,s16,3,1115
+1019000000.0ns,s17,2,13143
+1019000000.0ns,s17,3,11775
+1019000000.0ns,s18,2,7000
+1019000000.0ns,s18,3,8951
+1019000000.0ns,s19,2,20409
+1019000000.0ns,s19,3,22792
+1019000000.0ns,s20,2,23596
+1019000000.0ns,s20,3,25970
+1019000000.0ns,s26,0,5467
+1019000000.0ns,s26,1,8878
+1019000000.0ns,s26,2,10914
+1019000000.0ns,s27,0,58017
+1019000000.0ns,s27,1,56371
+1019000000.0ns,s27,3,33074
+1019000000.0ns,s28,0,43840
+1019000000.0ns,s28,1,39906
+1019000000.0ns,s28,3,20701
+1019000000.0ns,s34,0,30466
+1019000000.0ns,s34,1,35616
+1019000000.0ns,s34,2,2758
+1019000000.0ns,s35,0,31917
+1019000000.0ns,s35,1,31732
+1019000000.0ns,s35,3,19120
+1019000000.0ns,s42,0,14070
+1019100000.0ns,s1,1,100749
+1019100000.0ns,s1,2,95011
+1019100000.0ns,s1,3,98272
+1019100000.0ns,s6,2,69403
+1019100000.0ns,s6,3,69023
+1019100000.0ns,s22,0,40823
+1019100000.0ns,s22,4,23501
+1019100000.0ns,s22,1,29127
+1019100000.0ns,s22,3,29310
+1019100000.0ns,s2,4,61098
+1019100000.0ns,s2,2,60145
+1019100000.0ns,s3,4,96818
+1019100000.0ns,s3,1,96643
+1019100000.0ns,s3,2,91359
+1019100000.0ns,s4,2,55473
+1019100000.0ns,s4,3,59246
+1019100000.0ns,s21,0,40886
+1019100000.0ns,s21,4,14246
+1019100000.0ns,s21,1,27575
+1019100000.0ns,s21,3,27956
+1019100000.0ns,s23,0,30577
+1019100000.0ns,s23,4,23017
+1019100000.0ns,s23,1,18556
+1019100000.0ns,s23,3,13558
+1019100000.0ns,s5,2,44683
+1019100000.0ns,s5,3,42058
+1019100000.0ns,s9,2,54141
+1019100000.0ns,s9,3,50446
+1019100000.0ns,s10,2,48533
+1019100000.0ns,s10,3,50763
+1019100000.0ns,s11,2,15976
+1019100000.0ns,s11,3,16177
+1019100000.0ns,s12,2,69940
+1019100000.0ns,s12,3,71393
+1019100000.0ns,s13,2,4718
+1019100000.0ns,s13,3,5561
+1019100000.0ns,s14,2,14939
+1019100000.0ns,s14,3,19167
+1019100000.0ns,s15,2,6346
+1019100000.0ns,s15,3,6443
+1019100000.0ns,s16,2,1429
+1019100000.0ns,s16,3,1257
+1019100000.0ns,s17,2,13267
+1019100000.0ns,s17,3,11939
+1019100000.0ns,s18,2,7000
+1019100000.0ns,s18,3,8951
+1019100000.0ns,s19,2,20589
+1019100000.0ns,s19,3,22979
+1019100000.0ns,s20,2,23798
+1019100000.0ns,s20,3,26193
+1019100000.0ns,s26,0,5467
+1019100000.0ns,s26,1,8878
+1019100000.0ns,s26,2,10914
+1019100000.0ns,s27,0,58308
+1019100000.0ns,s27,1,56609
+1019100000.0ns,s27,3,33106
+1019100000.0ns,s28,0,43966
+1019100000.0ns,s28,1,40012
+1019100000.0ns,s28,3,20727
+1019100000.0ns,s34,0,30519
+1019100000.0ns,s34,1,35748
+1019100000.0ns,s34,2,2758
+1019100000.0ns,s35,0,32008
+1019100000.0ns,s35,1,31812
+1019100000.0ns,s35,3,19130
+1019100000.0ns,s42,0,14680
+1019200000.0ns,s1,1,101198
+1019200000.0ns,s1,2,95427
+1019200000.0ns,s1,3,98788
+1019200000.0ns,s6,2,69870
+1019200000.0ns,s6,3,69456
+1019200000.0ns,s22,0,40894
+1019200000.0ns,s22,4,23522
+1019200000.0ns,s22,1,29229
+1019200000.0ns,s22,3,29368
+1019200000.0ns,s2,4,61098
+1019200000.0ns,s2,2,60145
+1019200000.0ns,s3,4,97263
+1019200000.0ns,s3,1,97087
+1019200000.0ns,s3,2,91741
+1019200000.0ns,s4,2,55611
+1019200000.0ns,s4,3,59386
+1019200000.0ns,s21,0,41094
+1019200000.0ns,s21,4,14312
+1019200000.0ns,s21,1,27670
+1019200000.0ns,s21,3,28051
+1019200000.0ns,s23,0,30680
+1019200000.0ns,s23,4,23087
+1019200000.0ns,s23,1,18600
+1019200000.0ns,s23,3,13563
+1019200000.0ns,s5,2,44770
+1019200000.0ns,s5,3,42125
+1019200000.0ns,s9,2,54505
+1019200000.0ns,s9,3,50829
+1019200000.0ns,s10,2,48745
+1019200000.0ns,s10,3,51043
+1019200000.0ns,s11,2,15989
+1019200000.0ns,s11,3,16207
+1019200000.0ns,s12,2,70306
+1019200000.0ns,s12,3,71857
+1019200000.0ns,s13,2,4865
+1019200000.0ns,s13,3,5727
+1019200000.0ns,s14,2,15135
+1019200000.0ns,s14,3,19384
+1019200000.0ns,s15,2,6433
+1019200000.0ns,s15,3,6572
+1019200000.0ns,s16,2,1640
+1019200000.0ns,s16,3,1426
+1019200000.0ns,s17,2,13426
+1019200000.0ns,s17,3,12080
+1019200000.0ns,s18,2,7000
+1019200000.0ns,s18,3,8951
+1019200000.0ns,s19,2,20789
+1019200000.0ns,s19,3,23235
+1019200000.0ns,s20,2,23966
+1019200000.0ns,s20,3,26400
+1019200000.0ns,s26,0,5467
+1019200000.0ns,s26,1,8878
+1019200000.0ns,s26,2,10914
+1019200000.0ns,s27,0,58612
+1019200000.0ns,s27,1,56905
+1019200000.0ns,s27,3,33128
+1019200000.0ns,s28,0,44127
+1019200000.0ns,s28,1,40104
+1019200000.0ns,s28,3,20788
+1019200000.0ns,s34,0,30582
+1019200000.0ns,s34,1,35855
+1019200000.0ns,s34,2,2758
+1019200000.0ns,s35,0,32107
+1019200000.0ns,s35,1,31952
+1019200000.0ns,s35,3,19134
+1019200000.0ns,s42,0,15326
+1019300000.0ns,s1,1,101665
+1019300000.0ns,s1,2,95830
+1019300000.0ns,s1,3,99260
+1019300000.0ns,s6,2,70307
+1019300000.0ns,s6,3,69903
+1019300000.0ns,s22,0,40982
+1019300000.0ns,s22,4,23541
+1019300000.0ns,s22,1,29281
+1019300000.0ns,s22,3,29456
+1019300000.0ns,s2,4,61098
+1019300000.0ns,s2,2,60145
+1019300000.0ns,s3,4,97718
+1019300000.0ns,s3,1,97537
+1019300000.0ns,s3,2,92139
+1019300000.0ns,s4,2,55738
+1019300000.0ns,s4,3,59484
+1019300000.0ns,s21,0,41305
+1019300000.0ns,s21,4,14339
+1019300000.0ns,s21,1,27785
+1019300000.0ns,s21,3,28244
+1019300000.0ns,s23,0,30749
+1019300000.0ns,s23,4,23140
+1019300000.0ns,s23,1,18639
+1019300000.0ns,s23,3,13592
+1019300000.0ns,s5,2,44818
+1019300000.0ns,s5,3,42161
+1019300000.0ns,s9,2,54845
+1019300000.0ns,s9,3,51237
+1019300000.0ns,s10,2,48951
+1019300000.0ns,s10,3,51271
+1019300000.0ns,s11,2,16041
+1019300000.0ns,s11,3,16269
+1019300000.0ns,s12,2,70689
+1019300000.0ns,s12,3,72302
+1019300000.0ns,s13,2,5037
+1019300000.0ns,s13,3,5946
+1019300000.0ns,s14,2,15344
+1019300000.0ns,s14,3,19621
+1019300000.0ns,s15,2,6548
+1019300000.0ns,s15,3,6784
+1019300000.0ns,s16,2,1809
+1019300000.0ns,s16,3,1667
+1019300000.0ns,s17,2,13626
+1019300000.0ns,s17,3,12269
+1019300000.0ns,s18,2,7000
+1019300000.0ns,s18,3,8951
+1019300000.0ns,s19,2,20939
+1019300000.0ns,s19,3,23464
+1019300000.0ns,s20,2,24166
+1019300000.0ns,s20,3,26582
+1019300000.0ns,s26,0,5467
+1019300000.0ns,s26,1,8878
+1019300000.0ns,s26,2,10914
+1019300000.0ns,s27,0,58911
+1019300000.0ns,s27,1,57179
+1019300000.0ns,s27,3,33175
+1019300000.0ns,s28,0,44259
+1019300000.0ns,s28,1,40216
+1019300000.0ns,s28,3,20840
+1019300000.0ns,s34,0,30669
+1019300000.0ns,s34,1,35996
+1019300000.0ns,s34,2,2758
+1019300000.0ns,s35,0,32230
+1019300000.0ns,s35,1,32053
+1019300000.0ns,s35,3,19150
+1019300000.0ns,s42,0,16070
+1019400000.0ns,s1,1,102165
+1019400000.0ns,s1,2,96264
+1019400000.0ns,s1,3,99725
+1019400000.0ns,s6,2,70784
+1019400000.0ns,s6,3,70333
+1019400000.0ns,s22,0,41131
+1019400000.0ns,s22,4,23557
+1019400000.0ns,s22,1,29388
+1019400000.0ns,s22,3,29551
+1019400000.0ns,s2,4,61098
+1019400000.0ns,s2,2,60145
+1019400000.0ns,s3,4,98187
+1019400000.0ns,s3,1,97966
+1019400000.0ns,s3,2,92510
+1019400000.0ns,s4,2,55822
+1019400000.0ns,s4,3,59547
+1019400000.0ns,s21,0,41521
+1019400000.0ns,s21,4,14418
+1019400000.0ns,s21,1,27992
+1019400000.0ns,s21,3,28403
+1019400000.0ns,s23,0,30773
+1019400000.0ns,s23,4,23148
+1019400000.0ns,s23,1,18653
+1019400000.0ns,s23,3,13592
+1019400000.0ns,s5,2,44866
+1019400000.0ns,s5,3,42232
+1019400000.0ns,s9,2,55240
+1019400000.0ns,s9,3,51572
+1019400000.0ns,s10,2,49205
+1019400000.0ns,s10,3,51542
+1019400000.0ns,s11,2,16114
+1019400000.0ns,s11,3,16356
+1019400000.0ns,s12,2,71062
+1019400000.0ns,s12,3,72742
+1019400000.0ns,s13,2,5228
+1019400000.0ns,s13,3,6111
+1019400000.0ns,s14,2,15561
+1019400000.0ns,s14,3,19889
+1019400000.0ns,s15,2,6662
+1019400000.0ns,s15,3,7022
+1019400000.0ns,s16,2,1983
+1019400000.0ns,s16,3,1841
+1019400000.0ns,s17,2,13753
+1019400000.0ns,s17,3,12413
+1019400000.0ns,s18,2,7000
+1019400000.0ns,s18,3,8951
+1019400000.0ns,s19,2,21101
+1019400000.0ns,s19,3,23627
+1019400000.0ns,s20,2,24328
+1019400000.0ns,s20,3,26737
+1019400000.0ns,s26,0,5467
+1019400000.0ns,s26,1,8878
+1019400000.0ns,s26,2,10914
+1019400000.0ns,s27,0,59174
+1019400000.0ns,s27,1,57488
+1019400000.0ns,s27,3,33188
+1019400000.0ns,s28,0,44368
+1019400000.0ns,s28,1,40340
+1019400000.0ns,s28,3,20879
+1019400000.0ns,s34,0,30743
+1019400000.0ns,s34,1,36111
+1019400000.0ns,s34,2,2758
+1019400000.0ns,s35,0,32261
+1019400000.0ns,s35,1,32089
+1019400000.0ns,s35,3,19168
+1019400000.0ns,s42,0,16725
+1019500000.0ns,s1,1,102664
+1019500000.0ns,s1,2,96678
+1019500000.0ns,s1,3,100206
+1019500000.0ns,s6,2,71206
+1019500000.0ns,s6,3,70805
+1019500000.0ns,s22,0,41282
+1019500000.0ns,s22,4,23565
+1019500000.0ns,s22,1,29511
+1019500000.0ns,s22,3,29652
+1019500000.0ns,s2,4,61098
+1019500000.0ns,s2,2,60145
+1019500000.0ns,s3,4,98668
+1019500000.0ns,s3,1,98386
+1019500000.0ns,s3,2,92859
+1019500000.0ns,s4,2,55958
+1019500000.0ns,s4,3,59677
+1019500000.0ns,s21,0,41789
+1019500000.0ns,s21,4,14479
+1019500000.0ns,s21,1,28208
+1019500000.0ns,s21,3,28629
+1019500000.0ns,s23,0,30877
+1019500000.0ns,s23,4,23202
+1019500000.0ns,s23,1,18694
+1019500000.0ns,s23,3,13638
+1019500000.0ns,s5,2,44949
+1019500000.0ns,s5,3,42309
+1019500000.0ns,s9,2,55665
+1019500000.0ns,s9,3,51953
+1019500000.0ns,s10,2,49429
+1019500000.0ns,s10,3,51771
+1019500000.0ns,s11,2,16169
+1019500000.0ns,s11,3,16416
+1019500000.0ns,s12,2,71431
+1019500000.0ns,s12,3,73180
+1019500000.0ns,s13,2,5340
+1019500000.0ns,s13,3,6266
+1019500000.0ns,s14,2,15763
+1019500000.0ns,s14,3,20163
+1019500000.0ns,s15,2,6760
+1019500000.0ns,s15,3,7145
+1019500000.0ns,s16,2,2123
+1019500000.0ns,s16,3,1995
+1019500000.0ns,s17,2,13915
+1019500000.0ns,s17,3,12565
+1019500000.0ns,s18,2,7000
+1019500000.0ns,s18,3,8951
+1019500000.0ns,s19,2,21303
+1019500000.0ns,s19,3,23845
+1019500000.0ns,s20,2,24442
+1019500000.0ns,s20,3,26911
+1019500000.0ns,s26,0,5467
+1019500000.0ns,s26,1,8878
+1019500000.0ns,s26,2,10914
+1019500000.0ns,s27,0,59419
+1019500000.0ns,s27,1,57708
+1019500000.0ns,s27,3,33200
+1019500000.0ns,s28,0,44545
+1019500000.0ns,s28,1,40507
+1019500000.0ns,s28,3,20995
+1019500000.0ns,s34,0,30787
+1019500000.0ns,s34,1,36211
+1019500000.0ns,s34,2,2758
+1019500000.0ns,s35,0,32333
+1019500000.0ns,s35,1,32134
+1019500000.0ns,s35,3,19168
+1019500000.0ns,s42,0,17349
+1019600000.0ns,s1,1,103137
+1019600000.0ns,s1,2,97089
+1019600000.0ns,s1,3,100678
+1019600000.0ns,s6,2,71635
+1019600000.0ns,s6,3,71269
+1019600000.0ns,s22,0,41424
+1019600000.0ns,s22,4,23614
+1019600000.0ns,s22,1,29634
+1019600000.0ns,s22,3,29732
+1019600000.0ns,s2,4,61098
+1019600000.0ns,s2,2,60145
+1019600000.0ns,s3,4,99137
+1019600000.0ns,s3,1,98787
+1019600000.0ns,s3,2,93287
